"iter"	"Vehrc.1."	"Kehr.1."	"kfeces.1."	"kbile.1."	"kgutabs.1."	"LnPrior"	"LnData"	"LnPosterior"
97404	0.718726	0.0983224	0.0523385	0.0104874	0.310108	7.466705	-171.6581	-164.1914
97405	0.718726	0.0983224	0.0530922	0.0675227	2.65779	8.488397	-173.595	-165.1066
97406	0.718726	0.0983224	0.0457674	0.0675227	2.65779	8.44663	-173.6026	-165.156
97407	0.718726	0.0983224	0.0457674	0.0675227	2.93671	8.224263	-173.6636	-165.4394
97408	0.718726	0.0983224	0.0457674	0.042382	2.93671	8.361564	-172.8213	-164.4597
97409	0.718726	0.0983224	0.0457674	0.0319907	2.93671	8.389468	-172.4889	-164.0994
97410	0.718726	0.0983224	0.0457674	0.0319907	2.26199	8.793861	-172.4092	-163.6154
97411	0.718726	0.0983224	0.0457674	0.0330646	2.26199	8.791759	-172.4404	-163.6487
97412	0.718726	0.0983224	0.0457674	0.0330646	2.20138	8.805802	-172.4317	-163.6259
97413	0.718726	0.101315	0.0457674	0.0330646	3.22649	7.780123	-172.7438	-164.9637
97414	0.76956	0.103395	0.0457674	0.00727085	2.22364	7.518226	-172.321	-164.8027
97415	0.76956	0.103395	0.0457674	0.00727085	2.22364	7.518226	-172.321	-164.8027
97416	0.781066	0.10715	0.0457674	0.0117109	1.60115	6.695769	-172.3234	-165.6277
97417	0.781066	0.10715	0.0457674	0.0149266	1.60115	6.699126	-172.3406	-165.6415
97418	0.781066	0.10715	0.0457674	0.0149266	0.0125195	4.803629	-172.0974	-167.2938
97419	0.781066	0.10715	0.0394943	0.0810582	1.03579	5.562295	-172.6388	-167.0765
97420	0.757809	0.10715	0.0394943	0.0966656	0.888928	5.636039	-172.6337	-166.9976
97421	0.765434	0.10715	0.0394943	0.0966656	0.26265	4.620849	-171.9202	-167.2993
97422	0.765434	0.111768	0.0394943	0.0966656	0.26265	3.722148	-171.9631	-168.241
97423	0.765434	0.111768	0.0394943	0.0966656	0.588299	4.234892	-172.2959	-168.061
97424	0.765434	0.111768	0.0394943	0.0530859	0.290927	4.144543	-171.3504	-167.2059
97425	0.765434	0.104247	0.0366114	0.0222768	0.233601	5.14007	-171.7517	-166.6116
97426	0.765434	0.104247	0.0366114	0.0475037	0.664964	5.750299	-171.9757	-166.2254
97427	0.765434	0.104247	0.0366114	0.0475037	2.60422	6.458922	-172.5906	-166.1317
97428	0.765434	0.104247	0.0366114	0.0475037	3.265	5.841341	-172.7096	-166.8683
97429	0.765434	0.0935184	0.033852	0.0197132	3.265	6.445857	-174.6812	-168.2353
97430	0.765434	0.0951007	0.033852	0.0197132	3.265	6.377666	-174.1944	-167.8168
97431	0.765434	0.0951007	0.033852	0.0197132	3.26405	6.378871	-174.1949	-167.816
97432	0.765434	0.0951007	0.0516761	0.0172128	3.26405	7.66802	-174.1726	-166.5046
97433	0.765434	0.114222	0.0658401	0.0191269	3.26405	3.624722	-171.2947	-167.67
97434	0.731108	0.113881	0.0658401	0.009703	4.11835	2.76253	-172.4094	-169.6469
97435	0.731108	0.113881	0.0658401	0.009703	2.76935	4.710278	-172.3747	-167.6644
97436	0.731108	0.11416	0.0658401	0.009703	2.76935	4.643303	-172.4123	-167.769
97437	0.731108	0.111216	0.0363403	0.009703	2.76935	5.632772	-172.0584	-166.4256
97438	0.731108	0.111216	0.0366058	0.009703	2.76935	5.668676	-172.0605	-166.3918
97439	0.743747	0.0962135	0.0366058	0.009703	2.28283	7.808587	-172.1871	-164.3785
97440	0.743747	0.0962135	0.0366058	0.0533526	2.28283	7.729964	-172.8586	-165.1286
97441	0.743747	0.0962135	0.0701323	0.0393181	2.28283	6.658203	-172.6012	-165.9429
97442	0.743747	0.0962135	0.0701323	0.0393181	2.8981	6.294908	-172.7028	-166.4079
97443	0.743747	0.0962135	0.0701323	0.0393181	2.8981	6.294908	-172.7028	-166.4079
97444	0.712181	0.0962135	0.0760936	0.00416308	0.740542	4.940724	-171.7291	-166.7884
97445	0.712181	0.0962135	0.0733793	0.00416308	1.06303	5.966331	-171.7397	-165.7733
97446	0.712181	0.0962135	0.0429287	0.00416308	2.08442	8.884654	-171.7664	-162.8817
97447	0.712181	0.0962135	0.0429287	0.0217824	1.98821	8.907494	-172.2332	-163.3257
97448	0.712181	0.0962135	0.0429287	0.0217824	1.98821	8.907494	-172.2332	-163.3257
97449	0.712181	0.0962135	0.0429287	0.0217824	2.92936	8.475713	-172.3128	-163.837
97450	0.712181	0.0962135	0.0429287	0.0217824	2.92936	8.475713	-172.3128	-163.837
97451	0.712181	0.0962135	0.0429287	0.0217824	2.92936	8.475713	-172.3128	-163.837
97452	0.712181	0.0947445	0.0542729	0.0199988	2.92936	8.71518	-172.2121	-163.4969
97453	0.712181	0.0948829	0.0542729	0.0199988	2.50287	9.013927	-172.1839	-163.17
97454	0.712181	0.096772	0.0573583	0.0512058	2.50287	8.64833	-173.2266	-164.5782
97455	0.712181	0.096772	0.0613279	0.0601853	2.50287	8.227358	-173.5221	-165.2947
97456	0.712181	0.083226	0.0613279	0.0452103	2.50287	8.30373	-173.2929	-164.9892
97457	0.712181	0.0877358	0.0613279	0.0452103	2.35184	8.572074	-172.8635	-164.2914
97458	0.712181	0.0877358	0.0613279	0.0452103	3.4349	7.604495	-173.0296	-165.4251
97459	0.712181	0.0877358	0.0613279	0.0477502	3.26951	7.817636	-173.0682	-165.2505
97460	0.712181	0.0901427	0.0546235	0.0477502	3.19255	8.472634	-172.9898	-164.5172
97461	0.682972	0.0810735	0.0546235	0.0477502	3.19255	8.359334	-173.5012	-165.1419
97462	0.682972	0.0810735	0.0546235	0.0826486	3.19255	8.112868	-174.5455	-166.4327
97463	0.682972	0.0821517	0.0546235	0.0826486	1.71759	8.874512	-174.2155	-165.341
97464	0.707557	0.0821517	0.0421934	0.0896416	1.71125	8.368386	-173.7966	-165.4282
97465	0.70339	0.095584	0.0421934	0.116221	0.98134	7.742849	-175.2811	-167.5383
97466	0.722593	0.095584	0.0421934	0.120175	0.98134	7.465214	-173.958	-166.4928
97467	0.722593	0.095584	0.0421934	0.122472	0.98134	7.428844	-174.0198	-166.5909
97468	0.722593	0.095584	0.0532489	0.122472	0.98134	7.680778	-174.0077	-166.3269
97469	0.722593	0.095584	0.0532489	0.0695464	0.98134	8.309349	-172.738	-164.4286
97470	0.722593	0.095584	0.046956	0.0695464	0.65911	7.935639	-172.5588	-164.6232
97471	0.722593	0.102304	0.046956	0.0528664	1.60288	8.262127	-172.9997	-164.7376
97472	0.722593	0.0991492	0.046956	0.0528664	0.74966	7.897715	-172.4343	-164.5366
97473	0.722593	0.0991492	0.046956	0.0528664	2.31666	8.629255	-172.932	-164.3028
97474	0.722593	0.0991492	0.0553096	0.0528664	0.917261	7.9986	-172.5021	-164.5035
97475	0.745753	0.109761	0.0453986	0.0528664	1.66392	6.718593	-172.434	-165.7154
97476	0.732876	0.104884	0.0518087	0.0576471	0.8045	7.147875	-172.4853	-165.3375
97477	0.732876	0.104884	0.0518087	0.0576471	3.58074	6.613114	-173.2402	-166.6271
97478	0.760722	0.104884	0.0518087	0.0576471	2.48837	7.334452	-172.5798	-165.2453
97479	0.737204	0.0864333	0.0371925	0.0220877	1.83677	8.141408	-173.8575	-165.716
97480	0.724866	0.0864333	0.0371925	0.0220877	1.83677	8.303087	-172.9891	-164.686
97481	0.724866	0.0864333	0.059016	0.0371436	0.538849	7.640028	-172.7559	-165.1158
97482	0.724866	0.0864333	0.059016	0.0479046	1.78532	8.646593	-173.2079	-164.5613
97483	0.733547	0.0929465	0.059016	0.0467563	1.86793	8.573853	-172.7026	-164.1288
97484	0.733547	0.0929465	0.059016	0.0467563	1.86793	8.573853	-172.7026	-164.1288
97485	0.733547	0.0995203	0.0630657	0.0467563	2.66768	7.502785	-172.5308	-165.028
97486	0.733547	0.0995203	0.0468437	0.0467563	2.66768	8.306538	-172.5424	-164.2359
97487	0.733547	0.0995203	0.0468437	0.0303393	2.79784	8.258736	-172.128	-163.8692
97488	0.726107	0.0995203	0.0513624	0.0178261	0.79816	7.999912	-171.6755	-163.6756
97489	0.747583	0.0872421	0.0513624	0.0622204	0.938215	8.140785	-174.2223	-166.0815
97490	0.747583	0.0998518	0.0513624	0.0622204	0.938215	7.693531	-172.2733	-164.5798
97491	0.747583	0.0998518	0.0513624	0.0622204	0.749356	7.47517	-172.1722	-164.697
97492	0.747583	0.0998518	0.0513624	0.0485171	1.25305	8.053984	-172.2209	-164.1669
97493	0.747583	0.0998518	0.0557859	0.0485171	2.15945	8.162142	-172.4807	-164.3185
97494	0.734021	0.0998518	0.0557859	0.0485171	2.15945	8.353107	-172.472	-164.1189
97495	0.734021	0.0998518	0.045951	0.0485171	0.974223	7.92512	-172.1273	-164.2022
97496	0.734021	0.0781726	0.0531193	0.0485171	0.974223	7.74429	-175.7752	-168.0309
97497	0.680948	0.0781726	0.0531193	0.0516747	1.00573	8.331708	-173.1072	-164.7755
97498	0.680948	0.0781726	0.0531193	0.0516747	2.50642	8.697763	-173.4938	-164.796
97499	0.680948	0.0802277	0.0531193	0.0516747	1.11814	8.659104	-173.1958	-164.5367
97500	0.680948	0.084281	0.0531193	0.0516747	1.94571	9.360425	-173.7113	-164.3509
97501	0.680948	0.084281	0.0531193	0.0516747	1.40654	9.1858	-173.5742	-164.3884
97502	0.69001	0.084281	0.0531193	0.0674987	1.40654	9.010459	-173.5229	-164.5125
97503	0.69001	0.084281	0.0531193	0.0674987	1.39283	9.002231	-173.5178	-164.5155
97504	0.712354	0.084281	0.0586315	0.0394994	1.51197	8.664088	-172.8854	-164.2213
97505	0.712354	0.0819256	0.0586315	0.0394994	1.88491	8.614106	-173.2913	-164.6772
97506	0.712354	0.0819256	0.0392142	0.0394994	1.88491	8.404953	-173.3005	-164.8955
97507	0.712354	0.0819256	0.0392142	0.0111875	2.1942	8.416356	-173.0664	-164.6501
97508	0.712354	0.0819256	0.0392142	0.0365638	0.622826	7.471543	-172.9398	-165.4683
97509	0.712354	0.0819256	0.0440254	0.0671274	0.622826	7.722652	-173.0459	-165.3233
97510	0.712354	0.0985226	0.0440254	0.0671274	1.18849	8.304487	-173.5245	-165.22
97511	0.71791	0.0831459	0.0440254	0.0917335	1.61419	8.395159	-173.8674	-165.4723
97512	0.71791	0.0831459	0.0440254	0.101085	1.61419	8.283509	-174.0007	-165.7172
97513	0.71791	0.0831459	0.0440254	0.0667987	1.61419	8.626063	-173.5588	-164.9327
97514	0.71791	0.0831459	0.0440254	0.0593549	1.99095	8.750548	-173.6026	-164.8521
97515	0.71791	0.0831459	0.0440254	0.044616	1.59729	8.743161	-173.3387	-164.5956
97516	0.71791	0.0831459	0.0440254	0.036164	2.42558	8.760618	-173.4279	-164.6673
97517	0.71791	0.0831459	0.0458725	0.036164	0.702471	8.102682	-173.027	-164.9244
97518	0.711404	0.0831459	0.0405563	0.0691542	0.320943	7.08037	-172.7127	-165.6323
97519	0.711404	0.0831459	0.0485772	0.0691542	0.169793	7.250949	-172.5984	-165.3475
97520	0.711404	0.0831459	0.0485772	0.0691542	1.51179	8.806602	-173.3593	-164.5527
97521	0.711404	0.0831459	0.0485772	0.0691542	1.51179	8.806602	-173.3593	-164.5527
97522	0.711404	0.0831459	0.0485772	0.0351149	1.40059	8.917043	-172.9293	-164.0122
97523	0.72311	0.0931705	0.0538795	0.0351149	2.50747	8.950166	-172.4519	-163.5018
97524	0.72311	0.0931705	0.0538795	0.0477438	0.359981	7.691809	-172.0633	-164.3715
97525	0.72311	0.0931705	0.042728	0.0477438	2.66454	8.626677	-172.7746	-164.148
97526	0.706226	0.0931705	0.042728	0.0477438	2.66454	8.820283	-173.1694	-164.3491
97527	0.706226	0.0809538	0.042728	0.0134092	2.54406	8.590919	-172.9571	-164.3661
97528	0.706226	0.0953684	0.0587532	0.00992781	1.01689	8.39753	-172.0336	-163.636
97529	0.706226	0.0961485	0.0587532	0.00992781	1.35657	8.628856	-172.103	-163.4741
97530	0.706226	0.0961485	0.0587532	0.00992781	1.31957	8.604366	-172.1002	-163.4959
97531	0.706226	0.0961485	0.0721865	0.0152506	1.68027	6.712788	-172.2651	-165.5523
97532	0.706226	0.0961485	0.0627838	0.0152506	2.69008	8.169879	-172.3327	-164.1628
97533	0.706226	0.0961485	0.0450045	0.0200172	3.30796	8.24672	-172.5294	-164.2827
97534	0.706226	0.0961485	0.0450045	0.025553	2.04985	9.098445	-172.6091	-163.5106
97535	0.721972	0.0892705	0.0450045	0.025553	1.70239	9.062103	-172.462	-163.3999
97536	0.721972	0.0955313	0.0450045	0.025553	0.945922	8.400535	-171.9228	-163.5222
97537	0.721972	0.0955313	0.0450045	0.018383	1.78417	8.934988	-171.9143	-162.9793
97538	0.721972	0.0955313	0.0450045	0.018383	1.59048	8.874427	-171.8941	-163.0196
97539	0.716768	0.0955313	0.0450045	0.018383	0.701942	8.177919	-171.8419	-163.664
97540	0.716768	0.0955313	0.0450045	0.018383	2.86318	8.64786	-172.0677	-163.4198
97541	0.716768	0.0955313	0.0450045	0.018383	1.17537	8.68039	-171.912	-163.2317
97542	0.716768	0.0955313	0.0450045	0.0716157	1.17537	8.472456	-173.1034	-164.6309
97543	0.717839	0.0955313	0.0450045	0.075845	0.485097	7.616932	-172.739	-165.1221
97544	0.717839	0.0860771	0.0450045	0.075845	1.31045	8.60269	-173.236	-164.6333
97545	0.762746	0.0860771	0.0450045	0.0890112	0.718899	7.261381	-175.7299	-168.4685
97546	0.762746	0.0860771	0.0450045	0.135856	1.96444	7.404797	-176.5797	-169.1749
97547	0.714555	0.0860771	0.0450045	0.12976	1.96444	8.180409	-174.6598	-166.4794
97548	0.714555	0.0860771	0.0449563	0.0440134	1.96444	9.07413	-172.927	-163.8528
97549	0.714555	0.0860771	0.0449563	0.0325027	1.62669	9.03792	-172.6919	-163.654
97550	0.665348	0.0860771	0.04564	0.0325027	1.06222	9.142654	-174.468	-165.3253
97551	0.665348	0.0860771	0.0344952	0.0325027	2.92099	8.051313	-174.7251	-166.6738
97552	0.665348	0.0860771	0.0546636	0.0087792	2.62441	9.376103	-173.7774	-164.4013
97553	0.705507	0.0860771	0.0546636	0.0087792	0.694395	8.375678	-172.1148	-163.7391
97554	0.705507	0.0860771	0.0546636	0.033055	1.22707	8.925794	-172.4773	-163.5515
97555	0.705507	0.0860771	0.0546636	0.0438057	0.449882	7.99211	-172.3672	-164.3751
97556	0.705507	0.0860771	0.0546636	0.0438057	3.62719	7.869676	-173.0815	-165.2118
97557	0.705507	0.0921971	0.0546636	0.0438057	3.62719	7.922487	-173.1337	-165.2112
97558	0.705507	0.0921971	0.0546636	0.010955	3.62719	7.96037	-172.1011	-164.1408
97559	0.705507	0.0921971	0.0492095	0.010955	3.04035	8.848693	-172.084	-163.2353
97560	0.705507	0.0921971	0.0492095	0.010955	3.43661	8.357942	-172.0962	-163.7383
97561	0.723042	0.0921971	0.0492095	0.010955	3.43661	8.15756	-172.0614	-163.9038
97562	0.723042	0.0921971	0.0492095	0.0035546	3.43661	8.142823	-171.902	-163.7592
97563	0.723042	0.0921971	0.0492095	0.0035546	2.6796	8.943816	-171.8926	-162.9488
97564	0.712829	0.0921971	0.0492095	0.0035546	2.56393	9.13618	-171.7814	-162.6452
97565	0.712829	0.0921971	0.0492095	0.0035546	2.56393	9.13618	-171.7814	-162.6452
97566	0.712829	0.0921971	0.0388806	0.0035546	2.56393	8.521101	-171.7824	-163.2613
97567	0.712829	0.0921971	0.0526664	0.0035546	1.92608	9.260032	-171.7713	-162.5112
97568	0.712829	0.0921971	0.0526664	0.0165872	1.00235	8.785333	-171.9438	-163.1584
97569	0.712829	0.0921971	0.0526664	0.0165872	1.00235	8.785333	-171.9438	-163.1584
97570	0.703401	0.0889826	0.0526664	0.0165872	1.56759	9.31039	-172.1717	-162.8613
97571	0.703401	0.0889826	0.0281475	0.0188902	1.92617	7.04985	-172.2595	-165.2096
97572	0.703401	0.0910631	0.0281475	0.0188902	1.92617	7.049375	-172.2675	-165.2181
97573	0.703401	0.103584	0.0281475	0.0188902	2.26959	6.098771	-173.5794	-167.4806
97574	0.773284	0.101158	0.0281475	0.029528	2.03603	5.460835	-173.2251	-167.7642
97575	0.773284	0.101158	0.0691915	0.029528	2.03603	6.006929	-173.2084	-167.2015
97576	0.766158	0.101158	0.0669184	0.029528	2.03603	6.53828	-172.7241	-166.1859
97577	0.766158	0.102489	0.0539888	0.029528	1.10251	7.330456	-172.3031	-164.9727
97578	0.766158	0.102489	0.0539888	0.022009	2.46111	7.633662	-172.4589	-164.8253
97579	0.758863	0.102489	0.0542673	0.0420869	0.378703	6.494928	-171.8074	-165.3125
97580	0.751442	0.103334	0.0542673	0.0420869	0.514934	6.712526	-171.6654	-164.9529
97581	0.751442	0.0950462	0.0542673	0.0420869	1.57426	8.486261	-172.9997	-164.5135
97582	0.722046	0.0950462	0.0542673	0.00582293	2.57802	8.834207	-171.7072	-162.873
97583	0.722046	0.0950462	0.0542673	0.00582293	2.57802	8.834207	-171.7072	-162.873
97584	0.722046	0.086991	0.0542673	0.010734	2.57802	8.925251	-172.6729	-163.7476
97585	0.722046	0.086991	0.0542673	0.010734	1.44178	8.936499	-172.6078	-163.6713
97586	0.670019	0.086991	0.0542673	0.010734	0.347054	8.22582	-173.4385	-165.2127
97587	0.670019	0.086991	0.0542673	0.010734	0.155623	7.891072	-173.417	-165.5259
97588	0.711335	0.0981046	0.0542673	0.010734	1.06343	8.495558	-171.9909	-163.4954
97589	0.711335	0.0981046	0.0398845	0.0437247	1.06343	8.037727	-172.8281	-164.7904
97590	0.711335	0.0981046	0.0394182	0.0508897	1.06343	7.958897	-173.0252	-165.0663
97591	0.711335	0.0985505	0.0443557	0.0508897	1.90807	8.756708	-173.3212	-164.5645
97592	0.711335	0.0985505	0.0464028	0.0508897	1.90807	8.8513	-173.3198	-164.4685
97593	0.754229	0.0985505	0.049163	0.00415567	0.623161	7.454253	-172.2245	-164.7702
97594	0.7151	0.0985505	0.049163	0.0056391	2.08419	8.928989	-171.7808	-162.8518
97595	0.753643	0.0985505	0.049163	0.0472052	2.5558	8.218451	-172.8567	-164.6383
97596	0.753643	0.0985505	0.049163	0.0491937	2.18073	8.347817	-172.804	-164.4562
97597	0.706911	0.103216	0.0487373	0.0491937	2.56948	8.298564	-174.4441	-166.1456
97598	0.766335	0.103216	0.0487373	0.0233627	2.56948	7.552394	-172.3726	-164.8202
97599	0.741828	0.103216	0.0271351	0.0233627	2.56948	5.32396	-171.786	-166.462
97600	0.741828	0.103216	0.0520469	0.0233627	2.56948	7.917032	-171.7775	-163.8605
97601	0.741828	0.103216	0.0520469	0.0151326	2.56948	7.916065	-171.5757	-163.6597
97602	0.755514	0.103216	0.0520469	0.0151326	2.56948	7.712583	-171.7894	-164.0768
97603	0.755514	0.103216	0.0520469	0.0151326	0.923382	7.295183	-171.6329	-164.3377
97604	0.783054	0.103256	0.0520469	0.0500366	0.942788	6.775803	-173.2179	-166.4421
97605	0.728607	0.0872929	0.0520469	8.06304e-05	3.07131	8.490667	-172.895	-164.4044
97606	0.691384	0.0872929	0.0520469	8.06304e-05	3.07131	8.900108	-172.0608	-163.1607
97607	0.715264	0.0872929	0.0520469	8.06304e-05	3.07131	8.653368	-172.1863	-163.5329
97608	0.715264	0.0872929	0.0520469	0.0557989	3.07131	8.584244	-173.2809	-164.6966
97609	0.715264	0.0872929	0.0393647	0.00941707	2.23916	8.676265	-172.3195	-163.6432
97610	0.715264	0.0872929	0.0614089	0.00941707	2.2592	8.586012	-172.3183	-163.7323
97611	0.715264	0.0872929	0.0614089	0.00941707	2.2592	8.586012	-172.3183	-163.7323
97612	0.715264	0.0872929	0.0614089	0.00941707	2.2592	8.586012	-172.3183	-163.7323
97613	0.715264	0.0872929	0.0614089	0.00941707	2.2592	8.586012	-172.3183	-163.7323
97614	0.715264	0.0872929	0.0614089	0.00941707	1.12365	8.23561	-172.2548	-164.0192
97615	0.715264	0.0887824	0.0614089	0.0378715	1.12365	8.248637	-172.4206	-164.172
97616	0.703722	0.0867002	0.0743723	0.0613057	0.794116	5.557323	-172.7701	-167.2127
97617	0.703722	0.0870727	0.0311425	0.0613057	1.23077	7.192151	-172.9898	-165.7977
97618	0.703722	0.0891819	0.0311425	0.0811137	0.77604	6.619975	-173.2643	-166.6443
97619	0.703722	0.0857058	0.0311425	0.0512941	0.89935	6.889723	-172.6783	-165.7885
97620	0.703722	0.0857058	0.0605233	0.0512941	1.3532	8.510597	-172.8263	-164.3157
97621	0.703722	0.0857058	0.0605233	0.0512941	1.3532	8.510597	-172.8263	-164.3157
97622	0.703722	0.0902788	0.0605233	0.0283811	1.3532	8.673431	-172.3792	-163.7057
97623	0.703722	0.0902788	0.0605233	0.0218454	1.65165	8.827153	-172.2812	-163.4541
97624	0.703722	0.0902788	0.0605233	0.0218454	2.74144	8.612957	-172.3859	-163.773
97625	0.703722	0.0902788	0.0605233	0.0218454	3.05351	8.332887	-172.4078	-164.0749
97626	0.703722	0.0902788	0.0605233	0.0430444	3.91041	7.021781	-173.112	-166.0902
97627	0.70625	0.0902788	0.0605233	0.0296767	4.24538	6.333373	-172.659	-166.3256
97628	0.70625	0.0902788	0.0605233	0.0296767	4.24538	6.333373	-172.659	-166.3256
97629	0.70625	0.0902788	0.0605233	0.0262073	4.24538	6.337678	-172.5542	-166.2165
97630	0.70625	0.0902788	0.0605233	0.00262716	4.24538	6.317109	-171.8699	-165.5528
97631	0.70625	0.0902788	0.0605233	0.00262716	3.48862	7.729974	-171.8652	-164.1352
97632	0.675368	0.0902788	0.0470979	0.0619908	2.68262	9.282842	-175.7161	-166.4333
97633	0.675368	0.0902788	0.0470979	0.0619908	2.68262	9.282842	-175.7161	-166.4333
97634	0.675368	0.0929472	0.0470979	0.055797	0.978829	8.98903	-175.655	-166.666
97635	0.675368	0.0929472	0.0470979	0.0418574	0.362035	8.231749	-174.9275	-166.6958
97636	0.675368	0.0929472	0.0470979	0.0199454	0.484143	8.461625	-174.2764	-165.8147
97637	0.675368	0.0929472	0.0470979	0.0199454	1.52407	9.497283	-174.4205	-164.9233
97638	0.682122	0.0929472	0.0470979	0.0199454	1.59267	9.474396	-173.7297	-164.2553
97639	0.682122	0.0929472	0.0470979	0.0350003	2.51282	9.408288	-174.4016	-164.9933
97640	0.685861	0.0929472	0.0470979	0.0350003	2.51282	9.376879	-174.0491	-164.6722
97641	0.73714	0.0926066	0.0470979	0.0350003	2.95665	8.48848	-172.876	-164.3875
97642	0.760915	0.106179	0.0470979	0.0147773	2.95665	6.874778	-171.6381	-164.7633
97643	0.760915	0.0941743	0.0470979	0.0239992	2.95665	8.097342	-174.0204	-165.923
97644	0.760915	0.0838665	0.0573642	0.0566231	2.95665	7.66379	-177.6419	-169.9781
97645	0.760915	0.086106	0.0573642	0.0566231	3.21245	7.498643	-176.7983	-169.2997
97646	0.760915	0.086106	0.0573642	0.0688261	0.377222	6.835493	-175.4835	-168.648
97647	0.683642	0.086106	0.0573642	0.0549535	1.51281	9.069197	-173.7251	-164.6559
97648	0.683642	0.0763401	0.0573642	0.0111882	1.51281	8.301434	-172.7092	-164.4078
97649	0.683642	0.0763401	0.0442539	0.0111882	0.913273	7.935689	-172.6648	-164.7291
97650	0.680948	0.0763401	0.0442539	0.0111882	0.346069	7.180605	-172.5657	-165.3851
97651	0.680948	0.0763401	0.0442539	0.0487444	0.346069	7.122121	-172.8191	-165.697
97652	0.680948	0.0763401	0.0442539	0.0487444	2.42165	8.400972	-173.4421	-165.0411
97653	0.668975	0.0764865	0.0442539	0.0651343	2.42165	8.416014	-174.1604	-165.7444
97654	0.668975	0.0764865	0.0442539	0.0651343	2.37964	8.432843	-174.1502	-165.7174
97655	0.668975	0.0764865	0.0442539	0.0651343	0.607505	7.535387	-173.5322	-165.9968
97656	0.663	0.0764865	0.0442539	0.0651343	1.42335	8.378074	-174.2192	-165.8412
97657	0.663	0.0764865	0.0442539	0.0695865	0.93471	7.943967	-174.145	-166.201
97658	0.663	0.0764865	0.0442539	0.150475	0.93471	6.806091	-176.5263	-169.7202
97659	0.663	0.0764865	0.0514617	0.150456	0.791737	6.798349	-176.388	-169.5897
97660	0.699409	0.0764865	0.0514617	0.0919105	1.56231	8.062457	-174.0513	-165.9888
97661	0.699409	0.0764865	0.0465834	0.0165511	2.388	8.438349	-173.4402	-165.0018
97662	0.699409	0.0764865	0.0465834	0.0354275	0.86602	7.853002	-173.3073	-165.4543
97663	0.675931	0.0756579	0.0465834	0.0354275	0.46834	7.413392	-172.799	-165.3856
97664	0.675931	0.0756579	0.0465834	0.0687856	0.935213	7.852151	-173.4616	-165.6095
97665	0.675931	0.0766863	0.0465834	0.0371832	1.32658	8.497364	-173.0423	-164.5449
97666	0.675931	0.0766863	0.0465834	0.0371832	1.62411	8.653464	-173.1041	-164.4506
97667	0.675931	0.0766863	0.0465834	0.0371832	0.642179	7.802271	-172.8612	-165.059
97668	0.675931	0.0766863	0.0465834	0.00900822	0.611392	7.773621	-172.5317	-164.7581
97669	0.690281	0.0766863	0.0465834	0.00900822	0.611392	7.654363	-172.7783	-165.1239
97670	0.715428	0.0766863	0.0465834	0.019156	0.839032	7.695297	-174.4968	-166.8015
97671	0.694061	0.0766863	0.0430261	0.060081	1.90386	8.278142	-173.62	-165.3418
97672	0.694061	0.0766863	0.0430261	0.060081	1.90386	8.278142	-173.62	-165.3418
97673	0.694061	0.0766863	0.0430261	0.060081	1.90386	8.278142	-173.62	-165.3418
97674	0.679238	0.0766863	0.0430261	0.0791525	1.22984	7.966772	-173.7368	-165.7701
97675	0.679238	0.0766863	0.0430261	0.0791525	0.717657	7.441145	-173.4617	-166.0205
97676	0.679238	0.0766863	0.0430261	0.0791525	0.26788	6.763227	-173.1543	-166.3911
97677	0.679238	0.0766863	0.0430261	0.00747725	1.40046	8.344731	-172.5678	-164.2231
97678	0.679238	0.073409	0.0430261	0.0186669	0.824807	7.355997	-172.9251	-165.5691
97679	0.701398	0.0705832	0.0430261	0.0809555	0.824807	6.356958	-174.6547	-168.2978
97680	0.701398	0.0720056	0.0430261	0.0809555	1.22764	7.015305	-174.5722	-167.5568
97681	0.701398	0.103077	0.0430261	0.0274628	1.09308	7.952155	-173.8651	-165.9129
97682	0.701398	0.103077	0.0430261	0.0278832	2.69786	8.1194	-174.0929	-165.9735
97683	0.758623	0.103077	0.0430261	0.00635967	2.1785	7.593311	-171.7662	-164.1729
97684	0.758623	0.103077	0.0430261	0.00635967	2.1785	7.593311	-171.7662	-164.1729
97685	0.758623	0.103077	0.0430261	0.0716723	2.1785	7.399251	-172.8876	-165.4884
97686	0.71963	0.103077	0.0430261	0.0716723	2.01602	7.957551	-174.0617	-166.1042
97687	0.71963	0.103077	0.0430261	0.0716723	2.01602	7.957551	-174.0617	-166.1042
97688	0.71963	0.103077	0.0430261	0.0716723	2.01602	7.957551	-174.0617	-166.1042
97689	0.71963	0.103077	0.0313228	0.0645348	2.15015	6.499045	-173.8484	-167.3494
97690	0.757572	0.103077	0.0313228	0.0645348	2.15015	5.973166	-172.7287	-166.7555
97691	0.757572	0.103077	0.0530271	0.0645348	2.15015	7.671537	-172.7068	-165.0353
97692	0.757572	0.103077	0.0432773	0.0697425	2.15015	7.453023	-172.8236	-165.3705
97693	0.74419	0.0906677	0.0432773	0.104641	2.15015	8.14139	-174.287	-166.1457
97694	0.74419	0.0906677	0.0466837	0.104641	0.248396	6.789588	-172.8128	-166.0232
97695	0.74419	0.104808	0.044213	0.0541967	2.56515	7.425692	-172.5661	-165.1404
97696	0.750856	0.104808	0.044213	0.0541967	2.56515	7.32735	-172.4793	-165.1519
97697	0.750856	0.0977081	0.0619007	0.116452	2.45098	7.008512	-174.1787	-167.1702
