iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Trc(1)	LnPrior	LnData	LnPosterior
90833	0.305182	0.932161	38.4271	35.5795	0.000414411	-1.690203e+02	-4.887241e+03	-5.056261e+03
90834	0.305182	0.932161	38.4271	35.5795	0.000414411	-1.690203e+02	-4.887241e+03	-5.056261e+03
90835	0.305182	0.927717	38.4271	35.5795	0.000486871	-1.674438e+02	-4.889247e+03	-5.056691e+03
90836	0.305182	0.938478	38.4271	35.5795	0.000483988	-1.712751e+02	-4.885853e+03	-5.057128e+03
90837	0.305182	0.938478	38.4271	35.5795	0.000483988	-1.712751e+02	-4.885853e+03	-5.057128e+03
90838	0.305182	0.938478	38.4271	36.0748	0.000139373	-1.715887e+02	-4.883087e+03	-5.054676e+03
90839	0.315607	0.938478	38.4271	36.0748	0.000139373	-1.715711e+02	-4.885592e+03	-5.057163e+03
90840	0.299127	0.938478	39.1878	36.0748	0.000139373	-1.714378e+02	-4.883513e+03	-5.054950e+03
90841	0.299127	0.938478	39.1878	36.0748	0.000139373	-1.714378e+02	-4.883513e+03	-5.054950e+03
90842	0.299127	0.938478	39.0817	32.8408	5.3615e-05	-1.695897e+02	-4.884224e+03	-5.053814e+03
90843	0.299127	0.938478	39.0817	32.8408	5.3615e-05	-1.695897e+02	-4.884224e+03	-5.053814e+03
90844	0.299127	0.938478	39.0817	28.4264	5.3615e-05	-1.677120e+02	-4.886785e+03	-5.054497e+03
90845	0.299127	0.938478	38.1223	28.4264	5.3615e-05	-1.679173e+02	-4.886511e+03	-5.054428e+03
90846	0.299127	0.938478	38.1223	29.5387	3.88717e-05	-1.683170e+02	-4.885678e+03	-5.053995e+03
90847	0.299127	0.916844	38.1223	29.5387	3.88717e-05	-1.606613e+02	-4.893213e+03	-5.053875e+03
90848	0.299127	0.916844	38.1223	26.2204	3.88717e-05	-1.596154e+02	-4.895559e+03	-5.055174e+03
90849	0.30775	0.916844	38.5743	26.2204	3.88717e-05	-1.595029e+02	-4.896150e+03	-5.055653e+03
90850	0.30775	0.916844	38.1024	38.7905	3.88717e-05	-1.658929e+02	-4.888602e+03	-5.054495e+03
90851	0.30775	0.911009	38.1024	38.7905	3.88717e-05	-1.638603e+02	-4.890789e+03	-5.054650e+03
90852	0.30775	0.911009	38.1024	27.9411	0.000135365	-1.580599e+02	-4.897116e+03	-5.055176e+03
90853	0.30775	0.911009	38.1024	30.4649	0.000135365	-1.589890e+02	-4.895428e+03	-5.054417e+03
90854	0.30775	0.911009	38.1024	30.4649	0.000122212	-1.589890e+02	-4.895331e+03	-5.054320e+03
90855	0.30775	0.911009	38.1024	30.4649	0.000134597	-1.589890e+02	-4.895435e+03	-5.054424e+03
90856	0.30775	0.911009	38.1956	30.8389	0.000400553	-1.591279e+02	-4.897185e+03	-5.056313e+03
90857	0.30775	0.928717	38.1956	30.8389	0.000400553	-1.653391e+02	-4.891103e+03	-5.056442e+03
90858	0.30775	0.928717	38.3494	30.8389	0.000400553	-1.653056e+02	-4.891010e+03	-5.056315e+03
90859	0.30775	0.928717	38.3494	30.8389	0.000398665	-1.653056e+02	-4.890999e+03	-5.056305e+03
90860	0.30775	0.928717	38.3494	30.8389	8.52619e-05	-1.653057e+02	-4.888733e+03	-5.054039e+03
90861	0.30775	0.944859	39.0476	30.8389	8.52619e-05	-1.709276e+02	-4.883525e+03	-5.054453e+03
90862	0.30775	0.944859	39.0476	30.8389	8.52619e-05	-1.709276e+02	-4.883525e+03	-5.054453e+03
90863	0.30775	0.944859	39.0476	30.8389	6.21183e-05	-1.709276e+02	-4.883372e+03	-5.054299e+03
90864	0.295558	0.944859	39.0476	30.8389	6.21183e-05	-1.709483e+02	-4.883284e+03	-5.054232e+03
90865	0.295558	0.944859	39.0476	31.7578	6.21183e-05	-1.713636e+02	-4.882820e+03	-5.054184e+03
90866	0.295558	0.944859	39.0476	31.7578	6.21183e-05	-1.713636e+02	-4.882820e+03	-5.054184e+03
90867	0.295558	0.962215	39.0476	31.7578	6.21183e-05	-1.776851e+02	-4.876939e+03	-5.054624e+03
90868	0.295558	0.945946	39.0476	37.5236	8.24325e-05	-1.751329e+02	-4.879956e+03	-5.055089e+03
90869	0.295558	0.945946	39.0476	37.5236	8.24325e-05	-1.751329e+02	-4.879956e+03	-5.055089e+03
90870	0.295558	0.945946	39.0476	37.5236	8.24325e-05	-1.751329e+02	-4.879956e+03	-5.055089e+03
90871	0.306401	0.945946	39.0476	37.5236	0.000116249	-1.751144e+02	-4.879954e+03	-5.055068e+03
90872	0.306401	0.945946	39.0476	37.5236	0.000116249	-1.751144e+02	-4.879954e+03	-5.055068e+03
90873	0.307585	0.945946	39.0476	37.5236	0.000306957	-1.751124e+02	-4.881499e+03	-5.056611e+03
90874	0.307585	0.945946	39.7492	29.3072	0.000306957	-1.705588e+02	-4.886126e+03	-5.056685e+03
90875	0.307585	0.945946	39.7492	29.3072	0.000306957	-1.705588e+02	-4.886126e+03	-5.056685e+03
90876	0.307585	0.945946	39.7492	29.3072	0.000171908	-1.705589e+02	-4.885178e+03	-5.055736e+03
90877	0.31503	0.945946	39.7492	29.3072	0.000171908	-1.705463e+02	-4.886612e+03	-5.057159e+03
90878	0.31503	0.945946	39.5431	34.0681	0.000171908	-1.728140e+02	-4.883741e+03	-5.056555e+03
90879	0.298065	0.945946	39.5431	34.0681	6.95135e-05	-1.728427e+02	-4.881663e+03	-5.054506e+03
90880	0.312188	0.945946	39.5431	34.0681	0.000416269	-1.728187e+02	-4.884717e+03	-5.057536e+03
90881	0.312188	0.945946	39.5431	34.0681	0.000398913	-1.728188e+02	-4.884628e+03	-5.057447e+03
90882	0.312188	0.945946	39.5431	34.0681	0.000535638	-1.728187e+02	-4.885627e+03	-5.058446e+03
90883	0.312188	0.945946	39.5431	28.7174	0.000535638	-1.703804e+02	-4.888844e+03	-5.059224e+03
90884	0.312188	0.945946	39.5431	28.7174	0.000535638	-1.703804e+02	-4.888844e+03	-5.059224e+03
90885	0.279636	0.945946	39.5431	28.7174	3.60399e-05	-1.704359e+02	-4.891447e+03	-5.061882e+03
90886	0.29702	0.945946	38.4289	28.7174	3.60399e-05	-1.706403e+02	-4.883775e+03	-5.054415e+03
90887	0.310408	0.945946	38.4289	28.7174	3.60399e-05	-1.706176e+02	-4.885536e+03	-5.056153e+03
90888	0.289926	0.960193	38.4289	28.7174	3.60399e-05	-1.758385e+02	-4.880358e+03	-5.056196e+03
90889	0.289926	0.957	38.4289	28.7174	3.60399e-05	-1.746693e+02	-4.881249e+03	-5.055918e+03
90890	0.302623	0.957	38.3515	28.7174	3.60399e-05	-1.746644e+02	-4.881497e+03	-5.056161e+03
90891	0.302623	0.957	38.3515	35.9265	3.60399e-05	-1.782176e+02	-4.877600e+03	-5.055818e+03
90892	0.299097	0.921924	38.3515	24.8014	5.91096e-05	-1.610338e+02	-4.895193e+03	-5.056227e+03
90893	0.299097	0.921924	38.3515	26.1163	5.91096e-05	-1.613209e+02	-4.894078e+03	-5.055399e+03
90894	0.299097	0.921924	37.9317	37.9234	5.91096e-05	-1.670894e+02	-4.887218e+03	-5.054307e+03
90895	0.299097	0.921924	37.9317	26.452	5.91096e-05	-1.614970e+02	-4.893438e+03	-5.054935e+03
90896	0.299097	0.921924	37.9317	26.452	0.000537127	-1.614970e+02	-4.896869e+03	-5.058366e+03
90897	0.299097	0.921924	38.2407	30.1391	0.000537127	-1.626528e+02	-4.894490e+03	-5.057142e+03
90898	0.299097	0.921924	38.2747	30.1391	0.000537127	-1.626454e+02	-4.894507e+03	-5.057152e+03
90899	0.299097	0.921924	38.2747	28.1077	0.00027283	-1.619041e+02	-4.893960e+03	-5.055864e+03
90900	0.299097	0.93504	38.2747	28.1077	0.00027283	-1.665497e+02	-4.889293e+03	-5.055843e+03
90901	0.299097	0.93504	37.11	36.5415	0.000222702	-1.709672e+02	-4.886435e+03	-5.057402e+03
90902	0.299097	0.93504	37.11	36.5415	0.000185774	-1.709672e+02	-4.886180e+03	-5.057148e+03
90903	0.299097	0.93504	37.11	36.5415	0.000185774	-1.709672e+02	-4.886180e+03	-5.057148e+03
90904	0.299097	0.93504	37.11	36.5415	0.000185774	-1.709672e+02	-4.886180e+03	-5.057148e+03
90905	0.299097	0.93504	37.11	36.2108	0.000185774	-1.707506e+02	-4.886279e+03	-5.057030e+03
90906	0.292782	0.93504	37.11	36.2108	3.91022e-05	-1.707614e+02	-4.885259e+03	-5.056020e+03
90907	0.306611	0.93504	37.42	37.3903	3.91022e-05	-1.714601e+02	-4.884833e+03	-5.056293e+03
90908	0.306611	0.93504	37.42	37.3903	3.91022e-05	-1.714601e+02	-4.884833e+03	-5.056293e+03
90909	0.306611	0.93504	37.42	37.3903	0.000149265	-1.714601e+02	-4.885692e+03	-5.057152e+03
90910	0.30741	0.93504	37.42	34.0793	0.000149265	-1.693748e+02	-4.887351e+03	-5.056725e+03
90911	0.308569	0.93504	37.42	34.0793	0.000149265	-1.693729e+02	-4.887657e+03	-5.057030e+03
90912	0.308569	0.93504	37.42	34.4538	0.000368119	-1.695865e+02	-4.889159e+03	-5.058745e+03
90913	0.316226	0.869645	36.3936	34.4538	0.000368119	-1.473317e+02	-4.910612e+03	-5.057943e+03
90914	0.316226	0.890562	37.0455	34.4538	0.000392575	-1.541839e+02	-4.903404e+03	-5.057588e+03
90915	0.316226	0.890562	37.0455	35.0074	0.000548494	-1.545101e+02	-4.904282e+03	-5.058792e+03
90916	0.289079	0.901161	37.0455	35.0074	0.000548494	-1.581719e+02	-4.901511e+03	-5.059683e+03
90917	0.308025	0.901161	37.0455	35.0074	0.00053087	-1.581397e+02	-4.899175e+03	-5.057315e+03
90918	0.308025	0.901161	37.0455	35.0074	0.000193326	-1.581397e+02	-4.896658e+03	-5.054797e+03
90919	0.308025	0.901161	37.0455	32.8664	0.000193326	-1.569462e+02	-4.897723e+03	-5.054669e+03
90920	0.308025	0.901161	37.0455	32.8664	0.000193326	-1.569462e+02	-4.897723e+03	-5.054669e+03
90921	0.308025	0.901161	37.0455	32.8664	0.000227412	-1.569462e+02	-4.897985e+03	-5.054932e+03
90922	0.308025	0.901161	37.0455	31.5998	0.000227412	-1.563264e+02	-4.898673e+03	-5.055000e+03
90923	0.308025	0.901161	37.0455	31.5998	0.000227412	-1.563264e+02	-4.898673e+03	-5.055000e+03
90924	0.308025	0.901161	37.0455	33.278	0.000185028	-1.571614e+02	-4.897477e+03	-5.054639e+03
90925	0.308025	0.901161	37.0455	33.278	0.000101373	-1.571614e+02	-4.896845e+03	-5.054006e+03
90926	0.308025	0.901161	37.0455	33.278	0.000101373	-1.571614e+02	-4.896845e+03	-5.054006e+03
90927	0.308025	0.901161	37.0455	33.278	8.37909e-05	-1.571614e+02	-4.896767e+03	-5.053929e+03
90928	0.308025	0.901161	37.1325	31.7071	8.37909e-05	-1.563565e+02	-4.897514e+03	-5.053871e+03
90929	0.308025	0.901161	37.5476	31.7071	0.000189654	-1.562624e+02	-4.898391e+03	-5.054653e+03
90930	0.308025	0.914023	37.5476	31.7071	0.000189654	-1.607107e+02	-4.893966e+03	-5.054677e+03
90931	0.308025	0.914023	37.5476	31.7071	0.000189654	-1.607107e+02	-4.893966e+03	-5.054677e+03
90932	0.308025	0.914023	38.2603	31.7071	0.000189654	-1.605532e+02	-4.894111e+03	-5.054664e+03
90933	0.308025	0.914023	38.2603	27.6345	0.000189654	-1.589779e+02	-4.896780e+03	-5.055757e+03
90934	0.308025	0.914023	38.2603	35.8588	0.000189654	-1.628422e+02	-4.892051e+03	-5.054893e+03
90935	0.308025	0.914023	38.2603	35.8588	0.000189654	-1.628422e+02	-4.892051e+03	-5.054893e+03
90936	0.31267	0.913474	38.2603	35.8588	1.44296e-05	-1.626431e+02	-4.891571e+03	-5.054214e+03
90937	0.31267	0.913474	38.2603	35.8588	1.44296e-05	-1.626431e+02	-4.891571e+03	-5.054214e+03
90938	0.31267	0.913474	38.2603	35.8588	1.44296e-05	-1.626431e+02	-4.891571e+03	-5.054214e+03
90939	0.31267	0.913474	38.2603	31.7121	1.44296e-05	-1.603565e+02	-4.893647e+03	-5.054004e+03
90940	0.31267	0.913474	38.2603	32.4466	1.44296e-05	-1.607114e+02	-4.893236e+03	-5.053947e+03
90941	0.31267	0.913474	38.2603	32.4466	1.44296e-05	-1.607114e+02	-4.893236e+03	-5.053947e+03
90942	0.31267	0.913474	38.2603	32.4466	1.44296e-05	-1.607114e+02	-4.893236e+03	-5.053947e+03
90943	0.31267	0.913474	38.2603	34.9367	0.000167197	-1.620751e+02	-4.893099e+03	-5.055174e+03
90944	0.301717	0.913474	38.2603	31.9388	0.000167197	-1.604823e+02	-4.894059e+03	-5.054541e+03
90945	0.301717	0.913474	38.2603	30.0064	0.000167197	-1.596341e+02	-4.895175e+03	-5.054809e+03
90946	0.301717	0.913474	38.2603	30.0064	0.000167197	-1.596341e+02	-4.895175e+03	-5.054809e+03
90947	0.311834	0.913474	37.8284	30.0064	0.00024336	-1.597118e+02	-4.896107e+03	-5.055818e+03
90948	0.311834	0.913474	37.8284	30.0064	0.000433013	-1.597118e+02	-4.897521e+03	-5.057233e+03
90949	0.311834	0.89791	36.4893	29.5263	0.00049946	-1.544592e+02	-4.904493e+03	-5.058952e+03
90950	0.288129	0.89791	36.4893	29.5263	0.00049946	-1.544995e+02	-4.905127e+03	-5.059626e+03
90951	0.300713	0.89791	36.4893	40.3712	0.00049946	-1.609627e+02	-4.898031e+03	-5.058993e+03
90952	0.300713	0.89791	36.4893	40.3712	0.00049946	-1.609627e+02	-4.898031e+03	-5.058993e+03
90953	0.300713	0.90319	36.4893	25.6709	0.00049946	-1.551176e+02	-4.904296e+03	-5.059413e+03
90954	0.300713	0.90319	36.4893	25.6709	0.00018857	-1.551176e+02	-4.901971e+03	-5.057089e+03
90955	0.308776	0.90319	36.4893	28.0419	0.000104724	-1.557542e+02	-4.900541e+03	-5.056295e+03
90956	0.308776	0.90319	38.3232	28.0419	8.44189e-05	-1.553399e+02	-4.900379e+03	-5.055719e+03
90957	0.308776	0.90319	38.3232	28.0419	3.566e-05	-1.553399e+02	-4.900016e+03	-5.055356e+03
90958	0.308776	0.90319	38.3232	28.0419	3.566e-05	-1.553399e+02	-4.900016e+03	-5.055356e+03
90959	0.308776	0.90319	38.3232	36.3752	3.566e-05	-1.594094e+02	-4.895448e+03	-5.054857e+03
90960	0.308776	0.90319	38.3232	35.7316	3.566e-05	-1.589961e+02	-4.895684e+03	-5.054681e+03
90961	0.308776	0.90319	38.3232	35.7316	3.566e-05	-1.589961e+02	-4.895684e+03	-5.054681e+03
90962	0.308776	0.90319	38.3232	35.7316	1.78902e-05	-1.589961e+02	-4.895575e+03	-5.054571e+03
90963	0.308776	0.90319	38.3232	28.1064	1.78902e-05	-1.553607e+02	-4.899833e+03	-5.055193e+03
90964	0.308776	0.90319	37.8251	28.1064	1.78902e-05	-1.554699e+02	-4.898972e+03	-5.054442e+03
90965	0.308776	0.90319	36.907	28.1064	1.78902e-05	-1.556777e+02	-4.899025e+03	-5.054703e+03
90966	0.297197	0.90319	37.0368	33.2372	1.78902e-05	-1.578577e+02	-4.895676e+03	-5.053534e+03
90967	0.297197	0.90319	37.0368	33.2372	1.78902e-05	-1.578577e+02	-4.895676e+03	-5.053534e+03
90968	0.297197	0.90319	37.0368	35.4002	0.0001424	-1.590965e+02	-4.895533e+03	-5.054629e+03
90969	0.297197	0.90377	37.0368	35.4002	0.000202269	-1.592960e+02	-4.895772e+03	-5.055068e+03
90970	0.294605	0.898166	37.0368	28.5968	0.000202269	-1.541118e+02	-4.902012e+03	-5.056124e+03
90971	0.294605	0.898166	37.0368	28.5968	1.04364e-05	-1.541118e+02	-4.900684e+03	-5.054796e+03
90972	0.298609	0.898166	37.0368	28.5968	1.04364e-05	-1.541050e+02	-4.900000e+03	-5.054105e+03
90973	0.305106	0.898166	37.0368	35.2796	1.04364e-05	-1.572852e+02	-4.896095e+03	-5.053380e+03
90974	0.305106	0.898166	37.0368	34.9704	1.04364e-05	-1.570981e+02	-4.896202e+03	-5.053300e+03
90975	0.305106	0.898166	37.1177	37.217	1.04364e-05	-1.585258e+02	-4.895281e+03	-5.053807e+03
90976	0.31017	0.898166	37.1177	37.217	1.17088e-05	-1.585172e+02	-4.895659e+03	-5.054176e+03
90977	0.31017	0.898166	37.9269	36.332	1.17088e-05	-1.577416e+02	-4.896687e+03	-5.054429e+03
90978	0.31017	0.898166	37.9269	36.332	1.17088e-05	-1.577416e+02	-4.896687e+03	-5.054429e+03
90979	0.31017	0.920612	37.9269	36.332	1.17088e-05	-1.655207e+02	-4.888425e+03	-5.053946e+03
90980	0.31017	0.920612	37.9269	36.332	1.17088e-05	-1.655207e+02	-4.888425e+03	-5.053946e+03
90981	0.31017	0.922277	37.9269	36.6545	1.17088e-05	-1.663183e+02	-4.887835e+03	-5.054154e+03
90982	0.31017	0.922277	37.9269	36.6545	1.12389e-05	-1.663183e+02	-4.887848e+03	-5.054166e+03
90983	0.31017	0.922277	37.9269	36.6545	1.12389e-05	-1.663183e+02	-4.887848e+03	-5.054166e+03
90984	0.31017	0.884347	36.4746	36.6545	1.12389e-05	-1.535967e+02	-4.900761e+03	-5.054358e+03
90985	0.31017	0.884347	36.0362	36.6545	0.000148215	-1.537008e+02	-4.902239e+03	-5.055939e+03
90986	0.31017	0.884347	36.0362	36.6545	0.000148215	-1.537008e+02	-4.902239e+03	-5.055939e+03
90987	0.31017	0.884347	36.0362	36.6545	0.000148215	-1.537008e+02	-4.902239e+03	-5.055939e+03
90988	0.31017	0.884347	36.0362	36.6545	0.000148215	-1.537008e+02	-4.902239e+03	-5.055939e+03
90989	0.31017	0.884347	36.0362	36.6545	4.5864e-05	-1.537008e+02	-4.901481e+03	-5.055182e+03
90990	0.31017	0.884347	36.3504	36.6545	3.05203e-05	-1.536260e+02	-4.900968e+03	-5.054594e+03
90991	0.31017	0.884347	36.0851	36.6545	3.05203e-05	-1.536891e+02	-4.901274e+03	-5.054963e+03
90992	0.31017	0.884347	36.0851	34.9525	0.000111253	-1.526132e+02	-4.902680e+03	-5.055293e+03
90993	0.31017	0.884347	36.0851	34.9525	0.000111253	-1.526132e+02	-4.902680e+03	-5.055293e+03
90994	0.31017	0.884347	35.6606	35.5412	0.000111253	-1.530747e+02	-4.903249e+03	-5.056324e+03
90995	0.31017	0.884347	35.6606	35.1893	0.000111253	-1.528584e+02	-4.903452e+03	-5.056310e+03
90996	0.31017	0.884347	35.6606	35.1893	0.000111253	-1.528584e+02	-4.903452e+03	-5.056310e+03
90997	0.310933	0.884347	35.6606	35.1893	0.000111253	-1.528571e+02	-4.903619e+03	-5.056476e+03
90998	0.310933	0.891695	36.5753	38.1402	0.000111253	-1.570893e+02	-4.898544e+03	-5.055634e+03
90999	0.310933	0.891695	36.5753	30.5713	0.000111253	-1.527431e+02	-4.902283e+03	-5.055026e+03
91000	0.303461	0.891695	37.0892	30.5713	1.75381e-05	-1.526367e+02	-4.901001e+03	-5.053638e+03
91001	0.303461	0.891695	37.0892	36.812	9.56579e-05	-1.560545e+02	-4.898528e+03	-5.054582e+03
91002	0.303461	0.930464	37.0892	36.812	9.56579e-05	-1.695163e+02	-4.886947e+03	-5.056464e+03
91003	0.303461	0.930464	37.0892	36.812	9.56579e-05	-1.695163e+02	-4.886947e+03	-5.056464e+03
91004	0.303461	0.930464	37.0892	36.812	9.56579e-05	-1.695163e+02	-4.886947e+03	-5.056464e+03
91005	0.288569	0.930464	37.0892	36.812	9.56579e-05	-1.695416e+02	-4.887425e+03	-5.056967e+03
91006	0.30011	0.930464	37.0892	36.812	9.56579e-05	-1.695219e+02	-4.886474e+03	-5.055996e+03
91007	0.30011	0.930464	38.5925	30.7836	9.56579e-05	-1.658617e+02	-4.888026e+03	-5.053888e+03
91008	0.30011	0.930464	38.5925	30.7836	4.53422e-06	-1.658617e+02	-4.887369e+03	-5.053230e+03
91009	0.30011	0.930464	38.5925	27.4389	4.53422e-06	-1.646427e+02	-4.889545e+03	-5.054188e+03
91010	0.30011	0.930464	38.5925	27.4389	4.53422e-06	-1.646427e+02	-4.889545e+03	-5.054188e+03
91011	0.30011	0.930464	38.5925	39.1796	4.53422e-06	-1.708931e+02	-4.883604e+03	-5.054497e+03
91012	0.30011	0.930464	38.5925	28.2328	4.53422e-06	-1.648915e+02	-4.889004e+03	-5.053896e+03
91013	0.30011	0.930464	38.5925	28.2328	4.53422e-06	-1.648915e+02	-4.889004e+03	-5.053896e+03
91014	0.307153	0.930464	38.5012	33.437	0.000192341	-1.671546e+02	-4.887395e+03	-5.054550e+03
91015	0.307153	0.930464	38.5012	30.2307	2.51665e-05	-1.656369e+02	-4.887988e+03	-5.053625e+03
91016	0.307153	0.930464	38.5012	30.2307	2.51665e-05	-1.656369e+02	-4.887988e+03	-5.053625e+03
91017	0.307153	0.930464	38.5012	30.2307	0.000347078	-1.656369e+02	-4.890334e+03	-5.055971e+03
91018	0.307153	0.930464	38.5012	31.3654	0.00012385	-1.661270e+02	-4.888045e+03	-5.054172e+03
91019	0.307153	0.930464	38.5012	31.3654	7.21338e-05	-1.661270e+02	-4.887644e+03	-5.053771e+03
91020	0.307153	0.930464	38.5012	31.3654	7.21338e-05	-1.661270e+02	-4.887644e+03	-5.053771e+03
91021	0.307153	0.930464	38.1834	31.3654	7.21338e-05	-1.661959e+02	-4.887766e+03	-5.053962e+03
91022	0.296186	0.930464	38.1834	31.3654	7.21338e-05	-1.662145e+02	-4.887577e+03	-5.053792e+03
91023	0.296186	0.930464	38.1447	31.3654	7.21338e-05	-1.662229e+02	-4.887592e+03	-5.053815e+03
91024	0.296186	0.930464	39.0478	31.3654	7.21338e-05	-1.660296e+02	-4.888857e+03	-5.054887e+03
91025	0.296186	0.930464	39.0478	31.3654	6.57403e-05	-1.660296e+02	-4.888838e+03	-5.054867e+03
91026	0.296186	0.930464	39.0478	31.3654	6.57403e-05	-1.660296e+02	-4.888838e+03	-5.054867e+03
91027	0.296186	0.930464	37.0019	31.3654	6.57403e-05	-1.664792e+02	-4.888960e+03	-5.055440e+03
91028	0.296186	0.930464	36.8218	31.3654	4.44427e-05	-1.665208e+02	-4.889332e+03	-5.055853e+03
91029	0.308407	0.906298	36.8218	31.3654	4.44427e-05	-1.580384e+02	-4.896280e+03	-5.054319e+03
91030	0.308407	0.906298	38.0729	30.9105	8.10907e-05	-1.575536e+02	-4.896648e+03	-5.054202e+03
91031	0.308407	0.906298	37.7145	30.9105	8.10907e-05	-1.576328e+02	-4.896266e+03	-5.053899e+03
91032	0.308407	0.906298	37.7145	30.9105	8.10907e-05	-1.576328e+02	-4.896266e+03	-5.053899e+03
91033	0.308407	0.906298	37.7145	30.9105	8.10907e-05	-1.576328e+02	-4.896266e+03	-5.053899e+03
91034	0.308407	0.906298	37.7145	30.9105	8.10907e-05	-1.576328e+02	-4.896266e+03	-5.053899e+03
91035	0.308407	0.906298	37.7145	34.2977	5.00186e-05	-1.593405e+02	-4.894276e+03	-5.053616e+03
91036	0.308407	0.906298	37.55	34.2977	0.000194947	-1.593773e+02	-4.895277e+03	-5.054654e+03
91037	0.308407	0.906298	37.55	31.8518	0.000189357	-1.580981e+02	-4.896477e+03	-5.054576e+03
91038	0.308407	0.906298	37.55	31.8518	0.000189357	-1.580981e+02	-4.896477e+03	-5.054576e+03
91039	0.308407	0.906298	37.55	31.8518	0.000189357	-1.580981e+02	-4.896477e+03	-5.054576e+03
91040	0.308407	0.906298	38.2839	31.8518	0.000214587	-1.579360e+02	-4.897390e+03	-5.055326e+03
91041	0.308407	0.917562	38.2839	36.2101	0.000239957	-1.642970e+02	-4.890966e+03	-5.055263e+03
91042	0.297392	0.917562	38.2839	35.1113	0.000405803	-1.636274e+02	-4.893091e+03	-5.056718e+03
91043	0.318475	0.917562	38.2839	35.1113	0.000405803	-1.635918e+02	-4.894897e+03	-5.058489e+03
91044	0.294971	0.917562	38.2839	35.1113	0.000405803	-1.636316e+02	-4.893667e+03	-5.057299e+03
91045	0.294971	0.917562	38.2839	36.1424	0.000405803	-1.642760e+02	-4.893190e+03	-5.057466e+03
91046	0.294971	0.943468	38.2839	36.1424	1.86799e-05	-1.734728e+02	-4.880829e+03	-5.054301e+03
91047	0.29362	0.943468	38.2839	36.1424	1.86799e-05	-1.734751e+02	-4.880955e+03	-5.054430e+03
91048	0.29362	0.943468	38.2839	36.1424	4.41962e-05	-1.734751e+02	-4.881141e+03	-5.054616e+03
91049	0.29362	0.943468	39.3775	36.1424	7.13036e-06	-1.732436e+02	-4.881973e+03	-5.055217e+03
91050	0.29362	0.943468	39.3775	36.1424	7.9688e-05	-1.732436e+02	-4.882416e+03	-5.055659e+03
91051	0.29362	0.943468	39.3775	36.1424	0.00023451	-1.732436e+02	-4.883482e+03	-5.056726e+03
91052	0.29362	0.943468	39.3775	36.1424	5.88818e-05	-1.732436e+02	-4.882289e+03	-5.055533e+03
91053	0.294766	0.943468	39.3775	31.7761	5.88818e-05	-1.708036e+02	-4.884023e+03	-5.054827e+03
91054	0.299711	0.943468	39.3775	31.7761	5.88818e-05	-1.707952e+02	-4.883247e+03	-5.054042e+03
91055	0.299711	0.943468	39.3775	31.7761	1.87838e-05	-1.707952e+02	-4.882949e+03	-5.053744e+03
91056	0.299711	0.943468	39.2102	31.7761	1.87838e-05	-1.708299e+02	-4.882720e+03	-5.053550e+03
91057	0.299711	0.943468	39.9596	31.7761	1.87838e-05	-1.706769e+02	-4.884324e+03	-5.055001e+03
91058	0.299711	0.954422	39.9596	31.7761	0.000179963	-1.746463e+02	-4.880735e+03	-5.055381e+03
91059	0.299711	0.954422	39.9596	31.7761	0.000246524	-1.746463e+02	-4.881218e+03	-5.055865e+03
91060	0.299711	0.954422	39.9596	31.7761	0.000409247	-1.746463e+02	-4.882325e+03	-5.056972e+03
91061	0.299711	0.955746	39.9596	31.7761	0.000409247	-1.751294e+02	-4.881808e+03	-5.056938e+03
91062	0.299711	0.978538	39.9596	31.7761	0.000237991	-1.835546e+02	-4.872961e+03	-5.056515e+03
91063	0.289727	0.978538	39.9596	37.0975	0.000390635	-1.866446e+02	-4.872515e+03	-5.059160e+03
91064	0.289727	0.978538	39.9596	37.0975	0.000330255	-1.866446e+02	-4.872091e+03	-5.058736e+03
91065	0.289727	0.986027	39.9596	37.0975	0.000330255	-1.894582e+02	-4.869707e+03	-5.059166e+03
91066	0.289727	0.939884	37.2675	37.0975	0.000336764	-1.730545e+02	-4.886022e+03	-5.059077e+03
91067	0.289727	0.939884	37.2675	40.4061	0.000318503	-1.755362e+02	-4.884741e+03	-5.060277e+03
91068	0.289727	0.89354	37.2675	40.4061	0.000318503	-1.593397e+02	-4.901758e+03	-5.061097e+03
91069	0.289727	0.89354	37.2675	33.6927	0.000318503	-1.547613e+02	-4.904252e+03	-5.059014e+03
91070	0.289727	0.932929	37.2675	31.4579	0.000318503	-1.673481e+02	-4.890167e+03	-5.057515e+03
91071	0.289727	0.937903	37.2675	31.4579	7.85404e-05	-1.691235e+02	-4.887156e+03	-5.056279e+03
91072	0.303308	0.937903	37.2675	31.4579	7.85404e-05	-1.691004e+02	-4.887340e+03	-5.056440e+03
91073	0.303308	0.937903	38.0609	31.4579	7.85404e-05	-1.689231e+02	-4.885274e+03	-5.054197e+03
91074	0.303308	0.937903	38.0609	31.4579	7.85404e-05	-1.689231e+02	-4.885274e+03	-5.054197e+03
91075	0.303308	0.911101	38.0609	31.4579	8.25561e-05	-1.594730e+02	-4.894287e+03	-5.053760e+03
91076	0.303308	0.911101	38.0609	31.4579	9.57613e-05	-1.594730e+02	-4.894380e+03	-5.053853e+03
91077	0.303308	0.911101	38.0609	31.4579	9.57613e-05	-1.594730e+02	-4.894380e+03	-5.053853e+03
