iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Tmc(1)	Kt(1)	LnPrior	LnData	LnPosterior
91621	0.364904	0.788782	8.3456	3.11019	0.951078	0.00148605	-1.848795e+02	-1.076348e+03	-1.261227e+03
91622	0.383359	0.788782	8.3456	3.11019	0.951078	0.00148605	-1.848495e+02	-1.076133e+03	-1.260983e+03
91623	0.370511	0.76862	8.3456	3.11019	0.893916	0.00399186	-1.765437e+02	-1.088988e+03	-1.265532e+03
91624	0.370511	0.76862	8.3456	3.11019	0.893916	0.00399186	-1.765437e+02	-1.088988e+03	-1.265532e+03
91625	0.383152	0.758933	8.3456	3.19238	0.893916	0.00378777	-1.739039e+02	-1.090484e+03	-1.264388e+03
91626	0.383152	0.758933	8.3456	3.19238	0.893916	0.00207699	-1.755645e+02	-1.087352e+03	-1.262916e+03
91627	0.370022	0.758933	8.29036	2.97749	0.908062	0.000904222	-1.767924e+02	-1.085209e+03	-1.262002e+03
91628	0.370022	0.778667	8.33542	2.97749	0.908062	0.000904222	-1.825195e+02	-1.079232e+03	-1.261751e+03
91629	0.366413	0.778667	8.36061	2.97749	0.903815	0.000904222	-1.825274e+02	-1.079791e+03	-1.262318e+03
91630	0.359034	0.778667	8.36061	3.3169	0.894925	0.000904222	-1.824532e+02	-1.082225e+03	-1.264679e+03
91631	0.359034	0.770289	8.36061	3.21434	0.894925	0.000904222	-1.800294e+02	-1.084237e+03	-1.264266e+03
91632	0.383896	0.770289	8.36061	3.21434	0.894925	0.000904222	-1.799889e+02	-1.081245e+03	-1.261234e+03
91633	0.380891	0.764029	8.36061	3.16601	0.883928	0.000904222	-1.782021e+02	-1.083847e+03	-1.262049e+03
91634	0.380891	0.764901	8.36061	3.16601	0.930182	0.000904222	-1.784185e+02	-1.083503e+03	-1.261922e+03
91635	0.380891	0.769245	8.40729	2.72284	0.930182	0.000904222	-1.797992e+02	-1.083690e+03	-1.263489e+03
91636	0.370806	0.76556	8.20686	2.9724	0.952363	0.00106481	-1.785105e+02	-1.082323e+03	-1.260834e+03
91637	0.378223	0.767369	8.20686	2.9724	0.952363	0.00106481	-1.790218e+02	-1.081633e+03	-1.260655e+03
91638	0.378223	0.767369	8.20686	2.9724	0.952363	0.00106481	-1.790218e+02	-1.081633e+03	-1.260655e+03
91639	0.378223	0.767369	8.07704	2.9724	0.952392	0.000976887	-1.791152e+02	-1.081059e+03	-1.260174e+03
91640	0.364334	0.767822	7.94515	2.94567	0.952392	0.000976887	-1.792832e+02	-1.081935e+03	-1.261218e+03
91641	0.370387	0.76518	7.94515	2.94567	0.952392	0.000976887	-1.785089e+02	-1.082145e+03	-1.260654e+03
91642	0.374338	0.76518	7.86395	2.94567	0.955401	0.000976887	-1.785041e+02	-1.082636e+03	-1.261140e+03
91643	0.382327	0.752487	7.86395	2.94567	0.955401	0.000976887	-1.748565e+02	-1.085967e+03	-1.260824e+03
91644	0.382327	0.755179	7.88657	2.94567	0.955401	0.000976887	-1.756210e+02	-1.085152e+03	-1.260773e+03
91645	0.382327	0.754948	7.88657	2.94567	0.970065	0.000976887	-1.755439e+02	-1.085417e+03	-1.260961e+03
91646	0.382327	0.754948	7.88657	2.94567	0.947431	0.000976887	-1.755612e+02	-1.085333e+03	-1.260894e+03
91647	0.382327	0.754948	7.89921	2.94567	0.947431	0.000976887	-1.755606e+02	-1.085286e+03	-1.260846e+03
91648	0.382327	0.748103	7.87336	2.94567	0.947431	0.000976887	-1.736221e+02	-1.087305e+03	-1.260927e+03
91649	0.375947	0.755367	7.87336	2.94567	0.947431	0.000976887	-1.756917e+02	-1.085055e+03	-1.260747e+03
91650	0.375947	0.760873	7.87336	2.94567	0.948654	0.000976887	-1.772657e+02	-1.083737e+03	-1.261003e+03
91651	0.375947	0.760873	8.1116	2.94567	0.948654	0.000976887	-1.772540e+02	-1.083238e+03	-1.260492e+03
91652	0.375947	0.760873	8.1116	2.94567	0.948654	0.00535111	-1.730181e+02	-1.091776e+03	-1.264794e+03
91653	0.389815	0.760873	8.1116	3.41911	0.948654	0.00535111	-1.728666e+02	-1.092863e+03	-1.265730e+03
91654	0.383675	0.768704	8.24534	3.41911	0.913871	0.00487037	-1.756135e+02	-1.089029e+03	-1.264642e+03
91655	0.383675	0.77109	8.24534	3.14947	0.913871	0.00487037	-1.763796e+02	-1.088508e+03	-1.264888e+03
91656	0.383675	0.77109	8.41492	3.25198	0.913871	0.00487037	-1.763434e+02	-1.087990e+03	-1.264334e+03
91657	0.383675	0.777397	8.41492	3.25198	0.913871	0.00487037	-1.781883e+02	-1.086077e+03	-1.264266e+03
91658	0.376494	0.775013	8.41492	3.25198	0.913871	0.00487037	-1.775007e+02	-1.086883e+03	-1.264383e+03
91659	0.376494	0.780409	8.42611	3.25198	0.91555	0.00487037	-1.790847e+02	-1.085265e+03	-1.264350e+03
91660	0.393372	0.780409	8.42611	3.35656	0.91555	0.00487037	-1.790294e+02	-1.085771e+03	-1.264801e+03
91661	0.385282	0.780409	8.42611	3.54545	0.929543	0.00487037	-1.789823e+02	-1.086550e+03	-1.265532e+03
91662	0.385282	0.798229	8.42611	3.54545	0.918762	0.00487037	-1.843103e+02	-1.081778e+03	-1.266088e+03
91663	0.386415	0.788337	8.69157	3.36772	0.918762	0.00283482	-1.833304e+02	-1.080898e+03	-1.264228e+03
91664	0.393841	0.790294	8.32997	3.57467	0.944223	0.00283482	-1.838467e+02	-1.080945e+03	-1.264792e+03
91665	0.393235	0.786524	8.32997	3.57467	0.944223	0.00283482	-1.827237e+02	-1.082070e+03	-1.264793e+03
91666	0.394215	0.786524	8.32997	3.25694	0.942075	0.00283482	-1.828074e+02	-1.080507e+03	-1.263314e+03
91667	0.394215	0.786524	8.61952	3.25694	0.925537	0.00283482	-1.828058e+02	-1.081324e+03	-1.264130e+03
91668	0.383977	0.786524	8.27605	3.20602	0.925537	0.00283482	-1.828530e+02	-1.080134e+03	-1.262987e+03
91669	0.383977	0.786524	8.47323	3.20602	0.915423	0.00283482	-1.828510e+02	-1.079719e+03	-1.262570e+03
91670	0.383977	0.789769	8.47323	3.20602	0.918133	0.00283482	-1.838163e+02	-1.078781e+03	-1.262598e+03
91671	0.383977	0.789769	8.47323	3.20602	0.918133	0.00283482	-1.838163e+02	-1.078781e+03	-1.262598e+03
91672	0.383977	0.783624	8.34299	3.44336	0.918133	0.00283482	-1.819313e+02	-1.081141e+03	-1.263073e+03
91673	0.383977	0.783624	8.34299	3.23791	0.918133	0.00283482	-1.819861e+02	-1.080653e+03	-1.262639e+03
91674	0.383977	0.800551	8.67387	3.21889	0.918133	0.00112945	-1.887184e+02	-1.072700e+03	-1.261418e+03
91675	0.373081	0.796869	8.67387	3.19215	0.918133	0.00109288	-1.876663e+02	-1.073797e+03	-1.261463e+03
91676	0.373081	0.796869	8.65366	3.19215	0.918133	0.00109288	-1.876673e+02	-1.073678e+03	-1.261345e+03
91677	0.373081	0.796869	8.46166	3.19215	0.918133	0.0026683	-1.861309e+02	-1.076944e+03	-1.263075e+03
91678	0.386425	0.793858	8.46166	3.19215	0.951272	0.0040515	-1.838414e+02	-1.079920e+03	-1.263761e+03
91679	0.386425	0.793858	8.46573	3.19215	0.951272	0.00232709	-1.855107e+02	-1.076915e+03	-1.262426e+03
91680	0.363081	0.794329	8.2644	2.86847	0.993557	0.00232709	-1.857578e+02	-1.076264e+03	-1.262022e+03
91681	0.355043	0.793441	8.30867	2.86847	1.00059	0.00210243	-1.857164e+02	-1.076935e+03	-1.262651e+03
91682	0.355043	0.799834	8.35526	2.89824	1.03113	0.00210243	-1.876097e+02	-1.077306e+03	-1.264916e+03
91683	0.349481	0.823017	8.43244	2.66649	1.03113	0.00210243	-1.948077e+02	-1.069400e+03	-1.264208e+03
91684	0.350637	0.813972	8.43244	2.66649	1.03113	0.00192811	-1.921709e+02	-1.071399e+03	-1.263569e+03
91685	0.359239	0.832167	8.71385	2.57642	1.03113	0.00210216	-1.976765e+02	-1.067336e+03	-1.265012e+03
91686	0.363375	0.835317	8.71385	2.57642	1.03113	0.00210216	-1.986659e+02	-1.066910e+03	-1.265576e+03
91687	0.362719	0.822497	8.71385	2.49412	0.986359	0.00210216	-1.946954e+02	-1.071900e+03	-1.266595e+03
91688	0.362719	0.822497	8.8179	2.49412	0.986359	0.00150726	-1.952745e+02	-1.070351e+03	-1.265626e+03
91689	0.366952	0.807151	8.34525	3.28973	0.986359	0.00150726	-1.903269e+02	-1.073269e+03	-1.263596e+03
91690	0.366952	0.792611	8.0795	3.28973	0.990254	0.00150726	-1.859349e+02	-1.077744e+03	-1.263679e+03
91691	0.366952	0.792611	8.0795	3.28973	0.990254	0.00150726	-1.859349e+02	-1.077744e+03	-1.263679e+03
91692	0.382059	0.784587	8.0795	2.9222	0.990254	0.00150726	-1.836186e+02	-1.078447e+03	-1.262066e+03
91693	0.382059	0.784587	8.0795	2.9222	0.964195	0.00150726	-1.836385e+02	-1.078571e+03	-1.262209e+03
91694	0.379121	0.779901	8.1075	2.85744	0.964195	0.00150726	-1.822746e+02	-1.079477e+03	-1.261752e+03
91695	0.379121	0.768812	8.0352	2.85744	0.964195	0.00150726	-1.790343e+02	-1.082447e+03	-1.261482e+03
91696	0.379121	0.775693	8.0352	2.85744	0.964195	0.00150726	-1.810415e+02	-1.080859e+03	-1.261900e+03
91697	0.379121	0.775693	8.0352	2.85744	0.998782	0.00150726	-1.810152e+02	-1.081111e+03	-1.262127e+03
91698	0.379121	0.749269	7.88122	2.85744	0.986459	0.00150726	-1.734274e+02	-1.089222e+03	-1.262650e+03
91699	0.369291	0.760919	8.18912	2.85744	0.943835	0.00150726	-1.767791e+02	-1.084928e+03	-1.261707e+03
91700	0.369291	0.760919	8.18912	2.85744	0.943835	0.00150726	-1.767791e+02	-1.084928e+03	-1.261707e+03
91701	0.365414	0.760919	8.28709	2.90439	0.943835	0.00150726	-1.767672e+02	-1.085808e+03	-1.262575e+03
91702	0.365414	0.774721	8.28709	2.92075	0.96741	0.00150726	-1.807463e+02	-1.080732e+03	-1.261478e+03
91703	0.365414	0.774721	8.15944	2.92075	0.97569	0.00150726	-1.807463e+02	-1.080301e+03	-1.261047e+03
91704	0.357388	0.776259	8.15944	2.92075	0.97569	0.00150726	-1.812100e+02	-1.080523e+03	-1.261733e+03
91705	0.363338	0.786089	8.15944	2.92075	0.97569	0.00150726	-1.841026e+02	-1.076959e+03	-1.261061e+03
91706	0.363338	0.786089	8.15944	2.91686	0.97569	0.00150726	-1.841037e+02	-1.076958e+03	-1.261062e+03
91707	0.363338	0.786089	8.18346	2.63068	0.97569	0.00150726	-1.841852e+02	-1.079108e+03	-1.263293e+03
91708	0.363338	0.794833	8.72858	2.79986	0.97569	0.00150726	-1.867236e+02	-1.077268e+03	-1.263991e+03
91709	0.35475	0.792279	8.72858	2.79986	0.958223	0.00150726	-1.859840e+02	-1.078053e+03	-1.264037e+03
91710	0.35475	0.792279	8.66051	2.79986	0.958223	0.00171779	-1.857803e+02	-1.077588e+03	-1.263368e+03
91711	0.353323	0.792279	8.56279	2.97159	0.958223	0.00171779	-1.857385e+02	-1.077571e+03	-1.263310e+03
91712	0.360204	0.792279	8.50425	2.97159	0.958223	0.00171779	-1.857301e+02	-1.076109e+03	-1.261839e+03
91713	0.367342	0.788045	8.42251	3.06309	0.958223	0.00171779	-1.844317e+02	-1.077012e+03	-1.261444e+03
91714	0.367342	0.788045	8.53385	2.88745	0.940913	0.0014655	-1.847371e+02	-1.076623e+03	-1.261360e+03
91715	0.378239	0.788045	8.49932	2.88745	0.940913	0.0014655	-1.847210e+02	-1.076730e+03	-1.261451e+03
91716	0.378239	0.801336	8.64943	2.88745	0.940913	0.0014655	-1.887098e+02	-1.073048e+03	-1.261758e+03
91717	0.367826	0.801336	8.64943	2.88745	0.940913	0.000828396	-1.893565e+02	-1.071339e+03	-1.260695e+03
91718	0.367826	0.801336	8.64943	3.05836	0.893905	0.0025806	-1.876220e+02	-1.077574e+03	-1.265197e+03
91719	0.382686	0.804627	8.81971	3.05836	0.893905	0.0025806	-1.885901e+02	-1.075882e+03	-1.264472e+03
91720	0.382686	0.804627	8.81971	3.05836	0.91149	0.0018339	-1.893069e+02	-1.073423e+03	-1.262730e+03
91721	0.382686	0.804627	8.81971	3.05836	0.926671	0.00238534	-1.887555e+02	-1.074265e+03	-1.263021e+03
91722	0.385993	0.802679	8.81971	3.05836	0.926671	0.00220588	-1.883327e+02	-1.074943e+03	-1.263276e+03
91723	0.385993	0.802679	8.48285	3.05836	0.926671	0.00220588	-1.883492e+02	-1.074982e+03	-1.263332e+03
91724	0.38067	0.802679	8.48285	3.05836	0.926671	0.00220588	-1.883578e+02	-1.074523e+03	-1.262881e+03
91725	0.375035	0.799921	8.48285	3.0973	0.925506	0.00220588	-1.875204e+02	-1.074797e+03	-1.262317e+03
91726	0.36686	0.799921	8.71803	2.99532	0.925506	0.00220588	-1.875506e+02	-1.074883e+03	-1.262433e+03
91727	0.36686	0.787372	8.15718	3.40094	0.922629	0.00220588	-1.837022e+02	-1.081378e+03	-1.265081e+03
91728	0.36686	0.782943	8.15718	3.40094	0.964446	0.00220588	-1.823554e+02	-1.081909e+03	-1.264264e+03
91729	0.36686	0.790563	8.1801	3.40094	0.964446	0.00132845	-1.854833e+02	-1.077974e+03	-1.263457e+03
91730	0.390875	0.791963	8.1801	3.24945	0.964446	0.00389604	-1.834033e+02	-1.081649e+03	-1.265052e+03
91731	0.390875	0.791963	8.1801	3.24945	0.964446	0.00237199	-1.848796e+02	-1.078620e+03	-1.263500e+03
91732	0.386366	0.800619	8.26701	3.24945	0.964446	0.00237199	-1.874907e+02	-1.075857e+03	-1.263348e+03
91733	0.386366	0.80681	8.24722	3.24091	0.964446	0.00237199	-1.893778e+02	-1.074930e+03	-1.264308e+03
91734	0.386366	0.80681	8.24722	3.24091	0.985942	0.00237199	-1.893614e+02	-1.075185e+03	-1.264546e+03
91735	0.386366	0.80681	8.24722	2.97839	0.985942	0.00237199	-1.894338e+02	-1.075166e+03	-1.264600e+03
91736	0.386366	0.80681	8.4661	2.97839	0.956577	0.00348471	-1.883653e+02	-1.076296e+03	-1.264661e+03
91737	0.386366	0.80681	8.4661	3.21562	0.956577	0.00358377	-1.882042e+02	-1.075856e+03	-1.264061e+03
91738	0.386366	0.80681	8.58114	3.20093	0.956577	0.00358377	-1.882025e+02	-1.075730e+03	-1.263932e+03
91739	0.38351	0.801736	8.58114	3.20093	0.956577	0.00140659	-1.887848e+02	-1.073387e+03	-1.262172e+03
91740	0.38351	0.805675	8.45263	3.1157	0.956577	0.00140659	-1.900132e+02	-1.071512e+03	-1.261525e+03
91741	0.38351	0.797451	8.45263	3.1157	0.956577	0.00192662	-1.870063e+02	-1.074756e+03	-1.261762e+03
91742	0.38351	0.817357	8.45263	3.1157	0.956577	0.00192662	-1.930929e+02	-1.070350e+03	-1.263442e+03
91743	0.38351	0.817357	8.45263	3.11203	0.956577	0.0031944	-1.918586e+02	-1.073125e+03	-1.264983e+03
91744	0.38351	0.817357	8.70176	3.13334	0.956577	0.0031944	-1.918405e+02	-1.071850e+03	-1.263690e+03
91745	0.36439	0.817357	8.65125	3.13334	0.932602	0.0031944	-1.918923e+02	-1.072416e+03	-1.264309e+03
91746	0.359293	0.833092	8.65125	3.13334	0.932602	0.0031944	-1.968242e+02	-1.070966e+03	-1.267791e+03
91747	0.359293	0.833092	8.74436	3.15046	0.932602	0.0031944	-1.968149e+02	-1.069686e+03	-1.266501e+03
91748	0.376389	0.814622	8.74436	3.15046	0.932602	0.0027326	-1.914659e+02	-1.071310e+03	-1.262776e+03
91749	0.376389	0.814622	8.8364	3.15046	0.932602	0.0027326	-1.914613e+02	-1.071457e+03	-1.262918e+03
91750	0.376389	0.814622	9.22183	2.92094	0.932841	0.0027326	-1.915062e+02	-1.075190e+03	-1.266696e+03
91751	0.376389	0.837835	9.22183	2.92094	0.945538	0.001147	-2.003240e+02	-1.063603e+03	-1.263927e+03
91752	0.376389	0.837835	9.22183	3.18374	0.945538	0.001147	-2.002510e+02	-1.064583e+03	-1.264834e+03
91753	0.376389	0.839606	9.16729	3.18374	0.945538	0.001147	-2.008173e+02	-1.063231e+03	-1.264048e+03
91754	0.376389	0.85221	9.16729	2.90862	0.914518	0.001147	-2.049654e+02	-1.061153e+03	-1.266118e+03
91755	0.37895	0.85221	9.38342	2.90862	0.872238	0.001147	-2.049830e+02	-1.065519e+03	-1.270502e+03
91756	0.366755	0.831828	9.38342	3.15811	0.872238	0.001147	-1.984189e+02	-1.068224e+03	-1.266643e+03
91757	0.366755	0.841129	9.38342	3.13613	0.906821	0.00274047	-1.997881e+02	-1.066242e+03	-1.266030e+03
91758	0.393358	0.841129	9.37498	3.13613	0.906821	0.00176072	-2.007031e+02	-1.066189e+03	-1.266892e+03
91759	0.393358	0.839098	9.2509	3.22689	0.912502	0.00176072	-2.000325e+02	-1.065897e+03	-1.265930e+03
91760	0.393358	0.825424	9.2509	3.22689	0.912502	0.000842351	-1.966220e+02	-1.069331e+03	-1.265953e+03
91761	0.392559	0.837946	9.2509	3.22689	0.891898	0.000842351	-2.005896e+02	-1.064733e+03	-1.265322e+03
91762	0.367767	0.840022	9.02099	3.23859	0.891898	0.000808243	-2.013326e+02	-1.064019e+03	-1.265352e+03
91763	0.372906	0.828786	9.08042	3.22193	0.891898	0.000994927	-1.975840e+02	-1.066163e+03	-1.263747e+03
91764	0.372906	0.828786	9.08042	3.22193	0.90907	0.000994927	-1.975709e+02	-1.065460e+03	-1.263031e+03
91765	0.372906	0.839465	9.06492	2.92446	0.926233	0.000994927	-2.010202e+02	-1.062208e+03	-1.263228e+03
91766	0.372906	0.851953	9.06492	2.92446	0.913437	0.000994927	-2.050396e+02	-1.061439e+03	-1.266479e+03
91767	0.372906	0.85535	9.59215	3.20728	0.913437	0.000994927	-2.060367e+02	-1.060544e+03	-1.266581e+03
91768	0.362373	0.859202	9.59215	3.11549	0.913437	0.000994927	-2.073336e+02	-1.059043e+03	-1.266377e+03
91769	0.362373	0.859202	9.59215	3.11549	0.937868	0.000994927	-2.073150e+02	-1.059741e+03	-1.267056e+03
91770	0.371812	0.883306	9.79595	3.11549	0.937868	0.000994927	-2.152754e+02	-1.052870e+03	-1.268146e+03
91771	0.360093	0.883306	9.79595	3.24009	0.937868	0.000994927	-2.152605e+02	-1.054273e+03	-1.269534e+03
91772	0.360093	0.89258	9.30429	3.16926	0.937868	0.000994927	-2.184384e+02	-1.051504e+03	-1.269942e+03
91773	0.360093	0.860416	8.99949	2.85058	0.937868	0.000994927	-2.078190e+02	-1.059089e+03	-1.266908e+03
91774	0.354446	0.832767	8.88873	2.85058	1.00179	0.000994927	-1.988976e+02	-1.064310e+03	-1.263208e+03
91775	0.354446	0.83143	8.88873	2.97003	1.00179	0.000994927	-1.984417e+02	-1.066034e+03	-1.264476e+03
91776	0.348527	0.843996	8.88873	2.70737	1.00179	0.000713226	-2.028006e+02	-1.059990e+03	-1.262791e+03
91777	0.343728	0.835918	8.88873	2.70737	1.00179	0.000713226	-2.002332e+02	-1.063096e+03	-1.263329e+03
91778	0.343728	0.830178	8.76987	2.70737	1.00179	0.000713226	-1.984254e+02	-1.064483e+03	-1.262909e+03
91779	0.355829	0.830178	8.76987	2.84925	1.00179	0.000713226	-1.983645e+02	-1.063714e+03	-1.262078e+03
91780	0.355829	0.852332	9.13765	2.7519	1.00179	0.00133566	-2.048319e+02	-1.059367e+03	-1.264199e+03
91781	0.352306	0.852332	9.18079	2.7519	1.00179	0.00133566	-2.048356e+02	-1.059823e+03	-1.264659e+03
91782	0.357992	0.84864	9.18079	2.7519	0.96176	0.00133566	-2.036644e+02	-1.060051e+03	-1.263716e+03
91783	0.357992	0.840416	9.18079	2.7519	0.932327	0.00154117	-2.008474e+02	-1.063979e+03	-1.264827e+03
91784	0.357992	0.840416	9.18079	2.8102	0.921586	0.00131126	-2.010654e+02	-1.063766e+03	-1.264832e+03
91785	0.367593	0.840416	9.18079	2.8102	0.921586	0.00131126	-2.010497e+02	-1.063596e+03	-1.264645e+03
91786	0.370509	0.830716	9.18079	2.8102	0.921586	0.00131126	-1.979698e+02	-1.066296e+03	-1.264265e+03
91787	0.370509	0.830716	9.18079	2.8102	0.921586	0.00131126	-1.979698e+02	-1.066296e+03	-1.264265e+03
91788	0.370509	0.830716	9.18079	2.8102	0.953112	0.00124324	-1.980129e+02	-1.066013e+03	-1.264026e+03
91789	0.370509	0.830716	9.18079	2.8102	0.953112	0.00124324	-1.980129e+02	-1.066013e+03	-1.264026e+03
91790	0.370509	0.830716	9.18079	2.8102	0.946221	0.00124324	-1.980182e+02	-1.065834e+03	-1.263852e+03
91791	0.370509	0.830716	9.18079	2.86684	0.946221	0.00124324	-1.980019e+02	-1.065666e+03	-1.263668e+03
91792	0.370509	0.844228	9.18079	2.77731	0.946221	0.00124324	-2.023216e+02	-1.061726e+03	-1.264048e+03
91793	0.370509	0.84965	9.27594	2.77731	0.946221	0.00124324	-2.040606e+02	-1.060499e+03	-1.264560e+03
91794	0.370509	0.84965	9.23503	3.14454	0.946221	0.00124324	-2.039592e+02	-1.060099e+03	-1.264059e+03
91795	0.370509	0.857112	9.26617	3.14355	0.929123	0.00124324	-2.063899e+02	-1.057968e+03	-1.264358e+03
91796	0.370509	0.857112	9.26617	3.14355	0.929123	0.00169585	-2.059439e+02	-1.058824e+03	-1.264768e+03
91797	0.370509	0.845778	9.26617	3.14355	0.929123	0.00221617	-2.017685e+02	-1.062853e+03	-1.264622e+03
91798	0.370509	0.845778	9.28596	3.14355	0.929123	0.00221617	-2.017676e+02	-1.062965e+03	-1.264732e+03
91799	0.370509	0.85837	9.28596	3.14355	0.957227	0.00115862	-2.068611e+02	-1.057901e+03	-1.264762e+03
91800	0.369127	0.849873	8.72318	3.14355	0.957227	0.00108011	-2.042118e+02	-1.060711e+03	-1.264923e+03
91801	0.378462	0.849873	8.85092	3.32853	0.957227	0.00169688	-2.035320e+02	-1.061792e+03	-1.265324e+03
91802	0.378462	0.849873	8.85092	3.32853	0.957227	0.00169688	-2.035320e+02	-1.061792e+03	-1.265324e+03
91803	0.381085	0.813036	8.43524	3.0446	0.957227	0.00169688	-1.920077e+02	-1.070573e+03	-1.262580e+03
91804	0.381085	0.776479	8.49679	2.76387	0.935761	0.00169688	-1.811081e+02	-1.082589e+03	-1.263698e+03
91805	0.349955	0.776479	8.12286	2.7549	0.968586	0.00124766	-1.815975e+02	-1.081232e+03	-1.262830e+03
91806	0.39097	0.798714	8.13956	2.7549	1.01733	0.00124766	-1.881152e+02	-1.078338e+03	-1.266453e+03
91807	0.392836	0.781924	8.13956	2.7549	1.01733	0.00124766	-1.830932e+02	-1.083493e+03	-1.266586e+03
91808	0.392836	0.777914	7.96673	2.7549	1.04457	0.00124766	-1.818991e+02	-1.086760e+03	-1.268659e+03
91809	0.392836	0.777914	8.01246	2.7549	1.04457	0.00124766	-1.818968e+02	-1.087051e+03	-1.268947e+03
91810	0.378761	0.777914	8.01246	2.7549	1.03693	0.00124766	-1.819253e+02	-1.082814e+03	-1.264739e+03
91811	0.378761	0.777914	8.05682	2.97954	0.988052	0.00124766	-1.818962e+02	-1.079288e+03	-1.261184e+03
91812	0.378761	0.787293	8.0811	2.97954	0.999929	0.00124766	-1.846606e+02	-1.077132e+03	-1.261793e+03
91813	0.378761	0.799203	8.0811	2.81217	0.999929	0.00124766	-1.882822e+02	-1.075250e+03	-1.263532e+03
91814	0.365866	0.790486	8.0811	2.81217	0.99902	0.00124766	-1.856824e+02	-1.075792e+03	-1.261475e+03
91815	0.365866	0.774814	7.95552	2.81217	0.99902	0.00119582	-1.811032e+02	-1.080156e+03	-1.261259e+03
91816	0.375976	0.774814	7.95552	2.81217	0.99902	0.00119582	-1.810868e+02	-1.080652e+03	-1.261739e+03
91817	0.375976	0.774814	8.14152	2.81217	0.99902	0.00119582	-1.810776e+02	-1.080960e+03	-1.262038e+03
91818	0.375976	0.774814	8.17729	2.79719	0.972145	0.00119582	-1.811006e+02	-1.080088e+03	-1.261188e+03
91819	0.379026	0.774814	8.17729	2.79719	0.970066	0.00119582	-1.810973e+02	-1.080364e+03	-1.261461e+03
91820	0.379026	0.774814	8.17729	2.9198	0.970066	0.00119582	-1.810622e+02	-1.079753e+03	-1.260815e+03
91821	0.363778	0.774814	8.00158	2.9198	0.970066	0.00119582	-1.810957e+02	-1.079906e+03	-1.261002e+03
91822	0.363778	0.779381	8.22922	2.77589	0.973046	0.00119582	-1.824643e+02	-1.078472e+03	-1.260936e+03
91823	0.363778	0.791954	8.3545	2.77589	0.973046	0.0037281	-1.837232e+02	-1.079930e+03	-1.263653e+03
91824	0.37195	0.791954	8.3545	3.19353	0.973046	0.00318953	-1.841126e+02	-1.079120e+03	-1.263232e+03
91825	0.37195	0.808436	8.5348	3.19353	0.973046	0.00318953	-1.890959e+02	-1.074367e+03	-1.263463e+03
91826	0.390081	0.786375	8.5348	3.19353	0.973046	0.00536627	-1.803257e+02	-1.087133e+03	-1.267459e+03
91827	0.390081	0.786375	8.42561	3.19353	0.951459	0.00536627	-1.803475e+02	-1.084744e+03	-1.265092e+03
91828	0.376185	0.790959	8.44371	3.19353	0.951459	0.00595634	-1.811796e+02	-1.083537e+03	-1.264717e+03
91829	0.376185	0.790959	8.32791	3.19353	0.955647	0.00595634	-1.811821e+02	-1.083842e+03	-1.265024e+03
91830	0.376185	0.784574	8.52979	3.08674	0.955647	0.00500556	-1.801980e+02	-1.084301e+03	-1.264499e+03
91831	0.374937	0.793286	8.18005	3.08674	0.955647	0.00151879	-1.861899e+02	-1.075361e+03	-1.261551e+03
91832	0.374937	0.793286	8.18005	3.08674	0.955647	0.00151879	-1.861899e+02	-1.075361e+03	-1.261551e+03
91833	0.385414	0.793286	8.18005	3.03467	0.955647	0.00151879	-1.861874e+02	-1.076185e+03	-1.262372e+03
91834	0.385414	0.793286	8.18005	3.03467	0.944732	0.00151879	-1.861957e+02	-1.076736e+03	-1.262931e+03
91835	0.385414	0.793286	8.18005	3.38497	0.944732	0.00151879	-1.861006e+02	-1.076486e+03	-1.262586e+03
91836	0.376202	0.793286	8.43513	3.03596	0.945278	0.00151879	-1.861973e+02	-1.074542e+03	-1.260739e+03
91837	0.376202	0.793286	8.43513	3.23827	0.92109	0.00130825	-1.863678e+02	-1.074813e+03	-1.261181e+03
91838	0.374595	0.77924	8.48003	3.16479	0.92109	0.00189077	-1.816387e+02	-1.080231e+03	-1.261870e+03
91839	0.383775	0.792839	8.48003	3.16479	0.911377	0.00189077	-1.856733e+02	-1.076493e+03	-1.262167e+03
91840	0.380478	0.778972	8.48003	2.91916	0.911377	0.0034415	-1.801168e+02	-1.084443e+03	-1.264560e+03
91841	0.380478	0.778972	8.48003	2.88903	0.921581	0.00410676	-1.794774e+02	-1.085448e+03	-1.264925e+03
91842	0.380478	0.793813	8.83459	2.88903	0.921581	0.00410676	-1.838731e+02	-1.081728e+03	-1.265601e+03
91843	0.380478	0.807906	8.83459	2.88903	0.921581	0.00410676	-1.881452e+02	-1.077494e+03	-1.265639e+03
91844	0.369861	0.807906	8.83459	3.0359	0.921581	0.00410676	-1.881212e+02	-1.076107e+03	-1.264228e+03
91845	0.369861	0.807906	8.83459	2.94087	0.962267	0.00410676	-1.881168e+02	-1.076238e+03	-1.264355e+03
91846	0.372331	0.807906	8.83459	2.94087	0.962267	0.00410676	-1.881128e+02	-1.076316e+03	-1.264428e+03
91847	0.372331	0.80817	8.77857	2.94087	0.962267	0.00187576	-1.903605e+02	-1.072117e+03	-1.262478e+03
91848	0.372331	0.818754	8.77857	2.94087	0.984147	0.00187576	-1.936058e+02	-1.069364e+03	-1.262970e+03
