"median"	"LCL"	"UCL"	"mean"	"Simulations"	"dose_uM"	"Conditions"	"Chemicals"	"Times"	"variables"	"Dose_condition"
0.00266989	0.00138699225	0.00523370325	0.0028156390895	"Simu2"	100	"2.mildGFR"	"NFT"	22.5	"cfilterate"	"100_2.mildGFR"
0.0026531	0.001379073	0.0051918935	0.002794102255	"Simu2"	100	"2.mildGFR"	"NFT"	22.6	"cfilterate"	"100_2.mildGFR"
0.002633125	0.001371294	0.00514092475	0.002772939571	"Simu2"	100	"2.mildGFR"	"NFT"	22.7	"cfilterate"	"100_2.mildGFR"
0.002617445	0.001363019	0.00508962825	0.0027521365625	"Simu2"	100	"2.mildGFR"	"NFT"	22.8	"cfilterate"	"100_2.mildGFR"
0.00259807	0.0013545565	0.0050317545	0.0027316803135	"Simu2"	100	"2.mildGFR"	"NFT"	22.9	"cfilterate"	"100_2.mildGFR"
0.00257889	0.00134657375	0.0049793195	0.002711557803	"Simu2"	100	"2.mildGFR"	"NFT"	23	"cfilterate"	"100_2.mildGFR"
0.00256056	0.00133864575	0.0049232195	0.00269175669	"Simu2"	100	"2.mildGFR"	"NFT"	23.1	"cfilterate"	"100_2.mildGFR"
0.00254434	0.0013307995	0.00487306525	0.0026722659685	"Simu2"	100	"2.mildGFR"	"NFT"	23.2	"cfilterate"	"100_2.mildGFR"
0.002527695	0.00132142475	0.00482072675	0.002653073923	"Simu2"	100	"2.mildGFR"	"NFT"	23.3	"cfilterate"	"100_2.mildGFR"
0.002512645	0.0013136435	0.00478006925	0.0026341706015	"Simu2"	100	"2.mildGFR"	"NFT"	23.4	"cfilterate"	"100_2.mildGFR"
0.00249317	0.00130618	0.004737383	0.00261554561	"Simu2"	100	"2.mildGFR"	"NFT"	23.5	"cfilterate"	"100_2.mildGFR"
0.002473705	0.0012987765	0.00469821675	0.0025971892635	"Simu2"	100	"2.mildGFR"	"NFT"	23.6	"cfilterate"	"100_2.mildGFR"
0.00245712	0.001291452	0.004672524	0.0025790927995	"Simu2"	100	"2.mildGFR"	"NFT"	23.7	"cfilterate"	"100_2.mildGFR"
0.00244255	0.00128419725	0.004647044	0.0025612472265	"Simu2"	100	"2.mildGFR"	"NFT"	23.8	"cfilterate"	"100_2.mildGFR"
0.002427245	0.001277012	0.00462174775	0.0025436445395	"Simu2"	100	"2.mildGFR"	"NFT"	23.9	"cfilterate"	"100_2.mildGFR"
0.002410675	0.001269799	0.004595666	0.0025262764015	"Simu2"	100	"2.mildGFR"	"NFT"	24	"cfilterate"	"100_2.mildGFR"
0	0	0	0	"Simu2"	100	"3.moderateGFR"	"NFT"	0	"cfilterate"	"100_3.moderateGFR"
0.8485505	0.5636161	1.1965105	0.8577546845	"Simu2"	100	"3.moderateGFR"	"NFT"	0.1	"cfilterate"	"100_3.moderateGFR"
1.03395	0.75775145	1.40646075	1.0459487645	"Simu2"	100	"3.moderateGFR"	"NFT"	0.2	"cfilterate"	"100_3.moderateGFR"
1.11256	0.822140175	1.503865	1.125109153	"Simu2"	100	"3.moderateGFR"	"NFT"	0.3	"cfilterate"	"100_3.moderateGFR"
1.168085	0.871805025	1.58405125	1.1818422895	"Simu2"	100	"3.moderateGFR"	"NFT"	0.4	"cfilterate"	"100_3.moderateGFR"
1.214375	0.9042773	1.6468505	1.2271453065	"Simu2"	100	"3.moderateGFR"	"NFT"	0.5	"cfilterate"	"100_3.moderateGFR"
1.24997	0.930031475	1.69162825	1.264263853	"Simu2"	100	"3.moderateGFR"	"NFT"	0.6	"cfilterate"	"100_3.moderateGFR"
1.281445	0.95364955	1.7354925	1.294859854	"Simu2"	100	"3.moderateGFR"	"NFT"	0.7	"cfilterate"	"100_3.moderateGFR"
1.303905	0.97591475	1.76522275	1.3200186645	"Simu2"	100	"3.moderateGFR"	"NFT"	0.8	"cfilterate"	"100_3.moderateGFR"
1.324685	0.991319775	1.7927695	1.3405299045	"Simu2"	100	"3.moderateGFR"	"NFT"	0.9	"cfilterate"	"100_3.moderateGFR"
1.340495	1.00497175	1.8165605	1.357004092	"Simu2"	100	"3.moderateGFR"	"NFT"	1	"cfilterate"	"100_3.moderateGFR"
1.35283	1.01492425	1.8335525	1.3699325295	"Simu2"	100	"3.moderateGFR"	"NFT"	1.1	"cfilterate"	"100_3.moderateGFR"
1.36203	1.0206965	1.844639	1.3797230465	"Simu2"	100	"3.moderateGFR"	"NFT"	1.2	"cfilterate"	"100_3.moderateGFR"
1.368215	1.025296	1.85177025	1.3867215695	"Simu2"	100	"3.moderateGFR"	"NFT"	1.3	"cfilterate"	"100_3.moderateGFR"
1.37277	1.03060775	1.85688075	1.3912271075	"Simu2"	100	"3.moderateGFR"	"NFT"	1.4	"cfilterate"	"100_3.moderateGFR"
1.373785	1.03432275	1.862196	1.393500029	"Simu2"	100	"3.moderateGFR"	"NFT"	1.5	"cfilterate"	"100_3.moderateGFR"
1.374325	1.0349055	1.86469525	1.393770898	"Simu2"	100	"3.moderateGFR"	"NFT"	1.6	"cfilterate"	"100_3.moderateGFR"
1.37379	1.0314865	1.86400525	1.3922437	"Simu2"	100	"3.moderateGFR"	"NFT"	1.7	"cfilterate"	"100_3.moderateGFR"
1.3715	1.0283695	1.8537005	1.389100748	"Simu2"	100	"3.moderateGFR"	"NFT"	1.8	"cfilterate"	"100_3.moderateGFR"
1.36593	1.02262275	1.846936	1.384505592	"Simu2"	100	"3.moderateGFR"	"NFT"	1.9	"cfilterate"	"100_3.moderateGFR"
1.359815	1.01823125	1.84075425	1.378604596	"Simu2"	100	"3.moderateGFR"	"NFT"	2	"cfilterate"	"100_3.moderateGFR"
1.3538	1.01239125	1.828196	1.3715295325	"Simu2"	100	"3.moderateGFR"	"NFT"	2.1	"cfilterate"	"100_3.moderateGFR"
1.346245	1.0054435	1.81835825	1.3633993755	"Simu2"	100	"3.moderateGFR"	"NFT"	2.2	"cfilterate"	"100_3.moderateGFR"
1.33821	0.997774025	1.80831875	1.3543203355	"Simu2"	100	"3.moderateGFR"	"NFT"	2.3	"cfilterate"	"100_3.moderateGFR"
1.32918	0.989773	1.79848775	1.3443886265	"Simu2"	100	"3.moderateGFR"	"NFT"	2.4	"cfilterate"	"100_3.moderateGFR"
1.318745	0.981231725	1.788554	1.33368981	"Simu2"	100	"3.moderateGFR"	"NFT"	2.5	"cfilterate"	"100_3.moderateGFR"
1.307435	0.97352405	1.77742075	1.3223014375	"Simu2"	100	"3.moderateGFR"	"NFT"	2.6	"cfilterate"	"100_3.moderateGFR"
1.296035	0.964310975	1.765179	1.3102921645	"Simu2"	100	"3.moderateGFR"	"NFT"	2.7	"cfilterate"	"100_3.moderateGFR"
1.283515	0.9543931	1.744792	1.297723199	"Simu2"	100	"3.moderateGFR"	"NFT"	2.8	"cfilterate"	"100_3.moderateGFR"
1.27043	0.94301165	1.723931	1.284649085	"Simu2"	100	"3.moderateGFR"	"NFT"	2.9	"cfilterate"	"100_3.moderateGFR"
1.25617	0.932494425	1.6998715	1.2711181915	"Simu2"	100	"3.moderateGFR"	"NFT"	3	"cfilterate"	"100_3.moderateGFR"
1.244235	0.921492475	1.68314475	1.257171946	"Simu2"	100	"3.moderateGFR"	"NFT"	3.1	"cfilterate"	"100_3.moderateGFR"
1.22968	0.910688025	1.665595	1.24284766	"Simu2"	100	"3.moderateGFR"	"NFT"	3.2	"cfilterate"	"100_3.moderateGFR"
1.215205	0.8974141	1.6529245	1.22817696	"Simu2"	100	"3.moderateGFR"	"NFT"	3.3	"cfilterate"	"100_3.moderateGFR"
1.201755	0.8828525	1.639865	1.2131869845	"Simu2"	100	"3.moderateGFR"	"NFT"	3.4	"cfilterate"	"100_3.moderateGFR"
1.18639	0.86737345	1.62421725	1.1979009325	"Simu2"	100	"3.moderateGFR"	"NFT"	3.5	"cfilterate"	"100_3.moderateGFR"
1.17083	0.85097715	1.605692	1.1823379495	"Simu2"	100	"3.moderateGFR"	"NFT"	3.6	"cfilterate"	"100_3.moderateGFR"
1.1546	0.8358708	1.58884125	1.166513686	"Simu2"	100	"3.moderateGFR"	"NFT"	3.7	"cfilterate"	"100_3.moderateGFR"
1.138935	0.82002795	1.57092425	1.1504410365	"Simu2"	100	"3.moderateGFR"	"NFT"	3.8	"cfilterate"	"100_3.moderateGFR"
1.12432	0.803138675	1.5470345	1.134129732	"Simu2"	100	"3.moderateGFR"	"NFT"	3.9	"cfilterate"	"100_3.moderateGFR"
1.107595	0.782265725	1.5277565	1.1175874445	"Simu2"	100	"3.moderateGFR"	"NFT"	4	"cfilterate"	"100_3.moderateGFR"
1.09048	0.76407845	1.5098955	1.1008193495	"Simu2"	100	"3.moderateGFR"	"NFT"	4.1	"cfilterate"	"100_3.moderateGFR"
1.074455	0.74528275	1.488474	1.0838291595	"Simu2"	100	"3.moderateGFR"	"NFT"	4.2	"cfilterate"	"100_3.moderateGFR"
1.05756	0.728442875	1.4707845	1.066618982	"Simu2"	100	"3.moderateGFR"	"NFT"	4.3	"cfilterate"	"100_3.moderateGFR"
1.040355	0.7076901	1.45182425	1.049189905	"Simu2"	100	"3.moderateGFR"	"NFT"	4.4	"cfilterate"	"100_3.moderateGFR"
1.023655	0.687587875	1.42810475	1.03154221	"Simu2"	100	"3.moderateGFR"	"NFT"	4.5	"cfilterate"	"100_3.moderateGFR"
1.006685	0.66731825	1.40973525	1.0136760895	"Simu2"	100	"3.moderateGFR"	"NFT"	4.6	"cfilterate"	"100_3.moderateGFR"
0.9885335	0.6469687	1.39039375	0.9955912475	"Simu2"	100	"3.moderateGFR"	"NFT"	4.7	"cfilterate"	"100_3.moderateGFR"
0.97073	0.625651125	1.3687095	0.977288124	"Simu2"	100	"3.moderateGFR"	"NFT"	4.8	"cfilterate"	"100_3.moderateGFR"
0.9533095	0.60648255	1.3493155	0.9587673285	"Simu2"	100	"3.moderateGFR"	"NFT"	4.9	"cfilterate"	"100_3.moderateGFR"
0.934468	0.58488605	1.328186	0.94003073	"Simu2"	100	"3.moderateGFR"	"NFT"	5	"cfilterate"	"100_3.moderateGFR"
0.9153195	0.564627825	1.308897	0.921081546	"Simu2"	100	"3.moderateGFR"	"NFT"	5.1	"cfilterate"	"100_3.moderateGFR"
0.895623	0.545340675	1.29073625	0.9019244705	"Simu2"	100	"3.moderateGFR"	"NFT"	5.2	"cfilterate"	"100_3.moderateGFR"
0.876113	0.5233215	1.2711195	0.882565945	"Simu2"	100	"3.moderateGFR"	"NFT"	5.3	"cfilterate"	"100_3.moderateGFR"
0.8560675	0.5033427	1.24919275	0.8630148395	"Simu2"	100	"3.moderateGFR"	"NFT"	5.4	"cfilterate"	"100_3.moderateGFR"
0.8356765	0.483988175	1.232938	0.843281797	"Simu2"	100	"3.moderateGFR"	"NFT"	5.5	"cfilterate"	"100_3.moderateGFR"
0.8161395	0.45913465	1.21473425	0.823380612	"Simu2"	100	"3.moderateGFR"	"NFT"	5.6	"cfilterate"	"100_3.moderateGFR"
0.7954115	0.438377875	1.197056	0.8033272015	"Simu2"	100	"3.moderateGFR"	"NFT"	5.7	"cfilterate"	"100_3.moderateGFR"
0.7758175	0.417242775	1.1764105	0.783140133	"Simu2"	100	"3.moderateGFR"	"NFT"	5.8	"cfilterate"	"100_3.moderateGFR"
0.7547315	0.398315025	1.156152	0.76284072	"Simu2"	100	"3.moderateGFR"	"NFT"	5.9	"cfilterate"	"100_3.moderateGFR"
0.732895	0.379055925	1.135678	0.742452613	"Simu2"	100	"3.moderateGFR"	"NFT"	6	"cfilterate"	"100_3.moderateGFR"
0.712334	0.36116035	1.11667475	0.7220017385	"Simu2"	100	"3.moderateGFR"	"NFT"	6.1	"cfilterate"	"100_3.moderateGFR"
0.69294	0.34149805	1.1000605	0.701516349	"Simu2"	100	"3.moderateGFR"	"NFT"	6.2	"cfilterate"	"100_3.moderateGFR"
0.6706635	0.32282795	1.07747425	0.681026095	"Simu2"	100	"3.moderateGFR"	"NFT"	6.3	"cfilterate"	"100_3.moderateGFR"
0.650268	0.30492065	1.05675175	0.660562338	"Simu2"	100	"3.moderateGFR"	"NFT"	6.4	"cfilterate"	"100_3.moderateGFR"
0.62965	0.287794625	1.03354675	0.640157473	"Simu2"	100	"3.moderateGFR"	"NFT"	6.5	"cfilterate"	"100_3.moderateGFR"
0.609569	0.271348525	1.0184825	0.61984456	"Simu2"	100	"3.moderateGFR"	"NFT"	6.6	"cfilterate"	"100_3.moderateGFR"
0.587629	0.255787425	1.000951	0.599656992	"Simu2"	100	"3.moderateGFR"	"NFT"	6.7	"cfilterate"	"100_3.moderateGFR"
0.568407	0.240328325	0.982057	0.5796280875	"Simu2"	100	"3.moderateGFR"	"NFT"	6.8	"cfilterate"	"100_3.moderateGFR"
0.5476525	0.22699265	0.963925425	0.5597907425	"Simu2"	100	"3.moderateGFR"	"NFT"	6.9	"cfilterate"	"100_3.moderateGFR"
0.52599	0.213492225	0.946128975	0.5401772005	"Simu2"	100	"3.moderateGFR"	"NFT"	7	"cfilterate"	"100_3.moderateGFR"
0.505921	0.201170675	0.9281801	0.5208184555	"Simu2"	100	"3.moderateGFR"	"NFT"	7.1	"cfilterate"	"100_3.moderateGFR"
0.4861305	0.18934135	0.90973165	0.50174417625	"Simu2"	100	"3.moderateGFR"	"NFT"	7.2	"cfilterate"	"100_3.moderateGFR"
0.466868	0.177729625	0.890007425	0.482982479	"Simu2"	100	"3.moderateGFR"	"NFT"	7.3	"cfilterate"	"100_3.moderateGFR"
0.4466155	0.166654	0.8682183	0.46455962335	"Simu2"	100	"3.moderateGFR"	"NFT"	7.4	"cfilterate"	"100_3.moderateGFR"
0.426982	0.15612375	0.8504925	0.44649984015	"Simu2"	100	"3.moderateGFR"	"NFT"	7.5	"cfilterate"	"100_3.moderateGFR"
0.4081405	0.1462482	0.83408625	0.4288251277	"Simu2"	100	"3.moderateGFR"	"NFT"	7.6	"cfilterate"	"100_3.moderateGFR"
0.3895735	0.1377381	0.815583725	0.41155528765	"Simu2"	100	"3.moderateGFR"	"NFT"	7.7	"cfilterate"	"100_3.moderateGFR"
0.3710565	0.129274025	0.795528675	0.39470773315	"Simu2"	100	"3.moderateGFR"	"NFT"	7.8	"cfilterate"	"100_3.moderateGFR"
0.3543685	0.12004325	0.775569125	0.37829744935	"Simu2"	100	"3.moderateGFR"	"NFT"	7.9	"cfilterate"	"100_3.moderateGFR"
0.3388745	0.112851325	0.7572312	0.36233705955	"Simu2"	100	"3.moderateGFR"	"NFT"	8	"cfilterate"	"100_3.moderateGFR"
0.320538	0.106429425	0.739954175	0.34683688355	"Simu2"	100	"3.moderateGFR"	"NFT"	8.1	"cfilterate"	"100_3.moderateGFR"
0.3044975	0.0999292475	0.719258775	0.3318048289	"Simu2"	100	"3.moderateGFR"	"NFT"	8.2	"cfilterate"	"100_3.moderateGFR"
0.288374	0.0935134775	0.69999225	0.3172466013	"Simu2"	100	"3.moderateGFR"	"NFT"	8.3	"cfilterate"	"100_3.moderateGFR"
0.2738305	0.0873880175	0.683743	0.3031658073	"Simu2"	100	"3.moderateGFR"	"NFT"	8.4	"cfilterate"	"100_3.moderateGFR"
0.260155	0.0819773375	0.666728	0.28956400835	"Simu2"	100	"3.moderateGFR"	"NFT"	8.5	"cfilterate"	"100_3.moderateGFR"
0.2468675	0.0769318575	0.647695575	0.27644093655	"Simu2"	100	"3.moderateGFR"	"NFT"	8.6	"cfilterate"	"100_3.moderateGFR"
0.234483	0.07216813	0.62697785	0.2637945249	"Simu2"	100	"3.moderateGFR"	"NFT"	8.7	"cfilterate"	"100_3.moderateGFR"
0.2223165	0.0675930875	0.606580525	0.25162112495	"Simu2"	100	"3.moderateGFR"	"NFT"	8.8	"cfilterate"	"100_3.moderateGFR"
0.211296	0.0634562625	0.585057849999999	0.23991561745	"Simu2"	100	"3.moderateGFR"	"NFT"	8.9	"cfilterate"	"100_3.moderateGFR"
0.2003055	0.05966822	0.572136375	0.22867156825	"Simu2"	100	"3.moderateGFR"	"NFT"	9	"cfilterate"	"100_3.moderateGFR"
0.1898475	0.055764505	0.553247425	0.21788140435	"Simu2"	100	"3.moderateGFR"	"NFT"	9.1	"cfilterate"	"100_3.moderateGFR"
0.1797785	0.052329105	0.53699125	0.20753648675	"Simu2"	100	"3.moderateGFR"	"NFT"	9.2	"cfilterate"	"100_3.moderateGFR"
0.170332	0.049040085	0.518803625	0.1976273076	"Simu2"	100	"3.moderateGFR"	"NFT"	9.3	"cfilterate"	"100_3.moderateGFR"
0.161014	0.0457520825	0.498368074999999	0.18814353065	"Simu2"	100	"3.moderateGFR"	"NFT"	9.4	"cfilterate"	"100_3.moderateGFR"
0.152135	0.04303992	0.476878774999999	0.17907424735	"Simu2"	100	"3.moderateGFR"	"NFT"	9.5	"cfilterate"	"100_3.moderateGFR"
0.144218	0.0405479725	0.458118899999999	0.17040797495	"Simu2"	100	"3.moderateGFR"	"NFT"	9.6	"cfilterate"	"100_3.moderateGFR"
0.136432	0.0380418375	0.44302655	0.1621328038	"Simu2"	100	"3.moderateGFR"	"NFT"	9.7	"cfilterate"	"100_3.moderateGFR"
0.129509	0.0354200025	0.428435975	0.1542364948	"Simu2"	100	"3.moderateGFR"	"NFT"	9.8	"cfilterate"	"100_3.moderateGFR"
0.122598	0.033448435	0.410354975	0.14670655585	"Simu2"	100	"3.moderateGFR"	"NFT"	9.9	"cfilterate"	"100_3.moderateGFR"
0.115931	0.03162653	0.392548499999999	0.1395303432	"Simu2"	100	"3.moderateGFR"	"NFT"	10	"cfilterate"	"100_3.moderateGFR"
0.109906	0.0297791425	0.374979299999999	0.13269517835	"Simu2"	100	"3.moderateGFR"	"NFT"	10.1	"cfilterate"	"100_3.moderateGFR"
0.1038875	0.028116715	0.360485574999999	0.1261883308	"Simu2"	100	"3.moderateGFR"	"NFT"	10.2	"cfilterate"	"100_3.moderateGFR"
0.09843305	0.026476215	0.3469992	0.119997116	"Simu2"	100	"3.moderateGFR"	"NFT"	10.3	"cfilterate"	"100_3.moderateGFR"
0.0932852	0.024858955	0.332213925	0.114108942655	"Simu2"	100	"3.moderateGFR"	"NFT"	10.4	"cfilterate"	"100_3.moderateGFR"
0.08859655	0.0233755325	0.317743675	0.10851144733	"Simu2"	100	"3.moderateGFR"	"NFT"	10.5	"cfilterate"	"100_3.moderateGFR"
0.08388385	0.02209009	0.303097174999999	0.10319241715	"Simu2"	100	"3.moderateGFR"	"NFT"	10.6	"cfilterate"	"100_3.moderateGFR"
0.0792673	0.020956045	0.288927424999999	0.09813991089	"Simu2"	100	"3.moderateGFR"	"NFT"	10.7	"cfilterate"	"100_3.moderateGFR"
0.07514235	0.019822745	0.276587799999999	0.09334222611	"Simu2"	100	"3.moderateGFR"	"NFT"	10.8	"cfilterate"	"100_3.moderateGFR"
0.07118605	0.0187654075	0.267083774999999	0.08878797754	"Simu2"	100	"3.moderateGFR"	"NFT"	10.9	"cfilterate"	"100_3.moderateGFR"
0.06734875	0.0178557225	0.257788675	0.084466049655	"Simu2"	100	"3.moderateGFR"	"NFT"	11	"cfilterate"	"100_3.moderateGFR"
0.0639171	0.0169267575	0.247216875	0.080365724485	"Simu2"	100	"3.moderateGFR"	"NFT"	11.1	"cfilterate"	"100_3.moderateGFR"
0.06045885	0.0161311925	0.234629775	0.076476600215	"Simu2"	100	"3.moderateGFR"	"NFT"	11.2	"cfilterate"	"100_3.moderateGFR"
0.05740265	0.015426775	0.222606624999999	0.07278860197	"Simu2"	100	"3.moderateGFR"	"NFT"	11.3	"cfilterate"	"100_3.moderateGFR"
0.0544128	0.014713995	0.211641724999999	0.069292052125	"Simu2"	100	"3.moderateGFR"	"NFT"	11.4	"cfilterate"	"100_3.moderateGFR"
0.05148435	0.0139630725	0.202533225	0.06597761989	"Simu2"	100	"3.moderateGFR"	"NFT"	11.5	"cfilterate"	"100_3.moderateGFR"
0.0490747	0.013266595	0.194723025	0.062836317855	"Simu2"	100	"3.moderateGFR"	"NFT"	11.6	"cfilterate"	"100_3.moderateGFR"
0.0467161	0.0127183175	0.186854425	0.05985953656	"Simu2"	100	"3.moderateGFR"	"NFT"	11.7	"cfilterate"	"100_3.moderateGFR"
0.04454595	0.0121480575	0.1780008	0.05703902071	"Simu2"	100	"3.moderateGFR"	"NFT"	11.8	"cfilterate"	"100_3.moderateGFR"
0.0422328	0.01160648	0.169598	0.05436682849	"Simu2"	100	"3.moderateGFR"	"NFT"	11.9	"cfilterate"	"100_3.moderateGFR"
0.0403041	0.0111630825	0.160895825	0.05183540468	"Simu2"	100	"3.moderateGFR"	"NFT"	12	"cfilterate"	"100_3.moderateGFR"
0.0383824	0.01075523	0.15296705	0.049437511285	"Simu2"	100	"3.moderateGFR"	"NFT"	12.1	"cfilterate"	"100_3.moderateGFR"
0.0366054	0.010377155	0.1450679	0.04716622911	"Simu2"	100	"3.moderateGFR"	"NFT"	12.2	"cfilterate"	"100_3.moderateGFR"
0.0348581	0.0099360835	0.13818045	0.04501497368	"Simu2"	100	"3.moderateGFR"	"NFT"	12.3	"cfilterate"	"100_3.moderateGFR"
0.03314715	0.00957459425	0.131141775	0.04297745936	"Simu2"	100	"3.moderateGFR"	"NFT"	12.4	"cfilterate"	"100_3.moderateGFR"
0.0316746	0.00915874275	0.125207375	0.041047688005	"Simu2"	100	"3.moderateGFR"	"NFT"	12.5	"cfilterate"	"100_3.moderateGFR"
0.03023895	0.00886816375	0.1198824	0.03921996988	"Simu2"	100	"3.moderateGFR"	"NFT"	12.6	"cfilterate"	"100_3.moderateGFR"
0.0289075	0.00859871775	0.114778425	0.037488881405	"Simu2"	100	"3.moderateGFR"	"NFT"	12.7	"cfilterate"	"100_3.moderateGFR"
0.02763175	0.008238057	0.110204275	0.035849263215	"Simu2"	100	"3.moderateGFR"	"NFT"	12.8	"cfilterate"	"100_3.moderateGFR"
0.0264343	0.00792129825	0.105202825	0.03429622189	"Simu2"	100	"3.moderateGFR"	"NFT"	12.9	"cfilterate"	"100_3.moderateGFR"
0.02531845	0.007722601	0.100313775	0.03282511499	"Simu2"	100	"3.moderateGFR"	"NFT"	13	"cfilterate"	"100_3.moderateGFR"
0.0242918	0.00753704525	0.0965634175	0.031431526115	"Simu2"	100	"3.moderateGFR"	"NFT"	13.1	"cfilterate"	"100_3.moderateGFR"
0.02332235	0.007294239	0.092545935	0.03011127146	"Simu2"	100	"3.moderateGFR"	"NFT"	13.2	"cfilterate"	"100_3.moderateGFR"
0.02241405	0.00711373775	0.0878493024999999	0.028860380025	"Simu2"	100	"3.moderateGFR"	"NFT"	13.3	"cfilterate"	"100_3.moderateGFR"
0.02151815	0.0068982065	0.0842059949999999	0.02767509761	"Simu2"	100	"3.moderateGFR"	"NFT"	13.4	"cfilterate"	"100_3.moderateGFR"
0.02063445	0.006697217	0.0808859425	0.02655185965	"Simu2"	100	"3.moderateGFR"	"NFT"	13.5	"cfilterate"	"100_3.moderateGFR"
0.0198309	0.006547045	0.0772750699999999	0.02548728921	"Simu2"	100	"3.moderateGFR"	"NFT"	13.6	"cfilterate"	"100_3.moderateGFR"
0.0190372	0.0063604465	0.0734669649999998	0.02447819912	"Simu2"	100	"3.moderateGFR"	"NFT"	13.7	"cfilterate"	"100_3.moderateGFR"
0.01829635	0.00614447475	0.0698720099999998	0.023521563075	"Simu2"	100	"3.moderateGFR"	"NFT"	13.8	"cfilterate"	"100_3.moderateGFR"
0.01763375	0.005933083	0.0666287674999997	0.022614524415	"Simu2"	100	"3.moderateGFR"	"NFT"	13.9	"cfilterate"	"100_3.moderateGFR"
0.0169498	0.00573626875	0.0642147024999999	0.02175437279	"Simu2"	100	"3.moderateGFR"	"NFT"	14	"cfilterate"	"100_3.moderateGFR"
0.01636535	0.00557535925	0.0617708224999999	0.020938553325	"Simu2"	100	"3.moderateGFR"	"NFT"	14.1	"cfilterate"	"100_3.moderateGFR"
0.01577055	0.00546162425	0.0595631924999999	0.020164648125	"Simu2"	100	"3.moderateGFR"	"NFT"	14.2	"cfilterate"	"100_3.moderateGFR"
0.01523765	0.00535421325	0.0575232874999999	0.019430366405	"Simu2"	100	"3.moderateGFR"	"NFT"	14.3	"cfilterate"	"100_3.moderateGFR"
0.0147175	0.00520649775	0.055543165	0.01873355347	"Simu2"	100	"3.moderateGFR"	"NFT"	14.4	"cfilterate"	"100_3.moderateGFR"
0.0142244	0.0051112255	0.0530881374999999	0.0180721613	"Simu2"	100	"3.moderateGFR"	"NFT"	14.5	"cfilterate"	"100_3.moderateGFR"
0.01376425	0.00503268875	0.0511332775	0.01744426255	"Simu2"	100	"3.moderateGFR"	"NFT"	14.6	"cfilterate"	"100_3.moderateGFR"
0.0133166	0.0049450615	0.049263875	0.01684803593	"Simu2"	100	"3.moderateGFR"	"NFT"	14.7	"cfilterate"	"100_3.moderateGFR"
0.0129106	0.00484875975	0.0475103275	0.016281753615	"Simu2"	100	"3.moderateGFR"	"NFT"	14.8	"cfilterate"	"100_3.moderateGFR"
0.012538	0.00475061925	0.0458172375	0.015743792165	"Simu2"	100	"3.moderateGFR"	"NFT"	14.9	"cfilterate"	"100_3.moderateGFR"
0.01216925	0.00465776	0.044193325	0.01523261173	"Simu2"	100	"3.moderateGFR"	"NFT"	15	"cfilterate"	"100_3.moderateGFR"
0.0117941	0.0045696815	0.0424283325	0.01474676141	"Simu2"	100	"3.moderateGFR"	"NFT"	15.1	"cfilterate"	"100_3.moderateGFR"
0.01144325	0.00448565175	0.040628445	0.014284869785	"Simu2"	100	"3.moderateGFR"	"NFT"	15.2	"cfilterate"	"100_3.moderateGFR"
0.0110866	0.0044041365	0.0389256975	0.01384564191	"Simu2"	100	"3.moderateGFR"	"NFT"	15.3	"cfilterate"	"100_3.moderateGFR"
0.0107748	0.004344282	0.037639425	0.013427853825	"Simu2"	100	"3.moderateGFR"	"NFT"	15.4	"cfilterate"	"100_3.moderateGFR"
0.01050545	0.00429304675	0.0364576025	0.013030349605	"Simu2"	100	"3.moderateGFR"	"NFT"	15.5	"cfilterate"	"100_3.moderateGFR"
0.0102199	0.00421836925	0.035045865	0.012652039085	"Simu2"	100	"3.moderateGFR"	"NFT"	15.6	"cfilterate"	"100_3.moderateGFR"
0.00994409	0.0041449955	0.0336491199999999	0.012291892295	"Simu2"	100	"3.moderateGFR"	"NFT"	15.7	"cfilterate"	"100_3.moderateGFR"
0.00968129	0.0040607165	0.03259374	0.01194893316	"Simu2"	100	"3.moderateGFR"	"NFT"	15.8	"cfilterate"	"100_3.moderateGFR"
0.00944271	0.004000707	0.0312416124999999	0.011622243235	"Simu2"	100	"3.moderateGFR"	"NFT"	15.9	"cfilterate"	"100_3.moderateGFR"
0.009208855	0.00393942475	0.03009216	0.01131095542	"Simu2"	100	"3.moderateGFR"	"NFT"	16	"cfilterate"	"100_3.moderateGFR"
0.009008935	0.0038892485	0.029018115	0.01101424864	"Simu2"	100	"3.moderateGFR"	"NFT"	16.1	"cfilterate"	"100_3.moderateGFR"
0.00883297	0.00383718675	0.0278138324999999	0.010731347025	"Simu2"	100	"3.moderateGFR"	"NFT"	16.2	"cfilterate"	"100_3.moderateGFR"
0.00865309	0.003787379	0.0267656374999999	0.01046151818	"Simu2"	100	"3.moderateGFR"	"NFT"	16.3	"cfilterate"	"100_3.moderateGFR"
0.00847133	0.00373922125	0.02590583	0.010204072135	"Simu2"	100	"3.moderateGFR"	"NFT"	16.4	"cfilterate"	"100_3.moderateGFR"
0.008316045	0.00369288925	0.0250907175	0.009958354	"Simu2"	100	"3.moderateGFR"	"NFT"	16.5	"cfilterate"	"100_3.moderateGFR"
0.008148855	0.003642967	0.02436158	0.00972374705	"Simu2"	100	"3.moderateGFR"	"NFT"	16.6	"cfilterate"	"100_3.moderateGFR"
0.008001775	0.0035909105	0.023582365	0.009499665865	"Simu2"	100	"3.moderateGFR"	"NFT"	16.7	"cfilterate"	"100_3.moderateGFR"
