"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"LnPrior"	"LnData"	"LnPosterior"
97140	0.242649	3.36363	132.425	22.3265	-46.16246	-4650.319	-4696.482
97141	0.242649	3.36363	132.425	22.3265	-46.16246	-4650.319	-4696.482
97142	0.237699	3.36363	132.425	26.7116	-49.58607	-4649.292	-4698.878
97143	0.237699	3.40757	132.425	26.7116	-49.51341	-4647.947	-4697.46
97144	0.249215	3.40757	132.425	26.7116	-49.51366	-4644.21	-4693.724
97145	0.249215	3.40757	132.425	20.0707	-44.62831	-4650.517	-4695.146
97146	0.249215	3.48155	132.425	28.2431	-50.76939	-4643.943	-4694.712
97147	0.249215	3.48155	132.425	28.2431	-50.76939	-4643.943	-4694.712
97148	0.259597	3.4209	132.425	22.9537	-46.51075	-4647.915	-4694.426
97149	0.247845	3.4209	132.425	22.9537	-46.51048	-4647.439	-4693.949
97150	0.255091	3.4209	132.425	22.9537	-46.51065	-4647.238	-4693.749
97151	0.246718	3.4209	132.425	27.8798	-50.53347	-4643.828	-4694.362
97152	0.247645	3.4209	132.425	27.8798	-50.53349	-4643.648	-4694.181
97153	0.24377	3.4209	132.425	27.8798	-50.5334	-4644.538	-4695.071
97154	0.252982	3.3417	132.548	27.8798	-50.75381	-4644.011	-4694.764
97155	0.258892	3.3417	132.548	27.8798	-50.75394	-4643.815	-4694.569
97156	0.262905	3.29384	132.548	27.5709	-50.55322	-4645.613	-4696.166
97157	0.262905	3.36555	133.168	27.5709	-50.88506	-4643.923	-4694.808
97158	0.262905	3.47655	133.168	27.5709	-50.70249	-4645.208	-4695.911
97159	0.251934	3.38583	129.219	33.09	-53.63213	-4643.563	-4697.195
97160	0.253676	3.38583	128.618	33.09	-53.2177	-4644.518	-4697.736
97161	0.250497	3.36491	129.681	33.09	-53.98751	-4642.809	-4696.796
97162	0.252645	3.39635	129.681	25.7396	-46.75716	-4647.531	-4694.289
97163	0.25331	3.40092	129.681	25.7396	-46.74963	-4647.672	-4694.422
97164	0.245214	3.38854	129.681	29.6058	-50.27616	-4645.481	-4695.757
97165	0.255541	3.38854	133.707	29.6058	-53.16321	-4641.436	-4694.599
97166	0.255541	3.38854	131.692	29.6058	-51.69789	-4642.675	-4694.373
97167	0.255541	3.43291	131.692	29.1051	-51.13703	-4643.504	-4694.641
97168	0.253404	3.32954	131.692	29.1051	-51.30803	-4643.618	-4694.926
97169	0.256671	3.4235	131.692	29.1051	-51.15251	-4643.457	-4694.609
97170	0.246858	3.44874	131.692	29.1051	-51.11089	-4643.933	-4695.044
97171	0.25426	3.29332	132.456	23.0919	-46.84433	-4649.346	-4696.19
97172	0.248852	3.29332	123.965	23.0919	-41.05256	-4655.917	-4696.97
97173	0.248852	3.29332	123.965	23.0919	-41.05256	-4655.917	-4696.97
97174	0.247739	3.29332	126.82	28.0877	-47.03379	-4648.125	-4695.159
97175	0.247739	3.29332	126.82	28.0877	-47.03379	-4648.125	-4695.159
97176	0.247739	3.29332	126.82	28.0877	-47.03379	-4648.125	-4695.159
97177	0.25515	3.27368	126.82	24.5699	-44.06573	-4650.204	-4694.27
97178	0.25515	3.27368	126.892	24.5699	-44.11408	-4650.13	-4694.244
97179	0.25515	3.31052	126.892	24.5699	-44.0523	-4650.662	-4694.714
97180	0.238614	3.31052	126.892	24.5699	-44.05193	-4653.18	-4697.232
97181	0.246901	3.20773	121.979	24.5699	-41.05942	-4655.517	-4696.576
97182	0.251448	3.25847	127.698	24.5699	-44.682	-4649.72	-4694.402
97183	0.249522	3.25847	127.698	24.5699	-44.68195	-4649.998	-4694.68
97184	0.249522	3.25847	125.85	24.5699	-43.44813	-4651.209	-4694.657
97185	0.250606	3.25847	125.85	24.5699	-43.44816	-4651.089	-4694.538
97186	0.242876	3.25847	125.85	24.5699	-43.44799	-4652.632	-4696.08
97187	0.253802	3.25847	129.326	24.5699	-45.79736	-4649.01	-4694.808
97188	0.253802	3.31348	129.326	24.5699	-45.70503	-4648.098	-4693.803
97189	0.255834	3.31348	129.326	23.341	-44.77328	-4649.236	-4694.009
97190	0.258257	3.31348	129.326	23.341	-44.77334	-4649.44	-4694.213
97191	0.257117	3.31348	129.326	26.0598	-46.91576	-4646.971	-4693.887
97192	0.257117	3.31348	129.395	26.0598	-46.96354	-4646.892	-4693.855
97193	0.255975	3.31348	129.395	26.3595	-47.21774	-4646.636	-4693.854
97194	0.255975	3.31348	129.395	23.0033	-44.57561	-4649.528	-4694.104
97195	0.261106	3.31348	129.395	23.0033	-44.57573	-4650.196	-4694.772
97196	0.264128	3.31348	129.378	23.0033	-44.56406	-4650.963	-4695.527
97197	0.262867	3.31722	131.33	27.6481	-49.70783	-4645.281	-4694.989
97198	0.260747	3.31722	126.378	27.6481	-46.29784	-4650.267	-4696.565
97199	0.267416	3.31722	130.142	27.6481	-48.86708	-4647.257	-4696.124
97200	0.271875	3.31722	130.142	27.6481	-48.86719	-4649.023	-4697.891
97201	0.270803	3.31722	132.217	27.6481	-50.34429	-4646.95	-4697.294
97202	0.270803	3.31722	127.652	27.6481	-47.15218	-4651.998	-4699.15
97203	0.270803	3.31722	128.203	27.6481	-47.52644	-4651.097	-4698.624
97204	0.270803	3.31722	131.223	28.5642	-50.47799	-4647.005	-4697.483
97205	0.271796	3.31722	136.764	28.5642	-54.57839	-4646.78	-4701.359
97206	0.274333	3.36829	136.35	28.5642	-54.1767	-4645.535	-4699.712
97207	0.261806	3.36829	133.435	22.6336	-47.10643	-4647.807	-4694.913
97208	0.261096	3.36829	133.435	22.6336	-47.10641	-4647.676	-4694.782
97209	0.252104	3.38253	133.435	28.9269	-52.3137	-4642.314	-4694.628
97210	0.252104	3.38253	133.435	28.9269	-52.3137	-4642.314	-4694.628
97211	0.252104	3.38253	133.435	28.9269	-52.3137	-4642.314	-4694.628
97212	0.2532	3.38253	133.435	28.9269	-52.31372	-4642.171	-4694.485
97213	0.2532	3.38253	133.435	20.2728	-45.52891	-4649.743	-4695.272
97214	0.2532	3.38253	129.301	20.6517	-42.81281	-4652.809	-4695.622
97215	0.257654	3.29073	127.114	21.2689	-41.8683	-4653.669	-4695.537
97216	0.247866	3.29073	127.193	20.5553	-41.46688	-4654.32	-4695.787
97217	0.245477	3.29073	127.47	20.5553	-41.65362	-4654.495	-4696.149
97218	0.245477	3.29073	128.907	20.5553	-42.63329	-4653.786	-4696.419
97219	0.243203	3.31298	128.907	30.1537	-50.41083	-4646.604	-4697.015
97220	0.243203	3.40121	128.916	30.1537	-50.2704	-4646.775	-4697.045
97221	0.242271	3.40121	128.916	30.1537	-50.27038	-4646.965	-4697.235
97222	0.242271	3.40121	128.986	30.1537	-50.31866	-4646.923	-4697.242
97223	0.259662	3.21574	128.986	30.1537	-50.62931	-4646.309	-4696.938
97224	0.266888	3.21574	128.986	33.3519	-54.05187	-4645.382	-4699.434
97225	0.266888	3.21574	128.986	33.3519	-54.05187	-4645.382	-4699.434
97226	0.263652	3.21574	128.986	28.2093	-48.74859	-4647.744	-4696.492
97227	0.270236	3.21574	129.206	20.966	-43.2257	-4655.976	-4699.202
97228	0.270236	3.21574	129.206	20.966	-43.2257	-4655.976	-4699.202
97229	0.268755	3.2013	129.206	26.3961	-47.30774	-4650.425	-4697.733
97230	0.268755	3.33449	130.987	28.363	-50.09281	-4646.568	-4696.661
97231	0.263034	3.33449	130.987	26.4805	-48.4043	-4646.223	-4694.627
97232	0.243985	3.3302	128.338	20.435	-42.10234	-4654.182	-4696.284
97233	0.251643	3.25835	126.434	27.2945	-46.11577	-4648.487	-4694.603
97234	0.251643	3.25835	126.434	27.2945	-46.11577	-4648.487	-4694.603
97235	0.251643	3.25835	128.948	27.726	-48.20642	-4647.023	-4695.23
97236	0.251234	3.25835	128.948	26.8326	-47.41017	-4647.707	-4695.117
97237	0.252191	3.25315	129.067	26.8326	-47.50059	-4647.679	-4695.18
97238	0.252191	3.30174	131.998	26.8326	-49.48611	-4646.158	-4695.644
97239	0.252191	3.30174	128.156	27.8629	-47.71493	-4646.609	-4694.324
97240	0.252191	3.30174	128.156	27.8629	-47.71493	-4646.609	-4694.324
97241	0.252191	3.30174	128.156	27.8629	-47.71493	-4646.609	-4694.324
97242	0.252191	3.30174	128.156	27.8629	-47.71493	-4646.609	-4694.324
97243	0.255886	3.2737	128.156	27.8629	-47.76207	-4646.646	-4694.408
97244	0.251782	3.2737	129.082	25.464	-46.31877	-4648.169	-4694.488
97245	0.261547	3.2737	132.396	27.7368	-50.62687	-4646.154	-4696.781
97246	0.261547	3.28621	132.366	27.7368	-50.58469	-4645.647	-4696.232
97247	0.262938	3.42235	134.128	23.5435	-48.18671	-4646.444	-4694.631
97248	0.262938	3.41492	131.653	26.7163	-48.95002	-4646.328	-4695.278
97249	0.262938	3.41492	131.407	31.3549	-53.23321	-4643.693	-4696.926
97250	0.265657	3.41492	133.852	31.3549	-55.00944	-4641.657	-4696.666
97251	0.262791	3.41492	135.309	31.3549	-56.09583	-4640.048	-4696.144
97252	0.251262	3.41492	135.309	30.0581	-54.7621	-4640.752	-4695.515
97253	0.2608	3.41492	137.912	26.8056	-53.70791	-4642.396	-4696.104
97254	0.260243	3.49101	133.123	25.4309	-48.80575	-4646.617	-4695.423
97255	0.260243	3.49875	133.123	25.4309	-48.79317	-4646.894	-4695.687
97256	0.260243	3.49875	133.123	25.4309	-48.79317	-4646.894	-4695.687
97257	0.260243	3.49875	136.34	25.4309	-51.19737	-4642.646	-4693.843
97258	0.254154	3.49875	136.34	25.4309	-51.19723	-4641.991	-4693.188
97259	0.251818	3.49875	136.34	25.4309	-51.19718	-4641.967	-4693.165
97260	0.251818	3.49875	136.34	25.4309	-51.19718	-4641.967	-4693.165
97261	0.253879	3.49875	132.979	25.4309	-48.68786	-4645.802	-4694.489
97262	0.253879	3.46535	135.167	25.4309	-50.36274	-4642.821	-4693.184
97263	0.253879	3.46535	134.268	30.8974	-54.75632	-4640.041	-4694.797
97264	0.247569	3.46535	134.552	30.8974	-54.96771	-4640.369	-4695.337
97265	0.249224	3.46535	134.552	30.8974	-54.96775	-4640.088	-4695.056
97266	0.254528	3.46535	134.552	30.8974	-54.96786	-4639.787	-4694.755
97267	0.259645	3.46535	132.209	27.0588	-49.56682	-4645.784	-4695.351
97268	0.250535	3.46535	132.489	24.111	-47.34203	-4646.538	-4693.88
97269	0.252795	3.46535	135.444	24.111	-49.52747	-4643.756	-4693.283
97270	0.260321	3.46535	133.912	24.111	-48.38383	-4645.963	-4694.347
97271	0.260321	3.46535	133.51	24.111	-48.08712	-4646.484	-4694.571
97272	0.260321	3.46535	133.51	24.111	-48.08712	-4646.484	-4694.571
97273	0.253286	3.4893	135.25	24.111	-49.34254	-4643.891	-4693.233
97274	0.253286	3.4893	135.25	24.111	-49.34254	-4643.891	-4693.233
97275	0.253286	3.48965	135.25	27.136	-51.83743	-4641.547	-4693.385
97276	0.250564	3.47862	135.25	27.136	-51.85534	-4641.628	-4693.483
97277	0.248377	3.47862	134.023	27.136	-50.93924	-4642.844	-4693.784
97278	0.248377	3.47862	134.023	27.3012	-51.086	-4642.711	-4693.797
97279	0.242579	3.47862	134.534	25.4838	-49.91024	-4644.815	-4694.725
97280	0.242579	3.47862	134.534	25.4838	-49.91024	-4644.815	-4694.725
97281	0.242579	3.47862	136.43	25.4838	-51.34142	-4644.123	-4695.465
97282	0.253018	3.51595	136.43	25.4838	-51.28097	-4641.866	-4693.147
97283	0.252246	3.51595	136.43	27.088	-52.64687	-4640.705	-4693.351
97284	0.252246	3.51595	133.479	24.6086	-48.36734	-4646.051	-4694.419
97285	0.252246	3.51595	133.479	24.6086	-48.36734	-4646.051	-4694.419
97286	0.252246	3.51595	133.479	24.6086	-48.36734	-4646.051	-4694.419
97287	0.240898	3.51595	133.479	24.6086	-48.36709	-4647.109	-4695.476
97288	0.240898	3.51595	132.449	24.6086	-47.61567	-4648.507	-4696.123
97289	0.244072	3.51454	132.449	24.6086	-47.61803	-4647.855	-4695.473
97290	0.244072	3.51454	135.755	24.6086	-50.06795	-4644.112	-4694.18
97291	0.250283	3.51454	134.518	24.6086	-49.13873	-4644.508	-4693.647
97292	0.25388	3.51454	136.019	24.6086	-50.26845	-4642.919	-4693.188
97293	0.257877	3.51454	134.013	24.6086	-48.76353	-4646.107	-4694.87
97294	0.243987	3.51454	133.808	24.6086	-48.61149	-4645.979	-4694.59
97295	0.243987	3.51454	134.99	24.6086	-49.49122	-4644.745	-4694.236
97296	0.261517	3.51454	136.013	34.3792	-59.83667	-4638.069	-4697.906
97297	0.263093	3.51454	137.32	34.3792	-60.83862	-4637.115	-4697.954
97298	0.262217	3.51454	135.206	31.0637	-55.55024	-4640.935	-4696.485
97299	0.262217	3.39436	135.206	20.5432	-46.99242	-4649.315	-4696.308
97300	0.270216	3.39436	135.206	20.5432	-46.99261	-4651.648	-4698.641
97301	0.266358	3.39436	135.206	22.9271	-48.58833	-4647.43	-4696.018
97302	0.264369	3.3843	136.554	22.9271	-49.62804	-4647.027	-4696.655
97303	0.250994	3.3843	136.706	22.9271	-49.74421	-4647.467	-4697.211
97304	0.250994	3.3843	131.457	26.4298	-48.61279	-4645.004	-4693.617
97305	0.258243	3.3843	131.457	26.4298	-48.61295	-4645.231	-4693.844
97306	0.258243	3.3843	132.635	26.4298	-49.46129	-4644.255	-4693.716
97307	0.252667	3.3843	132.635	26.4298	-49.46117	-4644.142	-4693.603
97308	0.260722	3.3843	132.707	24.6821	-48.07675	-4645.94	-4694.017
97309	0.259827	3.3843	132.707	24.6821	-48.07673	-4645.793	-4693.87
97310	0.250098	3.3843	130.886	24.6821	-46.76916	-4646.869	-4693.638
97311	0.24564	3.35526	130.886	22.2303	-45.00717	-4650.015	-4695.022
97312	0.24469	3.35526	127.989	22.2303	-42.99529	-4652.583	-4695.579
97313	0.24469	3.35526	130.076	22.2303	-44.43647	-4650.673	-4695.11
97314	0.24469	3.38346	130.076	22.2303	-44.38972	-4650.612	-4695.002
97315	0.247083	3.43653	130.076	25.9874	-47.17406	-4647.885	-4695.059
97316	0.24745	3.43653	130.076	25.9874	-47.17407	-4647.86	-4695.034
97317	0.24745	3.43653	130.076	25.9874	-47.17407	-4647.86	-4695.034
97318	0.25017	3.19448	129.877	25.9874	-47.43939	-4652.095	-4699.534
97319	0.264878	3.19448	129.877	25.9874	-47.43973	-4650.46	-4697.9
97320	0.264878	3.19448	124.461	25.9874	-43.80145	-4652.475	-4696.276
97321	0.270465	3.11895	124.461	25.9874	-43.9308	-4654.323	-4698.253
97322	0.26256	3.11895	124.461	25.9874	-43.93061	-4652.545	-4696.475
97323	0.26256	3.2271	124.461	25.4926	-43.33552	-4652.787	-4696.122
97324	0.256619	3.22082	124.461	25.4926	-43.34602	-4651.58	-4694.926
97325	0.256619	3.22082	126.064	25.4926	-44.39245	-4650.136	-4694.528
97326	0.251389	3.22082	126.064	22.0951	-41.83829	-4653.412	-4695.25
97327	0.251389	3.22082	126.064	22.5554	-42.15724	-4652.922	-4695.08
97328	0.251389	3.22082	126.064	27.9917	-46.56578	-4648.587	-4695.152
97329	0.251389	3.22082	125.264	22.3681	-41.50088	-4653.567	-4695.068
97330	0.251389	3.22082	125.264	22.3681	-41.50088	-4653.567	-4695.068
97331	0.249137	3.22082	125.264	24.34	-42.94854	-4652.025	-4694.973
97332	0.245531	3.22082	125.241	24.34	-42.93352	-4652.789	-4695.722
97333	0.245531	3.34291	125.241	24.34	-42.72846	-4654.461	-4697.19
97334	0.245531	3.34291	127.307	23.2317	-43.26483	-4652.117	-4695.382
97335	0.245571	3.25133	127.307	23.2317	-43.4183	-4652.322	-4695.74
97336	0.245571	3.3673	127.675	23.2317	-43.4728	-4652.103	-4695.576
97337	0.249686	3.3673	127.675	27.3041	-46.77445	-4648.581	-4695.356
97338	0.249686	3.3673	130.82	27.3041	-48.95206	-4645.04	-4693.992
97339	0.251625	3.3673	132.829	27.3041	-50.3955	-4643.898	-4694.293
97340	0.251625	3.3673	131.928	26.6605	-49.17723	-4644.612	-4693.789
97341	0.243574	3.3673	131.928	26.6605	-49.17706	-4646.445	-4695.622
97342	0.24674	3.3673	131.928	26.6605	-49.17713	-4645.454	-4694.631
97343	0.256057	3.3673	130.45	26.6605	-48.12478	-4645.696	-4693.821
97344	0.257072	3.3673	130.45	21.1571	-43.96233	-4650.954	-4694.916
97345	0.255702	3.3673	130.45	19.1519	-42.74682	-4653.452	-4696.198
97346	0.252045	3.3673	130.45	19.1519	-42.74673	-4653.222	-4695.969
97347	0.253376	3.3673	130.45	17.2021	-41.71905	-4656.523	-4698.242
97348	0.253376	3.3673	133.557	17.2021	-43.9561	-4654.76	-4698.717
97349	0.254831	3.42585	133.557	22.5627	-47.0506	-4646.676	-4693.726
97350	0.257466	3.42585	133.557	25.5072	-49.29258	-4644.164	-4693.457
97351	0.257466	3.47001	133.557	25.5072	-49.22025	-4644.675	-4693.895
97352	0.253827	3.50891	133.557	25.5072	-49.15684	-4645.154	-4694.31
97353	0.253827	3.42311	133.557	25.5072	-49.29701	-4643.964	-4693.261
97354	0.253827	3.43666	133.557	25.5072	-49.27475	-4643.985	-4693.26
97355	0.243467	3.43666	133.557	25.6582	-49.39882	-4645.339	-4694.738
97356	0.244361	3.43666	132.406	25.664	-48.56405	-4645.839	-4694.403
97357	0.251399	3.43666	131.649	25.664	-48.01878	-4645.774	-4693.793
97358	0.238741	3.43666	130.579	25.664	-47.25762	-4649.295	-4696.553
97359	0.238741	3.43666	130.579	26.6484	-48.09066	-4648.613	-4696.703
97360	0.246888	3.36809	130.81	26.6484	-48.36755	-4645.946	-4694.313
97361	0.246888	3.41754	130.81	26.6484	-48.28587	-4646.043	-4694.329
97362	0.247463	3.41754	132.151	26.6484	-49.24414	-4644.715	-4693.959
97363	0.249856	3.41754	132.151	32.2601	-54.73339	-4641.2	-4695.933
97364	0.249856	3.41754	132.151	28.1692	-50.60739	-4643.432	-4694.039
97365	0.243853	3.40599	133.664	25.3586	-49.28297	-4645.993	-4695.276
97366	0.241615	3.40599	133.664	23.282	-47.67807	-4648.48	-4696.158
97367	0.23982	3.40599	133.664	23.282	-47.67803	-4649.273	-4696.951
97368	0.242531	3.5435	133.664	23.282	-47.45377	-4648.229	-4695.682
97369	0.243507	3.5435	133.664	23.282	-47.45379	-4648.06	-4695.514
97370	0.243314	3.5435	133.664	23.282	-47.45378	-4648.092	-4695.546
97371	0.237455	3.5435	136.5	23.282	-49.58299	-4646.871	-4696.454
97372	0.237455	3.55873	136.5	22.9366	-49.30829	-4647.111	-4696.419
97373	0.237455	3.55426	136.5	22.9366	-49.31548	-4647.137	-4696.452
97374	0.244644	3.55426	136.441	20.4277	-47.59571	-4647.684	-4695.28
97375	0.253513	3.55426	136.441	20.4277	-47.5959	-4647.444	-4695.039
97376	0.253513	3.55426	136.512	20.4277	-47.65083	-4647.352	-4695.003
97377	0.242783	3.55426	136.512	24.3996	-50.41719	-4644.05	-4694.467
97378	0.251968	3.48732	136.512	24.3996	-50.52582	-4642.786	-4693.312
97379	0.258127	3.48732	136.512	24.3996	-50.52596	-4643.007	-4693.533
97380	0.259086	3.47411	136.512	24.3996	-50.54752	-4643.175	-4693.722
97381	0.26102	3.47411	136.512	24.3996	-50.54756	-4643.487	-4694.035
97382	0.255209	3.54966	136.512	24.3996	-50.4249	-4643.212	-4693.637
97383	0.251776	3.54966	136.512	24.3996	-50.42482	-4642.976	-4693.401
97384	0.24859	3.54966	136.28	24.1683	-50.06851	-4643.489	-4693.557
97385	0.243556	3.54966	137.418	24.1683	-50.94293	-4643.382	-4694.325
97386	0.249255	3.54966	139.121	24.1683	-52.27604	-4641.397	-4693.673
97387	0.248593	3.6312	142.581	24.1683	-54.94314	-4639.16	-4694.103
97388	0.247418	3.6312	142.581	28.0496	-58.2203	-4636.591	-4694.811
97389	0.254007	3.6312	142.581	28.0496	-58.22045	-4635.83	-4694.05
97390	0.24926	3.6312	142.37	28.0496	-58.04604	-4636.335	-4694.381
97391	0.248481	3.6312	142.37	28.0496	-58.04602	-4636.41	-4694.456
97392	0.247725	3.6312	140.721	28.0496	-56.70156	-4637.372	-4694.074
97393	0.253811	3.6312	140.721	28.0638	-56.71484	-4637.029	-4693.744
97394	0.253811	3.6312	139.209	28.0638	-55.50539	-4638.634	-4694.139
97395	0.253811	3.64788	139.209	28.0638	-55.47887	-4639.009	-4694.488
97396	0.253811	3.50558	133.827	25.8369	-49.63428	-4644.41	-4694.044
97397	0.255005	3.53411	140.087	25.8369	-54.40545	-4639.577	-4693.982
97398	0.266622	3.53411	140.087	25.8369	-54.40572	-4641.264	-4695.67
97399	0.268751	3.53411	140.087	27.7215	-56.04761	-4640.572	-4696.62
97400	0.268751	3.53411	140.388	27.7215	-56.28881	-4640.36	-4696.649
97401	0.263148	3.72776	140.388	27.7215	-55.98033	-4643.042	-4699.023
97402	0.263913	3.68903	146.697	26.2857	-60.04827	-4636.063	-4696.111
97403	0.261194	3.79986	149.999	21.3051	-59.04825	-4638.03	-4697.078
97404	0.255011	3.79986	146.858	21.3051	-56.26988	-4639.234	-4695.504
97405	0.25037	3.79986	146.858	21.3051	-56.26978	-4638.91	-4695.179
97406	0.243512	3.79986	146.858	21.3051	-56.26963	-4639.548	-4695.818
97407	0.246801	3.79986	150.492	22.9409	-60.61313	-4636.01	-4696.623
97408	0.246801	3.79986	148.57	27.5815	-62.65282	-4632.755	-4695.408
97409	0.246801	3.79986	143.192	27.5815	-58.03437	-4637.855	-4695.889
97410	0.240773	3.79986	143.364	27.5815	-58.17728	-4638.364	-4696.542
97411	0.256792	3.80028	143.364	23.482	-54.81018	-4642.153	-4696.963
97412	0.263263	3.80028	152.062	23.482	-62.43957	-4635.423	-4697.862
97413	0.263759	3.80028	150.037	25.1007	-61.8452	-4634.787	-4696.632
97414	0.245733	3.9457	150.571	25.1007	-62.10464	-4633.805	-4695.91
97415	0.245733	3.9457	150.571	27.249	-63.92418	-4632.248	-4696.173
97416	0.254241	3.87583	150.571	27.249	-64.03072	-4631.281	-4695.312
97417	0.254241	3.87583	149.517	27.249	-63.0818	-4632.203	-4695.284
97418	0.249383	3.87583	149.865	27.249	-63.39311	-4631.781	-4695.175
97419	0.249383	3.87583	149.865	27.249	-63.39311	-4631.781	-4695.175
97420	0.244296	3.91816	148.483	31.8427	-66.60627	-4631.705	-4698.311
97421	0.244296	3.91816	148.483	31.8427	-66.60627	-4631.705	-4698.311
97422	0.244296	3.83108	147.742	21.9201	-57.40212	-4638.159	-4695.561
97423	0.244296	3.83108	147.742	21.9201	-57.40212	-4638.159	-4695.561
97424	0.234027	3.84258	147.983	27.6242	-62.1075	-4637.217	-4699.324
97425	0.234027	3.84258	147.983	22.2989	-57.85541	-4641.161	-4699.016
97426	0.241541	3.84258	148.188	18.9369	-55.93608	-4642.09	-4698.026
97427	0.254885	3.78818	148.188	23.5817	-59.04128	-4635.655	-4694.697
97428	0.254885	3.78818	152.029	23.5817	-62.50225	-4634.855	-4697.357
97429	0.254885	3.78818	152.029	28.6186	-66.7534	-4631.065	-4697.819
97430	0.247381	3.78818	147.188	28.6186	-62.41462	-4632.753	-4695.168
97431	0.249909	3.77125	146.981	28.6186	-62.26096	-4632.596	-4694.857
97432	0.248802	3.85034	146.981	28.6186	-62.13857	-4633.365	-4695.504
97433	0.241497	3.78407	147.763	28.6186	-62.92404	-4634.074	-4696.998
97434	0.248914	3.78407	144.288	28.6186	-59.9353	-4635.174	-4695.109
97435	0.249825	3.78407	145.559	22.7036	-56.12581	-4638.388	-4694.513
97436	0.249825	3.78407	145.559	22.7036	-56.12581	-4638.388	-4694.513
97437	0.241463	3.78407	144.452	22.7036	-55.1846	-4640.45	-4695.635
97438	0.241463	3.78407	144.452	22.7036	-55.1846	-4640.45	-4695.635
97439	0.259446	3.68085	145.84	23.0726	-56.79294	-4638.406	-4695.199
97440	0.266109	3.70796	144.843	23.0726	-55.89934	-4640.906	-4696.805
97441	0.255915	3.70796	144.843	23.0726	-55.8991	-4638.369	-4694.268
97442	0.237828	3.87088	149.843	23.0726	-60.0134	-4637.666	-4697.679
97443	0.249268	3.87088	149.843	23.0726	-60.01364	-4635.111	-4695.125
97444	0.246157	3.87088	149.843	23.0726	-60.01357	-4635.411	-4695.425
97445	0.246157	3.87088	149.685	23.0726	-59.87133	-4635.496	-4695.367
97446	0.242424	3.87088	149.685	26.1936	-62.32228	-4633.698	-4696.02
97447	0.25178	3.7403	149.685	26.1936	-62.5247	-4634.101	-4696.626
97448	0.25178	3.7403	146.909	26.1936	-60.07351	-4634.334	-4694.407
97449	0.25784	3.7403	146.909	26.1936	-60.07365	-4634.559	-4694.632
97450	0.26108	3.7403	146.909	26.1936	-60.07373	-4635.098	-4695.172
97451	0.252035	3.7403	147.428	26.1936	-60.5258	-4634.159	-4694.685
97452	0.252035	3.7403	148.368	26.1936	-61.3522	-4633.989	-4695.341
97453	0.252035	3.74521	146.151	26.345	-59.53896	-4634.529	-4694.068
97454	0.257315	3.74521	148.487	26.345	-61.57907	-4633.7	-4695.279
97455	0.257457	3.74521	145.208	26.345	-58.7311	-4635.675	-4694.406
97456	0.248962	3.74521	145.208	26.345	-58.73091	-4635.304	-4694.035
97457	0.25734	3.74521	145.208	26.345	-58.7311	-4635.625	-4694.356
97458	0.25734	3.74521	145.208	26.345	-58.7311	-4635.625	-4694.356
97459	0.257726	3.74521	145.208	26.345	-58.73111	-4635.735	-4694.466
97460	0.260509	3.74521	145.208	26.345	-58.73117	-4636.326	-4695.057
97461	0.252218	3.74521	145.208	26.345	-58.73098	-4635.206	-4693.937
97462	0.251306	3.74521	144.782	26.345	-58.36887	-4635.572	-4693.941
97463	0.251306	3.74521	144.782	26.345	-58.36887	-4635.572	-4693.941
97464	0.253106	3.74521	144.052	27.639	-58.89109	-4635.423	-4694.314
97465	0.253106	3.74521	144.052	24.5304	-56.26932	-4637.767	-4694.037
97466	0.252524	3.70696	143.019	26.4514	-57.0409	-4636.725	-4693.765
97467	0.255781	3.64494	143.019	26.4514	-57.13903	-4636.655	-4693.794
97468	0.255781	3.64494	139.395	26.4514	-54.19565	-4640.094	-4694.289
97469	0.249994	3.64494	139.395	26.4514	-54.19552	-4639.633	-4693.829
97470	0.254914	3.57091	134.481	24.1202	-48.6414	-4647.247	-4695.889
97471	0.252383	3.5672	134.481	24.1202	-48.64731	-4646.679	-4695.326
97472	0.252383	3.5672	134.481	24.1202	-48.64731	-4646.679	-4695.326
97473	0.252383	3.49581	136.155	22.4739	-48.81921	-4644.737	-4693.556
97474	0.252383	3.49581	138.191	24.8737	-52.18247	-4641.65	-4693.833
97475	0.257216	3.57935	138.191	23.0794	-50.68564	-4643.353	-4694.039
97476	0.251172	3.57935	138.191	23.0794	-50.68551	-4642.793	-4693.478
97477	0.247446	3.57935	139.445	23.0794	-51.6742	-4642.196	-4693.87
97478	0.249592	3.57935	139.445	23.0794	-51.67424	-4641.93	-4693.604
97479	0.249592	3.57935	140.137	23.0794	-52.22652	-4641.562	-4693.788
97480	0.249592	3.57935	137.922	23.0794	-50.47578	-4643.116	-4693.591
97481	0.249592	3.61169	137.922	23.0794	-50.424	-4643.598	-4694.022
97482	0.249592	3.53176	137.922	23.0794	-50.55245	-4643.073	-4693.626
97483	0.249592	3.53176	137.922	23.5338	-50.88521	-4642.645	-4693.531
97484	0.260824	3.53176	137.922	23.5338	-50.88547	-4643.306	-4694.192
97485	0.258573	3.524	136.428	25.6979	-51.44295	-4642.3	-4693.743
97486	0.262415	3.524	136.428	27.7063	-53.18654	-4641.717	-4694.904
97487	0.255465	3.524	136.428	27.7063	-53.18637	-4640.383	-4693.569
97488	0.255465	3.524	136.428	27.7063	-53.18637	-4640.383	-4693.569
