"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Tmc.1."	"Kt.1."	"LnPrior"	"LnData"	"LnPosterior"
99976	0.346044	0.797252	8.17518	2.47911	1.05265	0.000883803	-188.1598	-1076.419	-1264.579
99977	0.349302	0.797252	8.17518	2.47911	1.04427	0.000883803	-188.1607	-1076.078	-1264.239
99978	0.349302	0.797252	8.17518	2.51018	1.04793	0.000883803	-188.1486	-1075.819	-1263.967
99979	0.365818	0.797252	8.17518	2.51018	1.04793	0.000883803	-188.1215	-1076.846	-1264.968
99980	0.365818	0.797252	8.17518	2.51018	1.04793	0.000883803	-188.1215	-1076.846	-1264.968
99981	0.358247	0.797252	8.17518	2.51018	1.00359	0.000883803	-188.1676	-1076.256	-1264.423
99982	0.358247	0.797252	8.17518	2.51018	1.07241	0.000883803	-188.1154	-1077.621	-1265.736
99983	0.362721	0.809207	8.17518	2.77429	1.01582	0.000883803	-191.7088	-1070.531	-1262.24
99984	0.362721	0.809207	8.17518	2.77429	1.01582	0.000883803	-191.7088	-1070.531	-1262.24
99985	0.362721	0.809207	8.17518	2.77429	1.03433	0.000883803	-191.6948	-1070.877	-1262.572
99986	0.362721	0.809207	8.17518	2.77429	1.03433	0.00101692	-191.563	-1071.177	-1262.74
99987	0.351046	0.809207	8.17518	2.77429	1.03442	0.000891684	-191.7061	-1071.196	-1262.902
99988	0.351046	0.809207	8.17518	2.77429	1.01556	0.000891684	-191.7204	-1071.03	-1262.75
99989	0.36713	0.806776	8.33556	2.77429	0.997534	0.000891684	-190.9558	-1070.176	-1261.131
99990	0.36713	0.806776	8.33556	2.77429	0.98073	0.000891684	-190.9685	-1070.396	-1261.364
99991	0.375613	0.806776	8.33556	2.77429	0.98073	0.000891684	-190.9547	-1071.104	-1262.059
99992	0.359165	0.806776	8.33556	2.77429	1.01588	0.000891684	-190.9549	-1070.442	-1261.397
99993	0.360248	0.806776	8.33556	2.56772	1.01588	0.000891684	-191.0137	-1071.82	-1262.833
99994	0.358254	0.783732	8.33556	2.56772	1.01588	0.000891684	-184.083	-1079.442	-1263.525
99995	0.358254	0.783732	8.06988	2.56772	1.01588	0.000891684	-184.0961	-1078.612	-1262.708
99996	0.358254	0.783732	8.06988	2.56772	1.01588	0.00103675	-183.9524	-1078.958	-1262.91
99997	0.358254	0.783732	8.06988	2.56772	1.04421	0.00103675	-183.9309	-1079.796	-1263.726
99998	0.353155	0.783732	8.13392	2.56772	1.02407	0.00103675	-183.9514	-1079.046	-1262.997
99999	0.353155	0.783732	8.13392	2.56772	1.0102	0.00103675	-183.9619	-1078.86	-1262.822
1e+05	0.346399	0.783732	8.13392	2.56772	1.0102	0.00103675	-183.9731	-1079.451	-1263.424
95001	0.368371	0.801733	8.48742	3.05119	0.95615	0.000822946	-189.432	-1070.796	-1260.228
95002	0.368289	0.801733	8.48742	3.05119	0.947559	0.00259857	-187.6934	-1074.414	-1262.108
95003	0.368289	0.801733	8.34514	3.05119	0.943692	0.00259857	-187.7034	-1075.583	-1263.287
95004	0.380905	0.801692	8.57838	2.97752	0.968487	0.00259857	-187.6607	-1075.162	-1262.823
95005	0.380905	0.805284	8.65682	2.84706	0.963544	0.00259857	-188.7902	-1074.668	-1263.458
95006	0.380905	0.804585	8.56191	2.90567	0.963544	0.000725699	-190.4068	-1070.588	-1260.995
95007	0.380905	0.804585	8.56191	2.96411	0.970046	0.000725699	-190.3853	-1070.732	-1261.118
95008	0.36836	0.804585	8.56191	3.22035	0.959846	0.000725699	-190.3427	-1071.311	-1261.653
95009	0.372683	0.804585	8.58268	3.16979	0.959846	0.00128151	-189.7981	-1071.802	-1261.6
95010	0.357244	0.804585	8.58268	3.0269	0.959846	0.00128151	-189.8628	-1072.01	-1261.873
95011	0.378898	0.804585	8.48204	2.78204	0.959846	0.00128151	-189.9019	-1072.577	-1262.479
95012	0.355665	0.791849	8.48204	2.78204	0.959846	0.00128151	-186.0925	-1075.668	-1261.761
95013	0.355665	0.791849	8.48204	2.72702	0.98	0.00128151	-186.0931	-1075.913	-1262.006
95014	0.367821	0.791849	8.32725	2.72702	0.947276	0.0014361	-185.9532	-1077.125	-1263.078
95015	0.364809	0.791849	8.32725	3.01273	0.947276	0.0014361	-185.8767	-1075.202	-1261.079
95016	0.364809	0.791849	8.44586	3.01273	0.947276	0.0014361	-185.8708	-1075.088	-1260.959
95017	0.364809	0.791849	8.44586	2.98217	0.974802	0.00128086	-186.0116	-1075.4	-1261.411
95018	0.364809	0.791849	8.44586	2.98217	0.974802	0.00128086	-186.0116	-1075.4	-1261.411
95019	0.364809	0.819343	8.47071	2.98217	0.970895	0.00128086	-194.4001	-1067.396	-1261.796
95020	0.364809	0.838353	8.73207	2.98217	0.970895	0.00128086	-200.3628	-1062.151	-1262.514
95021	0.364809	0.841712	8.88032	2.98217	0.954921	0.00128086	-201.4385	-1061.222	-1262.66
95022	0.364809	0.841712	8.88032	2.98217	0.954921	0.00128086	-201.4385	-1061.222	-1262.66
95023	0.364809	0.839593	8.88032	2.81069	0.954921	0.00128086	-200.8112	-1062.385	-1263.196
95024	0.357585	0.836094	9.06818	2.86139	0.947884	0.00128086	-199.692	-1063.204	-1262.896
95025	0.357585	0.836094	9.06818	2.88239	0.947884	0.00128086	-199.686	-1063.188	-1262.874
95026	0.357585	0.836094	9.03037	2.88239	0.945893	0.00128086	-199.6894	-1063.134	-1262.824
95027	0.357585	0.836094	9.27597	2.88239	0.933226	0.00128086	-199.687	-1064.664	-1264.351
95028	0.357585	0.848598	9.4514	2.88239	0.940534	0.00128086	-203.6709	-1061.695	-1265.366
95029	0.357585	0.876264	9.4514	2.91002	0.946795	0.00207754	-211.9431	-1054.688	-1266.631
95030	0.357585	0.876264	9.62164	2.97511	0.946795	0.00207754	-211.9164	-1055.084	-1267
95031	0.34862	0.876264	9.37714	2.97511	0.961249	0.00260834	-211.4137	-1056.2	-1267.614
95032	0.353631	0.876264	9.5388	2.97511	0.950066	0.00326755	-210.7662	-1057.047	-1267.813
95033	0.353631	0.876264	9.5388	2.97511	0.950066	0.00326755	-210.7662	-1057.047	-1267.813
95034	0.353631	0.876264	9.5388	2.97511	0.950066	0.00326755	-210.7662	-1057.047	-1267.813
95035	0.353631	0.855265	9.5388	2.78738	0.95814	0.00579501	-201.4899	-1067.457	-1268.947
95036	0.339748	0.85462	9.46556	2.76173	0.995314	0.00579501	-201.286	-1069.744	-1271.03
95037	0.339762	0.85462	9.46556	2.76173	1.01708	0.00579501	-201.2694	-1071.533	-1272.803
95038	0.339762	0.85462	9.07827	2.78575	1.01708	0.00579501	-201.2815	-1067.848	-1269.13
95039	0.354038	0.85462	9.07827	3.00804	0.987979	0.00579501	-201.2168	-1066.458	-1267.675
95040	0.349736	0.85462	8.84296	3.00804	1.01028	0.00579501	-201.2185	-1067.881	-1269.099
95041	0.349736	0.85462	8.92893	3.00804	1.01028	0.000718264	-206.1257	-1058.989	-1265.114
95042	0.349736	0.85462	8.62172	3.00804	1.00435	0.000820576	-206.0438	-1059.95	-1265.994
95043	0.369131	0.85462	8.62172	2.991	0.999915	0.000820576	-206.0201	-1059.203	-1265.223
95044	0.368125	0.85462	9.09702	2.991	0.980351	0.000820576	-206.0133	-1057.372	-1263.386
95045	0.368125	0.85462	9.09702	2.991	0.980351	0.000820576	-206.0133	-1057.372	-1263.386
95046	0.368125	0.85462	9.09702	2.84703	0.980351	0.000820576	-206.0541	-1057.128	-1263.182
95047	0.368125	0.854776	9.12163	2.84703	0.980351	0.000820576	-206.1036	-1057.168	-1263.272
95048	0.346231	0.854776	9.00672	2.67456	0.978679	0.000820576	-206.1964	-1058.284	-1264.481
95049	0.346231	0.832792	9.00672	2.67456	0.978679	0.000820576	-199.1546	-1064.368	-1263.523
95050	0.346231	0.832792	8.8937	2.67456	0.978679	0.000820576	-199.1602	-1063.907	-1263.067
95051	0.354637	0.832792	8.69235	2.67456	0.968458	0.000820576	-199.164	-1064.512	-1263.676
95052	0.354637	0.832792	8.69235	2.85003	0.968458	0.000820576	-199.1132	-1063.158	-1262.272
95053	0.354637	0.832792	8.70295	2.86226	0.968458	0.000820576	-199.1092	-1063.069	-1262.179
95054	0.354637	0.802891	8.70295	2.86226	0.968458	0.00114166	-189.5238	-1073.004	-1262.528
95055	0.363125	0.820164	8.70295	2.86226	0.968458	0.00114166	-194.8197	-1066.33	-1261.15
95056	0.363125	0.820164	8.70295	2.86226	0.968458	0.00114166	-194.8197	-1066.33	-1261.15
95057	0.363125	0.820164	8.5703	3.11679	0.983459	0.00114166	-194.7434	-1067.472	-1262.215
95058	0.353758	0.820164	8.5703	2.82428	0.970645	0.00114166	-194.8508	-1067.269	-1262.12
95059	0.378559	0.797421	8.5703	2.82428	0.970645	0.00114166	-187.8438	-1074.133	-1261.977
95060	0.378559	0.797421	8.3143	2.82428	0.970645	0.00475677	-184.3479	-1081.717	-1266.065
95061	0.383252	0.797421	8.31418	2.89482	0.960737	0.00418377	-184.8751	-1080.778	-1265.653
95062	0.383252	0.795579	8.31418	2.89482	0.994895	0.00418377	-184.2939	-1080.844	-1265.138
95063	0.372336	0.809595	8.31418	2.89482	0.994895	0.00418377	-188.5702	-1076.481	-1265.051
95064	0.367983	0.779885	8.31418	2.99672	0.968542	0.00274002	-181.0287	-1081.251	-1262.28
95065	0.367983	0.779885	8.31418	2.99672	0.941325	0.00274002	-181.0495	-1081.085	-1262.134
95066	0.367983	0.779885	8.31418	3.09776	0.933248	0.00167345	-182.0706	-1079.233	-1261.303
95067	0.382595	0.779885	8.31418	3.09776	0.94852	0.00167345	-182.0352	-1079.083	-1261.118
95068	0.382595	0.779885	8.04506	3.09776	0.987723	0.00228828	-181.4159	-1081.332	-1262.747
95069	0.382595	0.779885	8.23344	3.09776	0.984666	0.00228828	-181.409	-1081.788	-1263.197
95070	0.378506	0.784965	8.23344	2.77204	0.957455	0.00228828	-183.0306	-1080.579	-1263.609
95071	0.363499	0.784965	8.53513	2.77204	0.958039	0.00228828	-183.0398	-1079.883	-1262.923
95072	0.363499	0.784965	8.53513	2.77204	0.937253	0.00287767	-182.4814	-1081.363	-1263.844
95073	0.355024	0.784965	8.53513	3.0986	0.937253	0.00287767	-182.4031	-1082.414	-1264.817
95074	0.357199	0.784965	8.42821	3.0986	0.958726	0.00287767	-182.3884	-1081.717	-1264.105
95075	0.370525	0.790267	8.42821	2.89785	0.958726	0.00287767	-184.002	-1078.153	-1262.155
95076	0.367918	0.790267	8.42821	2.89785	0.995024	0.00287767	-183.9786	-1079.44	-1263.419
95077	0.367918	0.813868	8.54297	2.89785	0.978717	0.00287767	-191.1513	-1071.511	-1262.662
95078	0.367918	0.806742	8.54297	2.89785	0.971808	0.00287767	-188.9696	-1073.374	-1262.344
95079	0.367918	0.806742	8.54616	2.96072	0.988087	0.00267215	-189.1391	-1073.521	-1262.66
95080	0.378514	0.806742	8.54616	2.96072	0.988087	0.00347306	-188.3456	-1075.548	-1263.893
95081	0.378514	0.820876	8.54616	2.96072	0.988087	0.00347306	-192.7035	-1071.765	-1264.468
95082	0.361621	0.818595	8.54616	2.96072	0.988087	0.00347306	-192.0222	-1071.569	-1263.591
95083	0.386836	0.818595	8.54616	2.87833	1.00473	0.00347306	-191.9919	-1074.614	-1266.605
95084	0.386836	0.818595	8.54616	2.87833	0.97302	0.00267607	-192.7885	-1072.513	-1265.302
95085	0.386836	0.818595	8.54616	2.93161	0.93967	0.00267607	-192.7988	-1073.699	-1266.497
95086	0.359599	0.818595	8.5935	2.96068	0.977359	0.00267607	-192.8038	-1070.03	-1262.834
95087	0.352359	0.818595	8.5935	2.96068	0.977359	0.00267607	-192.8157	-1070.852	-1263.668
95088	0.371253	0.820036	8.5935	3.13904	0.977359	0.00267607	-193.1827	-1070.006	-1263.189
95089	0.371253	0.818682	8.5935	3.13904	0.977359	0.00267607	-192.7623	-1070.381	-1263.143
95090	0.371253	0.818682	8.72122	2.97856	0.991495	0.000869828	-194.564	-1067.861	-1262.425
95091	0.360312	0.837246	8.55387	2.96568	0.995585	0.000869828	-200.4193	-1062.351	-1262.77
95092	0.360444	0.837246	8.55387	2.9338	0.995585	0.000869828	-200.4281	-1062.279	-1262.707
95093	0.360444	0.837246	8.55387	2.82342	1.02414	0.000869828	-200.4378	-1062.488	-1262.926
95094	0.354632	0.837246	8.55387	2.91965	1.02016	0.000869828	-200.423	-1062.87	-1263.293
95095	0.354632	0.837246	8.55387	2.91965	0.990614	0.00167107	-199.6544	-1064.561	-1264.216
95096	0.377465	0.819566	8.55387	2.91965	0.990614	0.00167107	-194.0627	-1068.548	-1262.611
95097	0.377465	0.819566	8.55387	2.96727	0.992519	0.00146836	-194.2474	-1068.223	-1262.47
95098	0.377465	0.819566	8.55387	2.96727	1.01896	0.00146836	-194.2273	-1070.237	-1264.464
95099	0.377465	0.819566	8.58138	2.96727	1.01683	0.00146836	-194.2275	-1070.224	-1264.452
95100	0.377465	0.819566	8.58138	2.87293	1.01683	0.00146836	-194.2543	-1069.863	-1264.117
95101	0.377465	0.799749	8.05642	2.95417	0.999463	0.00146836	-188.1931	-1074.978	-1263.171
95102	0.377465	0.772675	8.05642	2.685	0.992967	0.00146836	-180.2268	-1082.845	-1263.072
95103	0.363542	0.772675	8.03491	2.72752	0.95696	0.00146836	-180.2655	-1082.778	-1263.044
95104	0.364787	0.772181	8.00859	2.72752	0.977487	0.00146836	-180.105	-1081.934	-1262.039
95105	0.364787	0.757349	7.84386	2.72752	0.977487	0.00146836	-175.8309	-1086.626	-1262.457
95106	0.367726	0.757349	7.84386	2.74768	1.00489	0.00146836	-175.7994	-1086.65	-1262.449
95107	0.367841	0.767697	7.83739	2.8916	0.974541	0.00146836	-178.7597	-1083.179	-1261.938
95108	0.378019	0.767697	7.83739	2.93186	0.967315	0.00146836	-178.7372	-1083.365	-1262.102
95109	0.378019	0.758505	7.83739	2.83257	0.965929	0.00146836	-176.1186	-1086.02	-1262.138
95110	0.383215	0.758505	7.78114	2.83257	0.965929	0.00146836	-176.113	-1087.036	-1263.149
95111	0.383215	0.758505	7.78114	3.19637	0.965929	0.00146836	-176.0113	-1085.734	-1261.745
95112	0.383215	0.758505	7.78114	3.14651	0.954357	0.00146684	-176.0353	-1085.632	-1261.668
95113	0.383215	0.758505	7.82285	3.14651	0.948455	0.00146684	-176.0377	-1085.415	-1261.453
95114	0.383215	0.758505	7.82285	2.94441	0.948455	0.00146684	-176.0939	-1086.265	-1262.359
95115	0.383215	0.744982	7.82285	3.02066	0.92959	0.00146684	-172.2532	-1089.562	-1261.816
95116	0.383215	0.744982	7.80116	3.02066	0.940572	0.00143728	-172.275	-1089.227	-1261.502
95117	0.383215	0.744982	7.80116	3.02066	0.940572	0.00143728	-172.275	-1089.227	-1261.502
95118	0.381844	0.744982	8.03438	2.98946	0.940572	0.00143728	-172.2745	-1089.801	-1262.075
95119	0.381844	0.744982	7.79238	3.21555	0.940572	0.00143728	-172.224	-1089.191	-1261.415
95120	0.387745	0.744982	7.79238	3.30986	0.940572	0.00143728	-172.1891	-1089.564	-1261.753
95121	0.395002	0.730326	7.79238	3.12902	0.951565	0.00143728	-168.1459	-1095.639	-1263.785
95122	0.391333	0.739069	7.59242	3.12902	0.951565	0.00143728	-170.5806	-1091.921	-1262.502
95123	0.391333	0.719278	7.59242	3.12902	0.951565	0.00143728	-165.1485	-1098.41	-1263.558
95124	0.406418	0.719278	7.59242	3.32865	0.955173	0.00143728	-165.0675	-1101.175	-1266.243
95125	0.407092	0.719278	7.36189	3.30477	0.965753	0.00143728	-165.0761	-1100.929	-1266.005
95126	0.387162	0.719278	7.36189	3.47892	0.96642	0.00143728	-165.0615	-1100.542	-1265.604
95127	0.381592	0.719278	7.36189	3.09872	0.975075	0.00143728	-165.166	-1098.51	-1263.676
95128	0.406072	0.719278	7.23554	3.0656	0.964798	0.00143728	-165.1499	-1102.044	-1267.194
95129	0.406072	0.719278	7.15914	3.0656	0.967631	0.0012958	-165.291	-1102.76	-1268.051
95130	0.406072	0.719278	7.15914	3.19576	0.970767	0.0012958	-165.2529	-1102.033	-1267.286
95131	0.389966	0.718222	7.15914	3.38983	0.970767	0.0012958	-164.9413	-1100.843	-1265.784
95132	0.392831	0.726675	7.15914	3.22425	0.975817	0.0012958	-167.2744	-1098.955	-1266.229
95133	0.392831	0.726784	7.15914	3.28775	0.972329	0.0012958	-167.2897	-1099.007	-1266.297
95134	0.389652	0.726784	7.39748	3.28775	0.96658	0.0012958	-167.2874	-1096.297	-1263.584
95135	0.389652	0.726784	7.39748	3.29049	0.969489	0.0012958	-167.2845	-1096.447	-1263.731
95136	0.389652	0.726784	7.49981	3.29049	0.969489	0.0012958	-167.2795	-1096.5	-1263.78
95137	0.386095	0.726784	7.49981	3.2155	0.969489	0.0012958	-167.3054	-1095.917	-1263.223
95138	0.386095	0.719929	7.49981	3.2155	0.969489	0.00185414	-164.8904	-1099.71	-1264.601
95139	0.386095	0.729661	7.49981	3.2155	0.969489	0.00185414	-167.5445	-1096.02	-1263.565
95140	0.385213	0.724059	7.46298	3.01595	0.969489	0.00185414	-166.0702	-1097.494	-1263.564
95141	0.385213	0.734957	7.46298	3.06363	0.924782	0.00172953	-169.2062	-1096.741	-1265.947
95142	0.379538	0.734957	7.9665	2.82537	0.924782	0.00172953	-169.2578	-1094.735	-1263.993
95143	0.373168	0.734957	7.9665	2.82537	0.924782	0.00211417	-168.8909	-1095.514	-1264.405
95144	0.373168	0.734957	7.85031	2.82537	0.924782	0.00211417	-168.8966	-1095.518	-1264.415
95145	0.357791	0.734957	7.93614	2.82537	0.924782	0.00222618	-168.808	-1097.357	-1266.165
95146	0.357791	0.743139	7.93614	2.82537	0.95661	0.00222618	-171.0618	-1093.291	-1264.353
95147	0.357791	0.743139	7.90374	2.87366	0.95145	0.00199145	-171.2833	-1092.708	-1263.991
95148	0.355594	0.743139	7.94636	2.87366	0.927836	0.00199145	-171.3028	-1094.012	-1265.315
95149	0.355594	0.743139	7.94636	2.87366	0.963969	0.00199145	-171.2752	-1093.438	-1264.713
95150	0.355594	0.751644	8.04633	2.87366	0.963969	0.00199145	-173.6666	-1090.414	-1264.081
95151	0.355594	0.789435	8.04633	2.87366	0.986732	0.00199145	-184.647	-1078.624	-1263.271
95152	0.355594	0.793984	8.04633	3.02119	0.996705	0.00169544	-186.2508	-1077.204	-1263.454
95153	0.355594	0.793984	8.04633	3.02119	1.00625	0.00169544	-186.2435	-1077.3	-1263.543
95154	0.37448	0.793984	8.04633	3.02119	0.993656	0.00169544	-186.2222	-1076.272	-1262.494
95155	0.363124	0.782808	8.04633	3.02119	1.0033	0.00169544	-182.9011	-1079.513	-1262.414
95156	0.383442	0.782808	8.04633	2.72343	1.0033	0.00169544	-182.9529	-1081.458	-1264.411
95157	0.383442	0.782808	8.04633	3.44594	1.0033	0.00169544	-182.753	-1083.84	-1266.593
95158	0.383442	0.807121	8.2419	3.44594	0.995892	0.00237535	-189.396	-1077.047	-1266.443
95159	0.383442	0.807121	8.24956	3.08246	0.995892	0.00237535	-189.4936	-1074.632	-1264.126
95160	0.36414	0.790658	8.12447	3.08246	0.995892	0.00237535	-184.5534	-1078.447	-1263
95161	0.360331	0.790658	8.12447	2.92312	0.975411	0.00237535	-184.6198	-1078.31	-1262.929
95162	0.360331	0.771123	8.12447	3.06879	0.975411	0.00216874	-179.0151	-1083.995	-1263.01
95163	0.360331	0.771123	8.22664	3.06879	0.945891	0.00216874	-179.0325	-1083.688	-1262.72
95164	0.360331	0.771123	8.22664	3.06879	0.945891	0.00216874	-179.0325	-1083.688	-1262.72
95165	0.357466	0.771123	8.02436	3.06879	0.998066	0.00216874	-179.0075	-1085.25	-1264.257
95166	0.357466	0.77951	8.17939	3.06879	0.998066	0.00216874	-181.4565	-1082.898	-1264.354
95167	0.357466	0.77951	8.17939	3.06879	0.998066	0.00216874	-181.4565	-1082.898	-1264.354
95168	0.370258	0.77996	8.04322	3.06879	1.00009	0.00216874	-181.5735	-1081.156	-1262.73
95169	0.367845	0.77996	8.05235	2.7313	0.9697	0.00216874	-181.696	-1082.031	-1263.727
95170	0.367845	0.767706	8.05235	2.9421	0.9697	0.00216874	-178.0532	-1083.569	-1261.622
95171	0.367845	0.745314	8.05235	2.77883	0.9697	0.00216874	-171.7092	-1092.615	-1264.324
95172	0.359285	0.745314	7.95888	2.571	0.9697	0.00216874	-171.7887	-1094.225	-1266.014
95173	0.359285	0.745314	7.95888	2.571	0.993181	0.00216874	-171.7708	-1094.299	-1266.07
95174	0.359285	0.745314	7.64457	2.571	0.993181	0.00216874	-171.7863	-1094.65	-1266.436
95175	0.359285	0.745314	7.64457	2.59624	1.01905	0.00216874	-171.7591	-1093.834	-1265.593
95176	0.359285	0.745314	7.60545	2.59624	1.01215	0.00216874	-171.7663	-1094.009	-1265.775
95177	0.349461	0.736492	7.76102	2.64317	1.01215	0.00216874	-169.2981	-1098.204	-1267.502
95178	0.349461	0.736492	7.7478	2.64317	0.996992	0.000813741	-170.6451	-1094.718	-1265.363
95179	0.353258	0.754087	7.81028	2.64317	1.02979	0.000813741	-175.5536	-1088.539	-1264.093
95180	0.366754	0.754087	7.93141	2.65959	0.97924	0.000813741	-175.5591	-1086.569	-1262.128
95181	0.369471	0.754087	7.93141	2.65959	0.986708	0.00167082	-174.7026	-1088.599	-1263.301
95182	0.369471	0.754087	7.93141	3.16625	0.981773	0.00167082	-174.5627	-1089.149	-1263.712
95183	0.359102	0.754087	7.93141	3.16625	0.981773	0.00167082	-174.5796	-1090.623	-1265.202
95184	0.369752	0.754087	7.78919	3.16625	0.981773	0.0013331	-174.9019	-1087.602	-1262.504
95185	0.396755	0.764002	7.78919	3.16625	0.981773	0.0013331	-177.6981	-1085.952	-1263.65
95186	0.396755	0.765753	8.02014	3.16067	0.981773	0.0013331	-178.1938	-1085.863	-1264.057
95187	0.367701	0.797697	8.40543	3.16067	0.973474	0.0013331	-187.6674	-1074.129	-1261.796
95188	0.368462	0.80133	8.40543	3.02831	0.974629	0.0013331	-188.8012	-1072.072	-1260.874
95189	0.368462	0.796769	8.29554	3.02831	0.974629	0.0013331	-187.4273	-1073.372	-1260.799
95190	0.368462	0.796769	8.33218	3.02831	0.974629	0.0013331	-187.4255	-1073.356	-1260.781
95191	0.368462	0.797469	8.33218	3.02831	0.974629	0.0013331	-187.6366	-1073.152	-1260.789
95192	0.368462	0.797469	8.3097	3.02831	0.974629	0.0013331	-187.6377	-1073.161	-1260.799
95193	0.364145	0.796972	8.3097	3.02831	0.974629	0.0013331	-187.4948	-1073.501	-1260.996
95194	0.364145	0.796972	8.3097	3.02831	0.974629	0.0013331	-187.4948	-1073.501	-1260.996
95195	0.390285	0.816176	8.3097	3.15711	0.974629	0.001252	-193.3624	-1070.922	-1264.285
95196	0.380657	0.816176	8.3097	3.15711	0.976505	0.00635511	-188.4675	-1080.596	-1269.063
95197	0.380657	0.816176	8.32901	3.30147	0.976505	0.00349942	-191.1425	-1074.709	-1265.852
95198	0.380657	0.816176	8.17179	3.30147	0.976505	0.0023879	-192.229	-1074.36	-1266.589
95199	0.380657	0.821852	8.38347	3.30147	0.976505	0.0023879	-193.9803	-1071.092	-1265.073
95200	0.386468	0.805517	8.38347	3.13158	0.976505	0.0023879	-188.9813	-1074.395	-1263.376
95201	0.386468	0.805517	8.38347	3.15005	0.941192	0.0023879	-189.0032	-1074.602	-1263.605
95202	0.386468	0.790926	8.38347	3.15005	0.941192	0.0023879	-184.5955	-1077.523	-1262.118
95203	0.381321	0.778147	7.97677	3.10773	0.941192	0.00224873	-180.9809	-1082.636	-1263.616
95204	0.381321	0.766663	7.97677	2.96688	0.941192	0.00224873	-177.6696	-1085.179	-1262.849
95205	0.381321	0.771813	7.97677	2.99295	0.951035	0.00224873	-179.1507	-1083.526	-1262.676
95206	0.381321	0.771813	8.30438	2.99295	0.928907	0.00224873	-179.1514	-1082.801	-1261.952
95207	0.390321	0.771813	8.30438	2.99295	0.92013	0.00224873	-179.1436	-1083.912	-1263.056
95208	0.382014	0.771813	8.61405	2.99295	0.92013	0.00224873	-179.1418	-1085.049	-1264.191
95209	0.382014	0.787554	8.38483	2.99295	0.92013	0.00224873	-183.7914	-1079.126	-1262.918
95210	0.382014	0.771143	8.38483	2.99295	0.92013	0.00224873	-178.9577	-1083.411	-1262.369
95211	0.368654	0.771143	8.38483	3.12096	0.952108	0.00224873	-178.9195	-1084.649	-1263.569
95212	0.383956	0.771143	8.38483	3.37347	0.932339	0.00181889	-179.2626	-1084.042	-1263.305
95213	0.383956	0.771143	8.38483	3.37347	0.932339	0.00181889	-179.2626	-1084.042	-1263.305
95214	0.383956	0.782515	8.33404	3.37347	0.927541	0.00181889	-182.607	-1079.206	-1261.813
95215	0.383956	0.788578	8.32279	3.37347	0.927541	0.00139872	-184.8216	-1076.692	-1261.513
95216	0.383956	0.788578	8.29968	3.06494	0.934915	0.00139872	-184.9008	-1076.381	-1261.282
95217	0.383956	0.800744	8.60218	3.06494	0.948138	0.00139872	-188.5339	-1073.039	-1261.572
95218	0.377636	0.800744	8.6837	3.05679	0.948138	0.00139872	-188.5424	-1073.145	-1261.687
95219	0.377636	0.816658	8.59768	3.0991	0.943372	0.00139872	-193.4125	-1068.293	-1261.706
95220	0.377636	0.801154	8.59768	3.27137	0.943372	0.00139872	-188.6159	-1073.231	-1261.847
95221	0.373438	0.814346	8.73138	3.00906	0.949301	0.00139872	-192.719	-1068.557	-1261.276
95222	0.352836	0.814346	8.73138	3.00906	0.949301	0.00139872	-192.7527	-1070.088	-1262.841
95223	0.363822	0.814346	8.73138	3.00906	0.923688	0.00139872	-192.7542	-1069.551	-1262.306
95224	0.363822	0.814346	8.73138	3.36323	0.923688	0.00139872	-192.6577	-1071.027	-1263.685
95225	0.363822	0.814346	8.73138	3.36323	0.939126	0.00139872	-192.6459	-1071.183	-1263.829
95226	0.364645	0.814346	8.6763	3.33877	0.937076	0.00139872	-192.6553	-1070.555	-1263.21
95227	0.383727	0.804057	8.62147	3.22863	0.937076	0.00139872	-189.5033	-1072.12	-1261.624
95228	0.384882	0.804057	8.62147	3.22863	0.948543	0.00139872	-189.4927	-1072.635	-1262.128
95229	0.393231	0.804057	8.62177	2.95665	0.925971	0.00412262	-186.9229	-1080.04	-1266.963
95230	0.393231	0.792781	8.73318	3.40974	0.894303	0.00412262	-183.4108	-1081.725	-1265.136
95231	0.384833	0.801559	8.67326	3.12437	0.894303	0.00412262	-186.1519	-1080.062	-1266.214
95232	0.374809	0.801559	8.81007	3.18258	0.894303	0.00207613	-188.1286	-1075.163	-1263.292
95233	0.374809	0.804673	8.81007	3.06373	0.912571	0.00207613	-189.0943	-1073.509	-1262.603
95234	0.369067	0.804673	8.88782	3.17331	0.912571	0.00207613	-189.0696	-1074.343	-1263.412
95235	0.37169	0.804269	8.56959	3.17331	0.912571	0.00207613	-188.958	-1074.01	-1262.968
95236	0.37169	0.779166	8.56959	3.17331	0.912571	0.00207613	-181.4398	-1081.41	-1262.85
95237	0.37169	0.779166	8.56959	3.26083	0.897325	0.00207613	-181.4277	-1081.93	-1263.357
95238	0.37199	0.786649	8.56959	3.25195	0.897325	0.00207613	-183.6443	-1079.388	-1263.032
95239	0.377757	0.786649	8.56959	3.43189	0.920618	0.00207613	-183.5692	-1079.906	-1263.476
95240	0.377757	0.786649	8.56959	3.31037	0.909415	0.00207613	-183.6099	-1078.853	-1262.463
95241	0.377757	0.786649	8.56959	3.40987	0.896156	0.00207613	-183.5936	-1079.539	-1263.133
95242	0.386616	0.786649	8.62258	3.40987	0.896156	0.00207613	-183.5767	-1079.455	-1263.031
95243	0.391638	0.786649	8.62258	3.18151	0.896156	0.00207613	-183.6299	-1079.57	-1263.199
