iter	Krestbody_plasma(1)	Tmc(1)	Kt(1)	Trc(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
91955	0.408137	8.51353	0.0634802	1.43851	0.464616	5.84181	13.0992	-8.242643e+01	-3.665228e+02	-4.489492e+02
91956	0.408137	8.80146	0.0634802	1.4546	0.470862	5.84181	13.0992	-8.540313e+01	-3.635743e+02	-4.489774e+02
91957	0.418853	8.80146	0.0634802	1.497	0.470862	5.84181	13.0992	-8.539957e+01	-3.636178e+02	-4.490173e+02
91958	0.418853	8.80146	0.0634802	1.497	0.470862	5.84181	13.0992	-8.539957e+01	-3.636178e+02	-4.490173e+02
91959	0.419616	8.80146	0.0536618	1.497	0.470862	5.84181	13.0992	-8.682538e+01	-3.620626e+02	-4.488880e+02
91960	0.419616	8.84979	0.0536618	1.497	0.465485	5.93804	13.0992	-8.618878e+01	-3.641834e+02	-4.503721e+02
91961	0.419616	8.84979	0.0536618	1.49504	0.465485	5.93804	13.0992	-8.618895e+01	-3.642329e+02	-4.504219e+02
91962	0.419616	8.84979	0.0702628	1.49504	0.465485	5.96982	13.0992	-8.429614e+01	-3.654263e+02	-4.497224e+02
91963	0.419616	8.84979	0.0702628	1.49504	0.465485	5.96982	10.379	-8.356289e+01	-3.667115e+02	-4.502743e+02
91964	0.419616	8.84979	0.0695319	1.49504	0.465485	5.93886	10.379	-8.361163e+01	-3.664844e+02	-4.500961e+02
91965	0.417061	8.84979	0.0663226	1.52148	0.465485	5.93886	10.379	-8.379497e+01	-3.667940e+02	-4.505890e+02
91966	0.402651	8.84979	0.0666905	1.43241	0.465485	5.80419	10.379	-8.385029e+01	-3.663778e+02	-4.502281e+02
91967	0.402651	8.77432	0.0666905	1.43241	0.465485	5.80419	10.379	-8.333618e+01	-3.664584e+02	-4.497946e+02
91968	0.402651	8.6402	0.0674191	1.43676	0.477657	6.15059	11.1549	-8.446790e+01	-3.655354e+02	-4.500033e+02
91969	0.402651	8.21262	0.0590747	1.42769	0.477657	6.15059	11.1549	-8.253141e+01	-3.685566e+02	-4.510880e+02
91970	0.402651	8.24851	0.0590747	1.39001	0.477657	6.15059	11.9411	-8.296424e+01	-3.667870e+02	-4.497513e+02
91971	0.401854	8.24851	0.0590747	1.39001	0.477657	6.15059	11.9411	-8.296424e+01	-3.668720e+02	-4.498362e+02
91972	0.419815	8.24851	0.0590747	1.41406	0.477657	6.15059	11.9411	-8.296233e+01	-3.659825e+02	-4.489448e+02
91973	0.419815	8.24851	0.0590747	1.41406	0.477657	6.15059	11.9411	-8.296233e+01	-3.659825e+02	-4.489448e+02
91974	0.431558	8.24851	0.0590747	1.41406	0.477657	6.01084	11.9411	-8.303799e+01	-3.656702e+02	-4.487082e+02
91975	0.431558	8.24851	0.0590747	1.41406	0.477657	6.01084	11.9411	-8.303799e+01	-3.656702e+02	-4.487082e+02
91976	0.431558	7.98115	0.0590747	1.41406	0.450424	6.01084	11.9411	-7.681651e+01	-3.754077e+02	-4.522242e+02
91977	0.420588	7.98115	0.0590747	1.40135	0.450424	5.62905	11.9411	-7.702418e+01	-3.735624e+02	-4.505866e+02
91978	0.422316	7.98115	0.0590747	1.40135	0.450424	5.62905	11.9411	-7.702422e+01	-3.734732e+02	-4.504974e+02
91979	0.443211	7.98115	0.0590747	1.40135	0.450424	5.62905	11.9411	-7.702491e+01	-3.736069e+02	-4.506318e+02
91980	0.443211	7.98115	0.0590747	1.40135	0.45105	5.62905	10.8194	-7.684085e+01	-3.745051e+02	-4.513459e+02
91981	0.443211	7.98115	0.0590747	1.40135	0.45105	5.59456	10.8194	-7.685961e+01	-3.747312e+02	-4.515908e+02
91982	0.451667	8.35304	0.0652787	1.38797	0.45105	5.59456	10.8194	-7.849357e+01	-3.727513e+02	-4.512449e+02
91983	0.451667	8.19122	0.0652787	1.38797	0.45105	5.48563	10.8194	-7.753798e+01	-3.742451e+02	-4.517831e+02
91984	0.419602	8.19122	0.0556977	1.38797	0.45105	5.68051	10.8194	-7.862207e+01	-3.702749e+02	-4.488970e+02
91985	0.427728	8.19122	0.0556977	1.38797	0.45105	5.68051	10.8194	-7.862227e+01	-3.702413e+02	-4.488636e+02
91986	0.427728	8.00918	0.047542	1.38797	0.45105	5.68051	10.8194	-7.945506e+01	-3.707935e+02	-4.502486e+02
91987	0.41755	8.00918	0.0579617	1.38797	0.45105	5.68051	10.8194	-7.714124e+01	-3.726861e+02	-4.498273e+02
91988	0.41755	7.91237	0.0579617	1.38797	0.45105	5.87224	18.0161	-7.917130e+01	-3.722067e+02	-4.513780e+02
91989	0.41755	7.91237	0.0579617	1.38797	0.45105	5.87224	10.011	-7.628511e+01	-3.754727e+02	-4.517578e+02
91990	0.41755	7.91237	0.0562996	1.33494	0.45105	5.8565	10.011	-7.656395e+01	-3.743263e+02	-4.508902e+02
91991	0.424841	7.79595	0.0562996	1.33494	0.464246	5.8565	10.011	-7.807122e+01	-3.710850e+02	-4.491562e+02
91992	0.421545	7.79595	0.0678268	1.33494	0.445068	5.8565	10.011	-7.365263e+01	-3.778571e+02	-4.515098e+02
91993	0.421545	7.79595	0.0669211	1.33494	0.445068	5.88405	14.8566	-7.513458e+01	-3.759807e+02	-4.511153e+02
91994	0.44644	7.79595	0.0669211	1.33494	0.445068	5.6408	19.0059	-7.724765e+01	-3.738107e+02	-4.510583e+02
91995	0.438978	7.48221	0.0541722	1.33494	0.445068	5.6408	19.0059	-7.707364e+01	-3.746372e+02	-4.517108e+02
91996	0.438978	7.48221	0.056569	1.33494	0.445068	5.60028	12.4807	-7.385528e+01	-3.780288e+02	-4.518841e+02
91997	0.438978	7.63064	0.056569	1.33494	0.445068	5.66418	16.7861	-7.630432e+01	-3.736582e+02	-4.499626e+02
91998	0.422327	7.63064	0.056569	1.33494	0.445068	5.66418	16.7861	-7.630381e+01	-3.739020e+02	-4.502058e+02
91999	0.431666	7.69517	0.056569	1.33494	0.445068	5.54144	16.2491	-7.648885e+01	-3.727022e+02	-4.491910e+02
92000	0.431666	7.52342	0.0488162	1.33494	0.445068	5.637	16.2491	-7.718962e+01	-3.739259e+02	-4.511155e+02
92001	0.431666	7.52342	0.0488162	1.36454	0.445068	5.76342	20.1831	-7.919806e+01	-3.751451e+02	-4.543432e+02
92002	0.431666	7.52342	0.0609291	1.36454	0.445068	5.76342	15.2699	-7.436385e+01	-3.786940e+02	-4.530579e+02
92003	0.446631	7.52342	0.0667214	1.2356	0.445068	5.7691	15.2699	-7.384354e+01	-3.799206e+02	-4.537642e+02
92004	0.446631	7.52342	0.0667214	1.2356	0.445068	5.68916	15.2699	-7.388692e+01	-3.786775e+02	-4.525644e+02
92005	0.446631	7.52342	0.0667214	1.2356	0.445068	5.68916	18.4827	-7.541319e+01	-3.783468e+02	-4.537599e+02
92006	0.421998	7.25306	0.0665819	1.2356	0.445068	5.52984	18.4827	-7.405164e+01	-3.770214e+02	-4.510731e+02
92007	0.432859	7.25306	0.0665819	1.2356	0.445068	5.57802	18.4827	-7.402571e+01	-3.767234e+02	-4.507491e+02
92008	0.432859	7.25306	0.0665819	1.2356	0.445068	5.55261	18.4827	-7.403954e+01	-3.767770e+02	-4.508165e+02
92009	0.418115	7.25306	0.0665819	1.2342	0.445068	5.65129	18.4827	-7.398560e+01	-3.770770e+02	-4.510626e+02
92010	0.418115	7.25306	0.0665819	1.2342	0.445068	5.65129	19.2902	-7.443413e+01	-3.769789e+02	-4.514131e+02
92011	0.437889	7.25306	0.0567533	1.2342	0.443406	5.31281	16.9493	-7.423006e+01	-3.761965e+02	-4.504265e+02
92012	0.437889	7.25306	0.0567533	1.2342	0.443406	5.31281	16.9493	-7.423006e+01	-3.761965e+02	-4.504265e+02
92013	0.426115	7.25306	0.0563333	1.19716	0.443406	5.31281	16.9493	-7.430305e+01	-3.755500e+02	-4.498531e+02
92014	0.42051	7.25306	0.0563333	1.19716	0.443406	5.31281	16.9493	-7.430292e+01	-3.756592e+02	-4.499621e+02
92015	0.42051	7.25306	0.0563333	1.19716	0.443406	5.31281	16.9493	-7.430292e+01	-3.756592e+02	-4.499621e+02
92016	0.42051	7.24415	0.0563333	1.19716	0.443406	5.29065	16.9493	-7.426828e+01	-3.757942e+02	-4.500625e+02
92017	0.409854	7.24415	0.0563333	1.19716	0.443406	5.29065	16.9493	-7.426812e+01	-3.765301e+02	-4.507982e+02
92018	0.418572	7.24415	0.0563333	1.19716	0.443406	5.07276	7.81841	-7.169082e+01	-3.837453e+02	-4.554361e+02
92019	0.434961	7.23549	0.0563333	1.1012	0.443156	5.07276	7.81841	-7.161435e+01	-3.839598e+02	-4.555742e+02
92020	0.434961	7.23549	0.0452054	1.17188	0.443156	5.07276	11.7351	-7.518695e+01	-3.759320e+02	-4.511190e+02
92021	0.420921	7.23549	0.0528976	1.17188	0.42573	5.07276	13.6425	-7.087487e+01	-3.801363e+02	-4.510112e+02
92022	0.420921	7.16657	0.0528976	1.17188	0.42573	5.07276	13.6425	-7.051639e+01	-3.801550e+02	-4.506713e+02
92023	0.440952	7.02812	0.0463856	1.17188	0.423814	5.07276	13.6425	-7.128165e+01	-3.800537e+02	-4.513354e+02
92024	0.440952	7.02812	0.0463856	1.17188	0.423814	5.07276	13.6425	-7.128165e+01	-3.800537e+02	-4.513354e+02
92025	0.435912	7.02812	0.0463856	1.18081	0.423814	4.76988	13.6425	-7.144749e+01	-3.824127e+02	-4.538602e+02
92026	0.430981	7.23622	0.0463856	1.18081	0.423814	4.76988	13.6425	-7.251533e+01	-3.797656e+02	-4.522809e+02
92027	0.430981	7.18859	0.0451485	1.17795	0.423814	4.76988	13.6425	-7.269452e+01	-3.797750e+02	-4.524695e+02
92028	0.430981	7.18859	0.0451485	1.17795	0.423814	4.82624	10.4979	-7.177408e+01	-3.803294e+02	-4.521035e+02
92029	0.430981	7.18859	0.0451485	1.17795	0.423814	4.82624	10.4979	-7.177408e+01	-3.803294e+02	-4.521035e+02
92030	0.43569	7.57229	0.0451485	1.23041	0.423814	4.82624	10.4979	-7.383413e+01	-3.777153e+02	-4.515494e+02
92031	0.415512	7.57229	0.0451485	1.23041	0.423814	4.65929	10.4979	-7.392587e+01	-3.799621e+02	-4.538879e+02
92032	0.415512	7.57229	0.0451485	1.23041	0.423814	4.80323	10.4979	-7.384632e+01	-3.779667e+02	-4.518130e+02
92033	0.418064	7.57229	0.0451485	1.23041	0.437321	5.45768	10.4979	-7.558131e+01	-3.781781e+02	-4.537594e+02
92034	0.424814	7.57229	0.0451485	1.23041	0.437321	5.45768	10.4979	-7.558146e+01	-3.781983e+02	-4.537797e+02
92035	0.424814	7.57229	0.0690349	1.23041	0.437321	5.45768	10.4979	-7.141040e+01	-3.792865e+02	-4.506969e+02
92036	0.424814	7.57229	0.0720176	1.23041	0.437321	5.45768	10.4979	-7.129203e+01	-3.797514e+02	-4.510434e+02
92037	0.424814	7.57229	0.0561676	1.23041	0.437321	5.27467	11.2301	-7.303060e+01	-3.762256e+02	-4.492562e+02
92038	0.424814	7.57229	0.0561676	1.23041	0.437321	5.27467	17.1463	-7.520494e+01	-3.754608e+02	-4.506658e+02
92039	0.424814	7.57229	0.0561676	1.23225	0.444578	5.27467	17.1463	-7.635994e+01	-3.736224e+02	-4.499823e+02
92040	0.424814	7.57229	0.0568715	1.23225	0.444578	5.27467	15.7099	-7.558563e+01	-3.738620e+02	-4.494477e+02
92041	0.424814	7.57229	0.0550778	1.23225	0.444578	5.27467	15.7099	-7.589801e+01	-3.735580e+02	-4.494561e+02
92042	0.424814	7.57229	0.0578951	1.23225	0.444578	5.27467	15.7099	-7.542514e+01	-3.740671e+02	-4.494922e+02
92043	0.432702	7.57229	0.0578951	1.23225	0.444578	5.27467	15.7099	-7.542537e+01	-3.742845e+02	-4.497099e+02
92044	0.428813	7.57229	0.0578417	1.23225	0.444578	5.27467	14.0625	-7.478186e+01	-3.743617e+02	-4.491436e+02
92045	0.424969	7.57229	0.0578417	1.23225	0.452307	5.27467	14.0625	-7.603518e+01	-3.734471e+02	-4.494823e+02
92046	0.424969	7.57229	0.0562617	1.23225	0.452307	5.69538	14.0625	-7.605989e+01	-3.747638e+02	-4.508236e+02
92047	0.424969	7.57229	0.0562617	1.25805	0.452307	5.69538	13.2951	-7.579121e+01	-3.732156e+02	-4.490068e+02
92048	0.417041	7.57229	0.0593692	1.25805	0.452307	5.69538	13.2951	-7.531897e+01	-3.735126e+02	-4.488316e+02
92049	0.417041	7.57229	0.0593692	1.25805	0.452307	5.69538	13.2951	-7.531897e+01	-3.735126e+02	-4.488316e+02
92050	0.417041	7.64995	0.0593692	1.25805	0.452307	5.61856	13.2951	-7.579646e+01	-3.728287e+02	-4.486252e+02
92051	0.401992	7.64995	0.0593692	1.25805	0.452307	5.61856	13.2951	-7.579632e+01	-3.739212e+02	-4.497175e+02
92052	0.418479	7.64995	0.0512125	1.25805	0.452307	5.61856	13.2951	-7.730327e+01	-3.723493e+02	-4.496526e+02
92053	0.429481	7.64995	0.0698155	1.25805	0.452307	5.72419	13.2951	-7.484234e+01	-3.748218e+02	-4.496642e+02
92054	0.429481	7.328	0.0698155	1.25805	0.452307	5.72419	13.2951	-7.307517e+01	-3.773376e+02	-4.504127e+02
92055	0.447491	7.328	0.0544976	1.25805	0.452307	5.72419	13.2951	-7.476573e+01	-3.752621e+02	-4.500278e+02
92056	0.447491	7.328	0.0537675	1.25805	0.452307	5.72419	13.2951	-7.491073e+01	-3.751650e+02	-4.500757e+02
92057	0.447491	7.44272	0.0537675	1.25805	0.4632	5.72419	13.2951	-7.733571e+01	-3.720974e+02	-4.494331e+02
92058	0.4333	7.44272	0.0537675	1.25805	0.4632	5.76929	13.2951	-7.731067e+01	-3.711061e+02	-4.484168e+02
92059	0.439381	7.44272	0.0537675	1.25805	0.4632	5.76929	21.1437	-8.114710e+01	-3.701135e+02	-4.512606e+02
92060	0.439381	7.44272	0.0537675	1.294	0.4632	5.76929	13.4776	-7.736898e+01	-3.721798e+02	-4.495488e+02
92061	0.439381	7.44272	0.0529957	1.294	0.4632	5.67192	13.4776	-7.758335e+01	-3.724152e+02	-4.499986e+02
92062	0.411977	7.44272	0.0529957	1.25181	0.4632	5.67192	13.4776	-7.758634e+01	-3.710746e+02	-4.486609e+02
92063	0.418564	7.44272	0.0529957	1.25181	0.46106	5.60638	13.4776	-7.726325e+01	-3.711042e+02	-4.483675e+02
92064	0.418564	7.44272	0.0495941	1.25181	0.46106	5.60638	13.4776	-7.808496e+01	-3.705008e+02	-4.485857e+02
92065	0.418564	7.44272	0.0495941	1.25181	0.46106	5.60638	11.7612	-7.756184e+01	-3.710710e+02	-4.486328e+02
92066	0.418564	7.44272	0.0495941	1.25181	0.46106	5.60638	18.5596	-8.032484e+01	-3.696811e+02	-4.500059e+02
92067	0.410921	7.44272	0.0495941	1.25181	0.46106	5.44949	18.7434	-8.051053e+01	-3.707622e+02	-4.512728e+02
92068	0.416456	7.44272	0.0495941	1.25181	0.46106	5.44949	18.7434	-8.051061e+01	-3.703022e+02	-4.508128e+02
92069	0.412862	7.84879	0.0495941	1.34968	0.46106	5.44949	18.7434	-8.279455e+01	-3.690999e+02	-4.518945e+02
92070	0.402155	8.47494	0.060846	1.34968	0.46106	5.44949	18.7434	-8.454484e+01	-3.679274e+02	-4.524722e+02
92071	0.399939	8.47494	0.060846	1.34968	0.46106	5.44949	18.7434	-8.454484e+01	-3.681301e+02	-4.526750e+02
92072	0.406589	8.17639	0.0559247	1.34968	0.46106	5.44949	9.09825	-7.993167e+01	-3.698772e+02	-4.498088e+02
92073	0.4082	8.17639	0.0559247	1.34968	0.463927	5.44949	9.09825	-8.041282e+01	-3.696519e+02	-4.500647e+02
92074	0.4082	8.17639	0.0544961	1.34968	0.463927	5.43843	9.09825	-8.068175e+01	-3.693548e+02	-4.500365e+02
92075	0.418359	8.17639	0.0544961	1.34968	0.463927	5.43843	9.09825	-8.068189e+01	-3.689690e+02	-4.496508e+02
92076	0.418359	8.08064	0.0544961	1.34968	0.463927	5.55576	16.8535	-8.250533e+01	-3.662389e+02	-4.487443e+02
92077	0.441508	8.08064	0.0544961	1.34968	0.463927	5.66372	16.8535	-8.244731e+01	-3.668802e+02	-4.493275e+02
92078	0.445483	8.08064	0.0563566	1.34968	0.463927	5.77286	15.2018	-8.132249e+01	-3.683066e+02	-4.496291e+02
92079	0.419823	7.90023	0.0661662	1.34968	0.463927	5.77286	15.2018	-7.909755e+01	-3.699843e+02	-4.490818e+02
92080	0.419349	8.05773	0.0602445	1.34968	0.463927	5.72036	13.1367	-7.988422e+01	-3.678356e+02	-4.477198e+02
92081	0.429936	8.05773	0.0542288	1.34968	0.463927	5.6877	13.1367	-8.086103e+01	-3.669758e+02	-4.478368e+02
92082	0.411721	8.01402	0.0542288	1.32071	0.463927	5.6877	13.1367	-8.059941e+01	-3.676140e+02	-4.482134e+02
92083	0.407819	8.01402	0.0542288	1.32071	0.463927	5.6877	13.1367	-8.059937e+01	-3.678685e+02	-4.484678e+02
92084	0.408464	8.01402	0.0534359	1.32071	0.463927	5.6877	9.61814	-7.986262e+01	-3.687225e+02	-4.485852e+02
92085	0.411574	7.75293	0.0534359	1.32071	0.463927	6.01718	9.61814	-7.814812e+01	-3.727957e+02	-4.509439e+02
92086	0.421663	7.75293	0.0534359	1.32071	0.49684	6.44923	12.4051	-8.434438e+01	-3.655715e+02	-4.499158e+02
92087	0.421235	7.75293	0.0534359	1.32503	0.49684	6.35802	12.4051	-8.439288e+01	-3.648731e+02	-4.492660e+02
92088	0.421235	7.75996	0.0628434	1.32503	0.49684	6.35802	12.4051	-8.302242e+01	-3.659036e+02	-4.489260e+02
92089	0.421235	7.75996	0.0628434	1.30265	0.49684	6.35802	12.4051	-8.302438e+01	-3.654970e+02	-4.485213e+02
92090	0.421235	7.82436	0.0756768	1.28689	0.49684	6.34714	12.4051	-8.276045e+01	-3.668569e+02	-4.496173e+02
92091	0.421235	7.82436	0.0609856	1.28689	0.49684	6.34714	13.925	-8.410245e+01	-3.651488e+02	-4.492512e+02
92092	0.424739	7.82436	0.0609856	1.28689	0.49684	6.30238	13.925	-8.412655e+01	-3.649110e+02	-4.490375e+02
92093	0.424739	7.82436	0.0609856	1.28689	0.49684	6.30238	13.925	-8.412655e+01	-3.649110e+02	-4.490375e+02
92094	0.41526	7.78026	0.0729486	1.28689	0.49684	6.30238	13.925	-8.306980e+01	-3.660858e+02	-4.491556e+02
92095	0.409354	7.78026	0.0729486	1.28689	0.49684	6.30238	17.8768	-8.479287e+01	-3.655795e+02	-4.503723e+02
92096	0.409354	7.78026	0.0729486	1.25335	0.49684	6.30238	17.8768	-8.479580e+01	-3.666060e+02	-4.514018e+02
92097	0.409354	7.78026	0.0729486	1.25335	0.506883	6.30238	18.5301	-8.698414e+01	-3.646331e+02	-4.516172e+02
92098	0.407136	7.7258	0.0729486	1.25335	0.508805	6.30238	18.5301	-8.702819e+01	-3.646182e+02	-4.516463e+02
92099	0.407136	7.7258	0.0729486	1.25335	0.508805	6.30269	18.5301	-8.702802e+01	-3.646195e+02	-4.516475e+02
92100	0.407136	7.7258	0.0663132	1.25335	0.508805	6.30269	18.5301	-8.733417e+01	-3.636604e+02	-4.509946e+02
92101	0.407136	7.7258	0.0663132	1.25335	0.508805	6.20841	18.5301	-8.738484e+01	-3.638359e+02	-4.512207e+02
92102	0.411959	7.30972	0.0663132	1.25335	0.478485	6.20841	9.05319	-7.629092e+01	-3.754586e+02	-4.517495e+02
92103	0.411959	7.30972	0.0663132	1.2139	0.478485	6.0495	9.05319	-7.637997e+01	-3.735706e+02	-4.499505e+02
92104	0.411959	7.30972	0.0663132	1.19733	0.478485	5.96239	11.6954	-7.699646e+01	-3.718156e+02	-4.488121e+02
92105	0.411959	7.30972	0.0664705	1.23208	0.456615	5.8479	11.6954	-7.333044e+01	-3.764556e+02	-4.497861e+02
92106	0.42837	7.30972	0.0664705	1.23208	0.456615	5.8479	10.2562	-7.298675e+01	-3.770752e+02	-4.500620e+02
92107	0.42837	7.30972	0.059586	1.23208	0.456615	5.66629	15.5699	-7.544704e+01	-3.732705e+02	-4.487175e+02
92108	0.427112	7.30972	0.059586	1.23208	0.454051	5.78387	12.8969	-7.397303e+01	-3.750535e+02	-4.490265e+02
92109	0.427112	7.30972	0.0573266	1.21588	0.454051	5.78387	12.8969	-7.430086e+01	-3.753505e+02	-4.496513e+02
92110	0.439303	7.09415	0.0573266	1.21588	0.454051	5.78387	12.8969	-7.317989e+01	-3.767192e+02	-4.498991e+02
92111	0.441935	7.09415	0.0573266	1.21588	0.454051	5.78387	17.3152	-7.496605e+01	-3.755646e+02	-4.505306e+02
92112	0.441935	7.09415	0.0573266	1.21588	0.454051	5.95125	17.3152	-7.487544e+01	-3.773345e+02	-4.522100e+02
92113	0.460935	7.09415	0.0573266	1.21588	0.459753	5.95125	17.3152	-7.582056e+01	-3.775120e+02	-4.533326e+02
92114	0.427468	7.09415	0.0573266	1.21588	0.486621	5.95125	17.3152	-8.044236e+01	-3.706275e+02	-4.510698e+02
92115	0.422477	7.46836	0.0573266	1.21588	0.486621	6.048	12.1366	-8.035167e+01	-3.682518e+02	-4.486035e+02
92116	0.422477	7.46836	0.0573266	1.21588	0.486621	5.91157	12.1366	-8.042537e+01	-3.679295e+02	-4.483549e+02
92117	0.422477	7.46836	0.0642835	1.20773	0.486621	5.91157	12.1366	-7.958963e+01	-3.693357e+02	-4.489253e+02
92118	0.414337	7.46836	0.0642835	1.23941	0.486621	5.91157	14.1184	-8.023099e+01	-3.690918e+02	-4.493228e+02
92119	0.414337	7.46836	0.0656239	1.23941	0.486621	5.91157	14.1184	-8.012225e+01	-3.694502e+02	-4.495724e+02
92120	0.407422	7.46836	0.0641197	1.23941	0.486621	6.21735	13.3127	-7.979944e+01	-3.691198e+02	-4.489193e+02
92121	0.407422	7.46836	0.0641197	1.23941	0.486621	6.21735	13.3127	-7.979944e+01	-3.691198e+02	-4.489193e+02
92122	0.418103	7.46836	0.0591307	1.23941	0.486621	5.99544	13.3127	-8.047606e+01	-3.676816e+02	-4.481577e+02
92123	0.418103	7.46836	0.0591307	1.23941	0.486621	5.93414	11.2232	-7.990172e+01	-3.686836e+02	-4.485853e+02
92124	0.418103	7.60375	0.0591307	1.23941	0.492703	5.93414	13.4749	-8.239983e+01	-3.662177e+02	-4.486175e+02
92125	0.418103	7.60375	0.0680377	1.23941	0.501052	6.0397	13.4749	-8.301914e+01	-3.671736e+02	-4.501927e+02
92126	0.418103	7.60375	0.0583861	1.23941	0.501052	6.12187	13.4749	-8.391928e+01	-3.647099e+02	-4.486292e+02
92127	0.418103	7.60375	0.0679617	1.23941	0.501052	6.12187	13.4749	-8.297918e+01	-3.664900e+02	-4.494692e+02
92128	0.418103	7.60375	0.0505928	1.23941	0.501052	6.15451	12.4048	-8.508472e+01	-3.641012e+02	-4.491860e+02
92129	0.427513	7.60375	0.0634915	1.23941	0.501052	6.15451	12.4048	-8.295733e+01	-3.661848e+02	-4.491421e+02
92130	0.427513	7.60375	0.0634915	1.27478	0.501052	6.15451	12.4048	-8.295423e+01	-3.667625e+02	-4.497167e+02
92131	0.427513	7.8795	0.0634915	1.27478	0.501052	6.35871	12.4048	-8.442771e+01	-3.656389e+02	-4.500666e+02
92132	0.416025	7.8795	0.0715106	1.27478	0.501052	6.35871	12.4048	-8.393223e+01	-3.654928e+02	-4.494250e+02
92133	0.409696	7.8795	0.0715106	1.27478	0.501052	6.01716	12.4048	-8.411593e+01	-3.665701e+02	-4.506860e+02
92134	0.409696	7.8795	0.0715106	1.27478	0.501052	6.01716	12.4048	-8.411593e+01	-3.665701e+02	-4.506860e+02
92135	0.427458	7.8795	0.0715106	1.23939	0.501052	6.01716	12.4048	-8.411936e+01	-3.676352e+02	-4.517546e+02
92136	0.427458	7.8795	0.0562654	1.23939	0.501052	6.10152	12.4048	-8.550795e+01	-3.659484e+02	-4.514563e+02
92137	0.427458	7.85863	0.0688879	1.23939	0.501052	5.97081	12.4048	-8.413167e+01	-3.673345e+02	-4.514662e+02
92138	0.427458	7.85863	0.0688879	1.23939	0.501052	5.97081	19.6695	-8.733893e+01	-3.667617e+02	-4.541006e+02
92139	0.443423	7.85863	0.0560781	1.28284	0.501052	5.97081	19.6695	-8.869219e+01	-3.643038e+02	-4.529960e+02
92140	0.430445	7.85863	0.0560781	1.28284	0.501052	5.97081	15.8327	-8.673481e+01	-3.633424e+02	-4.500772e+02
92141	0.449246	7.87413	0.0560781	1.28284	0.501052	5.97081	21.5923	-8.998562e+01	-3.650453e+02	-4.550309e+02
92142	0.449246	7.87413	0.057781	1.28284	0.486023	5.81814	21.5923	-8.708337e+01	-3.670621e+02	-4.541455e+02
92143	0.406502	7.87413	0.057781	1.28284	0.486023	5.81814	21.5923	-8.708218e+01	-3.650692e+02	-4.521514e+02
92144	0.419103	7.87413	0.057781	1.31784	0.486023	5.81814	21.5923	-8.707928e+01	-3.645475e+02	-4.516268e+02
92145	0.419103	7.96784	0.0610914	1.31784	0.486023	5.81814	15.2914	-8.380336e+01	-3.652056e+02	-4.490089e+02
92146	0.436349	7.96784	0.0610914	1.31784	0.486023	5.90398	15.2914	-8.375737e+01	-3.654504e+02	-4.492077e+02
92147	0.430258	7.96784	0.0483715	1.2836	0.486023	5.90398	15.2914	-8.624038e+01	-3.651203e+02	-4.513607e+02
92148	0.427551	7.96784	0.0725434	1.2836	0.486023	5.90398	15.2914	-8.298215e+01	-3.675860e+02	-4.505681e+02
92149	0.403515	7.96784	0.0650091	1.2836	0.486023	5.99494	11.4816	-8.204854e+01	-3.665980e+02	-4.486465e+02
92150	0.403515	7.96784	0.0634289	1.2836	0.486023	5.91351	11.4816	-8.223065e+01	-3.663468e+02	-4.485775e+02
92151	0.403515	7.96784	0.0620997	1.2836	0.486023	6.09458	11.4816	-8.226633e+01	-3.668682e+02	-4.491345e+02
92152	0.403515	7.96784	0.0620997	1.31129	0.486023	6.17401	13.1822	-8.271989e+01	-3.662855e+02	-4.490053e+02
92153	0.403515	7.74769	0.0762556	1.31129	0.487755	6.17401	13.1822	-8.101289e+01	-3.702713e+02	-4.512842e+02
92154	0.403515	7.74769	0.0824583	1.31129	0.491782	6.47098	13.1822	-8.163039e+01	-3.700833e+02	-4.517137e+02
92155	0.403515	7.74769	0.0824583	1.31129	0.491782	6.47098	13.1822	-8.163039e+01	-3.700833e+02	-4.517137e+02
92156	0.394086	7.74769	0.0824583	1.31175	0.491782	6.45075	13.1822	-8.164119e+01	-3.712190e+02	-4.528602e+02
92157	0.394086	7.74769	0.0573351	1.31175	0.517532	6.45075	13.1822	-8.768824e+01	-3.637941e+02	-4.514823e+02
92158	0.434312	7.74769	0.071675	1.26915	0.499492	6.45075	13.1822	-8.306922e+01	-3.676888e+02	-4.507580e+02
92159	0.40786	7.74769	0.0755424	1.26915	0.499492	6.45075	13.1822	-8.298904e+01	-3.668488e+02	-4.498378e+02
92160	0.423688	7.74769	0.0643975	1.26915	0.499492	6.45075	13.1822	-8.348820e+01	-3.664124e+02	-4.499006e+02
92161	0.392314	7.74769	0.0643975	1.26915	0.499492	6.45075	8.17726	-8.235087e+01	-3.688520e+02	-4.512028e+02
92162	0.392314	7.74769	0.0643975	1.26915	0.499492	6.32265	8.17726	-8.241955e+01	-3.683367e+02	-4.507563e+02
92163	0.39852	7.74769	0.0643975	1.26915	0.494079	6.35598	13.6358	-8.270877e+01	-3.674202e+02	-4.501290e+02
92164	0.407972	7.74769	0.0559577	1.26915	0.494079	6.35598	13.7277	-8.381389e+01	-3.669580e+02	-4.507719e+02
92165	0.407972	7.74769	0.0639357	1.26915	0.494079	6.15614	13.7277	-8.288863e+01	-3.656072e+02	-4.484959e+02
