iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
94698	0.247227	3.82092	143.245	26.8302	-5.737865e+01	-4.639025e+03	-4.696404e+03
94699	0.247227	3.82461	147.016	25.8946	-5.978418e+01	-4.634861e+03	-4.694646e+03
94700	0.245559	3.82461	147.016	25.8946	-5.978415e+01	-4.635059e+03	-4.694843e+03
94701	0.245559	3.86669	145.69	25.8946	-5.857355e+01	-4.637472e+03	-4.696045e+03
94702	0.239562	3.86669	145.69	25.8946	-5.857342e+01	-4.638385e+03	-4.696958e+03
94703	0.239562	3.86669	145.69	25.8946	-5.857342e+01	-4.638385e+03	-4.696958e+03
94704	0.246338	3.86669	145.69	25.8946	-5.857357e+01	-4.637437e+03	-4.696011e+03
94705	0.237858	3.86669	145.69	25.8946	-5.857339e+01	-4.638825e+03	-4.697399e+03
94706	0.237858	3.86669	145.69	25.8946	-5.857339e+01	-4.638825e+03	-4.697399e+03
94707	0.251408	3.86669	145.69	25.8946	-5.857368e+01	-4.637692e+03	-4.696266e+03
94708	0.251408	3.86669	145.859	25.8946	-5.871911e+01	-4.637413e+03	-4.696133e+03
94709	0.244961	3.86669	149.851	25.8946	-6.222572e+01	-4.633250e+03	-4.695475e+03
94710	0.255557	3.86669	149.851	25.8946	-6.222596e+01	-4.632911e+03	-4.695137e+03
94711	0.244542	3.93982	149.851	24.4189	-6.092441e+01	-4.635160e+03	-4.696085e+03
94712	0.239734	3.93982	149.851	24.4189	-6.092431e+01	-4.636062e+03	-4.696987e+03
94713	0.238152	3.93982	144.267	24.4189	-5.606340e+01	-4.645374e+03	-4.701438e+03
94714	0.239132	3.93982	144.24	25.616	-5.699884e+01	-4.644330e+03	-4.701329e+03
94715	0.24373	3.93982	149.811	23.7025	-6.034220e+01	-4.635911e+03	-4.696253e+03
94716	0.24373	3.93982	149.131	23.7025	-5.973448e+01	-4.636738e+03	-4.696473e+03
94717	0.24373	3.93982	152.49	23.7025	-6.278484e+01	-4.633588e+03	-4.696373e+03
94718	0.24373	3.96852	152.536	23.7025	-6.278400e+01	-4.633711e+03	-4.696495e+03
94719	0.245981	3.96852	152.536	26.2942	-6.485723e+01	-4.631312e+03	-4.696169e+03
94720	0.245981	3.97649	151.554	26.2942	-6.394075e+01	-4.632364e+03	-4.696305e+03
94721	0.250534	3.97649	151.554	26.2942	-6.394085e+01	-4.632348e+03	-4.696289e+03
94722	0.243159	3.97649	151.554	26.2942	-6.394069e+01	-4.632724e+03	-4.696665e+03
94723	0.243159	3.93463	151.424	24.7237	-6.259669e+01	-4.633552e+03	-4.696149e+03
94724	0.247694	3.93463	151.424	24.7237	-6.259679e+01	-4.632962e+03	-4.695559e+03
94725	0.247694	3.96606	151.424	27.6298	-6.501093e+01	-4.631303e+03	-4.696314e+03
94726	0.246496	3.96606	149.268	26.3888	-6.197080e+01	-4.635030e+03	-4.697000e+03
94727	0.246496	3.96606	149.172	27.0443	-6.245443e+01	-4.634731e+03	-4.697186e+03
94728	0.241899	3.87981	149.172	27.0443	-6.258536e+01	-4.633604e+03	-4.696189e+03
94729	0.244941	3.86273	149.172	23.7118	-5.989523e+01	-4.635418e+03	-4.695313e+03
94730	0.245883	3.86273	149.172	25.7149	-6.147476e+01	-4.633664e+03	-4.695138e+03
94731	0.245883	3.80253	144.49	25.7149	-5.750261e+01	-4.637464e+03	-4.694967e+03
94732	0.241113	3.80253	144.295	28.1621	-5.948468e+01	-4.636838e+03	-4.696323e+03
94733	0.238507	3.80253	144.295	28.1621	-5.948463e+01	-4.637615e+03	-4.697099e+03
94734	0.24192	3.80253	145.841	22.0254	-5.586815e+01	-4.639897e+03	-4.695765e+03
94735	0.24192	3.80253	143.669	24.1837	-5.559001e+01	-4.640264e+03	-4.695854e+03
94736	0.248163	3.80253	143.669	24.1837	-5.559015e+01	-4.639753e+03	-4.695343e+03
94737	0.243806	3.76248	143.669	26.7465	-5.775022e+01	-4.637217e+03	-4.694967e+03
94738	0.246868	3.76248	146.285	26.5194	-5.977676e+01	-4.634795e+03	-4.694572e+03
94739	0.246868	3.76248	146.285	27.9531	-6.105190e+01	-4.633824e+03	-4.694876e+03
94740	0.246868	3.76248	144.348	27.9531	-5.939940e+01	-4.635293e+03	-4.694693e+03
94741	0.258439	3.68059	144.744	21.8072	-5.497606e+01	-4.640114e+03	-4.695090e+03
94742	0.258439	3.75675	144.744	21.8072	-5.485646e+01	-4.640869e+03	-4.695725e+03
94743	0.258255	3.75675	144.744	21.8072	-5.485645e+01	-4.640796e+03	-4.695652e+03
94744	0.255521	3.75675	144.744	21.8072	-5.485639e+01	-4.640231e+03	-4.695088e+03
94745	0.253066	3.75675	147.313	21.8072	-5.706645e+01	-4.637960e+03	-4.695026e+03
94746	0.253066	3.75675	145.546	30.2721	-6.266277e+01	-4.632524e+03	-4.695187e+03
94747	0.261802	3.75675	146.446	30.2721	-6.343689e+01	-4.632972e+03	-4.696409e+03
94748	0.261802	3.76867	146.446	30.2721	-6.341831e+01	-4.633138e+03	-4.696556e+03
94749	0.261802	3.76867	146.711	30.2721	-6.364788e+01	-4.632898e+03	-4.696546e+03
94750	0.261048	3.76867	145.971	30.2721	-6.300854e+01	-4.633412e+03	-4.696420e+03
94751	0.259908	3.76867	145.971	31.5405	-6.432281e+01	-4.632506e+03	-4.696829e+03
94752	0.259908	3.71642	147.107	26.5299	-6.057107e+01	-4.634603e+03	-4.695175e+03
94753	0.252809	3.71642	147.107	26.5625	-6.059902e+01	-4.634299e+03	-4.694898e+03
94754	0.252809	3.71642	147.107	26.5625	-6.059902e+01	-4.634299e+03	-4.694898e+03
94755	0.251385	3.71642	148.246	26.5625	-6.159710e+01	-4.634431e+03	-4.696028e+03
94756	0.251873	3.75233	148.246	26.5625	-6.154086e+01	-4.633558e+03	-4.695099e+03
94757	0.256149	3.81508	148.246	26.5625	-6.144345e+01	-4.633378e+03	-4.694822e+03
94758	0.256149	3.77089	148.246	26.5625	-6.151202e+01	-4.633283e+03	-4.694795e+03
94759	0.256149	3.77089	148.246	26.5625	-6.151202e+01	-4.633283e+03	-4.694795e+03
94760	0.256149	3.77089	145.279	26.5625	-5.893759e+01	-4.635644e+03	-4.694582e+03
94761	0.2609	3.77089	145.279	21.0408	-5.478502e+01	-4.642132e+03	-4.696917e+03
94762	0.2609	3.77089	145.279	21.0408	-5.478502e+01	-4.642132e+03	-4.696917e+03
94763	0.2609	3.77089	146.569	21.0408	-5.589343e+01	-4.640687e+03	-4.696581e+03
94764	0.250252	3.77089	142.883	21.0408	-5.277086e+01	-4.643240e+03	-4.696011e+03
94765	0.250252	3.77089	142.883	21.0408	-5.277086e+01	-4.643240e+03	-4.696011e+03
94766	0.251143	3.59201	136.546	22.3144	-4.885129e+01	-4.645791e+03	-4.694642e+03
94767	0.238448	3.56503	136.546	27.5155	-5.303751e+01	-4.643286e+03	-4.696324e+03
94768	0.243926	3.56503	136.42	26.8629	-5.236222e+01	-4.642122e+03	-4.694484e+03
94769	0.243926	3.4851	133.339	24.9124	-4.855478e+01	-4.645880e+03	-4.694435e+03
94770	0.243926	3.4851	133.339	24.5509	-4.826948e+01	-4.646156e+03	-4.694426e+03
94771	0.248427	3.36949	133.339	24.5509	-4.845953e+01	-4.646366e+03	-4.694826e+03
94772	0.248427	3.36949	133.339	24.5509	-4.845953e+01	-4.646366e+03	-4.694826e+03
94773	0.248427	3.36949	133.339	24.5509	-4.845953e+01	-4.646366e+03	-4.694826e+03
94774	0.250129	3.36949	134.464	24.5509	-4.929078e+01	-4.646041e+03	-4.695331e+03
94775	0.2492	3.36949	134.464	24.5509	-4.929075e+01	-4.646289e+03	-4.695580e+03
94776	0.2492	3.36949	131.176	20.401	-4.399535e+01	-4.651129e+03	-4.695124e+03
94777	0.260214	3.36949	131.956	20.401	-4.455443e+01	-4.651050e+03	-4.695604e+03
94778	0.25941	3.36949	131.956	20.401	-4.455441e+01	-4.650943e+03	-4.695497e+03
94779	0.25941	3.41645	129.488	19.1548	-4.199424e+01	-4.657034e+03	-4.699028e+03
94780	0.257175	3.32348	129.488	25.5968	-4.662568e+01	-4.647233e+03	-4.693859e+03
94781	0.257175	3.25072	126.678	25.5968	-4.483467e+01	-4.649514e+03	-4.694349e+03
94782	0.257175	3.24791	126.678	25.5968	-4.483942e+01	-4.649502e+03	-4.694342e+03
94783	0.25289	3.3371	126.678	25.5968	-4.468975e+01	-4.650608e+03	-4.695298e+03
94784	0.25289	3.3371	126.678	25.5968	-4.468975e+01	-4.650608e+03	-4.695298e+03
94785	0.241798	3.33522	128.42	25.5968	-4.586937e+01	-4.649912e+03	-4.695781e+03
94786	0.237928	3.33522	128.42	25.5968	-4.586929e+01	-4.651471e+03	-4.697341e+03
94787	0.238866	3.33522	130.575	25.5968	-4.736687e+01	-4.650317e+03	-4.697684e+03
94788	0.257241	3.33522	130.575	25.5968	-4.736727e+01	-4.646379e+03	-4.693746e+03
94789	0.260077	3.33522	130.575	25.5968	-4.736734e+01	-4.646699e+03	-4.694067e+03
94790	0.25593	3.32594	130.575	24.8205	-4.675523e+01	-4.647003e+03	-4.693758e+03
94791	0.25593	3.32594	129.275	27.8576	-4.843873e+01	-4.645690e+03	-4.694129e+03
94792	0.25593	3.33562	132.611	27.8576	-5.078907e+01	-4.643952e+03	-4.694741e+03
94793	0.25593	3.29278	129.405	27.8576	-4.858447e+01	-4.645727e+03	-4.694311e+03
94794	0.25593	3.29278	129.405	27.8576	-4.858447e+01	-4.645727e+03	-4.694311e+03
94795	0.254772	3.36281	129.405	27.8576	-4.846764e+01	-4.645824e+03	-4.694291e+03
94796	0.251028	3.36281	129.405	27.8865	-4.849395e+01	-4.645780e+03	-4.694274e+03
94797	0.25653	3.36281	129.405	27.8865	-4.849407e+01	-4.645993e+03	-4.694487e+03
94798	0.250386	3.36281	129.405	27.8865	-4.849393e+01	-4.645801e+03	-4.694295e+03
94799	0.250386	3.36281	129.198	26.9187	-4.748318e+01	-4.646680e+03	-4.694163e+03
94800	0.259444	3.36281	133.12	26.9187	-5.027437e+01	-4.643943e+03	-4.694217e+03
94801	0.259444	3.36281	133.12	26.9187	-5.027437e+01	-4.643943e+03	-4.694217e+03
94802	0.250443	3.36281	133.12	26.9187	-5.027417e+01	-4.644357e+03	-4.694632e+03
94803	0.257362	3.36281	133.12	26.9187	-5.027432e+01	-4.643825e+03	-4.694100e+03
94804	0.256926	3.36281	133.12	26.9187	-5.027431e+01	-4.643829e+03	-4.694104e+03
94805	0.261485	3.36281	135.868	27.6476	-5.297086e+01	-4.643393e+03	-4.696364e+03
94806	0.261485	3.36431	133.831	27.6476	-5.144374e+01	-4.643377e+03	-4.694821e+03
94807	0.261485	3.36431	133.831	26.3876	-5.033414e+01	-4.644281e+03	-4.694615e+03
94808	0.261485	3.48523	135.351	30.1374	-5.475858e+01	-4.640455e+03	-4.695213e+03
94809	0.25732	3.48523	135.351	30.1374	-5.475849e+01	-4.639803e+03	-4.694561e+03
94810	0.25732	3.44066	136.59	30.1374	-5.577250e+01	-4.639385e+03	-4.695158e+03
94811	0.257366	3.44066	133.391	30.1374	-5.337324e+01	-4.641257e+03	-4.694630e+03
94812	0.250584	3.44066	129.898	30.1374	-5.087076e+01	-4.645540e+03	-4.696411e+03
94813	0.250584	3.44066	129.643	30.1374	-5.069261e+01	-4.645984e+03	-4.696677e+03
94814	0.244688	3.44066	129.643	22.6171	-4.426199e+01	-4.651823e+03	-4.696085e+03
94815	0.251852	3.24964	129.643	19.7887	-4.274681e+01	-4.654621e+03	-4.697368e+03
94816	0.249345	3.22844	123.571	19.7887	-3.873855e+01	-4.658544e+03	-4.697283e+03
94817	0.249345	3.22844	123.571	20.122	-3.893790e+01	-4.658090e+03	-4.697028e+03
94818	0.249345	3.26545	123.571	24.7341	-4.209061e+01	-4.654177e+03	-4.696267e+03
94819	0.249345	3.26545	130.312	24.7341	-4.660343e+01	-4.649518e+03	-4.696122e+03
94820	0.250533	3.3057	126.575	24.7341	-4.397803e+01	-4.650669e+03	-4.694647e+03
94821	0.250533	3.3057	126.575	30.5342	-4.922931e+01	-4.646795e+03	-4.696025e+03
94822	0.250533	3.3057	126.575	23.7933	-4.325317e+01	-4.651457e+03	-4.694711e+03
94823	0.255072	3.3057	126.575	23.7933	-4.325327e+01	-4.651650e+03	-4.694903e+03
94824	0.256181	3.3057	126.575	23.7933	-4.325329e+01	-4.651793e+03	-4.695047e+03
94825	0.259416	3.3057	126.575	24.4116	-4.372574e+01	-4.651823e+03	-4.695549e+03
94826	0.257083	3.3057	126.575	24.4116	-4.372569e+01	-4.651355e+03	-4.695081e+03
94827	0.257083	3.30166	130.632	27.1707	-4.881036e+01	-4.645563e+03	-4.694373e+03
94828	0.257083	3.30166	128.618	27.1707	-4.740754e+01	-4.646709e+03	-4.694116e+03
94829	0.257083	3.30166	128.618	27.1707	-4.740754e+01	-4.646709e+03	-4.694116e+03
94830	0.257307	3.30166	126.94	27.1707	-4.627032e+01	-4.648603e+03	-4.694873e+03
94831	0.257307	3.30166	130.975	20.7741	-4.419839e+01	-4.651401e+03	-4.695599e+03
94832	0.260838	3.32462	130.975	20.7741	-4.416009e+01	-4.651487e+03	-4.695647e+03
94833	0.251134	3.41782	130.975	21.1802	-4.426492e+01	-4.650552e+03	-4.694817e+03
94834	0.251134	3.41782	130.975	24.3088	-4.648556e+01	-4.647398e+03	-4.693884e+03
94835	0.251134	3.43065	130.975	24.3088	-4.646446e+01	-4.647651e+03	-4.694115e+03
94836	0.251743	3.33393	130.975	24.3088	-4.662449e+01	-4.647337e+03	-4.693962e+03
94837	0.251743	3.34269	130.975	24.3088	-4.660990e+01	-4.647181e+03	-4.693791e+03
94838	0.251743	3.35641	131.387	24.3088	-4.688044e+01	-4.646839e+03	-4.693720e+03
94839	0.252391	3.35641	131.482	24.3088	-4.694832e+01	-4.646721e+03	-4.693669e+03
94840	0.254529	3.35641	131.482	24.3088	-4.694837e+01	-4.646644e+03	-4.693593e+03
94841	0.254529	3.35038	131.482	24.4361	-4.705706e+01	-4.646578e+03	-4.693635e+03
94842	0.254529	3.35038	131.482	24.4361	-4.705706e+01	-4.646578e+03	-4.693635e+03
94843	0.254529	3.35038	131.482	22.2009	-4.541923e+01	-4.648746e+03	-4.694165e+03
94844	0.263039	3.35038	131.482	23.281	-4.618590e+01	-4.648669e+03	-4.694855e+03
94845	0.263039	3.35038	130.112	29.0924	-5.014093e+01	-4.645370e+03	-4.695511e+03
94846	0.256935	3.35038	130.112	29.0924	-5.014079e+01	-4.644307e+03	-4.694447e+03
94847	0.256935	3.35038	130.112	29.0924	-5.014079e+01	-4.644307e+03	-4.694447e+03
94848	0.256935	3.35038	130.775	25.9145	-4.774729e+01	-4.645910e+03	-4.693657e+03
94849	0.256935	3.35038	130.775	25.9145	-4.774729e+01	-4.645910e+03	-4.693657e+03
94850	0.265135	3.35038	134.52	25.9145	-5.046826e+01	-4.645456e+03	-4.695924e+03
94851	0.265135	3.45162	134.52	25.9145	-5.030125e+01	-4.644825e+03	-4.695126e+03
94852	0.260184	3.45162	134.52	25.9145	-5.030113e+01	-4.643544e+03	-4.693845e+03
94853	0.260184	3.45162	132.627	32.0819	-5.482894e+01	-4.641805e+03	-4.696634e+03
94854	0.256062	3.38616	132.627	32.0819	-5.493655e+01	-4.640666e+03	-4.695602e+03
94855	0.256062	3.47008	135.539	35.7889	-6.124637e+01	-4.636856e+03	-4.698102e+03
94856	0.256062	3.47008	135.539	35.7889	-6.124637e+01	-4.636856e+03	-4.698102e+03
94857	0.256062	3.47008	134.31	25.3359	-4.963739e+01	-4.643779e+03	-4.693417e+03
94858	0.256062	3.37059	130.389	25.3359	-4.696422e+01	-4.646753e+03	-4.693717e+03
94859	0.251592	3.37059	130.389	28.9455	-5.016094e+01	-4.644168e+03	-4.694329e+03
94860	0.251592	3.37059	134.158	28.9455	-5.288498e+01	-4.642671e+03	-4.695556e+03
94861	0.26376	3.37059	134.158	20.9877	-4.652960e+01	-4.649750e+03	-4.696280e+03
94862	0.26298	3.37059	134.158	26.4773	-5.064297e+01	-4.644227e+03	-4.694870e+03
94863	0.258034	3.45966	134.212	26.4773	-5.053590e+01	-4.643123e+03	-4.693658e+03
94864	0.256227	3.45966	136.615	26.4007	-5.228260e+01	-4.641390e+03	-4.693673e+03
94865	0.24862	3.45462	134.875	26.4007	-5.097259e+01	-4.642742e+03	-4.693715e+03
94866	0.24862	3.45462	134.875	26.4007	-5.097259e+01	-4.642742e+03	-4.693715e+03
94867	0.24862	3.45462	137.472	26.4007	-5.295060e+01	-4.642339e+03	-4.695290e+03
94868	0.246166	3.53572	137.472	26.4007	-5.281867e+01	-4.641102e+03	-4.693921e+03
94869	0.246166	3.53572	134.238	26.4007	-5.036567e+01	-4.644174e+03	-4.694540e+03
94870	0.246166	3.53572	134.238	26.4007	-5.036567e+01	-4.644174e+03	-4.694540e+03
94871	0.248061	3.53572	134.238	26.5016	-5.045236e+01	-4.643958e+03	-4.694411e+03
94872	0.248061	3.53572	136.259	26.5016	-5.197290e+01	-4.641605e+03	-4.693578e+03
94873	0.248061	3.64364	136.259	24.45	-5.011962e+01	-4.645995e+03	-4.696114e+03
94874	0.248061	3.64364	138.488	24.45	-5.184471e+01	-4.642377e+03	-4.694222e+03
94875	0.252704	3.64364	138.488	23.41	-5.105728e+01	-4.643503e+03	-4.694561e+03
94876	0.2492	3.61037	138.488	23.41	-5.111021e+01	-4.642611e+03	-4.693722e+03
94877	0.247527	3.61037	144.758	22.8471	-5.581981e+01	-4.641295e+03	-4.697115e+03
94878	0.244632	3.65237	144.758	22.8471	-5.575287e+01	-4.640568e+03	-4.696321e+03
94879	0.244632	3.65237	145.313	22.6717	-5.609987e+01	-4.640816e+03	-4.696916e+03
94880	0.250239	3.76461	145.313	22.6717	-5.592344e+01	-4.638409e+03	-4.694332e+03
94881	0.250239	3.74344	143.842	28.4731	-5.948648e+01	-4.635000e+03	-4.694486e+03
94882	0.250239	3.77041	142.891	28.4731	-5.865171e+01	-4.636810e+03	-4.695462e+03
94883	0.248625	3.77041	142.891	28.4731	-5.865168e+01	-4.636752e+03	-4.695404e+03
94884	0.255243	3.61685	142.891	26.2091	-5.687074e+01	-4.637137e+03	-4.694008e+03
94885	0.255243	3.61685	142.891	26.2091	-5.687074e+01	-4.637137e+03	-4.694008e+03
94886	0.260272	3.61685	141.765	25.5081	-5.535892e+01	-4.638760e+03	-4.694119e+03
94887	0.260272	3.61685	141.765	21.1762	-5.218065e+01	-4.643131e+03	-4.695312e+03
94888	0.260272	3.61685	141.765	21.1762	-5.218065e+01	-4.643131e+03	-4.695312e+03
94889	0.260272	3.59374	141.765	25.2246	-5.516488e+01	-4.639064e+03	-4.694229e+03
94890	0.260272	3.70614	141.765	25.2246	-5.498644e+01	-4.640547e+03	-4.695533e+03
94891	0.260272	3.6962	141.765	25.2246	-5.500210e+01	-4.640226e+03	-4.695228e+03
94892	0.244681	3.64799	140.865	26.2569	-5.520276e+01	-4.638990e+03	-4.694193e+03
94893	0.257086	3.64799	140.865	26.2569	-5.520304e+01	-4.638707e+03	-4.693910e+03
94894	0.257576	3.64799	140.865	26.2569	-5.520305e+01	-4.638783e+03	-4.693986e+03
94895	0.257576	3.64799	139.809	26.2569	-5.435439e+01	-4.640094e+03	-4.694448e+03
94896	0.24486	3.64799	141.936	26.2569	-5.607461e+01	-4.638304e+03	-4.694379e+03
94897	0.24837	3.64799	138.915	26.2569	-5.364483e+01	-4.640471e+03	-4.694116e+03
94898	0.24837	3.64799	142.714	22.4882	-5.379447e+01	-4.640490e+03	-4.694284e+03
94899	0.246427	3.64799	142.714	22.4882	-5.379443e+01	-4.640784e+03	-4.694578e+03
94900	0.248973	3.68414	142.714	20.3293	-5.232025e+01	-4.642722e+03	-4.695042e+03
94901	0.248973	3.68414	142.714	20.3293	-5.232025e+01	-4.642722e+03	-4.695042e+03
94902	0.248973	3.68414	142.714	24.6229	-5.532165e+01	-4.638321e+03	-4.693643e+03
94903	0.248973	3.68635	141.905	24.6229	-5.465232e+01	-4.639016e+03	-4.693669e+03
94904	0.248973	3.80087	150.551	24.6229	-6.192816e+01	-4.634105e+03	-4.696033e+03
94905	0.247088	3.807	150.551	24.6229	-6.191863e+01	-4.634302e+03	-4.696221e+03
94906	0.247088	3.89775	150.551	24.6229	-6.177915e+01	-4.633525e+03	-4.695304e+03
94907	0.247458	3.89775	150.551	24.6229	-6.177916e+01	-4.633454e+03	-4.695233e+03
94908	0.246082	3.89775	150.757	24.6229	-6.196660e+01	-4.633481e+03	-4.695448e+03
94909	0.246082	3.89775	150.66	24.6229	-6.187782e+01	-4.633557e+03	-4.695435e+03
94910	0.249344	3.83925	148.133	24.6229	-5.970902e+01	-4.634855e+03	-4.694564e+03
94911	0.247014	3.83925	148.439	24.6229	-5.997935e+01	-4.634810e+03	-4.694790e+03
94912	0.24877	3.83925	148.439	24.6229	-5.997939e+01	-4.634675e+03	-4.694654e+03
94913	0.249816	3.83925	147.356	26.4031	-6.048791e+01	-4.634213e+03	-4.694701e+03
94914	0.244926	3.86661	147.356	26.4031	-6.044576e+01	-4.634996e+03	-4.695441e+03
94915	0.244926	3.86661	147.356	26.4031	-6.044576e+01	-4.634996e+03	-4.695441e+03
94916	0.252552	3.86661	147.356	26.4031	-6.044593e+01	-4.634961e+03	-4.695407e+03
94917	0.252552	3.86661	152.313	26.4031	-6.489883e+01	-4.630907e+03	-4.695806e+03
94918	0.254149	3.86661	150.642	24.7154	-6.198252e+01	-4.633104e+03	-4.695087e+03
94919	0.251444	3.86661	150.642	24.7154	-6.198246e+01	-4.633037e+03	-4.695020e+03
94920	0.246773	3.86661	150.074	24.7154	-6.146908e+01	-4.633716e+03	-4.695185e+03
94921	0.250451	3.86661	149.626	24.7154	-6.106708e+01	-4.633781e+03	-4.694848e+03
94922	0.251959	3.84714	149.626	21.8213	-5.898217e+01	-4.636453e+03	-4.695435e+03
94923	0.251959	3.84714	146.437	21.8213	-5.617422e+01	-4.639750e+03	-4.695924e+03
94924	0.251959	3.84714	146.437	21.8213	-5.617422e+01	-4.639750e+03	-4.695924e+03
94925	0.257604	3.84714	146.437	21.8213	-5.617435e+01	-4.640900e+03	-4.697075e+03
94926	0.247421	3.84714	148.522	21.8213	-5.799818e+01	-4.637389e+03	-4.695387e+03
94927	0.239214	3.84714	148.522	21.8213	-5.799800e+01	-4.639081e+03	-4.697079e+03
94928	0.239214	3.85729	145.756	22.0444	-5.572372e+01	-4.641429e+03	-4.697153e+03
94929	0.251155	3.76733	145.756	22.0444	-5.586314e+01	-4.638723e+03	-4.694586e+03
94930	0.251155	3.72149	145.834	22.0444	-5.600147e+01	-4.638663e+03	-4.694665e+03
94931	0.251155	3.72149	145.834	23.9652	-5.738481e+01	-4.636811e+03	-4.694196e+03
94932	0.253973	3.72149	143.14	25.8422	-5.660305e+01	-4.637372e+03	-4.693975e+03
94933	0.253973	3.72149	143.14	25.8422	-5.660305e+01	-4.637372e+03	-4.693975e+03
94934	0.253973	3.72149	148.668	24.0034	-5.988624e+01	-4.636075e+03	-4.695961e+03
94935	0.245758	3.83791	148.668	26.4702	-6.170178e+01	-4.633419e+03	-4.695121e+03
94936	0.245758	3.83791	148.668	26.4702	-6.170178e+01	-4.633419e+03	-4.695121e+03
94937	0.256546	3.76995	148.668	26.4702	-6.180729e+01	-4.633237e+03	-4.695044e+03
94938	0.256546	3.74748	147.981	26.4702	-6.123594e+01	-4.633683e+03	-4.694919e+03
94939	0.259684	3.74748	150.618	25.682	-6.292668e+01	-4.634153e+03	-4.697079e+03
94940	0.250868	3.74748	150.618	21.1198	-5.956853e+01	-4.638853e+03	-4.698422e+03
94941	0.242449	3.77733	149.486	24.2602	-6.072447e+01	-4.636741e+03	-4.697465e+03
94942	0.253546	3.75244	149.486	24.2602	-6.076352e+01	-4.635071e+03	-4.695835e+03
94943	0.253546	3.82617	148.304	24.2602	-5.959769e+01	-4.634999e+03	-4.694597e+03
94944	0.25695	3.82617	148.304	27.4974	-6.230131e+01	-4.632878e+03	-4.695179e+03
94945	0.25695	3.82617	148.304	24.944	-6.013395e+01	-4.634824e+03	-4.694957e+03
94946	0.254521	3.82617	148.319	26.8331	-6.172535e+01	-4.633028e+03	-4.694754e+03
94947	0.254521	3.83027	150.829	18.0224	-5.782563e+01	-4.641185e+03	-4.699011e+03
94948	0.254521	3.83027	148.857	33.2944	-6.867373e+01	-4.628942e+03	-4.697616e+03
94949	0.260488	3.83027	148.857	26.8481	-6.220926e+01	-4.633587e+03	-4.695796e+03
94950	0.260488	3.83027	149.36	26.8481	-6.265784e+01	-4.633134e+03	-4.695792e+03
94951	0.254788	3.84616	150.045	23.7982	-6.076830e+01	-4.634322e+03	-4.695090e+03
94952	0.254788	3.79745	150.045	23.7982	-6.084354e+01	-4.634555e+03	-4.695399e+03
94953	0.249493	3.88008	150.045	30.1011	-6.624998e+01	-4.629936e+03	-4.696185e+03
94954	0.253388	3.88008	148.926	28.8406	-6.401422e+01	-4.631777e+03	-4.695791e+03
94955	0.248818	3.88008	148.926	28.8406	-6.401411e+01	-4.631686e+03	-4.695700e+03
94956	0.260101	3.88008	147.098	19.4869	-5.523583e+01	-4.645076e+03	-4.700312e+03
94957	0.2558	3.90102	147.115	19.4869	-5.521832e+01	-4.644463e+03	-4.699682e+03
94958	0.245934	3.90102	147.115	19.4869	-5.521810e+01	-4.642982e+03	-4.698200e+03
94959	0.245934	3.78315	147.115	28.0532	-6.183111e+01	-4.633377e+03	-4.695208e+03
94960	0.245934	3.78315	147.398	28.0532	-6.207860e+01	-4.633254e+03	-4.695332e+03
94961	0.254683	3.78315	147.398	28.0532	-6.207879e+01	-4.632657e+03	-4.694736e+03
94962	0.252358	3.78315	147.398	25.7919	-6.009586e+01	-4.634194e+03	-4.694290e+03
94963	0.257382	3.78315	147.398	25.7919	-6.009597e+01	-4.634581e+03	-4.694677e+03
94964	0.257382	3.78315	147.398	24.2851	-5.888817e+01	-4.635822e+03	-4.694711e+03
94965	0.257382	3.78315	147.398	24.2851	-5.888817e+01	-4.635822e+03	-4.694711e+03
94966	0.249299	3.78315	147.398	24.5441	-5.908916e+01	-4.635285e+03	-4.694374e+03
94967	0.257897	3.78315	147.398	24.5441	-5.908936e+01	-4.635708e+03	-4.694797e+03
94968	0.250778	3.86584	150.419	24.5441	-6.164708e+01	-4.633318e+03	-4.694965e+03
94969	0.248644	3.86584	150.419	30.1941	-6.670245e+01	-4.629680e+03	-4.696383e+03
94970	0.25048	3.83714	150.419	25.1349	-6.216000e+01	-4.632949e+03	-4.695109e+03
94971	0.252127	3.82564	150.419	25.1349	-6.217777e+01	-4.632988e+03	-4.695166e+03
94972	0.252127	3.82564	141.201	25.1349	-5.426835e+01	-4.645376e+03	-4.699644e+03
94973	0.252127	3.82564	143.328	25.1349	-5.601740e+01	-4.640824e+03	-4.696841e+03
94974	0.252446	3.77337	143.328	25.1349	-5.609843e+01	-4.638821e+03	-4.694919e+03
94975	0.252446	3.77337	143.328	29.6973	-6.018929e+01	-4.635688e+03	-4.695877e+03
94976	0.248759	3.77337	143.328	28.6057	-5.913466e+01	-4.636152e+03	-4.695287e+03
94977	0.248759	3.77337	143.328	28.6057	-5.913466e+01	-4.636152e+03	-4.695287e+03
94978	0.243702	3.77337	143.328	28.6057	-5.913455e+01	-4.636606e+03	-4.695741e+03
94979	0.243702	3.77337	143.745	28.6057	-5.948314e+01	-4.636133e+03	-4.695616e+03
94980	0.243702	3.77337	143.913	28.6057	-5.962445e+01	-4.635939e+03	-4.695564e+03
94981	0.242887	3.77337	143.913	22.9156	-5.489924e+01	-4.640344e+03	-4.695243e+03
