iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	LnPrior	LnData	LnPosterior
91195	0.747257	0.0978649	0.0627522	0.0524699	2.0119	7.691056e+00	-1.726771e+02	-1.649860e+02
91196	0.751951	0.0978649	0.0435484	0.0524699	2.02886	8.225457e+00	-1.728410e+02	-1.646156e+02
91197	0.751951	0.0978649	0.0435484	0.0435011	2.02886	8.264675e+00	-1.727146e+02	-1.644500e+02
91198	0.751951	0.104032	0.0435484	0.00424314	3.13257	6.972245e+00	-1.714125e+02	-1.644403e+02
91199	0.728298	0.104032	0.0435484	0.0199615	3.13257	7.323073e+00	-1.720252e+02	-1.647021e+02
91200	0.727907	0.104032	0.0435484	0.0215477	2.95539	7.512869e+00	-1.720810e+02	-1.645682e+02
91201	0.726298	0.104032	0.0435484	0.0215477	2.95539	7.533318e+00	-1.721496e+02	-1.646163e+02
91202	0.742214	0.105336	0.0435484	0.017133	0.665237	6.693366e+00	-1.713651e+02	-1.646717e+02
91203	0.740364	0.105336	0.0424274	0.017133	2.36065	7.466666e+00	-1.715835e+02	-1.641169e+02
91204	0.740364	0.105336	0.0377073	0.017133	1.76964	7.036338e+00	-1.715332e+02	-1.644969e+02
91205	0.740364	0.105336	0.0377073	0.017133	2.4541	6.959768e+00	-1.715908e+02	-1.646310e+02
91206	0.739355	0.105336	0.0377073	0.017133	2.4541	6.973886e+00	-1.716124e+02	-1.646385e+02
91207	0.726818	0.105908	0.0377073	0.017133	3.51881	6.001040e+00	-1.721316e+02	-1.661305e+02
91208	0.726818	0.0934647	0.0675224	0.017133	2.60584	7.396586e+00	-1.721032e+02	-1.647066e+02
91209	0.726893	0.0934647	0.0675224	0.017133	2.7228	7.317941e+00	-1.721125e+02	-1.647945e+02
91210	0.721194	0.0934647	0.0675224	0.017133	2.7228	7.388637e+00	-1.720449e+02	-1.646563e+02
91211	0.68537	0.0934647	0.0611585	0.017133	2.32628	8.879235e+00	-1.734818e+02	-1.646026e+02
91212	0.683429	0.0934647	0.0529618	0.017133	1.77369	9.501947e+00	-1.736151e+02	-1.641131e+02
91213	0.732004	0.0934647	0.0529618	0.0203127	1.77369	8.979338e+00	-1.722111e+02	-1.632318e+02
91214	0.71385	0.0915192	0.0499517	0.0203127	2.14686	9.309663e+00	-1.721535e+02	-1.628438e+02
91215	0.71385	0.0789892	0.0499517	0.0387488	1.96601	8.697764e+00	-1.739514e+02	-1.652536e+02
91216	0.71385	0.0789892	0.0443338	0.0387488	3.75166	7.003663e+00	-1.742220e+02	-1.672184e+02
91217	0.71385	0.0934747	0.0445221	0.0387488	3.75166	7.559979e+00	-1.727771e+02	-1.652171e+02
91218	0.743191	0.0919934	0.0445221	0.0387488	3.75166	7.223388e+00	-1.734351e+02	-1.662117e+02
91219	0.743191	0.0919934	0.0535924	0.0387488	2.83213	8.496836e+00	-1.733101e+02	-1.648133e+02
91220	0.701089	0.0844221	0.0399567	0.0360012	2.83213	8.443015e+00	-1.728775e+02	-1.644344e+02
91221	0.696125	0.0843257	0.0399567	0.00799198	1.33977	8.623549e+00	-1.721947e+02	-1.635712e+02
91222	0.686017	0.0843257	0.0399567	0.0508604	1.33977	8.652466e+00	-1.732765e+02	-1.646240e+02
91223	0.666805	0.0720587	0.0399567	0.0508604	1.33977	7.350809e+00	-1.734600e+02	-1.661092e+02
91224	0.684083	0.0778576	0.0498584	0.0508604	0.770563	8.059147e+00	-1.729618e+02	-1.649027e+02
91225	0.684083	0.0875928	0.0498584	0.0508604	0.43361	8.296329e+00	-1.733694e+02	-1.650730e+02
91226	0.669064	0.0870324	0.0498584	0.0508604	0.43361	8.396278e+00	-1.746439e+02	-1.662476e+02
91227	0.669064	0.080556	0.0434417	0.0508604	0.178445	7.347166e+00	-1.734348e+02	-1.660876e+02
91228	0.725816	0.080556	0.0434417	0.00331252	0.825952	7.816659e+00	-1.744758e+02	-1.666591e+02
91229	0.70325	0.080556	0.0434417	0.00331252	0.67127	7.881542e+00	-1.727139e+02	-1.648323e+02
91230	0.680281	0.0909447	0.0434417	0.0600797	 2.29	9.270772e+00	-1.751668e+02	-1.658960e+02
91231	0.741135	0.0909447	0.0434417	0.0600797	 2.29	8.597073e+00	-1.735480e+02	-1.649510e+02
91232	0.749447	0.0888943	0.0434417	0.0269421	 2.29	8.596386e+00	-1.743655e+02	-1.657691e+02
91233	0.752235	0.0888943	0.0559488	0.0269421	 2.29	8.592444e+00	-1.746394e+02	-1.660470e+02
91234	0.707582	0.0888943	0.0559488	0.0269421	 2.29	9.172531e+00	-1.724237e+02	-1.632512e+02
91235	0.731941	0.0888943	0.0485751	0.0269421	 2.29	9.047597e+00	-1.730260e+02	-1.639784e+02
91236	0.731941	0.0892585	0.0401633	0.012792	2.11283	8.612705e+00	-1.728037e+02	-1.641910e+02
91237	0.720741	0.0892585	0.0401633	0.012792	2.86986	8.382241e+00	-1.723342e+02	-1.639520e+02
91238	0.715999	0.0894182	0.0401633	0.012792	2.86272	8.445610e+00	-1.722006e+02	-1.637550e+02
91239	0.704398	0.0894182	0.0401633	0.012792	2.73869	8.672765e+00	-1.721460e+02	-1.634733e+02
91240	0.700955	0.0894182	0.0401633	0.00862425	3.59548	7.702120e+00	-1.721136e+02	-1.644114e+02
91241	0.709304	0.086787	0.0523753	0.00862425	3.00486	8.787913e+00	-1.722304e+02	-1.634425e+02
91242	0.735646	0.086787	0.0523753	0.0147305	3.00486	8.473228e+00	-1.736961e+02	-1.652228e+02
91243	0.735646	0.0996161	0.0404851	0.0147305	2.18075	8.126580e+00	-1.716994e+02	-1.635728e+02
91244	0.722275	0.108102	0.0404851	0.000278156	1.39273	6.926736e+00	-1.719535e+02	-1.650267e+02
91245	0.736053	0.108102	0.0404851	0.000278156	1.37305	6.736626e+00	-1.712592e+02	-1.645226e+02
91246	0.730369	0.107358	0.0404851	0.000278156	1.37305	6.944176e+00	-1.714452e+02	-1.645010e+02
91247	0.730369	0.107358	0.0404851	0.000278156	2.74534	6.862946e+00	-1.714472e+02	-1.645842e+02
91248	0.756094	0.107358	0.0404851	0.000278156	1.63115	6.704224e+00	-1.711081e+02	-1.644039e+02
91249	0.747479	0.100541	0.0404851	0.000278156	3.15558	7.186303e+00	-1.715905e+02	-1.644042e+02
91250	0.743274	0.0900428	0.0404851	0.0605642	1.28872	8.119541e+00	-1.734749e+02	-1.653553e+02
91251	0.72993	0.0900428	0.0404851	0.0421676	1.28872	8.391982e+00	-1.727154e+02	-1.643234e+02
91252	0.73337	0.0900428	0.0404851	0.0421676	2.83233	8.253255e+00	-1.731934e+02	-1.649401e+02
91253	0.747984	0.0875693	0.0404851	0.0421676	2.83233	8.018137e+00	-1.747563e+02	-1.667381e+02
91254	0.715034	0.089593	0.0404851	0.0421676	3.37701	7.878481e+00	-1.728828e+02	-1.650044e+02
91255	0.715034	0.089593	0.0404851	0.011925	1.10489	8.459251e+00	-1.720370e+02	-1.635778e+02
91256	0.701213	0.089593	0.0396471	0.011925	1.10489	8.525445e+00	-1.720732e+02	-1.635477e+02
91257	0.701213	0.089593	0.0396471	0.011925	1.486	8.793957e+00	-1.721037e+02	-1.633097e+02
91258	0.694471	0.089174	0.0396471	0.012783	1.24868	8.708216e+00	-1.722841e+02	-1.635759e+02
91259	0.694471	0.0913139	0.0251532	0.012783	1.56989	6.341846e+00	-1.724305e+02	-1.660886e+02
91260	0.694471	0.0829659	0.026973	0.012783	2.15175	6.619654e+00	-1.723899e+02	-1.657703e+02
91261	0.697101	0.0927438	0.0584507	0.0106251	2.15175	9.095575e+00	-1.723695e+02	-1.632739e+02
91262	0.707994	0.0927438	0.0721875	0.0106251	2.15175	6.879511e+00	-1.719835e+02	-1.651040e+02
91263	0.705195	0.0927438	0.0721875	0.0215419	2.41154	6.842852e+00	-1.723652e+02	-1.655224e+02
91264	0.736475	0.0953795	0.0721875	0.0215419	2.41154	6.357829e+00	-1.722033e+02	-1.658454e+02
91265	0.729184	0.0882562	0.0721875	0.0215419	1.06782	6.234373e+00	-1.727618e+02	-1.665274e+02
91266	0.729184	0.0897287	0.0721875	0.0215419	1.28977	6.431470e+00	-1.725512e+02	-1.661198e+02
91267	0.733601	0.0897287	0.066576	0.0215419	1.28977	7.461047e+00	-1.727762e+02	-1.653152e+02
91268	0.681865	0.0919067	0.0622923	0.0215419	1.28977	8.618922e+00	-1.735942e+02	-1.649753e+02
91269	0.725876	0.0963465	0.0553881	0.0696387	2.19488	8.629823e+00	-1.731582e+02	-1.645284e+02
91270	0.725876	0.0876899	0.0576265	0.00701293	2.3936	8.779723e+00	-1.727049e+02	-1.639252e+02
91271	0.722659	0.0886058	0.0741168	0.00701293	1.90993	6.292768e+00	-1.723668e+02	-1.660741e+02
91272	0.722659	0.0878609	0.0741168	0.00701293	1.90993	6.279610e+00	-1.724883e+02	-1.662087e+02
91273	0.721912	0.0878609	0.0622211	0.07673	2.64249	8.009494e+00	-1.736643e+02	-1.656548e+02
91274	0.739677	0.0878609	0.0622211	0.0824004	1.67814	7.878957e+00	-1.739811e+02	-1.661021e+02
91275	0.687557	0.0883432	0.0608785	0.00145979	1.67814	8.912704e+00	-1.722653e+02	-1.633526e+02
91276	0.687557	0.0883432	0.0608785	0.00145979	4.01927	6.925781e+00	-1.722767e+02	-1.653509e+02
91277	0.687557	0.089837	0.0439277	0.00949684	4.72472	5.691627e+00	-1.726747e+02	-1.669831e+02
91278	0.674469	0.0870946	0.0600003	0.00949684	4.72472	5.439914e+00	-1.732307e+02	-1.677908e+02
91279	0.707074	0.0870946	0.043991	0.00949684	3.41223	8.178285e+00	-1.721984e+02	-1.640201e+02
91280	0.713121	0.0870946	0.0582753	0.00949684	3.41223	7.949847e+00	-1.723221e+02	-1.643722e+02
91281	0.692003	0.0864007	0.0582753	0.0147358	3.41223	8.150318e+00	-1.724533e+02	-1.643030e+02
91282	0.706778	0.0888025	0.0582753	0.0147358	1.70828	9.015730e+00	-1.721226e+02	-1.631069e+02
91283	0.706778	0.0949812	0.0509448	0.0147358	1.70828	9.236781e+00	-1.721624e+02	-1.629256e+02
91284	0.734235	0.0943169	0.0415854	0.0147358	0.644398	7.710936e+00	-1.719798e+02	-1.642689e+02
91285	0.727178	0.0921157	0.0415854	0.0363495	0.257579	7.256066e+00	-1.720209e+02	-1.647648e+02
91286	0.722922	0.0921157	0.0597707	0.0363495	2.9517	8.251130e+00	-1.725907e+02	-1.643395e+02
91287	0.736354	0.0956146	0.0303823	0.0363495	3.0751	6.369765e+00	-1.725546e+02	-1.661848e+02
91288	0.725212	0.0937163	0.045312	0.0391182	1.17967	8.652233e+00	-1.722422e+02	-1.635899e+02
91289	0.699678	0.0885551	0.027243	0.0391182	2.39392	6.777326e+00	-1.728995e+02	-1.661221e+02
91290	0.699678	0.0885551	0.0661244	0.0391182	2.90427	7.735493e+00	-1.729488e+02	-1.652133e+02
91291	0.699678	0.0808275	0.0413837	0.0489085	1.78492	8.603020e+00	-1.731479e+02	-1.645449e+02
91292	0.699678	0.0807456	0.0413837	0.0489085	1.78492	8.595477e+00	-1.731549e+02	-1.645594e+02
91293	0.699678	0.0869803	0.0413837	0.0489085	0.0860322	7.169593e+00	-1.723351e+02	-1.651655e+02
91294	0.696207	0.0888897	0.0413837	0.0583251	1.12813	8.645112e+00	-1.732375e+02	-1.645923e+02
91295	0.696207	0.0888897	0.0244455	0.0519027	2.11493	6.159850e+00	-1.733643e+02	-1.672044e+02
91296	0.696207	0.0961624	0.0244455	0.0519027	2.11493	5.976138e+00	-1.742471e+02	-1.682710e+02
91297	0.695128	0.0961624	0.0365775	0.0519027	1.91173	8.353533e+00	-1.742915e+02	-1.659379e+02
91298	0.707743	0.0961624	0.0495723	0.0373961	1.36251	8.982036e+00	-1.727558e+02	-1.637738e+02
91299	0.721096	0.0961624	0.0495723	0.0373961	1.36251	8.829254e+00	-1.722494e+02	-1.634201e+02
91300	0.721096	0.0961624	0.0498919	0.0373961	1.25279	8.754145e+00	-1.722221e+02	-1.634679e+02
91301	0.721096	0.0961624	0.0502064	0.0373961	1.28493	8.777490e+00	-1.722293e+02	-1.634518e+02
91302	0.737805	0.0961624	0.0502064	0.0373961	1.87518	8.809065e+00	-1.723523e+02	-1.635432e+02
91303	0.69263	0.0975828	0.0502064	0.0373961	2.93342	8.804098e+00	-1.743696e+02	-1.655655e+02
91304	0.739579	0.0975828	0.0475401	0.0373961	2.01937	8.664397e+00	-1.722958e+02	-1.636314e+02
91305	0.739579	0.102158	0.0475401	0.0373961	2.01937	8.212842e+00	-1.720867e+02	-1.638738e+02
91306	0.723869	0.102147	0.0488736	0.0373961	2.01937	8.444957e+00	-1.725376e+02	-1.640927e+02
91307	0.723869	0.102147	0.0488736	0.0694596	2.01937	8.277486e+00	-1.735689e+02	-1.652914e+02
91308	0.723869	0.0951739	0.0555913	0.00877762	1.37683	8.718749e+00	-1.717185e+02	-1.629998e+02
91309	0.679406	0.0951739	0.0555913	0.0253271	2.17549	9.357047e+00	-1.747177e+02	-1.653607e+02
91310	0.708952	0.0951739	0.0555913	0.0253271	0.495625	7.962611e+00	-1.721410e+02	-1.641783e+02
91311	0.690721	0.0986162	0.0555913	0.0253271	0.135661	7.300975e+00	-1.738258e+02	-1.665249e+02
91312	0.690721	0.0990598	0.0327214	0.0214829	1.52026	7.550183e+00	-1.740528e+02	-1.665026e+02
91313	0.687098	0.0990598	0.0327214	0.0214829	1.7844	7.674226e+00	-1.744828e+02	-1.668086e+02
91314	0.75419	0.0990598	0.0327214	0.0214829	0.866051	6.245121e+00	-1.721814e+02	-1.659363e+02
91315	0.763556	0.0990598	0.0354241	0.0214829	0.121205	5.404776e+00	-1.725542e+02	-1.671494e+02
91316	0.780278	0.101243	0.0420151	0.118988	0.359029	5.292346e+00	-1.729538e+02	-1.676614e+02
91317	0.780278	0.109762	0.0420151	0.134358	0.511187	3.953691e+00	-1.725936e+02	-1.686399e+02
91318	0.780278	0.109762	0.0420151	0.139733	0.511187	3.855390e+00	-1.726784e+02	-1.688230e+02
91319	0.757895	0.107088	0.0420151	0.138648	0.511187	4.746649e+00	-1.731496e+02	-1.684029e+02
91320	0.787545	0.099442	0.0440379	0.0579133	1.26287	7.213969e+00	-1.747485e+02	-1.675346e+02
91321	0.787545	0.120099	0.0440379	0.0554432	1.26287	3.144144e+00	-1.715614e+02	-1.684173e+02
91322	0.787545	0.112018	0.0298709	0.0554432	1.26287	3.401773e+00	-1.721425e+02	-1.687407e+02
91323	0.761283	0.112018	0.0637276	0.0112979	2.8686	4.930171e+00	-1.711404e+02	-1.662102e+02
91324	0.761283	0.104345	0.0637276	0.0112979	2.56735	6.541484e+00	-1.717847e+02	-1.652432e+02
91325	0.730677	0.098531	0.0637276	0.0112979	2.56735	7.653280e+00	-1.716831e+02	-1.640298e+02
91326	0.706564	0.0931119	0.0314932	9.47737e-05	1.43464	7.460600e+00	-1.717595e+02	-1.642989e+02
91327	0.711812	0.0931119	0.0314932	9.47737e-05	0.484522	6.414781e+00	-1.716763e+02	-1.652615e+02
91328	0.711812	0.0931119	0.0366639	9.47737e-05	2.95091	7.934256e+00	-1.716781e+02	-1.637438e+02
91329	0.720049	0.0894007	0.0383802	9.47737e-05	2.95091	8.099541e+00	-1.720735e+02	-1.639740e+02
91330	0.720049	0.0894007	0.0383802	0.0978946	1.41134	7.935315e+00	-1.735528e+02	-1.656175e+02
91331	0.702535	0.0839229	0.0383802	0.0978946	1.14949	7.758955e+00	-1.736590e+02	-1.659001e+02
91332	0.702535	0.0830906	0.0383802	0.082629	0.934046	7.666061e+00	-1.732422e+02	-1.655761e+02
91333	0.706122	0.0852726	0.0383802	0.082629	1.54524	8.220319e+00	-1.735038e+02	-1.652835e+02
91334	0.66283	0.0807216	0.0383802	0.0819409	1.38892	8.190716e+00	-1.754232e+02	-1.672325e+02
91335	0.706095	0.0807216	0.0425545	0.00130379	1.38892	8.495636e+00	-1.728436e+02	-1.643480e+02
91336	0.706095	0.0830848	0.0486467	0.0327334	1.0804	8.733532e+00	-1.726753e+02	-1.639418e+02
91337	0.701204	0.090873	0.0566984	0.0275471	2.95677	8.777678e+00	-1.726526e+02	-1.638749e+02
91338	0.698605	0.090873	0.0566984	0.0398531	2.95677	8.777302e+00	-1.731415e+02	-1.643642e+02
91339	0.721071	0.090873	0.0566984	0.021308	2.54793	8.868783e+00	-1.723035e+02	-1.634347e+02
91340	0.721071	0.090873	0.0566984	0.00588524	1.74515	8.970992e+00	-1.719992e+02	-1.630282e+02
91341	0.74361	0.0974805	0.0566984	0.0891717	0.935079	7.503948e+00	-1.727566e+02	-1.652526e+02
91342	0.74361	0.0875724	0.0566984	0.0891717	0.714195	7.494649e+00	-1.736820e+02	-1.661874e+02
91343	0.74361	0.0819554	0.0566984	0.038326	0.615461	7.416279e+00	-1.755271e+02	-1.681108e+02
91344	0.744229	0.0820498	0.0566984	0.0855894	0.383007	6.756206e+00	-1.748032e+02	-1.680470e+02
91345	0.744229	0.0820498	0.0566984	0.0855894	1.44381	7.908868e+00	-1.755888e+02	-1.676799e+02
91346	0.744229	0.0965379	0.0550963	0.1492	1.44381	7.137641e+00	-1.743554e+02	-1.672178e+02
91347	0.744229	0.0965379	0.0363127	0.0945517	0.82918	6.669944e+00	-1.728102e+02	-1.661403e+02
91348	0.741415	0.0911027	0.0381834	0.0945517	1.41367	7.669841e+00	-1.736015e+02	-1.659317e+02
91349	0.761207	0.102871	0.0381834	0.0945517	0.133967	4.979013e+00	-1.719070e+02	-1.669280e+02
91350	0.777764	0.103788	0.0381834	0.055866	1.00244	6.153271e+00	-1.728009e+02	-1.666477e+02
91351	0.760174	0.0947013	0.0381834	0.0361208	1.42071	7.700546e+00	-1.736153e+02	-1.659148e+02
91352	0.75841	0.0947013	0.0381834	0.00753685	2.04135	7.903754e+00	-1.734971e+02	-1.655933e+02
91353	0.750839	0.0873403	0.0381834	0.0254004	3.07681	7.526906e+00	-1.750903e+02	-1.675634e+02
91354	0.717996	0.103366	0.0381834	0.0299238	1.75833	7.655589e+00	-1.727021e+02	-1.650465e+02
91355	0.717996	0.106841	0.0381834	0.00888922	2.97386	6.683827e+00	-1.724448e+02	-1.657610e+02
91356	0.710921	0.106841	0.0568176	0.0492557	2.97386	7.173345e+00	-1.747959e+02	-1.676226e+02
91357	0.710921	0.106841	0.0263481	0.058886	2.97386	4.557411e+00	-1.752620e+02	-1.707045e+02
91358	0.747876	0.106841	0.0646145	0.058886	2.97386	5.808352e+00	-1.727249e+02	-1.669166e+02
91359	0.771372	0.0996653	0.0300222	0.0134697	0.946916	5.491199e+00	-1.732456e+02	-1.677544e+02
91360	0.772819	0.103179	0.0501892	0.04986	0.946916	6.993969e+00	-1.725763e+02	-1.655823e+02
91361	0.772819	0.108365	0.0544324	0.0596966	0.946916	6.024489e+00	-1.719950e+02	-1.659706e+02
91362	0.805822	0.102584	0.0587701	0.120853	0.946916	5.336526e+00	-1.751289e+02	-1.697924e+02
91363	0.747872	0.101146	0.0587701	0.0180951	0.898868	7.274554e+00	-1.716670e+02	-1.643925e+02
91364	0.734308	0.102768	0.0587701	0.0575406	1.00801	7.276359e+00	-1.723797e+02	-1.651034e+02
91365	0.734582	0.102825	0.0587701	0.0575406	1.00801	7.265335e+00	-1.723720e+02	-1.651067e+02
91366	0.734582	0.0999345	0.0587701	0.0575406	1.00801	7.594300e+00	-1.722965e+02	-1.647022e+02
91367	0.734582	0.0999345	0.0587701	0.0575406	1.0141	7.600327e+00	-1.722999e+02	-1.646995e+02
91368	0.734582	0.104316	0.0549013	0.0575406	2.35109	7.757905e+00	-1.728921e+02	-1.651342e+02
91369	0.758032	0.104316	0.0549013	0.0503851	2.03203	7.513905e+00	-1.723149e+02	-1.648010e+02
91370	0.731118	0.104316	0.0549013	0.0503851	0.932514	7.333776e+00	-1.724064e+02	-1.650726e+02
91371	0.76922	0.104316	0.0549013	0.05969	0.657009	6.378612e+00	-1.721535e+02	-1.657749e+02
91372	0.778746	0.104316	0.06445	0.072302	1.9091	6.096021e+00	-1.732819e+02	-1.671858e+02
91373	0.762246	0.104316	0.06445	0.0137412	1.96039	6.591327e+00	-1.718256e+02	-1.652343e+02
91374	0.712666	0.0876312	0.0491197	0.036457	1.96039	9.291539e+00	-1.726437e+02	-1.633521e+02
91375	0.712666	0.0876312	0.0491197	0.00493944	1.96039	9.294978e+00	-1.721330e+02	-1.628380e+02
91376	0.687934	0.0962128	0.0491197	0.00493944	2.69728	9.135785e+00	-1.732399e+02	-1.641041e+02
91377	0.672422	0.0962128	0.0491197	0.00493944	2.2505	9.471888e+00	-1.749565e+02	-1.654846e+02
91378	0.672472	0.0962128	0.0607871	0.00493944	2.2505	8.893591e+00	-1.749463e+02	-1.660527e+02
91379	0.672472	0.0990891	0.0556893	0.00493944	2.9664	8.657891e+00	-1.757201e+02	-1.670622e+02
91380	0.675651	0.0990891	0.0556893	0.00493944	2.9664	8.634350e+00	-1.752642e+02	-1.666298e+02
91381	0.675651	0.101459	0.0556893	0.00493944	2.9664	8.390867e+00	-1.759151e+02	-1.675243e+02
91382	0.675522	0.0964227	0.0556893	0.00493944	2.9664	8.842128e+00	-1.746221e+02	-1.657799e+02
91383	0.675522	0.0884097	0.0556893	0.00493944	2.9664	9.035738e+00	-1.731287e+02	-1.640929e+02
91384	0.704225	0.0804639	0.0556893	0.00493944	2.9664	8.335736e+00	-1.728406e+02	-1.645049e+02
91385	0.723313	0.0827773	0.0556893	0.0465387	2.48045	8.626666e+00	-1.739259e+02	-1.652992e+02
91386	0.699269	0.0827773	0.0556893	0.00278624	2.47034	8.930942e+00	-1.722967e+02	-1.633658e+02
91387	0.699269	0.0827773	0.0556893	0.0177437	3.13373	8.421626e+00	-1.725979e+02	-1.641763e+02
91388	0.658767	0.0782871	0.0556893	0.0177437	0.374568	7.638207e+00	-1.732796e+02	-1.656414e+02
91389	0.658767	0.0804774	0.0556893	0.0182015	0.771103	8.436834e+00	-1.736334e+02	-1.651965e+02
91390	0.658767	0.077851	0.0556893	0.0182015	3.0353	8.371409e+00	-1.734872e+02	-1.651158e+02
91391	0.653995	0.077851	0.0556893	0.00700711	0.910252	8.327524e+00	-1.733750e+02	-1.650475e+02
91392	0.653995	0.077851	0.0556893	0.00700711	0.88502	8.299708e+00	-1.733734e+02	-1.650737e+02
91393	0.653995	0.0898815	0.0556893	0.0676631	1.69092	9.447165e+00	-1.786924e+02	-1.692452e+02
91394	0.695067	0.0881663	0.0334147	0.0539961	2.85994	7.675991e+00	-1.735667e+02	-1.658907e+02
91395	0.695067	0.0884271	0.0412137	0.0140411	2.32874	9.073030e+00	-1.723443e+02	-1.632713e+02
91396	0.702036	0.0884271	0.0412137	0.0140411	2.63611	8.856065e+00	-1.722164e+02	-1.633603e+02
91397	0.718607	0.0884271	0.0412137	0.0140411	0.243277	7.332530e+00	-1.721432e+02	-1.648107e+02
91398	0.718607	0.0884271	0.0535773	0.0140411	1.86275	9.188159e+00	-1.723271e+02	-1.631390e+02
91399	0.718607	0.100398	0.0535773	0.0140411	1.78826	8.646893e+00	-1.719480e+02	-1.633011e+02
91400	0.743788	0.104864	0.0535773	0.0140411	2.24133	7.745817e+00	-1.714672e+02	-1.637214e+02
91401	0.741488	0.104864	0.0478606	0.0140411	2.24133	7.819727e+00	-1.714866e+02	-1.636668e+02
91402	0.741488	0.101666	0.0478606	0.0896217	2.93034	7.464328e+00	-1.737085e+02	-1.662441e+02
91403	0.755595	0.101666	0.0533841	0.0651447	3.49577	6.753962e+00	-1.731261e+02	-1.663722e+02
91404	0.744715	0.0999582	0.0533841	0.0504682	3.76819	6.744113e+00	-1.727637e+02	-1.660196e+02
91405	0.716526	0.0949931	0.0533841	0.0696204	3.76819	7.363652e+00	-1.737419e+02	-1.663782e+02
91406	0.716526	0.0949931	0.0533841	0.0584068	3.55385	7.796798e+00	-1.733380e+02	-1.655412e+02
91407	0.716526	0.0949931	0.0548058	0.0300216	1.62952	8.984566e+00	-1.722276e+02	-1.632430e+02
91408	0.720001	0.0949931	0.05593	0.023959	2.41394	8.872704e+00	-1.721294e+02	-1.632567e+02
91409	0.719405	0.0957736	0.05593	0.023959	2.48037	8.808120e+00	-1.721349e+02	-1.633267e+02
91410	0.719405	0.101151	0.0382468	0.023959	1.78742	7.931032e+00	-1.722424e+02	-1.643114e+02
91411	0.711371	0.101151	0.0545149	0.0239453	1.78742	8.612521e+00	-1.726976e+02	-1.640851e+02
91412	0.7402	0.0977927	0.0545149	0.0531519	2.38994	8.429858e+00	-1.726768e+02	-1.642469e+02
91413	0.708574	0.095973	0.0545149	0.0325834	2.38994	9.021983e+00	-1.727334e+02	-1.637114e+02
91414	0.708574	0.0939988	0.0545149	0.0325834	1.51554	9.079089e+00	-1.724768e+02	-1.633977e+02
91415	0.708574	0.0939009	0.0545149	0.0325834	1.51554	9.082959e+00	-1.724724e+02	-1.633894e+02
91416	0.697207	0.0902477	0.0545149	0.00440627	0.681544	8.517244e+00	-1.720281e+02	-1.635108e+02
91417	0.697207	0.0899521	0.0545149	0.00440627	0.0105965	7.407839e+00	-1.719895e+02	-1.645817e+02
91418	0.694817	0.0911184	0.0545149	0.00193739	0.223377	7.818727e+00	-1.720991e+02	-1.642804e+02
91419	0.68359	0.0810903	0.0545149	0.00193739	0.545381	8.048448e+00	-1.722557e+02	-1.642072e+02
91420	0.68249	0.0875586	0.0545149	0.0103935	0.545381	8.442978e+00	-1.726183e+02	-1.641754e+02
91421	0.70419	0.0920296	0.0501625	0.0103935	0.545381	8.351422e+00	-1.719527e+02	-1.636013e+02
91422	0.70419	0.0990354	0.0501625	0.0714265	0.627648	7.880701e+00	-1.741156e+02	-1.662349e+02
91423	0.70419	0.0968813	0.0501625	0.0714265	1.12097	8.607467e+00	-1.740193e+02	-1.654118e+02
91424	0.70419	0.0982946	0.0501625	0.0622086	1.86486	8.944873e+00	-1.742014e+02	-1.652565e+02
91425	0.70419	0.0982946	0.0501625	0.0622086	1.86486	8.944873e+00	-1.742014e+02	-1.652565e+02
91426	0.692184	0.0939448	0.067982	0.00760756	1.55385	7.749099e+00	-1.726504e+02	-1.649013e+02
91427	0.692184	0.0917806	0.067982	0.00760756	1.55385	7.811054e+00	-1.724390e+02	-1.646279e+02
91428	0.69088	0.0917806	0.0525348	0.00760756	0.754156	8.731098e+00	-1.724711e+02	-1.637400e+02
91429	0.692276	0.0876613	0.0525348	0.00760756	0.595911	8.497151e+00	-1.721543e+02	-1.636572e+02
91430	0.706207	0.0845361	0.0380995	0.0126565	0.0913273	6.732990e+00	-1.722199e+02	-1.654869e+02
91431	0.702927	0.0845361	0.0380995	0.037077	1.24646	8.286329e+00	-1.726160e+02	-1.643296e+02
91432	0.67797	0.0845361	0.0380995	0.037077	3.14161	8.144337e+00	-1.736355e+02	-1.654911e+02
91433	0.665492	0.0845361	0.0380995	0.037077	2.25114	8.853940e+00	-1.745194e+02	-1.656655e+02
91434	0.683717	0.0845361	0.0754321	0.0216073	2.80258	5.924161e+00	-1.728193e+02	-1.668951e+02
91435	0.704484	0.0823882	0.0754321	0.0216073	2.80258	5.588314e+00	-1.728049e+02	-1.672166e+02
91436	0.707356	0.0863247	0.058511	0.0216073	2.79447	8.658308e+00	-1.724858e+02	-1.638275e+02
91437	0.707356	0.0894206	0.058511	0.0216073	2.79447	8.724171e+00	-1.723370e+02	-1.636129e+02
91438	0.707356	0.0894206	0.058511	0.0216073	2.79447	8.724171e+00	-1.723370e+02	-1.636129e+02
91439	0.707356	0.0894206	0.058511	0.0216073	0.632826	8.105182e+00	-1.720696e+02	-1.639644e+02
91440	0.723921	0.0894206	0.0521814	0.00146459	2.24348	9.130317e+00	-1.722413e+02	-1.631110e+02
