iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
94089	0.263229	3.49385	140.995	31.5998	-6.067002e+01	-4.637370e+03	-4.698040e+03
94090	0.256002	3.49385	140.995	31.5998	-6.066985e+01	-4.637359e+03	-4.698029e+03
94091	0.256002	3.49385	140.995	31.5998	-6.066985e+01	-4.637359e+03	-4.698029e+03
94092	0.256002	3.53827	137.223	31.5998	-5.761359e+01	-4.637557e+03	-4.695170e+03
94093	0.256002	3.57207	140.499	32.215	-6.080505e+01	-4.634992e+03	-4.695797e+03
94094	0.256002	3.57207	140.499	26.432	-5.517853e+01	-4.638449e+03	-4.693627e+03
94095	0.256002	3.65664	140.499	24.9198	-5.379283e+01	-4.640197e+03	-4.693990e+03
94096	0.256002	3.65664	140.499	24.9198	-5.379283e+01	-4.640197e+03	-4.693990e+03
94097	0.256002	3.59011	140.499	24.9198	-5.389889e+01	-4.639551e+03	-4.693450e+03
94098	0.256002	3.59011	140.499	20.7104	-5.089925e+01	-4.643890e+03	-4.694789e+03
94099	0.254712	3.59011	137.816	20.7104	-4.877528e+01	-4.646235e+03	-4.695011e+03
94100	0.254712	3.59011	137.816	20.7104	-4.877528e+01	-4.646235e+03	-4.695011e+03
94101	0.254712	3.59011	137.816	20.7104	-4.877528e+01	-4.646235e+03	-4.695011e+03
94102	0.246263	3.59011	137.816	20.7104	-4.877509e+01	-4.646101e+03	-4.694876e+03
94103	0.246263	3.63068	139.281	20.7104	-4.986077e+01	-4.645084e+03	-4.694945e+03
94104	0.246263	3.59281	139.281	20.7104	-4.992125e+01	-4.644907e+03	-4.694828e+03
94105	0.236139	3.64903	139.281	20.7104	-4.983137e+01	-4.647835e+03	-4.697666e+03
94106	0.236139	3.70313	145.554	20.7104	-5.491597e+01	-4.644821e+03	-4.699737e+03
94107	0.236139	3.70313	145.554	26.8304	-5.951093e+01	-4.639783e+03	-4.699294e+03
94108	0.236139	3.70313	139.839	26.8304	-5.478458e+01	-4.642690e+03	-4.697475e+03
94109	0.236139	3.70313	139.839	18.3582	-4.882210e+01	-4.650927e+03	-4.699749e+03
94110	0.236139	3.70313	139.839	27.6214	-5.548784e+01	-4.642183e+03	-4.697671e+03
94111	0.23806	3.70313	139.839	27.6214	-5.548788e+01	-4.641478e+03	-4.696966e+03
94112	0.23806	3.73541	139.839	27.6214	-5.543718e+01	-4.642280e+03	-4.697717e+03
94113	0.23806	3.73541	139.839	28.851	-5.658008e+01	-4.641567e+03	-4.698148e+03
94114	0.250962	3.73541	139.839	28.851	-5.658036e+01	-4.640427e+03	-4.697007e+03
94115	0.250962	3.54615	136.626	28.851	-5.436803e+01	-4.639629e+03	-4.693997e+03
94116	0.250962	3.57763	139.112	28.6818	-5.609210e+01	-4.637792e+03	-4.693884e+03
94117	0.250962	3.5978	141.302	28.6818	-5.781624e+01	-4.636492e+03	-4.694308e+03
94118	0.250962	3.73005	149.967	28.6818	-6.502762e+01	-4.633073e+03	-4.698100e+03
94119	0.250962	3.85428	149.967	28.6818	-6.483481e+01	-4.630628e+03	-4.695463e+03
94120	0.250962	3.80336	149.967	25.637	-6.221456e+01	-4.633063e+03	-4.695277e+03
94121	0.250962	3.86335	149.168	25.637	-6.140584e+01	-4.633380e+03	-4.694786e+03
94122	0.250962	3.86335	149.168	25.637	-6.140584e+01	-4.633380e+03	-4.694786e+03
94123	0.250962	3.7942	149.168	25.637	-6.151253e+01	-4.633426e+03	-4.694939e+03
94124	0.250962	3.7942	147.063	25.637	-5.965801e+01	-4.634555e+03	-4.694213e+03
94125	0.250962	3.7942	147.063	22.9402	-5.757728e+01	-4.636914e+03	-4.694491e+03
94126	0.250962	3.7942	147.063	22.9402	-5.757728e+01	-4.636914e+03	-4.694491e+03
94127	0.250962	3.7942	147.063	22.9402	-5.757728e+01	-4.636914e+03	-4.694491e+03
94128	0.250962	3.7942	147.183	18.417	-5.484515e+01	-4.642489e+03	-4.697334e+03
94129	0.250962	3.7942	145.347	18.417	-5.326085e+01	-4.644271e+03	-4.697532e+03
94130	0.250962	3.73596	141.6	18.417	-5.022451e+01	-4.647776e+03	-4.698001e+03
94131	0.250962	3.73596	145.592	18.417	-5.356123e+01	-4.643464e+03	-4.697025e+03
94132	0.250962	3.73596	139.238	20.4664	-4.950881e+01	-4.649091e+03	-4.698600e+03
94133	0.249138	3.71653	139.238	20.4664	-4.953924e+01	-4.647902e+03	-4.697441e+03
94134	0.249138	3.5969	139.238	20.4664	-4.972895e+01	-4.644936e+03	-4.694665e+03
94135	0.254463	3.5969	142.092	19.6237	-5.152415e+01	-4.644374e+03	-4.695898e+03
94136	0.254463	3.5969	137.599	19.6237	-4.793677e+01	-4.648169e+03	-4.696106e+03
94137	0.254463	3.5969	137.599	24.9437	-5.161477e+01	-4.642298e+03	-4.693912e+03
94138	0.254463	3.59157	143.409	24.9437	-5.629997e+01	-4.638610e+03	-4.694910e+03
94139	0.252081	3.59157	143.409	21.4947	-5.378635e+01	-4.642152e+03	-4.695938e+03
94140	0.252081	3.59157	143.409	21.4947	-5.378635e+01	-4.642152e+03	-4.695938e+03
94141	0.252081	3.6694	143.409	21.4947	-5.366241e+01	-4.640747e+03	-4.694409e+03
94142	0.252081	3.73902	143.409	21.4947	-5.355283e+01	-4.641333e+03	-4.694886e+03
94143	0.252081	3.73542	143.409	21.4947	-5.355847e+01	-4.641269e+03	-4.694828e+03
94144	0.252081	3.73479	144.163	21.4947	-5.419106e+01	-4.640469e+03	-4.694660e+03
94145	0.252081	3.62307	138.544	23.242	-5.101049e+01	-4.643002e+03	-4.694013e+03
94146	0.252081	3.56183	138.544	23.242	-5.110859e+01	-4.642265e+03	-4.693373e+03
94147	0.252081	3.56183	138.544	23.242	-5.110859e+01	-4.642265e+03	-4.693373e+03
94148	0.252081	3.49318	135.402	23.242	-4.880142e+01	-4.644583e+03	-4.693385e+03
94149	0.252081	3.53064	135.402	28.6899	-5.330948e+01	-4.640823e+03	-4.694133e+03
94150	0.253823	3.53064	135.402	28.6899	-5.330952e+01	-4.640915e+03	-4.694225e+03
94151	0.253823	3.43951	135.432	28.6899	-5.348032e+01	-4.640640e+03	-4.694120e+03
94152	0.253823	3.43951	135.432	28.6899	-5.348032e+01	-4.640640e+03	-4.694120e+03
94153	0.253823	3.50884	135.432	28.6899	-5.336721e+01	-4.640529e+03	-4.693896e+03
94154	0.253823	3.50884	135.432	28.6899	-5.336721e+01	-4.640529e+03	-4.693896e+03
94155	0.243479	3.50884	135.432	29.2102	-5.386543e+01	-4.641462e+03	-4.695328e+03
94156	0.243479	3.50884	135.432	29.2102	-5.386543e+01	-4.641462e+03	-4.695328e+03
94157	0.243479	3.54928	135.432	29.2102	-5.380002e+01	-4.641651e+03	-4.695451e+03
94158	0.243479	3.54928	141.563	29.2102	-5.861325e+01	-4.639646e+03	-4.698259e+03
94159	0.254362	3.54928	137.003	29.2102	-5.499756e+01	-4.639103e+03	-4.694101e+03
94160	0.254362	3.52831	138.168	29.2102	-5.593530e+01	-4.638094e+03	-4.694029e+03
94161	0.257901	3.52831	138.168	29.2102	-5.593538e+01	-4.638272e+03	-4.694207e+03
94162	0.262804	3.52831	138.168	29.2779	-5.600117e+01	-4.639085e+03	-4.695087e+03
94163	0.262804	3.52831	138.168	25.469	-5.259245e+01	-4.641821e+03	-4.694414e+03
94164	0.262804	3.52831	137.445	25.469	-5.203041e+01	-4.642452e+03	-4.694483e+03
94165	0.262804	3.45333	137.445	25.469	-5.215242e+01	-4.642615e+03	-4.694768e+03
94166	0.262804	3.45333	137.445	25.469	-5.215242e+01	-4.642615e+03	-4.694768e+03
94167	0.262804	3.45333	137.445	25.469	-5.215242e+01	-4.642615e+03	-4.694768e+03
94168	0.262804	3.45927	137.673	25.469	-5.231893e+01	-4.642450e+03	-4.694769e+03
94169	0.262804	3.45927	133.483	25.469	-4.915277e+01	-4.645858e+03	-4.695011e+03
94170	0.262804	3.45927	133.483	25.0981	-4.885181e+01	-4.646183e+03	-4.695034e+03
94171	0.262804	3.45927	133.483	25.0981	-4.885181e+01	-4.646183e+03	-4.695034e+03
94172	0.245885	3.45927	133.483	25.0981	-4.885142e+01	-4.645057e+03	-4.693908e+03
94173	0.245885	3.45927	133.483	25.0981	-4.885142e+01	-4.645057e+03	-4.693908e+03
94174	0.245885	3.45927	133.483	25.0981	-4.885142e+01	-4.645057e+03	-4.693908e+03
94175	0.245885	3.41132	133.483	25.0981	-4.893012e+01	-4.645486e+03	-4.694416e+03
94176	0.254618	3.41132	133.483	25.0981	-4.893031e+01	-4.644399e+03	-4.693329e+03
94177	0.254618	3.41132	133.483	25.0981	-4.893031e+01	-4.644399e+03	-4.693329e+03
94178	0.254618	3.41132	133.483	25.0981	-4.893031e+01	-4.644399e+03	-4.693329e+03
94179	0.254618	3.41132	133.483	25.0981	-4.893031e+01	-4.644399e+03	-4.693329e+03
94180	0.254618	3.43185	133.483	25.3575	-4.910647e+01	-4.644165e+03	-4.693272e+03
94181	0.254618	3.43185	133.483	25.3575	-4.910647e+01	-4.644165e+03	-4.693272e+03
94182	0.254618	3.43185	133.483	25.3575	-4.910647e+01	-4.644165e+03	-4.693272e+03
94183	0.254618	3.43185	133.483	23.2556	-4.748323e+01	-4.645997e+03	-4.693480e+03
94184	0.254618	3.43185	133.871	25.1324	-4.920980e+01	-4.644044e+03	-4.693254e+03
94185	0.254618	3.43185	133.871	25.1324	-4.920980e+01	-4.644044e+03	-4.693254e+03
94186	0.254618	3.47437	133.871	25.1324	-4.914021e+01	-4.644344e+03	-4.693484e+03
94187	0.254618	3.3608	133.871	25.1324	-4.932710e+01	-4.645193e+03	-4.694520e+03
94188	0.254618	3.3608	133.871	25.1324	-4.932710e+01	-4.645193e+03	-4.694520e+03
94189	0.254618	3.45685	133.871	27.4165	-5.111253e+01	-4.642422e+03	-4.693534e+03
94190	0.254618	3.45685	130.891	27.4165	-4.895546e+01	-4.646448e+03	-4.695404e+03
94191	0.254618	3.45685	130.891	27.4165	-4.895546e+01	-4.646448e+03	-4.695404e+03
94192	0.254618	3.45685	130.891	24.526	-4.653075e+01	-4.648690e+03	-4.695221e+03
94193	0.254618	3.47349	130.891	24.526	-4.650356e+01	-4.649365e+03	-4.695868e+03
94194	0.254618	3.45636	130.891	24.526	-4.653154e+01	-4.648669e+03	-4.695200e+03
94195	0.254618	3.45636	130.891	24.526	-4.653154e+01	-4.648669e+03	-4.695200e+03
94196	0.254618	3.29012	130.891	24.526	-4.680695e+01	-4.647937e+03	-4.694744e+03
94197	0.254618	3.29012	130.891	24.526	-4.680695e+01	-4.647937e+03	-4.694744e+03
94198	0.252871	3.29012	129.93	24.526	-4.613057e+01	-4.648191e+03	-4.694321e+03
94199	0.252871	3.3239	129.93	24.526	-4.607405e+01	-4.647684e+03	-4.693758e+03
94200	0.252871	3.3239	128.212	24.526	-4.488737e+01	-4.649115e+03	-4.694003e+03
94201	0.252871	3.3239	128.212	24.526	-4.488737e+01	-4.649115e+03	-4.694003e+03
94202	0.247755	3.29483	128.212	24.2799	-4.474488e+01	-4.649830e+03	-4.694575e+03
94203	0.247755	3.29483	128.212	24.2799	-4.474488e+01	-4.649830e+03	-4.694575e+03
94204	0.247755	3.29483	129.276	24.2799	-4.547621e+01	-4.649358e+03	-4.694834e+03
94205	0.247755	3.3555	128.098	24.2799	-4.456577e+01	-4.650125e+03	-4.694691e+03
94206	0.247755	3.3555	128.098	24.2799	-4.456577e+01	-4.650125e+03	-4.694691e+03
94207	0.247755	3.3555	128.098	24.2799	-4.456577e+01	-4.650125e+03	-4.694691e+03
94208	0.247755	3.3555	128.098	27.2826	-4.706177e+01	-4.647867e+03	-4.694928e+03
94209	0.247755	3.39874	134.158	27.2826	-5.130099e+01	-4.643620e+03	-4.694921e+03
94210	0.247755	3.49295	135.361	27.2826	-5.204544e+01	-4.641785e+03	-4.693831e+03
94211	0.247755	3.42621	133.741	25.6233	-4.952313e+01	-4.644344e+03	-4.693867e+03
94212	0.247755	3.3873	131.903	24.0091	-4.696927e+01	-4.647022e+03	-4.693991e+03
94213	0.247755	3.3873	131.903	24.0091	-4.696927e+01	-4.647022e+03	-4.693991e+03
94214	0.247755	3.3873	131.903	24.0091	-4.696927e+01	-4.647022e+03	-4.693991e+03
94215	0.247755	3.3873	131.903	29.5959	-5.184159e+01	-4.643163e+03	-4.695004e+03
94216	0.247755	3.35724	128.302	29.5959	-4.936706e+01	-4.646255e+03	-4.695622e+03
94217	0.247755	3.35724	128.302	26.8947	-4.685537e+01	-4.647893e+03	-4.694748e+03
94218	0.247755	3.35724	125.432	26.8947	-4.493636e+01	-4.652587e+03	-4.697524e+03
94219	0.247755	3.35724	125.432	26.8947	-4.493636e+01	-4.652587e+03	-4.697524e+03
94220	0.247755	3.25066	126.142	26.2904	-4.505991e+01	-4.649929e+03	-4.694989e+03
94221	0.247755	3.29846	128.46	26.2904	-4.653985e+01	-4.648054e+03	-4.694594e+03
94222	0.250292	3.29846	128.46	27.8515	-4.791812e+01	-4.646561e+03	-4.694479e+03
94223	0.250292	3.29846	127.744	27.8515	-4.743031e+01	-4.647115e+03	-4.694546e+03
94224	0.250292	3.29846	127.744	27.8515	-4.743031e+01	-4.647115e+03	-4.694546e+03
94225	0.250292	3.38236	127.744	27.8515	-4.729062e+01	-4.648592e+03	-4.695883e+03
94226	0.250292	3.30482	127.744	25.9851	-4.578333e+01	-4.648416e+03	-4.694199e+03
94227	0.250292	3.30482	127.744	26.8226	-4.650039e+01	-4.647842e+03	-4.694342e+03
94228	0.250292	3.30482	131.091	26.8226	-4.882367e+01	-4.646337e+03	-4.695160e+03
94229	0.250292	3.43892	131.091	26.8226	-4.860145e+01	-4.645710e+03	-4.694311e+03
94230	0.250292	3.43618	133.195	26.8226	-5.012368e+01	-4.643395e+03	-4.693518e+03
94231	0.250292	3.43618	133.195	26.8226	-5.012368e+01	-4.643395e+03	-4.693518e+03
94232	0.250292	3.43618	133.195	23.7952	-4.766432e+01	-4.645791e+03	-4.693456e+03
94233	0.250292	3.43618	133.195	23.5617	-4.748988e+01	-4.646015e+03	-4.693505e+03
94234	0.250292	3.4769	133.195	22.606	-4.673192e+01	-4.647304e+03	-4.694036e+03
94235	0.251315	3.48298	133.195	22.606	-4.672203e+01	-4.647443e+03	-4.694165e+03
94236	0.251315	3.50788	134.341	22.606	-4.752732e+01	-4.646479e+03	-4.694006e+03
94237	0.251315	3.51578	134.341	25.5833	-4.978860e+01	-4.643972e+03	-4.693761e+03
94238	0.251315	3.51578	138.95	25.5833	-5.332112e+01	-4.640632e+03	-4.693953e+03
94239	0.251315	3.51578	134.171	25.5833	-4.966209e+01	-4.644230e+03	-4.693892e+03
94240	0.253518	3.51578	137.913	28.0463	-5.465672e+01	-4.639047e+03	-4.693703e+03
94241	0.249507	3.51578	137.913	22.4726	-5.013989e+01	-4.643842e+03	-4.693982e+03
94242	0.249507	3.63024	139.35	22.4726	-5.108603e+01	-4.642862e+03	-4.693948e+03
94243	0.249507	3.54904	139.35	22.4726	-5.121615e+01	-4.642855e+03	-4.694071e+03
94244	0.249507	3.65823	139.35	28.0121	-5.552687e+01	-4.638938e+03	-4.694464e+03
94245	0.249507	3.56439	139.35	28.0121	-5.567674e+01	-4.638274e+03	-4.693950e+03
94246	0.249507	3.56439	140.856	31.152	-5.997005e+01	-4.636094e+03	-4.696064e+03
94247	0.249507	3.57556	140.856	23.9303	-5.344067e+01	-4.640629e+03	-4.694070e+03
94248	0.249507	3.63205	140.856	23.9303	-5.335034e+01	-4.640122e+03	-4.693472e+03
94249	0.249507	3.63205	140.856	25.8173	-5.485045e+01	-4.638573e+03	-4.693424e+03
94250	0.249507	3.59236	139.337	25.8173	-5.369786e+01	-4.639665e+03	-4.693363e+03
94251	0.249507	3.59236	139.337	25.8173	-5.369786e+01	-4.639665e+03	-4.693363e+03
94252	0.249507	3.59236	139.337	25.5742	-5.349661e+01	-4.639825e+03	-4.693322e+03
94253	0.249507	3.60498	139.337	25.5742	-5.347641e+01	-4.639884e+03	-4.693361e+03
94254	0.249507	3.66631	139.337	25.5742	-5.337882e+01	-4.640859e+03	-4.694238e+03
94255	0.249507	3.69073	139.337	24.2058	-5.225151e+01	-4.642749e+03	-4.695001e+03
94256	0.249507	3.51654	139.337	24.2058	-5.253005e+01	-4.641960e+03	-4.694490e+03
94257	0.249507	3.4953	139.458	24.2058	-5.266046e+01	-4.642659e+03	-4.695319e+03
94258	0.249507	3.59613	139.458	24.2058	-5.249776e+01	-4.640886e+03	-4.693383e+03
94259	0.249393	3.55254	132.155	24.2058	-4.703115e+01	-4.650204e+03	-4.697235e+03
94260	0.249393	3.41853	132.155	24.2058	-4.724941e+01	-4.646325e+03	-4.693575e+03
94261	0.249393	3.41853	132.155	24.2058	-4.724941e+01	-4.646325e+03	-4.693575e+03
94262	0.249393	3.41853	132.155	24.2058	-4.724941e+01	-4.646325e+03	-4.693575e+03
94263	0.249393	3.41853	132.155	24.2058	-4.724941e+01	-4.646325e+03	-4.693575e+03
94264	0.249393	3.43994	132.155	24.2058	-4.721423e+01	-4.646485e+03	-4.693699e+03
94265	0.249393	3.37095	132.155	25.2564	-4.815720e+01	-4.645780e+03	-4.693937e+03
94266	0.249393	3.37095	132.155	25.2564	-4.815720e+01	-4.645780e+03	-4.693937e+03
94267	0.249393	3.37095	132.293	25.2564	-4.825720e+01	-4.645735e+03	-4.693992e+03
94268	0.249393	3.37095	132.293	25.2564	-4.825720e+01	-4.645735e+03	-4.693992e+03
94269	0.249393	3.3769	132.293	24.382	-4.755410e+01	-4.646351e+03	-4.693905e+03
94270	0.249393	3.44029	132.293	24.382	-4.744965e+01	-4.646215e+03	-4.693665e+03
94271	0.249393	3.44029	132.293	24.382	-4.744965e+01	-4.646215e+03	-4.693665e+03
94272	0.249393	3.40749	132.293	24.382	-4.750357e+01	-4.646070e+03	-4.693573e+03
94273	0.249393	3.40749	132.293	24.382	-4.750357e+01	-4.646070e+03	-4.693573e+03
94274	0.249393	3.40749	132.293	24.382	-4.750357e+01	-4.646070e+03	-4.693573e+03
94275	0.249393	3.40749	132.293	24.382	-4.750357e+01	-4.646070e+03	-4.693573e+03
94276	0.249393	3.35254	132.293	24.382	-4.759451e+01	-4.646862e+03	-4.694457e+03
94277	0.249393	3.35254	132.293	24.382	-4.759451e+01	-4.646862e+03	-4.694457e+03
94278	0.261862	3.35254	132.293	24.382	-4.759480e+01	-4.646815e+03	-4.694410e+03
94279	0.267271	3.35254	132.477	24.382	-4.772809e+01	-4.648077e+03	-4.695805e+03
94280	0.267271	3.35254	132.477	24.382	-4.772809e+01	-4.648077e+03	-4.695805e+03
94281	0.267271	3.27719	131.736	24.382	-4.732001e+01	-4.649407e+03	-4.696727e+03
94282	0.266142	3.27719	131.736	26.4577	-4.901541e+01	-4.647408e+03	-4.696424e+03
94283	0.266142	3.26151	131.736	26.4577	-4.904180e+01	-4.647919e+03	-4.696961e+03
94284	0.266142	3.36311	131.736	26.4577	-4.887192e+01	-4.646599e+03	-4.695471e+03
94285	0.266142	3.36311	131.736	26.4577	-4.887192e+01	-4.646599e+03	-4.695471e+03
94286	0.243739	3.36311	131.1	26.4577	-4.841713e+01	-4.646838e+03	-4.695255e+03
94287	0.243739	3.36311	131.1	26.4577	-4.841713e+01	-4.646838e+03	-4.695255e+03
94288	0.253622	3.36311	131.1	26.4577	-4.841735e+01	-4.645155e+03	-4.693572e+03
94289	0.253622	3.36311	131.1	26.4577	-4.841735e+01	-4.645155e+03	-4.693572e+03
94290	0.253622	3.36311	128.52	26.4577	-4.661570e+01	-4.647889e+03	-4.694505e+03
94291	0.253622	3.38603	128.52	26.4577	-4.657773e+01	-4.648558e+03	-4.695136e+03
94292	0.253622	3.38603	128.52	26.4577	-4.657773e+01	-4.648558e+03	-4.695136e+03
94293	0.253622	3.25836	128.52	27.3999	-4.761736e+01	-4.647077e+03	-4.694694e+03
94294	0.253622	3.25836	128.52	27.3999	-4.761736e+01	-4.647077e+03	-4.694694e+03
94295	0.253622	3.25836	130.029	27.3999	-4.866297e+01	-4.646938e+03	-4.695601e+03
94296	0.253622	3.25432	130.029	27.3999	-4.866978e+01	-4.647087e+03	-4.695757e+03
94297	0.253622	3.25432	130.029	27.3999	-4.866978e+01	-4.647087e+03	-4.695757e+03
94298	0.267588	3.25432	129.544	30.5608	-5.136391e+01	-4.646055e+03	-4.697419e+03
94299	0.252429	3.39959	129.544	30.5608	-5.112120e+01	-4.644678e+03	-4.695799e+03
94300	0.255513	3.39959	129.544	30.5608	-5.112127e+01	-4.644941e+03	-4.696062e+03
94301	0.255513	3.26393	126.686	30.5608	-4.940059e+01	-4.646193e+03	-4.695593e+03
94302	0.255513	3.26393	126.686	30.5608	-4.940059e+01	-4.646193e+03	-4.695593e+03
94303	0.255513	3.26393	126.686	30.5608	-4.940059e+01	-4.646193e+03	-4.695593e+03
94304	0.255513	3.26393	126.686	30.5608	-4.940059e+01	-4.646193e+03	-4.695593e+03
94305	0.255513	3.26393	126.686	22.9291	-4.276250e+01	-4.651791e+03	-4.694553e+03
94306	0.255513	3.26393	126.686	27.6198	-4.656658e+01	-4.647959e+03	-4.694525e+03
94307	0.255513	3.26393	126.686	27.6198	-4.656658e+01	-4.647959e+03	-4.694525e+03
94308	0.255513	3.23787	126.686	27.6198	-4.661056e+01	-4.648022e+03	-4.694632e+03
94309	0.255513	3.23787	125.846	27.6198	-4.605374e+01	-4.648654e+03	-4.694708e+03
94310	0.255513	3.25346	127.366	31.6757	-5.103833e+01	-4.645092e+03	-4.696130e+03
94311	0.255513	3.25346	127.757	31.6757	-5.130270e+01	-4.644900e+03	-4.696203e+03
94312	0.255513	3.25346	127.757	24.7359	-4.486101e+01	-4.649399e+03	-4.694260e+03
94313	0.255513	3.28201	126.755	24.7359	-4.413915e+01	-4.650196e+03	-4.694335e+03
94314	0.255513	3.28201	129.147	31.7118	-5.224473e+01	-4.643827e+03	-4.696072e+03
94315	0.255513	3.28201	129.147	26.926	-4.758923e+01	-4.646652e+03	-4.694242e+03
94316	0.255513	3.28201	129.147	26.926	-4.758923e+01	-4.646652e+03	-4.694242e+03
94317	0.255513	3.28201	129.147	28.4343	-4.895758e+01	-4.645640e+03	-4.694597e+03
94318	0.255513	3.28201	128.788	28.4343	-4.870981e+01	-4.645828e+03	-4.694538e+03
94319	0.255513	3.34161	128.788	30.0296	-5.015646e+01	-4.644957e+03	-4.695113e+03
94320	0.255513	3.34161	128.788	30.0296	-5.015646e+01	-4.644957e+03	-4.695113e+03
94321	0.255513	3.34416	128.788	30.0296	-5.015221e+01	-4.645008e+03	-4.695160e+03
94322	0.255513	3.34416	128.913	21.4012	-4.308868e+01	-4.651875e+03	-4.694964e+03
94323	0.255513	3.22988	128.484	21.4012	-4.298602e+01	-4.652932e+03	-4.695918e+03
94324	0.255513	3.22988	128.484	21.4012	-4.298602e+01	-4.652932e+03	-4.695918e+03
94325	0.254782	3.34258	132.94	19.8789	-4.499559e+01	-4.651218e+03	-4.696214e+03
94326	0.25937	3.34258	132.94	19.8789	-4.499570e+01	-4.651389e+03	-4.696385e+03
94327	0.256146	3.34258	129.377	28.021	-4.863211e+01	-4.645624e+03	-4.694256e+03
94328	0.256146	3.35813	129.377	22.6351	-4.422682e+01	-4.650273e+03	-4.694499e+03
94329	0.256146	3.35813	129.377	22.6351	-4.422682e+01	-4.650273e+03	-4.694499e+03
94330	0.256146	3.32002	129.377	22.8882	-4.447013e+01	-4.649644e+03	-4.694114e+03
94331	0.256146	3.32002	129.377	22.8882	-4.447013e+01	-4.649644e+03	-4.694114e+03
94332	0.260378	3.32002	129.377	22.8882	-4.447023e+01	-4.650223e+03	-4.694693e+03
94333	0.260378	3.32002	130.353	22.8882	-4.515173e+01	-4.649398e+03	-4.694550e+03
94334	0.260378	3.36416	130.465	22.8882	-4.515720e+01	-4.649545e+03	-4.694702e+03
94335	0.260378	3.31667	130.465	28.3801	-4.976903e+01	-4.644922e+03	-4.694691e+03
94336	0.260378	3.31667	130.58	28.02	-4.951595e+01	-4.645025e+03	-4.694541e+03
94337	0.260378	3.31667	130.58	27.3504	-4.890837e+01	-4.645471e+03	-4.694380e+03
94338	0.260378	3.31667	130.58	27.3504	-4.890837e+01	-4.645471e+03	-4.694380e+03
94339	0.260378	3.31667	130.58	25.9489	-4.769468e+01	-4.646538e+03	-4.694233e+03
94340	0.256067	3.31667	130.58	25.9353	-4.768320e+01	-4.646206e+03	-4.693889e+03
94341	0.256067	3.38632	130.58	25.9353	-4.756744e+01	-4.646279e+03	-4.693846e+03
94342	0.256067	3.33692	130.58	25.9353	-4.764941e+01	-4.646028e+03	-4.693677e+03
94343	0.256067	3.33692	130.58	25.9353	-4.764941e+01	-4.646028e+03	-4.693677e+03
94344	0.256067	3.33692	130.58	25.9353	-4.764941e+01	-4.646028e+03	-4.693677e+03
94345	0.256067	3.33692	130.58	25.9353	-4.764941e+01	-4.646028e+03	-4.693677e+03
94346	0.256067	3.33692	130.58	25.9353	-4.764941e+01	-4.646028e+03	-4.693677e+03
94347	0.256067	3.33692	130.58	25.9353	-4.764941e+01	-4.646028e+03	-4.693677e+03
94348	0.256067	3.3416	130.58	25.9353	-4.764162e+01	-4.646020e+03	-4.693661e+03
94349	0.256067	3.3416	129.799	25.9353	-4.709371e+01	-4.646642e+03	-4.693736e+03
94350	0.256067	3.3416	129.799	25.9353	-4.709371e+01	-4.646642e+03	-4.693736e+03
94351	0.256067	3.3416	129.799	25.9353	-4.709371e+01	-4.646642e+03	-4.693736e+03
94352	0.256067	3.3416	130.203	25.9353	-4.737654e+01	-4.646309e+03	-4.693686e+03
94353	0.256067	3.35388	130.203	25.9353	-4.735612e+01	-4.646332e+03	-4.693688e+03
94354	0.256067	3.35388	129.143	23.4338	-4.464793e+01	-4.649699e+03	-4.694347e+03
94355	0.256067	3.35388	129.143	23.4338	-4.464793e+01	-4.649699e+03	-4.694347e+03
94356	0.256067	3.35388	127.517	23.4338	-4.353692e+01	-4.652046e+03	-4.695583e+03
94357	0.256067	3.35388	132.165	23.7725	-4.703451e+01	-4.646847e+03	-4.693882e+03
94358	0.256067	3.45517	132.165	28.4622	-5.082885e+01	-4.643890e+03	-4.694719e+03
94359	0.256067	3.45517	135.233	28.4622	-5.309018e+01	-4.640685e+03	-4.693775e+03
94360	0.256067	3.45517	135.233	28.4622	-5.309018e+01	-4.640685e+03	-4.693775e+03
94361	0.256067	3.45517	133.143	28.4622	-5.153949e+01	-4.642590e+03	-4.694129e+03
94362	0.256067	3.45517	133.143	23.6634	-4.749643e+01	-4.646328e+03	-4.693824e+03
94363	0.256067	3.45517	133.568	25.3124	-4.909360e+01	-4.644394e+03	-4.693488e+03
94364	0.256067	3.45517	133.568	27.9785	-5.140192e+01	-4.642447e+03	-4.693849e+03
94365	0.256067	3.45517	138.026	27.9785	-5.478148e+01	-4.640232e+03	-4.695013e+03
94366	0.256067	3.45517	136.024	27.9785	-5.323896e+01	-4.640597e+03	-4.693836e+03
94367	0.256067	3.45517	136.024	28.7321	-5.394302e+01	-4.640122e+03	-4.694065e+03
94368	0.256067	3.43686	136.024	28.7321	-5.397301e+01	-4.640429e+03	-4.694402e+03
94369	0.256067	3.43686	132.889	28.7321	-5.163926e+01	-4.642478e+03	-4.694117e+03
94370	0.256067	3.43686	132.889	28.7321	-5.163926e+01	-4.642478e+03	-4.694117e+03
94371	0.256067	3.43686	132.889	28.7321	-5.163926e+01	-4.642478e+03	-4.694117e+03
94372	0.256067	3.46997	132.762	28.7321	-5.149220e+01	-4.643229e+03	-4.694721e+03
94373	0.256067	3.45294	133.907	31.3226	-5.495351e+01	-4.640131e+03	-4.695084e+03
