iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	Vehrc(1.1)	Kehr(1.1)	kfeces(1.1)	kbile(1.1)	kgutabs(1.1)	Vehrc(1.2)	Kehr(1.2)	kfeces(1.2)	kbile(1.2)	kgutabs(1.2)	LnPrior	LnData	LnPosterior
291269	1.31141	1.78314	4.1454	0.172565	1.4489	0.470928	0.00171437	0.0300896	0.3454	2.16306	0.0506137	3.59632	4.66635	5.57439	0.31979	-2.627035e+01	-3.901559e+03	-3.927829e+03
291270	0.742769	1.78314	4.1454	0.273471	1.4489	0.470928	0.00171437	0.0300896	0.3454	2.16306	0.0144532	3.59632	2.59581	5.57439	0.31979	-2.731986e+01	-3.898616e+03	-3.925936e+03
291271	1.00341	0.335057	2.92349	0.80574	1.4489	0.470928	0.00502808	0.0300896	0.3454	2.16306	0.0141019	1.60429	2.59581	5.57439	0.171103	-2.557712e+01	-3.900143e+03	-3.925720e+03
291272	1.00341	0.335057	2.92349	1.02732	1.4489	0.470928	0.00409032	0.023507	0.3454	2.40381	0.0130587	2.64977	2.40529	5.57439	0.171103	-2.685453e+01	-3.899300e+03	-3.926155e+03
291273	1.47388	0.335057	2.12373	2.1255	1.4489	0.50096	0.00409032	0.023507	0.296819	2.40381	0.0130587	3.57591	3.37633	5.57439	0.412739	-2.558065e+01	-3.899430e+03	-3.925011e+03
291274	1.48509	0.335057	2.12373	2.59513	1.4489	0.50096	0.00409032	0.023507	0.229918	2.40381	0.0222604	3.48274	3.97419	5.95259	0.431322	-2.568007e+01	-3.900412e+03	-3.926092e+03
291275	1.60966	0.335057	2.13882	1.33116	1.4489	0.50096	0.00409032	0.023507	0.229918	2.12997	0.0222604	2.34967	3.61531	6.45706	0.431322	-2.415474e+01	-3.902295e+03	-3.926450e+03
291276	1.40358	0.335057	2.13882	3.73062	1.04198	0.50096	0.00409032	0.023507	0.266975	2.12997	0.00104788	2.88187	2.7922	4.64572	0.439627	-2.410820e+01	-3.900765e+03	-3.924873e+03
291277	1.83574	0.81638	2.92892	4.38568	1.48075	0.50096	0.00409032	0.023507	0.266975	2.12997	0.00138035	2.88187	2.6262	7.32955	0.374172	-2.577723e+01	-3.899758e+03	-3.925536e+03
291278	1.86961	0.398621	3.64658	4.38568	1.48075	0.473055	0.00471155	0.023507	0.150244	2.12997	0.00138035	2.19789	2.6262	7.32955	0.374172	-2.591534e+01	-3.898335e+03	-3.924250e+03
291279	1.9946	0.398621	3.64658	2.98411	0.860715	0.473055	0.00471155	0.023507	0.291133	2.12997	0.00138035	0.213728	2.6262	8.0541	0.374172	-2.562070e+01	-3.899178e+03	-3.924799e+03
291280	1.90225	0.398621	5.47404	2.46959	0.860715	0.464841	0.00471155	0.023507	0.291133	2.1934	0.00138035	1.0942	3.80334	8.0541	0.374172	-2.696742e+01	-3.898048e+03	-3.925015e+03
291281	1.77116	0.398621	3.5624	0.993703	1.38999	0.494772	0.00471155	0.023507	0.37507	2.1934	0.00138035	0.277203	4.93555	8.0541	0.374172	-2.590483e+01	-3.898562e+03	-3.924466e+03
291282	1.94038	0.398621	3.5624	0.871216	1.38999	0.490537	0.0103111	0.023507	0.37507	2.1934	0.00138035	2.33586	4.00662	8.0541	0.31089	-2.663423e+01	-3.899326e+03	-3.925960e+03
291283	1.26039	0.398621	1.81387	1.73089	0.856807	0.490537	0.00951502	0.00826059	0.265885	2.1934	0.00764852	2.33586	4.97208	8.0541	0.222835	-2.664992e+01	-3.899094e+03	-3.925744e+03
291284	1.24669	0.398621	2.17019	2.97614	0.856807	0.490537	0.00951502	0.00826059	0.265885	2.1934	0.00764852	2.33586	4.97208	8.0541	0.271243	-2.640500e+01	-3.898866e+03	-3.925271e+03
291285	0.947323	1.29325	1.55473	5.05476	0.856807	0.490537	0.00951502	0.00360221	0.265885	2.16223	0.00764852	2.33586	4.17079	8.0541	0.271243	-2.680397e+01	-3.898415e+03	-3.925219e+03
291286	0.554311	1.29325	2.4597	5.05476	1.77805	0.532586	0.0141138	0.00360221	0.406604	2.16223	0.00655964	2.33586	5.03035	6.86889	0.271243	-2.915528e+01	-3.899366e+03	-3.928522e+03
291287	0.554298	2.11015	2.4597	5.632	1.77805	0.532586	0.0106038	0.00360221	0.442521	2.16223	0.00655964	2.33586	5.03035	6.86889	0.559509	-2.831634e+01	-3.900000e+03	-3.928317e+03
291288	0.554298	2.11015	3.58575	5.17111	1.77805	0.52979	0.0106038	0.00360221	0.422444	2.16223	0.00655964	3.4611	3.96618	6.86889	0.331907	-2.970853e+01	-3.898057e+03	-3.927765e+03
291289	0.554298	0.976176	3.62656	2.49255	1.77805	0.52979	0.00480096	0.0066382	0.422444	2.58347	0.00510672	3.4611	4.77426	7.50613	0.331907	-3.032578e+01	-3.900585e+03	-3.930911e+03
291290	0.554298	2.99694	4.58323	0.924389	1.77805	0.491082	0.00480096	0.00627284	0.221238	2.58347	0.00510672	3.0387	4.77426	7.50613	0.529624	-3.076119e+01	-3.901905e+03	-3.932666e+03
291291	0.592393	2.99694	1.60998	4.26731	1.77805	0.466261	0.00480096	0.0882257	0.152657	2.60182	0.00510672	2.43554	4.94533	6.34939	0.529624	-2.957632e+01	-3.901635e+03	-3.931212e+03
291292	0.570632	1.94378	1.48679	4.40547	1.77805	0.466318	0.00150718	0.0882257	0.235396	2.50768	0.00510672	2.69044	4.42074	2.48161	0.529624	-2.829900e+01	-3.902309e+03	-3.930608e+03
291293	0.570632	3.87588	1.45599	2.43253	1.77805	0.466318	0.00735029	0.0580957	0.066443	2.54433	0.00482385	1.78124	4.42074	2.93167	0.529624	-2.942639e+01	-3.901348e+03	-3.930775e+03
291294	1.09763	3.87588	1.0892	3.26317	1.72355	0.483922	0.00735029	0.0153636	0.066443	1.86924	0.00482385	4.1748	5.0244	4.93899	0.529624	-2.727164e+01	-3.902104e+03	-3.929375e+03
291295	0.982626	3.61078	1.64541	1.11046	1.72355	0.461452	0.00735029	0.0153636	0.066443	1.86924	0.00482385	4.1748	5.33117	1.07061	0.412201	-2.673528e+01	-3.899811e+03	-3.926546e+03
291296	1.22066	1.59798	1.64541	1.11046	1.72355	0.455979	0.00735029	0.020201	0.066443	1.86924	0.00954758	4.1748	4.40074	1.80559	0.412201	-2.524044e+01	-3.900653e+03	-3.925894e+03
291297	1.19864	1.11623	2.95166	1.11046	1.72355	0.455979	0.00735029	0.00148126	0.066443	2.06978	0.00954758	2.63873	6.36758	1.80559	0.412201	-2.538410e+01	-3.898377e+03	-3.923761e+03
291298	1.06807	1.11623	2.9799	1.11046	1.72355	0.455979	0.00366741	0.00148126	0.066443	2.06978	0.00632751	3.23776	6.03719	4.80343	0.335241	-2.683646e+01	-3.897295e+03	-3.924131e+03
291299	0.953839	1.11623	2.98036	1.11046	1.72355	0.450328	0.00366741	0.00467669	0.066443	2.06978	0.0189834	2.83676	6.07573	1.50947	0.335241	-2.601556e+01	-3.898756e+03	-3.924772e+03
291300	0.586511	2.65037	1.60655	1.11046	1.72355	0.450328	0.00366741	0.00467669	0.066443	2.06978	0.0189834	2.70149	6.2379	1.50947	0.335241	-2.754012e+01	-3.898906e+03	-3.926446e+03
291301	1.15325	2.65037	0.196142	2.71641	1.73952	0.450328	0.00366741	0.00132467	0.066443	2.06978	0.0189834	2.10558	6.13689	1.50947	0.722588	-2.583787e+01	-3.901436e+03	-3.927274e+03
291302	1.12008	2.30519	2.59813	1.72909	1.73952	0.433519	0.00366741	0.00132467	0.135541	2.06978	0.0189834	2.10558	7.09158	1.50947	0.309757	-2.734920e+01	-3.900890e+03	-3.928239e+03
291303	1.33919	2.36522	4.46779	1.05253	1.73952	0.433519	0.00366741	0.00132467	0.029295	2.08576	0.0189834	2.10558	6.28714	2.27466	0.352288	-2.666984e+01	-3.899755e+03	-3.926425e+03
291304	1.94512	2.36522	4.66706	0.0717948	1.73952	0.472861	0.00366741	0.00132467	0.0959725	2.08576	0.0189834	2.10558	6.28714	4.93001	0.705533	-2.547731e+01	-3.901673e+03	-3.927150e+03
291305	1.95455	2.33312	5.15754	0.40257	1.73952	0.4122	0.00366741	0.00132467	0.0959725	2.08576	0.00451879	2.10558	6.71443	4.93001	0.440577	-2.736862e+01	-3.901300e+03	-3.928669e+03
291306	1.95455	2.33312	5.15754	0.40257	0.531123	0.411479	0.00366741	0.00132467	0.0959725	1.75226	0.00451879	2.10558	6.24796	6.37534	0.440577	-2.646446e+01	-3.902289e+03	-3.928754e+03
291307	1.73835	3.17908	5.15754	0.0735551	1.0283	0.419451	0.00366741	0.00132467	0.11871	1.74239	0.00451879	3.59523	6.93677	3.72361	0.403652	-2.497372e+01	-3.901929e+03	-3.926903e+03
291308	1.95997	3.17908	3.76362	2.45548	1.0283	0.419451	0.00366741	0.00132467	0.083327	1.74239	0.00451879	5.43039	6.99316	3.72361	0.561592	-2.567439e+01	-3.901971e+03	-3.927646e+03
291309	1.9006	3.17908	1.73136	2.64744	1.0283	0.419451	0.00366741	0.00132467	0.083327	1.74239	0.00451879	4.24309	7.25989	3.72361	0.0300673	-2.696815e+01	-3.903628e+03	-3.930596e+03
291310	1.86609	3.1406	1.03658	2.64744	1.0283	0.419451	0.00366741	0.00132467	0.103395	1.74239	0.00451879	4.50739	7.02751	0.405281	0.169928	-2.666125e+01	-3.902661e+03	-3.929323e+03
291311	1.28986	0.492231	2.37422	2.96007	1.0283	0.410451	0.00366741	0.00132467	0.103395	1.74239	0.00451879	5.63855	6.91485	2.70305	0.460232	-2.651504e+01	-3.902490e+03	-3.929005e+03
291312	1.24635	0.492231	2.33788	2.96007	1.0283	0.410451	0.00366741	0.00132467	0.103395	1.74239	0.00351761	5.63855	4.50823	5.83636	0.460232	-2.610002e+01	-3.902474e+03	-3.928574e+03
291313	1.05521	1.15134	3.76126	2.58457	1.0283	0.462226	0.00366741	0.00132467	0.198579	1.74239	0.00351761	5.63855	4.50823	5.83636	0.460232	-2.615673e+01	-3.902267e+03	-3.928424e+03
291314	1.55125	4.43957	2.42096	2.58457	1.0283	0.443317	0.00366741	0.00105542	0.240252	1.74239	0.00351761	5.63855	4.39456	4.56016	0.334952	-2.599418e+01	-3.901110e+03	-3.927104e+03
291315	1.52921	4.43957	3.97622	4.21099	1.0283	0.40563	0.00366741	0.00201407	0.178115	1.74239	0.00351761	6.59184	4.39456	0.576172	0.300285	-2.853828e+01	-3.903414e+03	-3.931952e+03
291316	1.22966	4.88669	5.22858	2.87277	1.0283	0.447491	0.00366741	0.00201407	0.178115	1.95923	0.00351761	7.31173	4.39456	0.256788	0.300285	-2.942138e+01	-3.897185e+03	-3.926606e+03
291317	1.69106	4.39853	3.47661	2.87277	1.0283	0.447491	0.00466942	0.00201407	0.248791	1.95923	0.00351761	3.94383	3.37849	1.56367	0.300285	-2.685864e+01	-3.897942e+03	-3.924800e+03
291318	1.67674	4.39853	2.54514	2.87277	1.0283	0.447491	0.00466942	0.00201407	0.164056	1.95923	0.00351761	4.52855	4.1524	0.627622	0.300285	-2.676522e+01	-3.897379e+03	-3.924144e+03
291319	1.66326	4.39853	4.31742	0.661099	1.0283	0.447491	0.00466942	0.00201407	0.164056	1.98644	0.00818181	4.55104	3.42426	2.91567	0.300285	-2.644860e+01	-3.897326e+03	-3.923775e+03
291320	1.80844	3.61498	2.11346	0.661099	1.0283	0.447491	0.00466942	0.00201407	0.123549	1.98644	0.0136201	4.6664	2.86548	2.91567	0.300285	-2.473279e+01	-3.897336e+03	-3.922069e+03
291321	1.55831	4.72404	2.92035	1.8293	1.0283	0.460154	0.00466942	0.00201407	0.123549	1.98644	0.0136201	4.6664	2.31164	3.13136	0.300285	-2.648718e+01	-3.897187e+03	-3.923675e+03
291322	1.54956	4.72404	3.26504	2.06681	1.0283	0.460154	0.00466942	0.00201407	0.123549	1.98644	0.0136201	4.6664	4.09856	5.97799	0.300285	-2.753608e+01	-3.897358e+03	-3.924894e+03
291323	1.38178	4.98458	3.42956	4.66975	1.0283	0.460154	0.00466942	0.0190081	0.123549	1.98644	0.0136201	4.6664	2.67871	5.97799	0.294833	-2.863732e+01	-3.898522e+03	-3.927159e+03
291324	1.60068	4.98458	3.97822	3.26659	1.0283	0.437154	0.00466942	0.0190081	0.123549	1.98644	0.0136201	6.4054	2.60519	4.72259	0.294833	-2.846637e+01	-3.898670e+03	-3.927137e+03
291325	1.97616	4.98458	3.97822	3.85124	1.0283	0.437154	0.00466942	0.0190081	0.00377444	1.98644	0.0045905	5.84166	3.12425	4.72259	0.294833	-2.868408e+01	-3.897773e+03	-3.926457e+03
291326	1.50006	5.50329	4.06366	4.15094	0.911389	0.478423	0.00466942	0.0190081	0.193922	1.98644	0.0045905	5.62033	4.20288	8.08685	0.294833	-2.998630e+01	-3.898866e+03	-3.928852e+03
291327	1.82913	5.50329	3.0937	6.76834	0.911389	0.478423	0.00466942	0.00838226	0.109472	1.98644	0.0045905	5.30688	3.74574	8.33703	0.294833	-3.056598e+01	-3.898195e+03	-3.928761e+03
291328	1.43395	5.50329	2.19762	6.34073	0.911389	0.451456	0.00466942	0.00838226	0.109472	2.04723	0.017557	5.75968	3.74574	3.58568	0.294833	-3.060452e+01	-3.897393e+03	-3.927998e+03
291329	1.59356	5.50329	2.19762	3.91202	0.911389	0.451456	0.00466942	0.00838226	0.109472	2.04723	0.017557	5.75968	5.38103	2.6956	0.294833	-2.912268e+01	-3.897933e+03	-3.927056e+03
291330	1.34532	1.75321	0.334947	2.03968	0.911389	0.451456	0.00466942	0.00838226	0.109472	2.04723	0.017557	4.13448	4.46415	0.66154	0.294833	-2.467855e+01	-3.897943e+03	-3.922622e+03
291331	1.3542	1.75321	2.98624	0.140033	1.50613	0.473109	0.00194591	0.00838226	0.288276	2.04723	0.017557	4.8474	2.30307	0.605224	0.294833	-2.504559e+01	-3.897801e+03	-3.922847e+03
291332	1.54828	1.75321	1.32877	0.0838986	1.50613	0.473109	0.00194591	0.00838226	0.329541	2.43834	0.017557	4.8474	2.30307	0.605224	0.294833	-2.533116e+01	-3.898348e+03	-3.923679e+03
291333	1.35538	0.0475938	1.65921	0.0838986	1.50613	0.492994	0.00194591	0.0169096	0.652466	2.43834	0.0132733	4.8474	3.34397	2.41039	0.202215	-2.678480e+01	-3.898839e+03	-3.925624e+03
291334	1.54109	2.00079	0.185675	0.367892	1.50613	0.492994	0.00194591	0.0169096	0.663799	2.43834	0.0132733	4.83583	3.34397	2.0656	0.202215	-2.596694e+01	-3.898913e+03	-3.924880e+03
291335	1.72576	2.58588	0.185675	1.86084	1.50613	0.540587	0.00194591	0.0672692	0.94913	2.43834	0.0132733	4.83583	1.77719	2.0656	0.202215	-2.583825e+01	-3.901132e+03	-3.926970e+03
291336	1.73709	2.58588	0.406933	3.16386	1.50613	0.489263	0.00194591	0.0672692	0.74246	2.43834	0.0132733	5.10039	1.77719	3.32113	0.204709	-2.689147e+01	-3.899821e+03	-3.926713e+03
291337	1.45304	0.217214	0.513786	5.04124	1.50613	0.498878	0.00194591	0.0672692	0.603305	2.57058	0.00200768	5.10039	3.38288	8.34229	0.219432	-2.980542e+01	-3.898873e+03	-3.928678e+03
291338	1.23392	2.50571	1.71613	5.18098	1.84608	0.498878	0.00194591	0.0653666	0.603305	2.55979	0.00465806	6.06371	3.60496	8.34229	0.219432	-3.180055e+01	-3.898956e+03	-3.930757e+03
291339	1.48227	1.24519	1.70701	5.57752	1.83938	0.498878	0.00194591	0.0653666	0.603305	2.55979	0.00465806	6.06371	6.58528	8.1353	0.506215	-3.137990e+01	-3.899867e+03	-3.931246e+03
291340	1.46086	1.24519	1.81234	4.6009	1.83938	0.498878	0.00194591	0.0653666	0.359163	2.55979	0.00465806	6.06371	6.58528	8.04263	0.472068	-3.142253e+01	-3.900530e+03	-3.931952e+03
291341	1.58361	1.24519	2.81825	4.01457	0.690073	0.480049	0.00194591	0.0356165	0.359163	2.23232	0.0067334	3.13854	7.4727	2.81461	0.224456	-2.787155e+01	-3.899697e+03	-3.927568e+03
291342	1.80853	1.2837	0.0395502	3.59861	0.659946	0.480049	0.00194591	0.0380256	0.359163	2.23232	0.0067334	3.34611	7.49374	1.76932	0.0903074	-2.879477e+01	-3.900821e+03	-3.929616e+03
291343	1.85833	0.974155	0.0713833	2.86764	0.659946	0.480049	0.00194591	0.0380256	0.381146	2.31515	0.0067334	3.63602	7.44859	7.04422	0.501018	-2.922791e+01	-3.898836e+03	-3.928064e+03
291344	1.85833	3.84844	0.462482	3.99723	0.659946	0.44797	0.00194591	0.0380256	0.411868	2.23938	0.0067334	2.98992	7.66488	7.52178	0.501018	-3.087709e+01	-3.900133e+03	-3.931010e+03
291345	1.68792	3.29648	1.06983	4.51001	0.659946	0.494192	0.00194591	0.0905039	0.795038	2.48286	0.0067334	1.69716	6.96929	8.36257	0.290695	-3.177319e+01	-3.903635e+03	-3.935408e+03
291346	1.92063	3.29648	0.31121	5.18202	1.69115	0.494192	0.00194591	0.0335512	0.563494	2.45326	0.0067334	1.32813	7.2536	7.97978	0.583765	-2.998647e+01	-3.900153e+03	-3.930139e+03
291347	1.83937	3.29648	0.169168	8.16821	1.69115	0.534524	0.00730059	0.00341007	0.298424	2.45326	0.0067334	1.32813	7.2536	7.97978	0.583765	-3.169463e+01	-3.902100e+03	-3.933795e+03
291348	1.83596	3.41301	0.531033	5.29538	1.29996	0.534524	0.0108854	0.00166949	0.298424	1.9694	0.0067334	1.36727	7.9227	8.44167	0.0851049	-3.053659e+01	-3.902185e+03	-3.932722e+03
291349	1.71952	3.41301	0.869379	6.86926	1.29996	0.534524	0.0145616	0.00166949	0.0233622	2.05368	0.00577115	1.26498	7.60314	8.4922	0.254121	-3.060817e+01	-3.901016e+03	-3.931624e+03
291350	1.97493	1.26276	0.71905	5.16968	1.29996	0.534524	0.0145616	0.00166949	0.0232021	2.05368	0.00577115	1.26498	7.47759	8.01368	0.311	-2.707186e+01	-3.900749e+03	-3.927821e+03
291351	1.97493	1.26276	0.62934	4.87168	1.29996	0.534524	0.0145616	0.00166949	0.0485009	2.03235	0.00577115	1.26498	6.67479	8.89231	0.276165	-2.684599e+01	-3.900490e+03	-3.927336e+03
291352	1.53977	1.26276	2.77158	4.44401	0.564141	0.49261	0.0145616	0.00166949	0.0485009	2.03235	0.00577115	2.80886	7.20105	8.89231	0.0102145	-2.858549e+01	-3.900263e+03	-3.928849e+03
291353	1.4353	1.26276	2.05751	4.44401	0.952483	0.476052	0.0145616	0.00166949	0.0485009	2.21504	0.00577115	2.03435	7.68694	8.89231	0.0102145	-2.917670e+01	-3.903079e+03	-3.932255e+03
291354	1.37779	1.26276	2.32798	4.44401	0.952483	0.489147	0.00346206	0.00166949	0.0485009	2.21504	0.00577115	2.66382	6.20368	8.89231	0.0488873	-2.839332e+01	-3.901659e+03	-3.930052e+03
291355	0.987197	1.5093	1.70629	4.83046	0.952483	0.489147	0.00346206	0.00166949	0.391743	2.21504	0.00152251	2.64984	4.86189	8.89231	0.615582	-2.682117e+01	-3.899281e+03	-3.926102e+03
291356	0.987197	1.5093	1.93678	3.1176	0.952483	0.489147	0.00346206	0.020136	0.391743	2.21504	0.00152251	2.1018	6.62404	6.26265	0.615582	-2.621205e+01	-3.898784e+03	-3.924996e+03
291357	1.31851	1.5093	2.15061	3.06737	0.952483	0.489147	0.00346206	0.020136	0.436996	2.21504	0.00152251	0.577166	7.53198	1.19888	0.627929	-2.599192e+01	-3.899154e+03	-3.925145e+03
291358	1.45526	1.5093	2.37204	3.22388	0.952483	0.484534	0.00346206	0.000788831	0.436996	2.21504	0.00152251	0.556918	7.04354	4.79186	0.813723	-2.548319e+01	-3.900972e+03	-3.926455e+03
291359	1.45526	1.5093	0.555775	2.39807	0.952483	0.484534	0.00346206	0.00786725	0.436996	2.18014	0.00152251	2.88526	7.54119	4.79186	0.662735	-2.598355e+01	-3.898623e+03	-3.924607e+03
291360	1.23088	2.64964	2.14283	3.58419	0.952483	0.484534	0.00346206	0.00588672	0.436996	2.18014	0.00152251	3.82593	6.70119	4.79186	0.662735	-2.652025e+01	-3.898806e+03	-3.925326e+03
291361	1.23088	2.64964	3.6379	0.88383	0.952483	0.498784	0.00346206	0.00588672	0.598087	2.18014	0.00152251	3.92207	7.3221	7.61527	0.566891	-2.808342e+01	-3.898474e+03	-3.926557e+03
291362	1.16774	2.64964	4.06595	3.62249	0.952483	0.498784	0.00346206	0.00588672	0.400614	2.18014	0.00152251	3.92207	7.40647	4.41521	0.169278	-2.795284e+01	-3.898418e+03	-3.926371e+03
291363	1.0854	1.40858	4.06595	4.56981	1.41524	0.477541	0.00346206	0.0124865	0.428408	1.95202	0.00152251	3.92207	6.78417	2.00785	0.169278	-2.811465e+01	-3.900230e+03	-3.928345e+03
291364	1.42048	3.45429	2.94188	1.60121	1.41524	0.477541	0.00346206	0.0124865	0.428408	1.95202	0.00152251	2.87543	7.92253	2.00785	0.365845	-2.654559e+01	-3.899593e+03	-3.926138e+03
291365	1.41456	3.45429	2.28618	1.68168	1.41524	0.477541	0.00346206	0.0126088	0.393739	1.87823	0.00152251	1.73296	7.8199	1.21191	0.365845	-2.679851e+01	-3.901085e+03	-3.927884e+03
291366	1.41456	3.45429	3.83584	1.34362	0.971984	0.477541	0.00346206	0.0126088	0.635624	2.21152	0.00152251	1.73296	6.03322	0.357307	0.504254	-2.645353e+01	-3.900206e+03	-3.926660e+03
291367	1.30283	1.5648	4.45097	1.34362	0.971984	0.514354	0.00346206	0.0126088	0.639226	2.21152	0.00152251	0.62561	7.01722	0.357307	0.47143	-2.499336e+01	-3.898739e+03	-3.923732e+03
291368	1.45987	1.5648	4.8579	1.26192	1.0017	0.510148	0.00346206	0.0126088	0.675444	2.07002	0.00152251	0.62561	7.01722	0.357307	0.47143	-2.420828e+01	-3.899678e+03	-3.923887e+03
291369	1.1243	1.5648	3.44213	1.26192	1.32935	0.510148	0.00346206	0.0131185	0.675444	2.07002	0.00152251	2.30992	5.0166	0.357307	0.47143	-2.370405e+01	-3.899348e+03	-3.923052e+03
291370	0.869895	1.5648	2.63809	2.27599	1.32935	0.510148	0.00346206	0.0169179	0.526298	2.07002	0.00487773	1.67881	6.02138	0.357307	0.47143	-2.476353e+01	-3.900050e+03	-3.924814e+03
291371	1.21924	1.55657	1.09539	1.46291	1.32935	0.510148	0.00346206	0.0169179	0.526298	2.07002	0.00487773	0.95543	6.30091	2.66823	0.582541	-2.361083e+01	-3.901199e+03	-3.924810e+03
291372	1.21924	1.55657	0.543542	1.60042	1.32935	0.481116	0.0012166	0.0101388	0.23236	2.07002	0.00487773	4.46032	6.37578	1.32315	0.486725	-2.514755e+01	-3.899709e+03	-3.924857e+03
291373	1.21924	1.55657	0.741484	0.852846	0.768805	0.463177	0.0012166	0.0101388	0.23236	2.07002	0.0014267	4.46032	4.80991	0.0463114	0.189393	-2.513035e+01	-3.897915e+03	-3.923046e+03
291374	1.18741	2.1017	3.65247	0.613228	0.768805	0.463177	0.0012166	0.0101388	0.299095	2.07002	0.0014267	2.31714	6.43948	0.0463114	0.256045	-2.511635e+01	-3.897907e+03	-3.923024e+03
291375	0.890716	2.1017	2.28262	0.117199	0.768805	0.449738	0.0012166	0.0101388	0.297523	2.07002	0.0014267	0.628219	6.30423	2.47191	0.622293	-2.517875e+01	-3.899003e+03	-3.924182e+03
291376	0.890716	2.1017	0.740496	0.117199	0.768805	0.477751	0.0012166	0.0101388	0.31482	2.1119	0.0014267	1.47462	7.398	2.47191	0.622293	-2.596075e+01	-3.898889e+03	-3.924850e+03
291377	0.684001	2.1017	2.69994	0.279113	0.768805	0.477751	0.0012166	0.018393	0.31482	2.45572	0.0014267	3.75862	6.83912	4.24414	0.392193	-2.900863e+01	-3.898044e+03	-3.927053e+03
291378	0.296365	3.82826	4.55938	0.800285	0.768805	0.477751	0.0012166	0.0273726	0.31482	2.309	0.0014267	3.75862	6.01206	4.24414	0.392193	-3.023511e+01	-3.897766e+03	-3.928001e+03
291379	0.317853	4.93948	4.64438	0.0872947	0.768805	0.470362	0.0012166	0.0273726	0.585668	2.309	0.0014267	3.76425	7.08341	4.585	0.252442	-3.222178e+01	-3.898871e+03	-3.931093e+03
291380	0.459659	1.39335	3.17228	0.191524	1.2692	0.470362	0.0012166	0.0273726	0.585668	2.23497	0.0014267	6.13035	5.20001	2.6444	0.505609	-2.777655e+01	-3.898834e+03	-3.926610e+03
291381	0.174911	0.708521	1.77908	0.191524	1.2692	0.470362	0.0012166	0.0273726	0.318999	2.23497	0.0014267	5.56879	5.25498	3.54302	0.505609	-2.829148e+01	-3.898193e+03	-3.926484e+03
291382	0.446075	0.183623	3.36215	2.31293	1.2692	0.470362	0.0012166	0.0273726	0.318999	2.23497	0.0014267	5.56879	5.25498	6.08118	0.340027	-2.977618e+01	-3.897459e+03	-3.927235e+03
291383	0.758216	0.763555	2.62281	2.31293	1.2692	0.458748	0.0012166	0.0273726	0.21934	2.38172	0.00897082	4.14381	3.09326	2.05263	0.340027	-2.666687e+01	-3.897580e+03	-3.924247e+03
291384	0.594217	2.30986	2.62281	3.70529	1.2692	0.458748	0.0012166	0.00703817	0.21934	2.38172	0.0229268	3.23571	3.09326	2.35453	0.211516	-2.814982e+01	-3.898818e+03	-3.926968e+03
291385	0.194545	2.30986	0.230201	3.70529	1.2692	0.458748	0.0012166	0.0224311	0.21934	2.38172	0.0229268	5.13884	2.8534	2.35453	0.211516	-2.933500e+01	-3.897786e+03	-3.927121e+03
291386	0.164519	2.30986	0.646625	3.70529	1.82951	0.458748	0.0012166	0.0209069	0.21934	2.38172	0.0229268	4.44829	2.8534	5.32047	0.210729	-3.086027e+01	-3.897967e+03	-3.928827e+03
291387	0.153973	2.30986	0.646625	4.96541	1.82951	0.458748	0.0012166	0.0290013	0.0991585	2.38172	0.0202961	3.02261	2.65039	4.17538	0.3744	-2.999231e+01	-3.899775e+03	-3.929767e+03
291388	0.527546	0.00226783	0.0445155	4.96541	2.00543	0.457823	0.0012166	0.0224524	0.0826344	2.56021	0.0202961	3.02261	3.75324	4.26632	0.3744	-2.979487e+01	-3.900523e+03	-3.930318e+03
291389	0.916985	0.00226783	0.0445155	5.02748	2.00543	0.433747	0.0012166	0.0558655	0.0826344	2.77459	0.00690432	3.02261	5.50206	4.43131	0.3744	-3.062156e+01	-3.901404e+03	-3.932025e+03
291390	0.774447	0.00226783	1.18327	4.77075	1.52821	0.440377	0.0012166	0.0143238	0.124096	2.77459	0.0173745	3.02261	5.01053	8.85313	0.553119	-2.919518e+01	-3.905863e+03	-3.935058e+03
291391	0.842618	0.00226783	1.34665	2.70085	1.52821	0.440377	0.0012166	0.0936553	0.124096	2.65669	0.0173745	2.46038	3.38377	8.89783	0.553119	-2.770525e+01	-3.904764e+03	-3.932469e+03
291392	0.93094	1.15333	1.72757	3.53156	1.52821	0.437061	0.0012166	0.0497398	0.210545	2.53372	0.0173745	2.46038	3.92466	7.46865	0.553119	-2.674639e+01	-3.902684e+03	-3.929431e+03
291393	0.93094	1.15333	3.71367	4.0831	1.52821	0.440897	0.0012166	0.0542054	0.210545	2.53372	0.0169652	2.53513	5.119	8.32831	0.553119	-2.793572e+01	-3.901565e+03	-3.929500e+03
291394	0.822874	1.15333	1.37826	0.575116	1.32668	0.440897	0.0012166	0.0542054	0.210545	2.64365	0.00487826	2.53513	5.88092	7.1757	0.553119	-2.832030e+01	-3.900868e+03	-3.929188e+03
291395	1.19721	1.15333	2.16487	0.294435	1.21682	0.440897	0.0012166	0.0411033	0.139342	2.58232	0.00487826	2.53513	7.18954	2.10469	0.553119	-2.599068e+01	-3.900199e+03	-3.926190e+03
291396	1.76755	1.15333	4.36263	0.294435	1.21682	0.440897	0.0012166	0.0411033	0.139342	2.04087	0.00487826	1.78743	6.70739	0.0374896	0.553119	-2.297149e+01	-3.901875e+03	-3.924846e+03
