iter	Krestbody_plasma(1)	Tmc(1)	Kt(1)	Trc(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
92703	0.439508	8.19313	0.0608281	1.52024	0.443316	5.93286	14.0359	-7.743648e+01	-3.784653e+02	-4.559018e+02
92704	0.438111	8.30917	0.0502872	1.52024	0.455584	5.93286	12.2853	-8.150788e+01	-3.727784e+02	-4.542863e+02
92705	0.438111	8.30917	0.0502872	1.52024	0.472671	5.93286	12.2853	-8.438618e+01	-3.707659e+02	-4.551520e+02
92706	0.438111	9.07965	0.0502872	1.52024	0.472671	5.93286	12.2853	-8.954406e+01	-3.622318e+02	-4.517759e+02
92707	0.438111	9.07965	0.05802	1.48987	0.485989	5.93286	12.2853	-9.032408e+01	-3.604471e+02	-4.507712e+02
92708	0.438111	9.07965	0.05802	1.48987	0.485989	5.93286	12.2853	-9.032408e+01	-3.604471e+02	-4.507712e+02
92709	0.438111	9.07965	0.0540581	1.48987	0.485989	5.62077	13.3448	-9.151252e+01	-3.604480e+02	-4.519605e+02
92710	0.438111	9.07965	0.0527324	1.48987	0.459484	5.62077	13.3448	-8.723362e+01	-3.641582e+02	-4.513919e+02
92711	0.415164	9.07965	0.0581978	1.53492	0.459484	5.62077	13.3448	-8.623746e+01	-3.631254e+02	-4.493629e+02
92712	0.415164	9.07965	0.0581978	1.53492	0.459484	5.62077	13.3448	-8.623746e+01	-3.631254e+02	-4.493629e+02
92713	0.415037	9.0992	0.0605897	1.53492	0.466543	5.61877	13.3448	-8.724232e+01	-3.626311e+02	-4.498734e+02
92714	0.415037	9.0992	0.0605897	1.56009	0.456438	5.61877	13.3448	-8.554859e+01	-3.645579e+02	-4.501065e+02
92715	0.415037	9.32497	0.0605897	1.56009	0.456438	5.43249	13.3448	-8.727831e+01	-3.632246e+02	-4.505029e+02
92716	0.415037	9.23821	0.0605897	1.49483	0.465934	5.43249	8.26701	-8.706150e+01	-3.646678e+02	-4.517293e+02
92717	0.415037	9.23821	0.0437031	1.49483	0.465934	5.43249	10.5732	-9.147936e+01	-3.601772e+02	-4.516566e+02
92718	0.415037	9.01116	0.0437031	1.46855	0.465934	5.3479	13.7728	-9.082824e+01	-3.605895e+02	-4.514178e+02
92719	0.415037	9.01116	0.0437031	1.48702	0.465934	5.27015	13.7728	-9.086915e+01	-3.611536e+02	-4.520227e+02
92720	0.415037	9.01116	0.0437031	1.48702	0.463814	5.27015	13.7728	-9.051138e+01	-3.612138e+02	-4.517252e+02
92721	0.415037	8.75658	0.0437031	1.42065	0.463814	5.48765	13.7728	-8.864583e+01	-3.626449e+02	-4.512907e+02
92722	0.415037	8.75658	0.0721483	1.40287	0.458353	5.34555	9.2894	-8.180373e+01	-3.708015e+02	-4.526052e+02
92723	0.415037	8.75658	0.0623544	1.41051	0.458353	5.34555	9.2894	-8.243068e+01	-3.679470e+02	-4.503777e+02
92724	0.415037	8.75658	0.0623544	1.41047	0.458353	5.34555	9.2894	-8.243069e+01	-3.679435e+02	-4.503742e+02
92725	0.415037	8.75658	0.0623544	1.41047	0.442617	5.34555	9.2894	-7.986590e+01	-3.703551e+02	-4.502210e+02
92726	0.415037	8.75658	0.0623544	1.43765	0.452154	5.34555	15.7772	-8.336109e+01	-3.666035e+02	-4.499646e+02
92727	0.415037	8.63729	0.0661227	1.43765	0.452154	5.34555	14.7171	-8.179835e+01	-3.687809e+02	-4.505793e+02
92728	0.415037	8.63729	0.0661227	1.43765	0.451196	5.34555	14.7171	-8.164183e+01	-3.688013e+02	-4.504431e+02
92729	0.415037	8.63729	0.0630564	1.43717	0.439124	5.34555	14.7171	-7.995834e+01	-3.695682e+02	-4.495265e+02
92730	0.439202	8.63729	0.0630564	1.42923	0.440038	5.34555	14.7171	-8.010482e+01	-3.698427e+02	-4.499476e+02
92731	0.409535	8.63729	0.0630564	1.42923	0.440038	5.34555	14.0996	-7.987171e+01	-3.699109e+02	-4.497826e+02
92732	0.426908	8.63729	0.0630564	1.43017	0.440138	5.34555	14.0996	-7.988771e+01	-3.693084e+02	-4.491961e+02
92733	0.426908	8.63729	0.0630564	1.43017	0.444158	5.34555	14.0996	-8.052961e+01	-3.685620e+02	-4.490916e+02
92734	0.426908	8.63729	0.0630564	1.46063	0.444158	5.34555	14.0996	-8.052695e+01	-3.689349e+02	-4.494619e+02
92735	0.419696	8.63729	0.0630564	1.47332	0.444158	5.4033	15.1092	-8.088197e+01	-3.688330e+02	-4.497149e+02
92736	0.419696	8.63729	0.0630564	1.48014	0.436008	5.4033	15.1092	-7.958680e+01	-3.703022e+02	-4.498890e+02
92737	0.419696	8.63729	0.0441913	1.45141	0.436008	5.4033	15.1092	-8.368007e+01	-3.692057e+02	-4.528857e+02
92738	0.419696	8.1214	0.0441913	1.45141	0.427672	5.4033	15.1092	-7.909251e+01	-3.747935e+02	-4.538861e+02
92739	0.419696	8.25488	0.0431834	1.45141	0.434158	5.30132	17.0273	-8.222676e+01	-3.701632e+02	-4.523899e+02
92740	0.419696	8.25488	0.0427553	1.45141	0.447992	5.22975	17.0273	-8.464507e+01	-3.691027e+02	-4.537477e+02
92741	0.417267	8.25488	0.0427553	1.45141	0.447992	5.22975	20.2576	-8.640778e+01	-3.686958e+02	-4.551036e+02
92742	0.416458	8.25488	0.0427553	1.40054	0.447992	5.22975	17.5595	-8.491114e+01	-3.665601e+02	-4.514712e+02
92743	0.416458	8.25488	0.0427553	1.40054	0.447992	5.22975	10.8938	-8.245107e+01	-3.683953e+02	-4.508464e+02
92744	0.399214	8.4222	0.0427553	1.40054	0.447992	5.22975	10.8938	-8.351150e+01	-3.683521e+02	-4.518636e+02
92745	0.399214	8.48773	0.0489459	1.39911	0.447992	5.22975	10.8938	-8.179615e+01	-3.689120e+02	-4.507081e+02
92746	0.399214	8.76576	0.0489459	1.4459	0.447992	5.22975	10.8938	-8.363452e+01	-3.674094e+02	-4.510439e+02
92747	0.40947	8.76576	0.0479492	1.4459	0.447992	5.22975	13.0879	-8.453800e+01	-3.655490e+02	-4.500870e+02
92748	0.444699	8.75417	0.0479492	1.44255	0.456712	5.22975	13.8039	-8.613055e+01	-3.652171e+02	-4.513476e+02
92749	0.444699	8.75417	0.0479492	1.45715	0.448627	5.22975	13.8039	-8.480449e+01	-3.657090e+02	-4.505135e+02
92750	0.444699	8.75417	0.0497499	1.47259	0.454758	5.44445	13.8039	-8.517754e+01	-3.647226e+02	-4.499001e+02
92751	0.442148	8.75417	0.0497499	1.53075	0.454758	5.6578	13.8039	-8.505618e+01	-3.653710e+02	-4.504271e+02
92752	0.442148	8.75417	0.0523487	1.51804	0.454758	5.6578	13.8039	-8.441957e+01	-3.654913e+02	-4.499108e+02
92753	0.442148	8.75417	0.0523487	1.47638	0.453776	5.6578	13.8039	-8.426172e+01	-3.660794e+02	-4.503411e+02
92754	0.442148	8.75417	0.0523487	1.49248	0.457899	5.6578	12.1284	-8.440718e+01	-3.652871e+02	-4.496943e+02
92755	0.442148	8.75417	0.0559547	1.49248	0.459633	5.6578	12.1284	-8.397918e+01	-3.655289e+02	-4.495081e+02
92756	0.442148	8.75417	0.0559547	1.49248	0.464536	5.6578	12.1284	-8.480100e+01	-3.648841e+02	-4.496851e+02
92757	0.458053	8.75417	0.0559547	1.45384	0.464536	5.6578	12.1284	-8.480517e+01	-3.672518e+02	-4.520569e+02
92758	0.458053	8.53808	0.0579858	1.44068	0.464536	5.6578	18.083	-8.544853e+01	-3.665253e+02	-4.519739e+02
92759	0.404906	8.53808	0.0579858	1.44205	0.464536	5.6578	18.083	-8.544673e+01	-3.649934e+02	-4.504401e+02
92760	0.411324	8.53808	0.0579858	1.44205	0.464536	5.6578	20.1111	-8.659041e+01	-3.641311e+02	-4.507215e+02
92761	0.411324	8.53808	0.0579858	1.44205	0.464536	5.6578	20.1111	-8.659041e+01	-3.641311e+02	-4.507215e+02
92762	0.411324	8.53808	0.0579858	1.46454	0.475084	5.99247	17.7396	-8.688708e+01	-3.631405e+02	-4.500276e+02
92763	0.411324	8.53808	0.0728224	1.46454	0.475084	5.99247	17.7396	-8.568990e+01	-3.655372e+02	-4.512271e+02
92764	0.411324	8.53808	0.0728224	1.46454	0.475084	6.14591	17.7396	-8.560715e+01	-3.653210e+02	-4.509282e+02
92765	0.411324	8.53808	0.0728224	1.46454	0.483038	6.14591	11.7115	-8.464932e+01	-3.661982e+02	-4.508475e+02
92766	0.410716	8.60502	0.0728224	1.46454	0.483038	6.14591	13.3123	-8.557025e+01	-3.645001e+02	-4.500703e+02
92767	0.410716	8.60502	0.0582075	1.45547	0.483038	6.14591	13.3123	-8.673530e+01	-3.624019e+02	-4.491372e+02
92768	0.410716	8.60502	0.0582075	1.45547	0.483038	6.14591	13.3123	-8.673530e+01	-3.624019e+02	-4.491372e+02
92769	0.410716	8.60502	0.0513927	1.45547	0.495527	6.41636	13.3123	-9.011948e+01	-3.614965e+02	-4.516160e+02
92770	0.410716	8.60502	0.0513927	1.51314	0.48828	6.41636	11.9766	-8.840469e+01	-3.644957e+02	-4.529004e+02
92771	0.410716	8.69667	0.0663548	1.51314	0.48828	6.41636	13.5316	-8.733245e+01	-3.636777e+02	-4.510101e+02
92772	0.410716	8.69667	0.0663548	1.44121	0.49164	6.41636	13.5316	-8.793937e+01	-3.628016e+02	-4.507409e+02
92773	0.410716	8.28151	0.0663548	1.44121	0.491562	6.24431	12.4144	-8.496742e+01	-3.660909e+02	-4.510584e+02
92774	0.410716	8.28151	0.070043	1.44121	0.459829	6.3213	12.4144	-7.922764e+01	-3.749631e+02	-4.541907e+02
92775	0.410716	8.30531	0.070043	1.44658	0.459829	5.97774	12.4144	-7.956200e+01	-3.715641e+02	-4.511261e+02
92776	0.410716	8.30531	0.070043	1.44658	0.453044	5.84401	12.9199	-7.866731e+01	-3.725583e+02	-4.512256e+02
92777	0.41083	8.30531	0.070043	1.45358	0.445134	5.84401	12.9199	-7.738170e+01	-3.748092e+02	-4.521909e+02
92778	0.41083	8.30531	0.070043	1.34378	0.472445	5.84401	12.9199	-8.193364e+01	-3.670827e+02	-4.490164e+02
92779	0.41083	8.30531	0.070043	1.35542	0.472445	5.84401	9.48789	-8.108093e+01	-3.681785e+02	-4.492594e+02
92780	0.41083	8.19111	0.070043	1.35542	0.465265	5.84401	9.48789	-7.914426e+01	-3.703365e+02	-4.494808e+02
92781	0.41083	8.19111	0.0590183	1.35542	0.483517	5.84401	14.6394	-8.470403e+01	-3.637281e+02	-4.484322e+02
92782	0.41083	8.19111	0.0590183	1.35542	0.4774	5.84401	14.6394	-8.363370e+01	-3.645397e+02	-4.481734e+02
92783	0.41083	8.19111	0.0590183	1.35889	0.4774	5.84401	14.6394	-8.363340e+01	-3.645311e+02	-4.481645e+02
92784	0.41083	8.19111	0.0590183	1.36504	0.482169	5.84401	14.6394	-8.446612e+01	-3.640222e+02	-4.484883e+02
92785	0.41083	8.49175	0.0590183	1.36504	0.482169	5.84401	14.6394	-8.637261e+01	-3.630409e+02	-4.494135e+02
92786	0.414269	8.49175	0.0590183	1.36504	0.485504	5.84401	14.6394	-8.696073e+01	-3.623470e+02	-4.493077e+02
92787	0.394906	8.49175	0.0590183	1.36504	0.485504	5.73079	14.6394	-8.702201e+01	-3.636268e+02	-4.506489e+02
92788	0.394906	8.49175	0.0590183	1.36504	0.485504	5.73079	7.26668	-8.526640e+01	-3.662386e+02	-4.515050e+02
92789	0.413652	8.49175	0.0590183	1.36504	0.485504	5.73079	7.26668	-8.526648e+01	-3.656608e+02	-4.509273e+02
92790	0.413652	8.49175	0.0590183	1.36504	0.485504	5.73079	17.9104	-8.849732e+01	-3.623270e+02	-4.508243e+02
92791	0.413652	8.43117	0.0590183	1.36504	0.485504	5.73079	19.8698	-8.919452e+01	-3.623269e+02	-4.515214e+02
92792	0.413652	8.47539	0.0590183	1.36504	0.471605	5.73079	19.8698	-8.705835e+01	-3.648812e+02	-4.519395e+02
92793	0.413652	7.95216	0.0590183	1.36504	0.458618	5.73079	19.8698	-8.161428e+01	-3.688260e+02	-4.504403e+02
92794	0.413652	7.95216	0.0590183	1.38835	0.458618	5.73079	12.3607	-7.827364e+01	-3.720339e+02	-4.503075e+02
92795	0.413652	7.95216	0.0681977	1.37417	0.458618	5.73079	15.0434	-7.834472e+01	-3.721669e+02	-4.505117e+02
92796	0.413652	7.95216	0.0471004	1.40618	0.458618	5.73079	15.0629	-8.181755e+01	-3.697421e+02	-4.515596e+02
92797	0.413652	7.95216	0.0471004	1.40618	0.455387	5.73079	15.0629	-8.128251e+01	-3.703893e+02	-4.516718e+02
92798	0.413652	7.95216	0.0519722	1.33485	0.474508	5.73079	15.0629	-8.319154e+01	-3.653288e+02	-4.485203e+02
92799	0.413652	7.95216	0.0519722	1.33485	0.463843	5.73079	15.0629	-8.137342e+01	-3.672533e+02	-4.486268e+02
92800	0.413734	7.95216	0.0507898	1.33485	0.460379	5.52701	15.0629	-8.118701e+01	-3.674949e+02	-4.486819e+02
92801	0.413734	8.29129	0.058982	1.34659	0.460379	5.37879	9.43814	-8.015366e+01	-3.693867e+02	-4.495403e+02
92802	0.413734	8.29129	0.058982	1.34659	0.460379	5.86445	9.43814	-7.988957e+01	-3.709314e+02	-4.508209e+02
92803	0.413734	8.29129	0.058982	1.34659	0.474304	5.82441	9.43814	-8.227484e+01	-3.661151e+02	-4.483899e+02
92804	0.426363	8.18287	0.0691963	1.32414	0.465717	5.82441	9.43814	-7.921314e+01	-3.706596e+02	-4.498728e+02
92805	0.426363	8.18287	0.0691963	1.302	0.477688	5.82441	9.43814	-8.126793e+01	-3.689730e+02	-4.502409e+02
92806	0.44266	8.09428	0.0691963	1.29827	0.477688	5.82441	9.43814	-8.072501e+01	-3.712679e+02	-4.519930e+02
92807	0.431528	8.09428	0.0691963	1.34101	0.461856	5.82441	9.43814	-7.801813e+01	-3.719198e+02	-4.499379e+02
92808	0.419329	8.09428	0.0691963	1.34101	0.461856	5.77982	9.43814	-7.804199e+01	-3.713279e+02	-4.493699e+02
92809	0.419329	7.93893	0.0691963	1.29302	0.461856	5.77982	9.43814	-7.711146e+01	-3.722537e+02	-4.493651e+02
92810	0.419329	7.93893	0.0691963	1.29302	0.457689	5.59679	9.43814	-7.651630e+01	-3.730536e+02	-4.495699e+02
92811	0.419329	7.93893	0.0691963	1.29302	0.469963	5.59679	13.2786	-7.955907e+01	-3.702439e+02	-4.498029e+02
92812	0.419329	8.23442	0.0691963	1.29302	0.469963	5.59679	10.7183	-8.064093e+01	-3.698260e+02	-4.504670e+02
92813	0.419329	8.23442	0.0691963	1.35062	0.469963	5.59679	10.7183	-8.063589e+01	-3.696728e+02	-4.503086e+02
92814	0.419329	8.23442	0.078799	1.31438	0.467725	5.59679	10.7183	-8.007464e+01	-3.718946e+02	-4.519692e+02
92815	0.419329	8.23442	0.0482887	1.31438	0.467725	5.59679	10.7607	-8.342463e+01	-3.665189e+02	-4.499435e+02
92816	0.419329	7.88014	0.0482887	1.31539	0.467725	5.59679	10.7607	-8.127856e+01	-3.672458e+02	-4.485243e+02
92817	0.419329	7.88014	0.0482887	1.31539	0.467725	5.59679	14.8835	-8.256851e+01	-3.660328e+02	-4.486013e+02
92818	0.419329	7.88014	0.0482887	1.31539	0.461046	5.59679	14.8835	-8.144278e+01	-3.672400e+02	-4.486827e+02
92819	0.419329	7.82542	0.0482887	1.31539	0.459009	5.59679	14.8835	-8.078264e+01	-3.679333e+02	-4.487160e+02
92820	0.419329	7.82542	0.0482887	1.35191	0.459009	5.69528	10.0237	-7.927700e+01	-3.708991e+02	-4.501761e+02
92821	0.419329	8.14614	0.0482887	1.35191	0.459009	5.33555	12.405	-8.198467e+01	-3.670285e+02	-4.490132e+02
92822	0.419329	8.14614	0.0482887	1.35191	0.447881	5.33555	12.405	-8.015784e+01	-3.684159e+02	-4.485737e+02
92823	0.419329	8.17706	0.0466871	1.3548	0.455668	5.31687	12.405	-8.212716e+01	-3.668343e+02	-4.489615e+02
92824	0.419329	8.17706	0.0466871	1.34228	0.455668	5.31687	12.405	-8.212826e+01	-3.668110e+02	-4.489393e+02
92825	0.419329	8.17706	0.0466871	1.32014	0.455668	5.31687	12.405	-8.213019e+01	-3.672898e+02	-4.494200e+02
92826	0.427136	8.17706	0.0701936	1.32014	0.455668	5.31687	12.405	-7.843263e+01	-3.729248e+02	-4.513574e+02
92827	0.427136	8.37592	0.0701936	1.32014	0.455668	5.31687	12.405	-7.968075e+01	-3.721845e+02	-4.518653e+02
92828	0.427136	8.37592	0.0701936	1.29272	0.440023	5.01531	12.405	-7.731492e+01	-3.774634e+02	-4.547783e+02
92829	0.427136	8.37592	0.0572391	1.29272	0.437959	5.18746	7.67923	-7.716503e+01	-3.768141e+02	-4.539792e+02
92830	0.427136	8.37592	0.0572391	1.30514	0.437959	4.91736	7.67923	-7.731236e+01	-3.762582e+02	-4.535705e+02
92831	0.393386	8.28694	0.0572391	1.30514	0.437959	4.91736	7.67923	-7.674863e+01	-3.776053e+02	-4.543539e+02
92832	0.393386	8.28694	0.0572391	1.30514	0.414455	4.91736	7.67923	-7.314595e+01	-3.823732e+02	-4.555191e+02
92833	0.393386	8.28694	0.0682257	1.29885	0.42223	4.8679	7.67923	-7.321192e+01	-3.829847e+02	-4.561966e+02
92834	0.393386	8.28694	0.0682257	1.29885	0.42223	4.8679	7.67923	-7.321192e+01	-3.829847e+02	-4.561966e+02
92835	0.393386	8.28694	0.0503067	1.29885	0.4389	4.8679	7.67923	-7.834709e+01	-3.759100e+02	-4.542571e+02
92836	0.411195	8.28694	0.0503067	1.31272	0.4389	4.98132	13.9933	-7.975746e+01	-3.718504e+02	-4.516078e+02
92837	0.428014	8.14072	0.057008	1.32647	0.436489	4.98132	13.9933	-7.708247e+01	-3.734160e+02	-4.504984e+02
92838	0.418387	8.14072	0.057008	1.3304	0.425809	4.98132	11.5475	-7.466361e+01	-3.752104e+02	-4.498740e+02
92839	0.418387	8.14072	0.0571784	1.3304	0.425809	4.98132	11.5475	-7.463630e+01	-3.752548e+02	-4.498911e+02
92840	0.418387	8.14072	0.0535274	1.3304	0.425809	4.98132	11.5475	-7.530245e+01	-3.744231e+02	-4.497256e+02
92841	0.418387	8.14072	0.0535274	1.33272	0.425809	4.98132	11.5475	-7.530224e+01	-3.744122e+02	-4.497144e+02
92842	0.418387	8.14072	0.0535274	1.33272	0.425809	5.15869	11.096	-7.509063e+01	-3.750035e+02	-4.500941e+02
92843	0.418387	8.14072	0.0535274	1.33272	0.425809	5.19378	13.196	-7.567166e+01	-3.750172e+02	-4.506888e+02
92844	0.418387	8.14072	0.0731268	1.33919	0.4286	5.19378	13.196	-7.410460e+01	-3.770684e+02	-4.511730e+02
92845	0.438298	8.14072	0.078676	1.33895	0.4286	5.19378	15.3941	-7.487839e+01	-3.783030e+02	-4.531814e+02
92846	0.438298	8.14072	0.078676	1.33895	0.433961	5.2388	15.3941	-7.568638e+01	-3.773963e+02	-4.530827e+02
92847	0.438298	8.14072	0.0443845	1.40183	0.433961	5.2388	14.2029	-7.985804e+01	-3.701468e+02	-4.500049e+02
92848	0.438298	8.0352	0.0443845	1.36009	0.433961	5.2388	13.626	-7.901362e+01	-3.709339e+02	-4.499475e+02
92849	0.438298	8.0352	0.0443845	1.32157	0.433961	5.2388	13.626	-7.901698e+01	-3.725719e+02	-4.515889e+02
92850	0.438298	8.06429	0.0498976	1.32157	0.433961	5.16902	13.626	-7.747937e+01	-3.724659e+02	-4.499453e+02
92851	0.438298	7.7544	0.0582696	1.32157	0.433961	5.6262	16.661	-7.494427e+01	-3.768611e+02	-4.518054e+02
92852	0.438298	7.7544	0.0733027	1.27593	0.433961	5.6262	16.661	-7.378174e+01	-3.801295e+02	-4.539112e+02
92853	0.438298	7.7544	0.0716075	1.27593	0.446242	5.6262	16.661	-7.577888e+01	-3.754379e+02	-4.512168e+02
92854	0.438298	7.7544	0.0716075	1.27593	0.446242	5.6262	18.2366	-7.656344e+01	-3.752588e+02	-4.518222e+02
92855	0.438298	7.7544	0.0716075	1.27593	0.44824	5.6262	18.2366	-7.688646e+01	-3.747064e+02	-4.515929e+02
92856	0.438298	7.7544	0.0716075	1.27593	0.44824	5.80422	16.9991	-7.616525e+01	-3.766232e+02	-4.527884e+02
92857	0.438298	7.7544	0.0716075	1.35241	0.460222	5.99817	16.9991	-7.802467e+01	-3.729001e+02	-4.509248e+02
92858	0.438298	7.7544	0.0705637	1.3414	0.460222	5.99817	15.3525	-7.732704e+01	-3.729498e+02	-4.502768e+02
92859	0.438298	7.72798	0.0705637	1.26253	0.460222	5.99817	15.3525	-7.718222e+01	-3.757322e+02	-4.529144e+02
92860	0.438298	7.68873	0.0747235	1.26253	0.459921	5.99817	14.6837	-7.653038e+01	-3.757300e+02	-4.522604e+02
92861	0.438298	7.68873	0.0747235	1.31248	0.461011	5.99817	14.6837	-7.670795e+01	-3.738683e+02	-4.505762e+02
92862	0.438298	7.68873	0.0747235	1.31248	0.461011	5.99817	14.6837	-7.670795e+01	-3.738683e+02	-4.505762e+02
92863	0.438298	7.68873	0.0747235	1.31248	0.47527	6.01502	14.6837	-7.912372e+01	-3.718078e+02	-4.509316e+02
92864	0.438298	7.68873	0.0683541	1.28711	0.487387	6.01502	14.6837	-8.146369e+01	-3.686687e+02	-4.501324e+02
92865	0.416883	7.68873	0.0683541	1.28711	0.47359	6.01502	12.7227	-7.836585e+01	-3.701089e+02	-4.484748e+02
92866	0.416883	7.68873	0.0754184	1.28426	0.47359	6.14923	12.7227	-7.807211e+01	-3.715538e+02	-4.496259e+02
92867	0.416883	7.68873	0.0754184	1.28426	0.47359	6.01532	12.7227	-7.814431e+01	-3.713636e+02	-4.495079e+02
92868	0.416883	7.68873	0.0754184	1.28426	0.47359	6.01532	12.7227	-7.814431e+01	-3.713636e+02	-4.495079e+02
92869	0.416883	7.68873	0.0754184	1.28426	0.477751	6.20775	12.7227	-7.876083e+01	-3.708155e+02	-4.495763e+02
92870	0.416883	7.40609	0.0754184	1.28426	0.475779	6.20775	12.7227	-7.685070e+01	-3.748136e+02	-4.516643e+02
92871	0.422295	7.40609	0.0727105	1.28426	0.47281	6.20775	19.5081	-7.940400e+01	-3.723595e+02	-4.517635e+02
92872	0.44228	7.40609	0.0727105	1.26401	0.47281	6.20775	25.5988	-8.368290e+01	-3.721861e+02	-4.558690e+02
92873	0.44228	7.67902	0.0603885	1.29986	0.47281	6.20775	17.2635	-8.058084e+01	-3.712437e+02	-4.518246e+02
92874	0.44228	7.69935	0.0603885	1.34679	0.47281	6.20775	17.2635	-8.069237e+01	-3.701684e+02	-4.508608e+02
92875	0.44228	7.69935	0.0699984	1.34679	0.470955	6.20775	17.2635	-7.960037e+01	-3.717329e+02	-4.513333e+02
92876	0.423425	7.69935	0.0731869	1.34679	0.475874	6.20775	17.1681	-8.029543e+01	-3.709426e+02	-4.512380e+02
92877	0.435726	7.69935	0.0731869	1.30881	0.475874	5.86384	20.0598	-8.205939e+01	-3.707016e+02	-4.527610e+02
92878	0.435726	7.69935	0.0724982	1.30881	0.475874	5.88704	20.0598	-8.206404e+01	-3.702476e+02	-4.523117e+02
92879	0.435726	7.69935	0.0724982	1.26329	0.472232	5.88704	11.7835	-7.782454e+01	-3.721924e+02	-4.500169e+02
92880	0.435726	7.64532	0.0724982	1.26329	0.472232	5.88704	11.7168	-7.750007e+01	-3.725592e+02	-4.500593e+02
92881	0.435726	7.64532	0.0522659	1.26329	0.472232	5.61971	11.7168	-7.989765e+01	-3.689723e+02	-4.488700e+02
92882	0.435726	7.46868	0.0475726	1.25286	0.460566	5.61971	11.7168	-7.818521e+01	-3.708632e+02	-4.490484e+02
92883	0.435726	7.46868	0.0475726	1.25286	0.460566	5.61971	11.7168	-7.818521e+01	-3.708632e+02	-4.490484e+02
92884	0.435726	7.46868	0.0462166	1.25286	0.460566	5.32297	11.7168	-7.878284e+01	-3.720154e+02	-4.507983e+02
92885	0.435726	7.46868	0.0462166	1.19608	0.460566	5.50146	13.7913	-7.933383e+01	-3.722973e+02	-4.516312e+02
92886	0.42315	7.46868	0.0462166	1.19608	0.460566	5.50146	13.7913	-7.933346e+01	-3.715439e+02	-4.508774e+02
92887	0.42315	7.46868	0.0583926	1.21711	0.460566	5.50146	13.7913	-7.652803e+01	-3.720954e+02	-4.486234e+02
92888	0.42315	7.46868	0.056897	1.21711	0.460566	5.50146	13.7913	-7.675796e+01	-3.717948e+02	-4.485528e+02
92889	0.42315	7.46868	0.056897	1.21711	0.460566	5.50146	13.7913	-7.675796e+01	-3.717948e+02	-4.485528e+02
92890	0.42315	7.46868	0.056897	1.21711	0.460566	5.50146	13.7913	-7.675796e+01	-3.717948e+02	-4.485528e+02
92891	0.42315	7.46868	0.056897	1.25354	0.461711	5.50146	13.7913	-7.694620e+01	-3.721605e+02	-4.491067e+02
92892	0.42315	7.46868	0.0576042	1.25354	0.471421	5.50146	13.7913	-7.847933e+01	-3.726930e+02	-4.511723e+02
92893	0.42315	7.46868	0.0449357	1.25354	0.471421	5.52662	13.7913	-8.159899e+01	-3.683723e+02	-4.499713e+02
92894	0.42315	7.46868	0.0449357	1.25354	0.471421	5.52662	13.7913	-8.159899e+01	-3.683723e+02	-4.499713e+02
92895	0.42315	7.46868	0.0449357	1.25354	0.452403	5.54526	12.4789	-7.797501e+01	-3.715956e+02	-4.495706e+02
92896	0.42315	7.66049	0.0449357	1.23677	0.491161	5.54526	12.4789	-8.569123e+01	-3.661501e+02	-4.518414e+02
92897	0.42315	7.96979	0.0639775	1.23677	0.487637	5.54526	12.4789	-8.296116e+01	-3.699288e+02	-4.528899e+02
92898	0.42315	7.96979	0.0639775	1.23677	0.483948	5.51453	12.4789	-8.232444e+01	-3.702848e+02	-4.526092e+02
92899	0.42315	7.96979	0.0443337	1.23677	0.483948	5.51453	12.4789	-8.644731e+01	-3.665636e+02	-4.530109e+02
92900	0.42315	7.73491	0.0443337	1.24831	0.485476	5.51453	12.4789	-8.534171e+01	-3.657486e+02	-4.510903e+02
92901	0.429225	7.47879	0.0443337	1.24831	0.445743	5.51453	12.4789	-7.718924e+01	-3.735172e+02	-4.507065e+02
92902	0.429225	7.47879	0.0441136	1.28194	0.445743	5.4036	12.4789	-7.733055e+01	-3.725348e+02	-4.498654e+02
92903	0.429225	7.47879	0.0514554	1.28441	0.441921	5.35613	12.4789	-7.449711e+01	-3.748726e+02	-4.493698e+02
92904	0.429225	7.54712	0.0462478	1.28441	0.434044	5.41622	12.4789	-7.507770e+01	-3.755041e+02	-4.505818e+02
92905	0.429225	7.54712	0.0462478	1.29868	0.44979	5.41622	15.651	-7.873908e+01	-3.709742e+02	-4.497133e+02
92906	0.429225	7.54712	0.0462478	1.3055	0.442106	5.41622	15.651	-7.750008e+01	-3.724370e+02	-4.499371e+02
92907	0.429225	7.54712	0.0462478	1.2884	0.442106	5.41622	15.651	-7.750157e+01	-3.722283e+02	-4.497299e+02
92908	0.429225	7.53527	0.0462478	1.26927	0.452282	5.41622	15.651	-7.908279e+01	-3.701818e+02	-4.492646e+02
92909	0.429225	7.53527	0.0446784	1.27709	0.452282	5.41622	14.0032	-7.898697e+01	-3.703424e+02	-4.493294e+02
92910	0.437747	7.53527	0.0526359	1.27709	0.452282	5.41622	10.7072	-7.571312e+01	-3.740335e+02	-4.497466e+02
92911	0.416145	7.88759	0.0421368	1.35402	0.452282	5.41622	10.7072	-8.104188e+01	-3.699953e+02	-4.510372e+02
92912	0.416145	7.88759	0.0492941	1.35402	0.438916	5.41622	10.7072	-7.639072e+01	-3.737137e+02	-4.501044e+02
92913	0.416145	7.88759	0.0492941	1.35402	0.445388	5.41622	15.722	-7.907186e+01	-3.705588e+02	-4.496307e+02
