iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
90738	0.265729	3.26592	124.788	24.4112	-4.261831e+01	-4.655536e+03	-4.698155e+03
90739	0.265729	3.26592	124.788	24.4112	-4.261831e+01	-4.655536e+03	-4.698155e+03
90740	0.265729	3.26592	124.788	24.4112	-4.261831e+01	-4.655536e+03	-4.698155e+03
90741	0.265729	3.24026	124.788	27.5614	-4.530606e+01	-4.652027e+03	-4.697333e+03
90742	0.265729	3.24026	124.788	20.8602	-4.015665e+01	-4.658572e+03	-4.698728e+03
90743	0.265729	3.24026	124.788	20.8602	-4.015665e+01	-4.658572e+03	-4.698728e+03
90744	0.265729	3.12815	124.788	20.8602	-4.034767e+01	-4.657950e+03	-4.698298e+03
90745	0.265729	3.12815	124.788	28.3668	-4.623692e+01	-4.651009e+03	-4.697246e+03
90746	0.265729	3.12815	124.788	28.3668	-4.623692e+01	-4.651009e+03	-4.697246e+03
90747	0.265729	3.12815	124.788	28.3668	-4.623692e+01	-4.651009e+03	-4.697246e+03
90748	0.265729	3.12815	124.788	25.8206	-4.398672e+01	-4.652866e+03	-4.696853e+03
90749	0.265729	3.12815	124.788	25.8206	-4.398672e+01	-4.652866e+03	-4.696853e+03
90750	0.265729	3.12815	124.788	25.8206	-4.398672e+01	-4.652866e+03	-4.696853e+03
90751	0.265729	3.12815	124.788	25.8206	-4.398672e+01	-4.652866e+03	-4.696853e+03
90752	0.265729	3.12167	124.788	25.8206	-4.399786e+01	-4.653030e+03	-4.697028e+03
90753	0.265729	3.12167	124.788	26.8572	-4.488266e+01	-4.652225e+03	-4.697107e+03
90754	0.265729	3.12167	124.788	26.7405	-4.478091e+01	-4.652310e+03	-4.697091e+03
90755	0.265729	3.12196	124.788	26.7405	-4.478041e+01	-4.652303e+03	-4.697083e+03
90756	0.265729	3.12196	124.788	23.0184	-4.182068e+01	-4.655612e+03	-4.697432e+03
90757	0.265729	3.12196	119.636	23.0184	-3.861581e+01	-4.660904e+03	-4.699519e+03
90758	0.254366	3.12196	119.636	25.7745	-4.075387e+01	-4.655917e+03	-4.696671e+03
90759	0.254366	3.12196	119.636	26.7354	-4.157077e+01	-4.655202e+03	-4.696773e+03
90760	0.254366	3.01603	119.636	26.7354	-4.175432e+01	-4.655942e+03	-4.697697e+03
90761	0.25617	3.01603	119.636	23.0836	-3.884616e+01	-4.658786e+03	-4.697633e+03
90762	0.25617	3.11624	119.636	21.0189	-3.726421e+01	-4.660584e+03	-4.697849e+03
90763	0.25617	3.11624	119.636	21.3671	-3.748979e+01	-4.660164e+03	-4.697654e+03
90764	0.25617	3.11624	120.853	21.3671	-3.822299e+01	-4.658652e+03	-4.696875e+03
90765	0.25617	3.11624	119.554	21.3671	-3.744099e+01	-4.660271e+03	-4.697712e+03
90766	0.25617	3.11624	119.554	24.427	-3.963153e+01	-4.657161e+03	-4.696793e+03
90767	0.25617	3.06215	119.554	24.427	-3.972498e+01	-4.656735e+03	-4.696459e+03
90768	0.25617	3.06215	119.554	26.6014	-4.150921e+01	-4.655051e+03	-4.696560e+03
90769	0.25617	3.06215	119.554	26.6014	-4.150921e+01	-4.655051e+03	-4.696560e+03
90770	0.252776	3.06215	119.554	26.6014	-4.150913e+01	-4.655179e+03	-4.696688e+03
90771	0.252776	3.06215	119.554	25.6548	-4.070912e+01	-4.655909e+03	-4.696618e+03
90772	0.245851	3.06215	119.554	28.4836	-4.320619e+01	-4.655437e+03	-4.698643e+03
90773	0.245851	3.12113	119.554	20.6903	-3.699839e+01	-4.661484e+03	-4.698483e+03
90774	0.245851	3.12113	119.554	20.6903	-3.699839e+01	-4.661484e+03	-4.698483e+03
90775	0.245851	3.12113	119.554	20.6903	-3.699839e+01	-4.661484e+03	-4.698483e+03
90776	0.245851	3.12113	119.554	21.8611	-3.776065e+01	-4.660177e+03	-4.697937e+03
90777	0.245851	3.09545	119.554	17.7673	-3.537900e+01	-4.665489e+03	-4.700868e+03
90778	0.245851	3.11147	119.554	17.7673	-3.535138e+01	-4.665511e+03	-4.700863e+03
90779	0.245851	3.06346	119.554	18.0871	-3.559971e+01	-4.665417e+03	-4.701016e+03
90780	0.246878	3.06346	119.554	18.0871	-3.559973e+01	-4.665152e+03	-4.700752e+03
90781	0.246878	3.06346	119.554	24.1352	-3.949746e+01	-4.658175e+03	-4.697672e+03
90782	0.257746	3.06346	119.554	29.187	-4.387474e+01	-4.653373e+03	-4.697248e+03
90783	0.257746	3.06346	119.554	29.187	-4.387474e+01	-4.653373e+03	-4.697248e+03
90784	0.257746	3.06346	119.554	26.3645	-4.130335e+01	-4.655232e+03	-4.696535e+03
90785	0.257746	3.06346	119.554	26.3645	-4.130335e+01	-4.655232e+03	-4.696535e+03
90786	0.257746	3.04061	119.554	20.8062	-3.721100e+01	-4.660798e+03	-4.698009e+03
90787	0.257746	3.04061	119.554	20.8062	-3.721100e+01	-4.660798e+03	-4.698009e+03
90788	0.257746	3.04061	119.491	28.0094	-4.276520e+01	-4.654347e+03	-4.697112e+03
90789	0.257746	3.04061	119.491	28.0094	-4.276520e+01	-4.654347e+03	-4.697112e+03
90790	0.257746	3.10078	119.491	26.5372	-4.134933e+01	-4.655461e+03	-4.696810e+03
90791	0.257746	3.10078	119.491	26.5372	-4.134933e+01	-4.655461e+03	-4.696810e+03
90792	0.257746	3.10078	125.181	26.5372	-4.489609e+01	-4.652867e+03	-4.697764e+03
90793	0.264009	3.10078	125.181	27.7155	-4.593914e+01	-4.652052e+03	-4.697991e+03
90794	0.264009	3.10078	125.181	29.7543	-4.787474e+01	-4.650730e+03	-4.698605e+03
90795	0.264009	3.10078	125.181	31.2932	-4.944592e+01	-4.649903e+03	-4.699349e+03
90796	0.264009	3.10078	125.181	31.2932	-4.944592e+01	-4.649903e+03	-4.699349e+03
90797	0.264009	3.10078	125.181	31.9117	-5.010399e+01	-4.649587e+03	-4.699691e+03
90798	0.264009	3.10078	125.181	27.9538	-4.615676e+01	-4.651895e+03	-4.698052e+03
90799	0.27248	3.10363	125.181	27.9538	-4.615205e+01	-4.653542e+03	-4.699694e+03
90800	0.27248	3.10363	125.181	27.9538	-4.615205e+01	-4.653542e+03	-4.699694e+03
90801	0.27248	3.10363	125.181	27.9538	-4.615205e+01	-4.653542e+03	-4.699694e+03
90802	0.27248	3.21567	124.712	32.5947	-5.034800e+01	-4.651233e+03	-4.701581e+03
90803	0.266059	3.21567	129.685	32.5947	-5.368922e+01	-4.645548e+03	-4.699237e+03
90804	0.266059	3.21567	129.685	32.5947	-5.368922e+01	-4.645548e+03	-4.699237e+03
90805	0.266059	3.21567	129.685	32.5947	-5.368922e+01	-4.645548e+03	-4.699237e+03
90806	0.266059	3.21567	129.685	32.5947	-5.368922e+01	-4.645548e+03	-4.699237e+03
90807	0.266059	3.21567	129.685	32.5947	-5.368922e+01	-4.645548e+03	-4.699237e+03
90808	0.266059	3.21567	122.823	29.1941	-4.562096e+01	-4.653572e+03	-4.699193e+03
90809	0.266059	3.21567	122.823	29.1941	-4.562096e+01	-4.653572e+03	-4.699193e+03
90810	0.253548	3.21567	122.823	26.1509	-4.286083e+01	-4.652914e+03	-4.695775e+03
90811	0.253548	3.21567	122.823	26.1509	-4.286083e+01	-4.652914e+03	-4.695775e+03
90812	0.251399	3.21567	122.823	26.0393	-4.276659e+01	-4.652971e+03	-4.695738e+03
90813	0.251399	3.21567	122.823	28.8194	-4.526081e+01	-4.651120e+03	-4.696381e+03
90814	0.251399	3.21567	122.823	28.8194	-4.526081e+01	-4.651120e+03	-4.696381e+03
90815	0.251399	3.21567	126.426	28.8194	-4.758919e+01	-4.648039e+03	-4.695628e+03
90816	0.251399	3.21567	126.426	28.8194	-4.758919e+01	-4.648039e+03	-4.695628e+03
90817	0.251399	3.26231	126.426	28.8194	-4.751035e+01	-4.647538e+03	-4.695049e+03
90818	0.251399	3.26105	126.426	28.8194	-4.751248e+01	-4.647541e+03	-4.695054e+03
90819	0.251399	3.26105	126.426	28.8194	-4.751248e+01	-4.647541e+03	-4.695054e+03
90820	0.251399	3.26105	126.426	28.8194	-4.751248e+01	-4.647541e+03	-4.695054e+03
90821	0.251399	3.26105	126.426	28.8194	-4.751248e+01	-4.647541e+03	-4.695054e+03
90822	0.251399	3.26105	126.426	28.0805	-4.681936e+01	-4.648006e+03	-4.694825e+03
90823	0.251399	3.26105	126.426	28.0805	-4.681936e+01	-4.648006e+03	-4.694825e+03
90824	0.251399	3.26105	126.426	28.0805	-4.681936e+01	-4.648006e+03	-4.694825e+03
90825	0.251399	3.26105	126.426	26.2878	-4.522865e+01	-4.649182e+03	-4.694411e+03
90826	0.251399	3.26105	126.426	26.2878	-4.522865e+01	-4.649182e+03	-4.694411e+03
90827	0.251399	3.26105	126.426	26.2878	-4.522865e+01	-4.649182e+03	-4.694411e+03
90828	0.251399	3.26105	126.426	27.1109	-4.594309e+01	-4.648652e+03	-4.694595e+03
90829	0.251399	3.26105	126.426	27.1109	-4.594309e+01	-4.648652e+03	-4.694595e+03
90830	0.251399	3.26105	126.426	27.1109	-4.594309e+01	-4.648652e+03	-4.694595e+03
90831	0.251399	3.26105	126.426	22.6314	-4.238256e+01	-4.652315e+03	-4.694697e+03
90832	0.251399	3.26105	126.426	21.8689	-4.185639e+01	-4.653095e+03	-4.694951e+03
90833	0.251399	3.26105	126.426	27.2705	-4.608475e+01	-4.648509e+03	-4.694593e+03
90834	0.251399	3.26105	126.426	24.5966	-4.384577e+01	-4.650517e+03	-4.694363e+03
90835	0.251399	3.26105	126.632	22.043	-4.211110e+01	-4.652788e+03	-4.694900e+03
90836	0.252358	3.26105	126.632	27.7431	-4.664681e+01	-4.647925e+03	-4.694572e+03
90837	0.252358	3.26105	126.632	28.2187	-4.708396e+01	-4.647648e+03	-4.694732e+03
90838	0.252358	3.26105	126.632	25.4331	-4.465206e+01	-4.649613e+03	-4.694265e+03
90839	0.252358	3.36922	126.632	25.4331	-4.447129e+01	-4.651987e+03	-4.696458e+03
90840	0.252358	3.32141	126.632	25.4331	-4.455082e+01	-4.650355e+03	-4.694906e+03
90841	0.252358	3.32141	126.632	29.5322	-4.823713e+01	-4.647550e+03	-4.695787e+03
90842	0.252358	3.32141	126.632	29.5322	-4.823713e+01	-4.647550e+03	-4.695787e+03
90843	0.260163	3.23502	126.632	29.5322	-4.838249e+01	-4.647135e+03	-4.695518e+03
90844	0.260163	3.23502	126.632	29.5322	-4.838249e+01	-4.647135e+03	-4.695518e+03
90845	0.260163	3.23502	126.632	29.5322	-4.838249e+01	-4.647135e+03	-4.695518e+03
90846	0.260163	3.23502	126.632	29.5322	-4.838249e+01	-4.647135e+03	-4.695518e+03
90847	0.260163	3.23502	126.632	24.7552	-4.415135e+01	-4.650588e+03	-4.694740e+03
90848	0.25304	3.19075	123.736	28.5005	-4.557902e+01	-4.649950e+03	-4.695529e+03
90849	0.25304	3.19075	123.736	25.9808	-4.333736e+01	-4.651691e+03	-4.695029e+03
90850	0.25304	3.19075	123.736	25.9808	-4.333736e+01	-4.651691e+03	-4.695029e+03
90851	0.25304	3.19075	124.504	25.9078	-4.376861e+01	-4.651114e+03	-4.694883e+03
90852	0.25304	3.15405	121.085	24.7424	-4.073677e+01	-4.655291e+03	-4.696028e+03
90853	0.25304	3.15405	120.747	24.7424	-4.053113e+01	-4.655722e+03	-4.696253e+03
90854	0.25304	3.15405	120.747	24.7424	-4.053113e+01	-4.655722e+03	-4.696253e+03
90855	0.25304	3.15405	120.747	24.7424	-4.053113e+01	-4.655722e+03	-4.696253e+03
90856	0.25304	3.15405	123.108	24.7424	-4.199293e+01	-4.653288e+03	-4.695281e+03
90857	0.25304	3.15405	123.108	24.7424	-4.199293e+01	-4.653288e+03	-4.695281e+03
90858	0.252439	3.15405	123.108	23.6562	-4.115870e+01	-4.654264e+03	-4.695423e+03
90859	0.252439	3.21897	123.108	23.6562	-4.104812e+01	-4.654609e+03	-4.695657e+03
90860	0.252439	3.21897	123.108	21.7779	-3.971706e+01	-4.656542e+03	-4.696259e+03
90861	0.252439	3.21897	123.108	19.9586	-3.856226e+01	-4.658772e+03	-4.697334e+03
90862	0.252439	3.21897	127.675	22.718	-4.335187e+01	-4.652175e+03	-4.695527e+03
90863	0.252439	3.21897	127.675	22.718	-4.335187e+01	-4.652175e+03	-4.695527e+03
90864	0.252439	3.21897	124.747	23.2917	-4.182668e+01	-4.653066e+03	-4.694893e+03
90865	0.252439	3.21897	124.747	30.4648	-4.810412e+01	-4.648000e+03	-4.696104e+03
90866	0.252439	3.21897	124.747	30.9524	-4.860554e+01	-4.647703e+03	-4.696308e+03
90867	0.252439	3.21897	124.747	32.6322	-5.040571e+01	-4.646887e+03	-4.697293e+03
90868	0.252439	3.21897	124.725	32.6322	-5.039140e+01	-4.646915e+03	-4.697306e+03
90869	0.252439	3.21897	124.725	32.1736	-4.988875e+01	-4.647153e+03	-4.697042e+03
90870	0.252439	3.21897	124.725	18.6529	-3.884868e+01	-4.658744e+03	-4.697592e+03
90871	0.252439	3.21897	124.725	21.5465	-4.059642e+01	-4.654914e+03	-4.695510e+03
90872	0.252439	3.21897	125.157	22.7651	-4.171346e+01	-4.653248e+03	-4.694961e+03
90873	0.252439	3.21897	125.157	22.6424	-4.162656e+01	-4.653363e+03	-4.694989e+03
90874	0.252439	3.21897	128.257	22.6424	-4.369443e+01	-4.652256e+03	-4.695950e+03
90875	0.252439	3.21897	128.257	22.6424	-4.369443e+01	-4.652256e+03	-4.695950e+03
90876	0.252439	3.34426	133.005	22.6424	-4.683771e+01	-4.648157e+03	-4.694994e+03
90877	0.252439	3.34426	133.005	22.6424	-4.683771e+01	-4.648157e+03	-4.694994e+03
90878	0.252439	3.34426	133.005	21.186	-4.585235e+01	-4.649717e+03	-4.695569e+03
90879	0.252439	3.36147	133.005	19.833	-4.498438e+01	-4.650921e+03	-4.695906e+03
90880	0.252439	3.4252	133.005	19.833	-4.487912e+01	-4.650238e+03	-4.695117e+03
90881	0.252439	3.4252	134.156	19.833	-4.572603e+01	-4.649468e+03	-4.695194e+03
90882	0.252439	3.4252	134.156	21.5464	-4.680138e+01	-4.647342e+03	-4.694143e+03
90883	0.252439	3.4252	134.156	21.5464	-4.680138e+01	-4.647342e+03	-4.694143e+03
90884	0.252439	3.4252	134.156	22.7302	-4.761286e+01	-4.646090e+03	-4.693703e+03
90885	0.252439	3.43343	134.156	22.7302	-4.759933e+01	-4.646044e+03	-4.693643e+03
90886	0.252439	3.43343	134.156	22.3361	-4.732298e+01	-4.646427e+03	-4.693750e+03
90887	0.261192	3.43343	134.156	22.3361	-4.732318e+01	-4.647311e+03	-4.694635e+03
90888	0.261192	3.43343	134.156	22.3361	-4.732318e+01	-4.647311e+03	-4.694635e+03
90889	0.261192	3.43343	134.156	29.0088	-5.284081e+01	-4.641767e+03	-4.694607e+03
90890	0.261192	3.43343	134.156	31.2306	-5.507319e+01	-4.640478e+03	-4.695551e+03
90891	0.261192	3.43343	134.156	28.4795	-5.233808e+01	-4.642110e+03	-4.694448e+03
90892	0.261192	3.43343	134.156	28.4795	-5.233808e+01	-4.642110e+03	-4.694448e+03
90893	0.261192	3.43343	134.156	28.4795	-5.233808e+01	-4.642110e+03	-4.694448e+03
90894	0.261192	3.43343	132.24	26.0461	-4.876861e+01	-4.645974e+03	-4.694743e+03
90895	0.261192	3.32064	132.24	24.1536	-4.743380e+01	-4.647416e+03	-4.694849e+03
90896	0.261192	3.39421	132.24	24.1536	-4.731163e+01	-4.646986e+03	-4.694297e+03
90897	0.261192	3.40763	129.262	24.1536	-4.518244e+01	-4.651609e+03	-4.696791e+03
90898	0.261192	3.40763	129.262	24.1536	-4.518244e+01	-4.651609e+03	-4.696791e+03
90899	0.261192	3.40763	129.262	24.1536	-4.518244e+01	-4.651609e+03	-4.696791e+03
90900	0.236685	3.40763	129.262	24.1536	-4.518189e+01	-4.652407e+03	-4.697589e+03
90901	0.236685	3.38413	129.262	24.1536	-4.522069e+01	-4.652284e+03	-4.697505e+03
90902	0.236685	3.38413	129.262	24.0119	-4.511250e+01	-4.652381e+03	-4.697494e+03
90903	0.236685	3.38413	129.262	24.2758	-4.531457e+01	-4.652141e+03	-4.697455e+03
90904	0.259081	3.38413	129.262	27.3188	-4.784652e+01	-4.647545e+03	-4.695392e+03
90905	0.259081	3.38413	129.262	26.526	-4.715130e+01	-4.648149e+03	-4.695300e+03
90906	0.259081	3.38413	130.47	26.526	-4.799509e+01	-4.646388e+03	-4.694383e+03
90907	0.259081	3.38413	130.47	26.2368	-4.774779e+01	-4.646597e+03	-4.694345e+03
90908	0.256061	3.28458	130.47	26.2368	-4.791361e+01	-4.646699e+03	-4.694613e+03
90909	0.256061	3.28458	130.47	26.2368	-4.791361e+01	-4.646699e+03	-4.694613e+03
90910	0.256061	3.28458	130.47	23.0739	-4.542688e+01	-4.649392e+03	-4.694819e+03
90911	0.256061	3.35348	130.47	26.1099	-4.769105e+01	-4.645965e+03	-4.693656e+03
90912	0.256061	3.35348	130.47	22.2644	-4.473966e+01	-4.649407e+03	-4.694146e+03
90913	0.256061	3.35348	130.47	22.2644	-4.473966e+01	-4.649407e+03	-4.694146e+03
90914	0.256061	3.35348	130.47	21.5249	-4.423992e+01	-4.650271e+03	-4.694511e+03
90915	0.256061	3.35348	130.47	28.0427	-4.939782e+01	-4.644624e+03	-4.694022e+03
90916	0.256061	3.35348	130.231	28.0427	-4.922961e+01	-4.644833e+03	-4.694063e+03
90917	0.256061	3.35348	130.231	26.2603	-4.765028e+01	-4.646088e+03	-4.693738e+03
90918	0.256061	3.35348	130.231	26.2603	-4.765028e+01	-4.646088e+03	-4.693738e+03
90919	0.253946	3.35348	130.231	26.2603	-4.765023e+01	-4.645982e+03	-4.693633e+03
90920	0.253946	3.35348	135.46	28.5703	-5.353061e+01	-4.643590e+03	-4.697121e+03
90921	0.253946	3.35348	135.299	28.5703	-5.340954e+01	-4.643498e+03	-4.696908e+03
90922	0.253946	3.41937	135.299	28.6899	-5.341367e+01	-4.641065e+03	-4.694479e+03
90923	0.253946	3.41937	135.299	26.7366	-5.163905e+01	-4.642341e+03	-4.693980e+03
90924	0.253946	3.41937	133.897	22.3227	-4.714515e+01	-4.646681e+03	-4.693826e+03
90925	0.2531	3.41937	133.897	22.3227	-4.714513e+01	-4.646682e+03	-4.693827e+03
90926	0.2531	3.41937	133.897	31.1737	-5.484485e+01	-4.640248e+03	-4.695093e+03
90927	0.25016	3.41937	133.897	30.8713	-5.453005e+01	-4.640717e+03	-4.695247e+03
90928	0.25016	3.41937	133.897	28.3036	-5.200467e+01	-4.642157e+03	-4.694162e+03
90929	0.25016	3.41937	133.897	26.8528	-5.069441e+01	-4.643073e+03	-4.693768e+03
90930	0.252129	3.41937	133.897	22.0325	-4.694571e+01	-4.647026e+03	-4.693972e+03
90931	0.252129	3.41937	133.897	22.6227	-4.735478e+01	-4.646421e+03	-4.693776e+03
90932	0.252129	3.41937	133.897	22.6227	-4.735478e+01	-4.646421e+03	-4.693776e+03
90933	0.252129	3.41937	133.897	20.7596	-4.611089e+01	-4.648492e+03	-4.694602e+03
90934	0.252129	3.41937	133.897	20.7596	-4.611089e+01	-4.648492e+03	-4.694602e+03
90935	0.252129	3.41937	133.897	24.637	-4.885583e+01	-4.644555e+03	-4.693410e+03
90936	0.252129	3.41937	133.897	24.637	-4.885583e+01	-4.644555e+03	-4.693410e+03
90937	0.252129	3.41937	133.897	24.637	-4.885583e+01	-4.644555e+03	-4.693410e+03
90938	0.252129	3.41937	132.628	26.701	-4.963233e+01	-4.643792e+03	-4.693424e+03
90939	0.252129	3.41937	132.628	26.701	-4.963233e+01	-4.643792e+03	-4.693424e+03
90940	0.252129	3.41937	131.387	23.9424	-4.649601e+01	-4.647255e+03	-4.693751e+03
90941	0.252129	3.35547	131.387	23.9424	-4.660166e+01	-4.647113e+03	-4.693715e+03
90942	0.252129	3.35547	131.387	24.862	-4.731528e+01	-4.646347e+03	-4.693662e+03
90943	0.252129	3.35547	131.387	24.862	-4.731528e+01	-4.646347e+03	-4.693662e+03
90944	0.252129	3.35547	131.387	24.862	-4.731528e+01	-4.646347e+03	-4.693662e+03
90945	0.252129	3.35547	131.387	24.862	-4.731528e+01	-4.646347e+03	-4.693662e+03
90946	0.252129	3.4741	131.387	24.862	-4.711998e+01	-4.647868e+03	-4.694988e+03
90947	0.252129	3.30323	131.387	24.862	-4.740240e+01	-4.647508e+03	-4.694910e+03
90948	0.265114	3.30323	131.387	18.2295	-4.301312e+01	-4.656259e+03	-4.699273e+03
90949	0.265114	3.31516	131.387	18.2295	-4.299316e+01	-4.656116e+03	-4.699110e+03
90950	0.265114	3.31516	131.387	18.6783	-4.323470e+01	-4.655344e+03	-4.698579e+03
90951	0.265114	3.31516	131.387	18.6783	-4.323470e+01	-4.655344e+03	-4.698579e+03
90952	0.265114	3.31516	131.387	18.9813	-4.340233e+01	-4.654895e+03	-4.698297e+03
90953	0.265114	3.31516	131.387	18.9813	-4.340233e+01	-4.654895e+03	-4.698297e+03
90954	0.265096	3.31516	131.387	28.6586	-5.068737e+01	-4.645025e+03	-4.695712e+03
90955	0.265096	3.31516	131.387	28.6586	-5.068737e+01	-4.645025e+03	-4.695712e+03
90956	0.265096	3.31516	131.387	28.6586	-5.068737e+01	-4.645025e+03	-4.695712e+03
90957	0.265096	3.31516	131.387	22.8016	-4.583075e+01	-4.649912e+03	-4.695742e+03
90958	0.265096	3.28837	131.387	23.0001	-4.601772e+01	-4.650065e+03	-4.696082e+03
90959	0.265096	3.28837	130.607	23.0001	-4.546431e+01	-4.650363e+03	-4.695827e+03
90960	0.248249	3.28837	131.814	23.6079	-4.676851e+01	-4.650159e+03	-4.696928e+03
90961	0.248249	3.28837	131.814	23.6079	-4.676851e+01	-4.650159e+03	-4.696928e+03
90962	0.248249	3.28837	131.814	23.6079	-4.676851e+01	-4.650159e+03	-4.696928e+03
90963	0.255257	3.28837	130.356	23.2547	-4.547151e+01	-4.649128e+03	-4.694599e+03
90964	0.255257	3.28837	130.356	31.264	-5.260278e+01	-4.643554e+03	-4.696157e+03
90965	0.255257	3.28837	123.66	33.0483	-5.005404e+01	-4.650091e+03	-4.700145e+03
90966	0.255257	3.28837	123.66	33.0483	-5.005404e+01	-4.650091e+03	-4.700145e+03
90967	0.255257	3.07049	123.66	33.0483	-5.042557e+01	-4.650533e+03	-4.700959e+03
90968	0.255257	3.25571	131.019	31.6599	-5.354539e+01	-4.644648e+03	-4.698193e+03
90969	0.255257	3.25571	131.019	31.6599	-5.354539e+01	-4.644648e+03	-4.698193e+03
90970	0.255257	3.26414	131.019	25.3482	-4.759713e+01	-4.648162e+03	-4.695759e+03
90971	0.255257	3.26414	131.019	25.3482	-4.759713e+01	-4.648162e+03	-4.695759e+03
90972	0.255257	3.26414	125.527	21.9814	-4.133404e+01	-4.654095e+03	-4.695429e+03
90973	0.248293	3.26414	125.527	21.9814	-4.133389e+01	-4.654132e+03	-4.695465e+03
90974	0.248293	3.26414	125.527	21.9814	-4.133389e+01	-4.654132e+03	-4.695465e+03
90975	0.248293	3.26414	125.527	21.9814	-4.133389e+01	-4.654132e+03	-4.695465e+03
90976	0.252092	3.26414	125.527	24.6988	-4.332750e+01	-4.651328e+03	-4.694655e+03
90977	0.252092	3.22972	125.527	24.6988	-4.338561e+01	-4.651167e+03	-4.694552e+03
90978	0.252092	3.22972	125.527	25.9693	-4.441899e+01	-4.650174e+03	-4.694593e+03
90979	0.252092	3.22972	125.527	25.9693	-4.441899e+01	-4.650174e+03	-4.694593e+03
90980	0.252092	3.22972	125.527	29.3384	-4.747191e+01	-4.647974e+03	-4.695446e+03
90981	0.252092	3.22972	128.401	29.3384	-4.939666e+01	-4.646924e+03	-4.696321e+03
90982	0.252092	3.22972	128.401	28.6928	-4.877645e+01	-4.647300e+03	-4.696077e+03
90983	0.252092	3.20386	127.681	28.6928	-4.833019e+01	-4.648198e+03	-4.696528e+03
90984	0.252092	3.20386	127.681	28.6928	-4.833019e+01	-4.648198e+03	-4.696528e+03
90985	0.252092	3.20386	125.107	28.6928	-4.662166e+01	-4.648814e+03	-4.695435e+03
90986	0.248094	3.20386	125.107	28.6928	-4.662157e+01	-4.649480e+03	-4.696102e+03
90987	0.248094	3.20386	125.107	24.6629	-4.312721e+01	-4.652252e+03	-4.695379e+03
90988	0.248094	3.20386	125.107	24.6629	-4.312721e+01	-4.652252e+03	-4.695379e+03
90989	0.248094	3.20386	125.107	24.6629	-4.312721e+01	-4.652252e+03	-4.695379e+03
90990	0.248094	3.20386	125.107	23.2127	-4.202862e+01	-4.653512e+03	-4.695541e+03
90991	0.248094	3.20386	125.044	22.8577	-4.173130e+01	-4.653900e+03	-4.695631e+03
90992	0.248094	3.27433	127.869	28.3174	-4.798570e+01	-4.647293e+03	-4.695279e+03
90993	0.256799	3.27433	127.869	25.5713	-4.557541e+01	-4.648523e+03	-4.694098e+03
90994	0.256799	3.27433	127.869	25.5713	-4.557541e+01	-4.648523e+03	-4.694098e+03
90995	0.261749	3.27433	127.869	25.5713	-4.557553e+01	-4.649178e+03	-4.694754e+03
90996	0.261749	3.27433	127.869	25.5713	-4.557553e+01	-4.649178e+03	-4.694754e+03
90997	0.261749	3.27433	127.869	28.2627	-4.793508e+01	-4.647188e+03	-4.695123e+03
90998	0.261749	3.27433	127.869	24.7809	-4.493765e+01	-4.649873e+03	-4.694810e+03
90999	0.2493	3.27433	127.869	24.3445	-4.459591e+01	-4.649893e+03	-4.694488e+03
91000	0.2493	3.27433	127.869	29.6476	-4.926179e+01	-4.646290e+03	-4.695552e+03
91001	0.2493	3.27433	127.869	25.7254	-4.570256e+01	-4.648788e+03	-4.694491e+03
91002	0.250561	3.27433	127.869	25.7254	-4.570259e+01	-4.648599e+03	-4.694301e+03
91003	0.250561	3.38163	127.869	25.7254	-4.552361e+01	-4.649852e+03	-4.695375e+03
91004	0.250561	3.38163	133.576	25.7254	-4.955943e+01	-4.644632e+03	-4.694192e+03
91005	0.250561	3.38163	133.576	25.7254	-4.955943e+01	-4.644632e+03	-4.694192e+03
91006	0.250561	3.38163	133.705	25.9052	-4.980416e+01	-4.644484e+03	-4.694288e+03
91007	0.250561	3.34615	133.705	25.9052	-4.986301e+01	-4.645706e+03	-4.695569e+03
91008	0.250561	3.34615	127.016	18.7481	-4.019643e+01	-4.657734e+03	-4.697931e+03
91009	0.249727	3.34615	127.016	18.7481	-4.019641e+01	-4.657719e+03	-4.697915e+03
91010	0.249727	3.34615	131.232	18.7481	-4.311036e+01	-4.653512e+03	-4.696623e+03
91011	0.249727	3.34615	131.232	32.6333	-5.460214e+01	-4.642161e+03	-4.696763e+03
91012	0.249727	3.34615	131.232	32.6333	-5.460214e+01	-4.642161e+03	-4.696763e+03
91013	0.248218	3.34615	131.232	32.6333	-5.460210e+01	-4.642484e+03	-4.697086e+03
91014	0.25318	3.34615	131.232	29.6053	-5.143862e+01	-4.643248e+03	-4.694687e+03
91015	0.258205	3.34615	131.232	27.1065	-4.910426e+01	-4.644829e+03	-4.693933e+03
91016	0.258205	3.34615	131.232	22.7188	-4.560944e+01	-4.648592e+03	-4.694201e+03
91017	0.258205	3.34615	131.232	22.7188	-4.560944e+01	-4.648592e+03	-4.694201e+03
91018	0.258205	3.34615	131.232	19.6847	-4.364313e+01	-4.652280e+03	-4.695923e+03
91019	0.258205	3.34615	131.232	34.7421	-5.702221e+01	-4.640697e+03	-4.697719e+03
91020	0.258205	3.34615	131.232	29.4587	-5.129486e+01	-4.643318e+03	-4.694613e+03
91021	0.258205	3.34615	131.232	30.9851	-5.283487e+01	-4.642477e+03	-4.695312e+03
91022	0.258205	3.34615	131.232	27.2397	-4.922246e+01	-4.644760e+03	-4.693983e+03
