iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	LnPrior	LnData	LnPosterior
90871	0.723049	0.0950781	0.0568319	0.0111049	1.1678	8.508273e+00	-1.717398e+02	-1.632315e+02
90872	0.723049	0.0876341	0.0568319	0.0111049	1.1678	8.609222e+00	-1.725300e+02	-1.639208e+02
90873	0.709781	0.0883309	0.0568319	0.00405152	1.79431	9.089169e+00	-1.719913e+02	-1.629021e+02
90874	0.709781	0.0883309	0.0568319	0.00965575	1.44008	8.965083e+00	-1.720612e+02	-1.630961e+02
90875	0.709781	0.0883309	0.0568319	0.00965575	1.64279	9.058035e+00	-1.720729e+02	-1.630149e+02
90876	0.709781	0.0916223	0.0568319	0.0140914	1.64279	9.064438e+00	-1.720080e+02	-1.629435e+02
90877	0.709781	0.0916223	0.0568319	0.0140914	1.64279	9.064438e+00	-1.720080e+02	-1.629435e+02
90878	0.709781	0.0916223	0.0423373	0.0481641	1.64279	8.944988e+00	-1.727661e+02	-1.638212e+02
90879	0.709781	0.0916223	0.058404	0.0481641	2.87038	8.570455e+00	-1.730080e+02	-1.644375e+02
90880	0.709781	0.0916223	0.058404	0.052317	2.86543	8.555129e+00	-1.731257e+02	-1.645705e+02
90881	0.709781	0.0916223	0.0613614	0.052317	2.86543	8.262864e+00	-1.731236e+02	-1.648607e+02
90882	0.709781	0.0944823	0.0481532	0.052317	3.01394	8.664367e+00	-1.732986e+02	-1.646343e+02
90883	0.73509	0.0953764	0.0481532	0.052317	0.0226115	6.869428e+00	-1.718185e+02	-1.649491e+02
90884	0.702628	0.0953764	0.0481532	0.052317	1.28286	8.953154e+00	-1.734044e+02	-1.644512e+02
90885	0.702628	0.0953764	0.0481532	0.000153818	1.28286	9.003976e+00	-1.719757e+02	-1.629717e+02
90886	0.702628	0.0850925	0.0481532	0.000153818	2.53826	9.140369e+00	-1.720932e+02	-1.629529e+02
90887	0.702628	0.0850925	0.0481532	0.000153818	2.53826	9.140369e+00	-1.720932e+02	-1.629529e+02
90888	0.70837	0.0968529	0.0481532	0.021768	1.19706	8.818431e+00	-1.723324e+02	-1.635139e+02
90889	0.70837	0.0819316	0.0481532	0.0816493	1.19706	8.431071e+00	-1.734318e+02	-1.650008e+02
90890	0.70837	0.0904824	0.0481532	0.109475	0.544079	7.689379e+00	-1.735847e+02	-1.658953e+02
90891	0.70837	0.0904824	0.0304213	0.109098	0.186351	5.210266e+00	-1.732137e+02	-1.680034e+02
90892	0.70837	0.0904824	0.0304213	0.0974215	0.525893	5.920329e+00	-1.733117e+02	-1.673913e+02
90893	0.70837	0.0904824	0.0304213	0.00349975	2.09529	7.449303e+00	-1.718555e+02	-1.644062e+02
90894	0.70837	0.0904824	0.0365964	0.00349975	2.43873	8.375939e+00	-1.718599e+02	-1.634840e+02
90895	0.70837	0.0963532	0.0365964	0.00349975	2.43873	8.175284e+00	-1.718865e+02	-1.637112e+02
90896	0.710316	0.0963532	0.0365964	0.00349975	2.18757	8.232655e+00	-1.718148e+02	-1.635821e+02
90897	0.710316	0.0963532	0.0694344	0.00349975	3.33899	6.363604e+00	-1.718268e+02	-1.654632e+02
90898	0.710316	0.0902509	0.0694344	0.00349975	3.33899	6.565108e+00	-1.718774e+02	-1.653123e+02
90899	0.710316	0.0902509	0.0694344	0.00349975	4.0633	5.332952e+00	-1.718833e+02	-1.665504e+02
90900	0.710316	0.0902509	0.045483	0.00349975	2.75203	8.965244e+00	-1.718706e+02	-1.629054e+02
90901	0.710316	0.104238	0.0563394	0.0518036	0.306741	6.644448e+00	-1.736847e+02	-1.670402e+02
90902	0.710316	0.104616	0.0390389	0.0518036	2.05691	7.622055e+00	-1.743815e+02	-1.667595e+02
90903	0.710316	0.089835	0.0390389	0.0626759	1.75975	8.599608e+00	-1.730976e+02	-1.644980e+02
90904	0.710316	0.089835	0.0390389	0.0590937	1.75975	8.622492e+00	-1.730131e+02	-1.643906e+02
90905	0.710316	0.089835	0.0390389	0.0590937	3.05506	8.094773e+00	-1.733188e+02	-1.652240e+02
90906	0.710316	0.0881921	0.0390389	0.0690295	2.27294	8.529495e+00	-1.733979e+02	-1.648684e+02
90907	0.710316	0.0881921	0.0390389	0.0690295	0.87236	7.930957e+00	-1.728418e+02	-1.649109e+02
90908	0.710316	0.0881921	0.0390389	0.0690295	0.457308	7.376793e+00	-1.725920e+02	-1.652152e+02
90909	0.710316	0.0881921	0.0477341	0.0917262	0.888326	8.309769e+00	-1.732629e+02	-1.649531e+02
90910	0.710316	0.0881921	0.0477341	0.0423398	0.888326	8.672705e+00	-1.724303e+02	-1.637576e+02
90911	0.710316	0.0881921	0.0433212	0.0258413	0.624719	8.183878e+00	-1.721581e+02	-1.639742e+02
90912	0.710316	0.0881921	0.0433212	8.37943e-05	0.584058	8.098808e+00	-1.719487e+02	-1.638499e+02
90913	0.703761	0.0942011	0.0433212	8.37943e-05	0.772427	8.346040e+00	-1.718671e+02	-1.635210e+02
90914	0.703761	0.0942011	0.0433212	8.37943e-05	2.59694	8.921340e+00	-1.718679e+02	-1.629465e+02
90915	0.703761	0.0990937	0.0496239	8.37943e-05	1.68024	8.945483e+00	-1.722146e+02	-1.632691e+02
90916	0.70922	0.0990937	0.0496239	8.37943e-05	1.68024	8.887351e+00	-1.719026e+02	-1.630153e+02
90917	0.70922	0.0990937	0.0505429	8.37943e-05	1.68024	8.886585e+00	-1.719029e+02	-1.630163e+02
90918	0.70922	0.0990937	0.0505429	0.000779021	2.79891	8.620705e+00	-1.719264e+02	-1.633057e+02
90919	0.70922	0.0990937	0.0505429	0.014907	2.79891	8.647542e+00	-1.724057e+02	-1.637582e+02
90920	0.70922	0.0990937	0.0505429	0.00280914	2.79891	8.626480e+00	-1.719941e+02	-1.633676e+02
90921	0.70496	0.0847683	0.0505429	0.00280914	2.79891	8.948722e+00	-1.722248e+02	-1.632760e+02
90922	0.70496	0.0985705	0.0505429	0.00280914	3.23753	8.271691e+00	-1.721901e+02	-1.639184e+02
90923	0.70496	0.0985705	0.0505429	0.00280914	2.06784	9.035132e+00	-1.721783e+02	-1.631432e+02
90924	0.70496	0.0941352	0.0505429	0.00280914	3.18208	8.620546e+00	-1.719054e+02	-1.632848e+02
90925	0.70496	0.0941352	0.0607839	0.0711113	2.37152	8.489205e+00	-1.740160e+02	-1.655268e+02
90926	0.731429	0.0877126	0.0469158	0.0705992	2.37152	8.773659e+00	-1.737630e+02	-1.649893e+02
90927	0.731429	0.0877126	0.0469158	0.115327	2.42258	8.243460e+00	-1.745376e+02	-1.662941e+02
90928	0.731429	0.0877126	0.0478934	0.0876629	2.42258	8.621103e+00	-1.740430e+02	-1.654219e+02
90929	0.731429	0.0863966	0.0478934	0.0768107	0.896636	8.168459e+00	-1.733589e+02	-1.651904e+02
90930	0.731429	0.0974103	0.0478934	0.0705754	1.61483	8.545654e+00	-1.728814e+02	-1.643358e+02
90931	0.723148	0.0974103	0.0531316	0.0491008	0.336902	7.449113e+00	-1.720644e+02	-1.646153e+02
90932	0.723148	0.0974103	0.0531316	0.055474	1.18876	8.470853e+00	-1.725676e+02	-1.640967e+02
90933	0.723148	0.0974103	0.0531316	0.0508153	2.42327	8.734458e+00	-1.727934e+02	-1.640590e+02
90934	0.723148	0.0974103	0.0670847	0.0508153	3.42618	6.396640e+00	-1.729491e+02	-1.665524e+02
90935	0.723148	0.0897124	0.0670847	0.0508153	2.14975	7.676569e+00	-1.729121e+02	-1.652355e+02
90936	0.723148	0.0897124	0.0670847	0.0508153	2.14975	7.676569e+00	-1.729121e+02	-1.652355e+02
90937	0.723148	0.0982531	0.0670847	0.0351029	2.14975	7.392782e+00	-1.723253e+02	-1.649325e+02
90938	0.723148	0.0982531	0.0383305	0.0351029	2.14975	8.171333e+00	-1.723359e+02	-1.641645e+02
90939	0.723148	0.0979909	0.045726	0.0351029	2.49989	8.668446e+00	-1.723816e+02	-1.637132e+02
90940	0.723148	0.0890352	0.045726	0.0429689	2.49989	8.959666e+00	-1.729196e+02	-1.639600e+02
90941	0.723148	0.0890352	0.045726	0.0429689	2.49989	8.959666e+00	-1.729196e+02	-1.639600e+02
90942	0.723148	0.0890352	0.045726	0.0429689	2.24169	9.055405e+00	-1.728716e+02	-1.638162e+02
90943	0.723148	0.087943	0.045726	0.0429689	2.55616	8.913451e+00	-1.730528e+02	-1.641393e+02
90944	0.715609	0.087943	0.0573001	0.000300306	1.83935	8.980986e+00	-1.721154e+02	-1.631345e+02
90945	0.715609	0.087943	0.0573001	0.00130409	1.38905	8.810271e+00	-1.721242e+02	-1.633139e+02
90946	0.715609	0.087943	0.0573001	0.043104	1.10705	8.583827e+00	-1.725442e+02	-1.639604e+02
90947	0.715609	0.087943	0.0573001	0.0393269	1.83994	8.982218e+00	-1.726772e+02	-1.636950e+02
90948	0.715609	0.087943	0.0573001	0.0393269	1.83994	8.982218e+00	-1.726772e+02	-1.636950e+02
90949	0.711405	0.087943	0.0576299	0.0210021	1.83994	9.034420e+00	-1.723161e+02	-1.632817e+02
90950	0.715492	0.0897531	0.0403947	0.0210021	1.24352	8.565347e+00	-1.721623e+02	-1.635969e+02
90951	0.715492	0.0897531	0.0403947	0.0210021	2.3077	8.804142e+00	-1.722875e+02	-1.634834e+02
90952	0.724528	0.0897531	0.0403947	0.0210021	2.3077	8.695697e+00	-1.724928e+02	-1.637971e+02
90953	0.7128	0.0897531	0.0395672	0.0210021	1.88921	8.793169e+00	-1.722237e+02	-1.634306e+02
90954	0.750557	0.0897531	0.0395672	0.0210021	3.40274	7.318283e+00	-1.743068e+02	-1.669885e+02
90955	0.755418	0.0897531	0.0395672	0.00713156	3.34079	7.316034e+00	-1.747558e+02	-1.674398e+02
90956	0.652557	0.0897531	0.0395672	0.00713156	2.90554	8.874520e+00	-1.761297e+02	-1.672552e+02
90957	0.672936	0.0897531	0.0395672	0.0325355	2.90554	8.747313e+00	-1.746668e+02	-1.659194e+02
90958	0.703586	0.0897531	0.0395672	0.0325355	2.90554	8.476795e+00	-1.726977e+02	-1.642209e+02
90959	0.703586	0.0929226	0.0262275	0.0325355	2.41293	6.477707e+00	-1.727726e+02	-1.662949e+02
90960	0.703586	0.0929226	0.0402162	0.0325355	2.41293	8.824741e+00	-1.727670e+02	-1.639422e+02
90961	0.703586	0.0929226	0.0417029	0.011519	2.90328	8.643104e+00	-1.721711e+02	-1.635280e+02
90962	0.732731	0.0929226	0.0417029	0.0329665	0.320017	7.287989e+00	-1.720776e+02	-1.647896e+02
90963	0.732731	0.0929226	0.0417029	0.0226891	2.26521	8.676562e+00	-1.723907e+02	-1.637141e+02
90964	0.732731	0.103193	0.0429234	0.0394739	2.26521	7.913807e+00	-1.723452e+02	-1.644314e+02
90965	0.780748	0.103193	0.0429234	0.0394739	3.30115	6.349869e+00	-1.736205e+02	-1.672706e+02
90966	0.74113	0.0942489	0.0429234	0.0165818	1.6103	8.566713e+00	-1.724024e+02	-1.638357e+02
90967	0.74113	0.0942489	0.0429234	0.0165818	1.35096	8.432020e+00	-1.723731e+02	-1.639411e+02
90968	0.74113	0.0942489	0.0429234	0.0165818	2.13397	8.633670e+00	-1.724543e+02	-1.638206e+02
90969	0.74113	0.0942276	0.0520181	0.0165818	1.25518	8.596198e+00	-1.723629e+02	-1.637667e+02
90970	0.74113	0.0942276	0.0559394	0.0798516	0.451752	7.240073e+00	-1.724503e+02	-1.652103e+02
90971	0.74113	0.0903634	0.0559394	0.0751093	1.93018	8.567466e+00	-1.736938e+02	-1.651263e+02
90972	0.68972	0.0903634	0.0559394	0.0751093	2.21602	9.139965e+00	-1.747219e+02	-1.655819e+02
90973	0.68972	0.0903634	0.0426158	0.0789124	2.54834	8.882831e+00	-1.749641e+02	-1.660812e+02
90974	0.76767	0.0903634	0.0426158	0.0549735	1.00167	7.707261e+00	-1.753739e+02	-1.676667e+02
90975	0.76767	0.0903634	0.0417214	0.0412731	1.00167	7.697421e+00	-1.755170e+02	-1.678196e+02
90976	0.71245	0.0903634	0.0536033	0.037801	1.00167	8.759184e+00	-1.723212e+02	-1.635620e+02
90977	0.713762	0.0903634	0.0457065	0.037801	2.03518	9.214801e+00	-1.725524e+02	-1.633376e+02
90978	0.713762	0.0903634	0.0457065	0.037801	2.03518	9.214801e+00	-1.725524e+02	-1.633376e+02
90979	0.713762	0.0880485	0.0457065	0.0211308	2.49719	9.098094e+00	-1.724175e+02	-1.633194e+02
90980	0.713762	0.0880485	0.0457065	0.0530885	2.5702	8.973694e+00	-1.730806e+02	-1.641069e+02
90981	0.713762	0.0911097	0.0457065	0.0530885	1.13891	8.778408e+00	-1.726139e+02	-1.638355e+02
90982	0.74758	0.0911097	0.0457065	0.0442812	1.13891	8.375978e+00	-1.734116e+02	-1.650356e+02
90983	0.74758	0.0911097	0.0457065	0.0442812	0.731663	7.942375e+00	-1.732539e+02	-1.653115e+02
90984	0.740546	0.0954924	0.0457065	0.0442812	1.14464	8.337555e+00	-1.723820e+02	-1.640444e+02
90985	0.740546	0.0954924	0.0457065	0.0514082	1.76074	8.643748e+00	-1.726709e+02	-1.640271e+02
90986	0.740546	0.0938808	0.0457065	0.0514082	0.995702	8.243592e+00	-1.725734e+02	-1.643298e+02
90987	0.740546	0.0918182	0.0457065	0.0353079	1.36525	8.663985e+00	-1.728787e+02	-1.642147e+02
90988	0.744046	0.0909483	0.0457065	0.0353079	1.64845	8.765870e+00	-1.733237e+02	-1.645578e+02
90989	0.744046	0.0909483	0.0388702	0.0617326	1.64845	8.120919e+00	-1.735112e+02	-1.653903e+02
90990	0.744046	0.0909483	0.0388702	0.0624055	0.35218	6.820635e+00	-1.728372e+02	-1.660166e+02
90991	0.744046	0.0909483	0.0665718	0.0624055	2.21869	7.400613e+00	-1.736892e+02	-1.662886e+02
90992	0.744046	0.0909483	0.0665718	0.042885	2.21869	7.500183e+00	-1.734942e+02	-1.659940e+02
90993	0.744046	0.09384	0.0665718	0.042885	2.21869	7.430950e+00	-1.729788e+02	-1.655479e+02
90994	0.744046	0.09384	0.0550058	0.042885	2.21869	8.678791e+00	-1.729878e+02	-1.643090e+02
90995	0.744046	0.09384	0.0550058	0.098435	2.21869	8.239078e+00	-1.738658e+02	-1.656267e+02
90996	0.729931	0.09384	0.0550058	0.098435	2.21869	8.432432e+00	-1.738107e+02	-1.653783e+02
90997	0.729931	0.0969658	0.0550058	0.0919731	2.21869	8.339483e+00	-1.736904e+02	-1.653510e+02
90998	0.729931	0.0969658	0.0556306	0.0385339	0.555307	7.664460e+00	-1.718974e+02	-1.642329e+02
90999	0.729931	0.0904545	0.0556306	0.0689947	0.297095	7.338960e+00	-1.723829e+02	-1.650440e+02
91000	0.729931	0.0904545	0.0556306	0.0689947	1.16826	8.443010e+00	-1.729133e+02	-1.644703e+02
91001	0.709945	0.0904545	0.0469676	0.042182	0.917238	8.704059e+00	-1.724036e+02	-1.636996e+02
91002	0.709945	0.0904545	0.0505393	0.042182	1.86745	9.325986e+00	-1.726538e+02	-1.633278e+02
91003	0.676816	0.0724125	0.0505393	0.042182	2.63118	7.899369e+00	-1.735491e+02	-1.656498e+02
91004	0.676816	0.0724125	0.0314947	0.130445	2.63118	5.274046e+00	-1.755026e+02	-1.702285e+02
91005	0.676816	0.0724125	0.0495044	0.130445	1.78991	7.162184e+00	-1.750735e+02	-1.679114e+02
91006	0.705312	0.0758626	0.0432614	0.115513	2.74642	7.207911e+00	-1.751837e+02	-1.679757e+02
91007	0.720657	0.0758626	0.038233	0.0414167	2.07984	7.521536e+00	-1.754555e+02	-1.679340e+02
91008	0.693806	0.0802529	0.038233	0.00563907	0.514595	7.253453e+00	-1.724113e+02	-1.651578e+02
91009	0.693806	0.0802529	0.038233	0.00563907	2.9751	7.881259e+00	-1.724927e+02	-1.646114e+02
91010	0.693806	0.0802529	0.0420341	0.00563907	2.86341	8.358949e+00	-1.724901e+02	-1.641311e+02
91011	0.693806	0.0864224	0.0420341	0.00563907	2.34826	9.082083e+00	-1.721410e+02	-1.630589e+02
91012	0.693806	0.0864224	0.0420341	0.00563907	2.34826	9.082083e+00	-1.721410e+02	-1.630589e+02
91013	0.693806	0.0874979	0.0403094	0.00563907	2.34826	8.962516e+00	-1.721442e+02	-1.631817e+02
91014	0.693806	0.0916682	0.0403094	0.00563907	2.34826	8.979906e+00	-1.723161e+02	-1.633362e+02
91015	0.693806	0.102031	0.0403094	0.00563907	2.00928	8.330669e+00	-1.737144e+02	-1.653837e+02
91016	0.693806	0.0809282	0.0512771	0.00563907	1.56411	9.009358e+00	-1.723892e+02	-1.633798e+02
91017	0.693806	0.0809282	0.0512771	0.00563907	2.10541	9.098804e+00	-1.724053e+02	-1.633065e+02
91018	0.693806	0.0900654	0.0512771	0.00563907	2.10541	9.510270e+00	-1.722137e+02	-1.627035e+02
91019	0.693806	0.0900654	0.0512771	0.00563907	1.92514	9.513024e+00	-1.722093e+02	-1.626963e+02
91020	0.693806	0.0869859	0.0520773	0.0529211	1.92514	9.385643e+00	-1.733092e+02	-1.639236e+02
91021	0.731299	0.0816135	0.0520773	0.0529211	1.92514	8.657411e+00	-1.747172e+02	-1.660597e+02
91022	0.731299	0.101492	0.0520773	0.0216331	3.26267	7.638897e+00	-1.719267e+02	-1.642878e+02
91023	0.731299	0.101492	0.0339196	0.0164774	2.79053	6.851519e+00	-1.717535e+02	-1.649020e+02
91024	0.731299	0.101492	0.0339196	0.0164774	2.97013	6.693419e+00	-1.717638e+02	-1.650704e+02
91025	0.744143	0.101492	0.0339196	0.0172766	3.02699	6.460135e+00	-1.717738e+02	-1.653136e+02
91026	0.744143	0.101492	0.0339196	0.0172766	2.13585	6.978260e+00	-1.717095e+02	-1.647312e+02
91027	0.744143	0.101492	0.0408184	0.012775	2.13746	7.845922e+00	-1.716224e+02	-1.637765e+02
91028	0.744143	0.101492	0.0573667	0.0241492	0.917255	7.422105e+00	-1.716469e+02	-1.642248e+02
91029	0.744143	0.103135	0.0573667	0.0241492	0.644706	6.887478e+00	-1.714971e+02	-1.646096e+02
91030	0.724045	0.103135	0.0573667	0.0378437	3.02712	7.524370e+00	-1.727593e+02	-1.652350e+02
91031	0.724045	0.0887968	0.0573667	0.0378437	2.26307	8.872679e+00	-1.728362e+02	-1.639636e+02
91032	0.698504	0.0887968	0.0550446	0.0378437	2.26307	9.300984e+00	-1.728776e+02	-1.635766e+02
91033	0.698504	0.0887968	0.034575	0.0162103	2.26307	8.262321e+00	-1.723139e+02	-1.640516e+02
91034	0.698504	0.0887968	0.034575	0.0162103	1.71053	8.255029e+00	-1.722712e+02	-1.640162e+02
91035	0.698504	0.0887968	0.0271641	0.0162103	1.71053	6.837298e+00	-1.722728e+02	-1.654355e+02
91036	0.698504	0.0887968	0.0427726	0.0162103	1.71053	9.183504e+00	-1.722684e+02	-1.630849e+02
91037	0.698504	0.0887968	0.0427726	0.0146899	0.718962	8.403790e+00	-1.721347e+02	-1.637309e+02
91038	0.694552	0.0952593	0.0427726	0.0146899	0.216773	7.541458e+00	-1.727030e+02	-1.651616e+02
91039	0.704334	0.0952593	0.0659494	0.0146899	1.13775	7.651665e+00	-1.722309e+02	-1.645792e+02
91040	0.704334	0.0952593	0.0659494	0.0223648	2.04671	8.024074e+00	-1.725332e+02	-1.645091e+02
91041	0.704334	0.0935717	0.0659494	0.0223648	0.236265	6.544301e+00	-1.721357e+02	-1.655914e+02
91042	0.711706	0.0935717	0.0659494	0.00352146	1.3994	7.818918e+00	-1.717337e+02	-1.639148e+02
91043	0.726151	0.0935717	0.0659494	0.0126828	2.7122	7.590898e+00	-1.720029e+02	-1.644120e+02
91044	0.726151	0.0935717	0.0659494	0.0126828	3.47309	6.759520e+00	-1.720352e+02	-1.652756e+02
91045	0.726151	0.0935717	0.0429038	0.0126828	3.69536	7.427525e+00	-1.720475e+02	-1.646200e+02
91046	0.726151	0.0935717	0.0429038	0.0126828	4.33946	6.128103e+00	-1.720672e+02	-1.659391e+02
91047	0.711948	0.0935717	0.0429038	0.0114521	3.08595	8.442560e+00	-1.719739e+02	-1.635313e+02
91048	0.711948	0.0915501	0.0285428	0.0114521	3.08595	6.444062e+00	-1.720138e+02	-1.655698e+02
91049	0.711948	0.0915501	0.0758442	0.0760765	2.66747	5.533428e+00	-1.736895e+02	-1.681561e+02
91050	0.711948	0.0816493	0.0628149	0.0519177	1.35361	7.895206e+00	-1.732873e+02	-1.653921e+02
91051	0.711948	0.087583	0.0628149	0.0403013	2.4132	8.385595e+00	-1.727800e+02	-1.643944e+02
91052	0.711948	0.087583	0.0374681	0.0403013	1.92898	8.504305e+00	-1.727046e+02	-1.642003e+02
91053	0.727359	0.087583	0.0374681	0.0177589	2.88698	7.960866e+00	-1.729655e+02	-1.650046e+02
91054	0.727359	0.087583	0.0374681	0.0177589	2.88698	7.960866e+00	-1.729655e+02	-1.650046e+02
91055	0.727359	0.0890487	0.0461024	0.0177589	2.8016	8.766916e+00	-1.726979e+02	-1.639310e+02
91056	0.727359	0.0890487	0.046471	0.0177589	2.1905	9.083741e+00	-1.726504e+02	-1.635667e+02
91057	0.727359	0.0890487	0.0557248	0.0505142	0.906259	8.329804e+00	-1.726840e+02	-1.643542e+02
91058	0.727359	0.0890487	0.0473772	0.0505142	0.112999	7.277024e+00	-1.722844e+02	-1.650074e+02
91059	0.727359	0.0887699	0.0473772	0.0505142	1.73557	9.019408e+00	-1.730114e+02	-1.639920e+02
91060	0.727359	0.0935305	0.0473772	0.0505142	1.73557	8.964651e+00	-1.726089e+02	-1.636442e+02
91061	0.727359	0.0935305	0.0473772	0.0505142	1.73557	8.964651e+00	-1.726089e+02	-1.636442e+02
91062	0.711102	0.0935305	0.038374	0.0449003	1.73557	8.541369e+00	-1.727336e+02	-1.641922e+02
91063	0.647629	0.0765622	0.0508011	0.0228822	1.25756	8.684325e+00	-1.741643e+02	-1.654799e+02
91064	0.647629	0.0765622	0.0508011	0.0228822	1.25756	8.684325e+00	-1.741643e+02	-1.654799e+02
91065	0.647629	0.0653339	0.0508011	0.0228822	0.821015	6.125726e+00	-1.732831e+02	-1.671574e+02
91066	0.647629	0.0630885	0.0508011	0.0583789	0.723743	5.312825e+00	-1.737266e+02	-1.684138e+02
91067	0.647629	0.0630885	0.0508011	0.0168404	2.49216	6.120423e+00	-1.735059e+02	-1.673854e+02
91068	0.647629	0.0630885	0.0508011	0.0168404	1.48292	6.107846e+00	-1.734305e+02	-1.673227e+02
91069	0.647629	0.0630885	0.0508011	0.0228254	0.179953	4.585404e+00	-1.732840e+02	-1.686986e+02
91070	0.643167	0.0630885	0.0508011	0.0515558	0.572197	5.165469e+00	-1.736440e+02	-1.684785e+02
91071	0.631448	0.0630885	0.0541574	0.0515558	0.112897	4.364709e+00	-1.738891e+02	-1.695244e+02
91072	0.631448	0.0630885	0.0581607	0.0515558	0.333657	4.510369e+00	-1.739875e+02	-1.694771e+02
91073	0.631448	0.0687514	0.0581607	0.00923289	2.86333	6.958408e+00	-1.739908e+02	-1.670323e+02
91074	0.631448	0.0687514	0.0581607	0.00923289	1.32945	7.106261e+00	-1.739384e+02	-1.668321e+02
91075	0.631448	0.0687514	0.0581607	0.00923289	2.26554	7.295824e+00	-1.739741e+02	-1.666783e+02
91076	0.631448	0.0687514	0.0581607	0.0729432	2.39543	7.042972e+00	-1.760920e+02	-1.690490e+02
91077	0.631448	0.0687514	0.0581607	0.0729432	1.10585	6.721399e+00	-1.757260e+02	-1.690046e+02
91078	0.631448	0.0687514	0.0388055	0.0729432	3.18484	6.125635e+00	-1.762453e+02	-1.701196e+02
91079	0.661168	0.0690601	0.0388055	0.104962	3.18484	5.708162e+00	-1.753012e+02	-1.695930e+02
91080	0.661168	0.0690601	0.0388055	0.0281788	3.28207	6.146954e+00	-1.734484e+02	-1.673014e+02
91081	0.654037	0.0690601	0.0388055	0.00199857	2.71626	6.733279e+00	-1.728922e+02	-1.661589e+02
91082	0.698318	0.0690601	0.0388055	0.00199857	2.71626	6.395959e+00	-1.754601e+02	-1.690642e+02
91083	0.6587	0.0690601	0.0444762	0.00199857	2.69094	7.198834e+00	-1.728931e+02	-1.656943e+02
91084	0.67929	0.0690601	0.0444762	0.00199857	2.69094	7.056775e+00	-1.736676e+02	-1.666108e+02
91085	0.67929	0.0737263	0.0444762	0.0566388	2.69094	7.845447e+00	-1.737661e+02	-1.659207e+02
91086	0.67929	0.074796	0.0444762	0.0394578	1.43323	8.167189e+00	-1.731428e+02	-1.649756e+02
91087	0.67929	0.086426	0.0444762	0.0394578	1.46228	9.275171e+00	-1.736008e+02	-1.643257e+02
91088	0.678151	0.086426	0.0444762	0.0206603	1.46228	9.313681e+00	-1.731325e+02	-1.638188e+02
91089	0.708537	0.0854581	0.0563453	0.00167284	1.46228	8.915807e+00	-1.722104e+02	-1.632946e+02
91090	0.708537	0.0854581	0.0269759	0.0515403	1.46228	6.415105e+00	-1.728848e+02	-1.664697e+02
91091	0.708537	0.0854581	0.0269759	0.0329803	1.03666	6.160220e+00	-1.725040e+02	-1.663438e+02
91092	0.708537	0.0854581	0.0688941	0.0329803	1.75166	7.458993e+00	-1.726403e+02	-1.651813e+02
91093	0.699413	0.0966428	0.0688941	0.0329803	3.54838	6.268466e+00	-1.734908e+02	-1.672223e+02
91094	0.699413	0.0966428	0.0645288	0.0253201	1.82253	8.191927e+00	-1.730469e+02	-1.648550e+02
91095	0.699413	0.0966428	0.0460276	0.0245467	1.82253	9.169052e+00	-1.730258e+02	-1.638568e+02
91096	0.699413	0.0787784	0.0460276	0.0245467	1.66285	8.718981e+00	-1.730386e+02	-1.643196e+02
91097	0.699413	0.077006	0.0591664	0.0245467	2.99682	7.723165e+00	-1.734737e+02	-1.657506e+02
91098	0.699413	0.0830784	0.0505857	0.0245467	2.36034	9.178153e+00	-1.726539e+02	-1.634758e+02
91099	0.719604	0.0830784	0.0505857	0.0517214	0.0938079	7.128186e+00	-1.728137e+02	-1.656855e+02
91100	0.703637	0.0818413	0.0451401	0.0620453	0.376696	7.536482e+00	-1.726968e+02	-1.651603e+02
91101	0.703637	0.0818413	0.0405913	0.100294	0.376696	6.846389e+00	-1.730649e+02	-1.662185e+02
91102	0.703637	0.0818413	0.0405913	0.118513	1.89823	7.904252e+00	-1.744961e+02	-1.665919e+02
91103	0.703637	0.0987586	0.0405913	0.102643	0.566241	7.055456e+00	-1.750924e+02	-1.680369e+02
91104	0.703637	0.0987586	0.0405913	0.102643	0.642315	7.161634e+00	-1.751567e+02	-1.679951e+02
91105	0.703637	0.0987586	0.0405913	0.102643	1.43042	7.921078e+00	-1.756998e+02	-1.677788e+02
91106	0.710819	0.0987586	0.0405913	0.0582738	2.24892	8.394442e+00	-1.737182e+02	-1.653237e+02
91107	0.710819	0.0987586	0.0405913	0.0269634	2.24892	8.505098e+00	-1.726511e+02	-1.641460e+02
91108	0.710819	0.0987586	0.0405913	0.0269634	1.97716	8.535817e+00	-1.726190e+02	-1.640832e+02
91109	0.753049	0.0987586	0.0405913	0.0467075	1.49027	7.797064e+00	-1.725343e+02	-1.647373e+02
91110	0.719424	0.0882438	0.0405913	0.0467075	1.70635	8.710103e+00	-1.728074e+02	-1.640973e+02
91111	0.731491	0.0882438	0.0405913	0.0164259	1.70635	8.613445e+00	-1.729693e+02	-1.643558e+02
91112	0.71092	0.0882438	0.0622844	0.0164259	2.39302	8.516753e+00	-1.722558e+02	-1.637390e+02
91113	0.71092	0.0930013	0.0622844	0.0164259	2.39302	8.487134e+00	-1.720864e+02	-1.635993e+02
91114	0.71092	0.0838788	0.0622844	0.0164259	1.15974	8.069043e+00	-1.726140e+02	-1.645449e+02
91115	0.71092	0.0990221	0.0380891	0.0527423	1.35814	7.958844e+00	-1.733128e+02	-1.653539e+02
