iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Trc(1)	LnPrior	LnData	LnPosterior
92280	0.294362	0.874576	35.5664	32.8368	0.000118465	-1.483204e+02	-4.907815e+03	-5.056135e+03
92281	0.295111	0.874576	35.4532	40.4412	0.000118465	-1.534080e+02	-4.904747e+03	-5.058155e+03
92282	0.295111	0.874576	36.6358	40.4412	0.000118465	-1.531247e+02	-4.906010e+03	-5.059135e+03
92283	0.295111	0.874576	36.6358	26.9185	0.000235187	-1.457252e+02	-4.913264e+03	-5.058989e+03
92284	0.295111	0.874576	36.6358	31.9477	0.000235187	-1.476228e+02	-4.910218e+03	-5.057841e+03
92285	0.295111	0.874576	36.1511	31.9477	1.29994e-05	-1.477373e+02	-4.907686e+03	-5.055423e+03
92286	0.29846	0.874576	36.1511	31.9477	1.29994e-05	-1.477316e+02	-4.906901e+03	-5.054632e+03
92287	0.29846	0.881676	36.4419	31.9477	1.29994e-05	-1.500344e+02	-4.904189e+03	-5.054224e+03
92288	0.29846	0.881676	36.4419	39.8353	1.29994e-05	-1.550483e+02	-4.900964e+03	-5.056013e+03
92289	0.321114	0.881676	37.4146	34.9027	1.29994e-05	-1.513586e+02	-4.905193e+03	-5.056552e+03
92290	0.321114	0.908195	37.4146	34.9027	1.29994e-05	-1.603953e+02	-4.896566e+03	-5.056961e+03
92291	0.321114	0.908195	37.4146	28.8753	1.29994e-05	-1.575289e+02	-4.900178e+03	-5.057707e+03
92292	0.321114	0.908195	38.5713	28.8753	1.29994e-05	-1.572744e+02	-4.899913e+03	-5.057187e+03
92293	0.321114	0.922427	38.5713	28.8753	1.29994e-05	-1.622404e+02	-4.895173e+03	-5.057413e+03
92294	0.321114	0.922427	38.5713	30.7814	1.29994e-05	-1.629897e+02	-4.893778e+03	-5.056768e+03
92295	0.321114	0.922427	38.5713	30.7814	1.29994e-05	-1.629897e+02	-4.893778e+03	-5.056768e+03
92296	0.321114	0.916942	38.5713	35.4431	1.29994e-05	-1.635114e+02	-4.892938e+03	-5.056449e+03
92297	0.321114	0.916942	38.5713	35.4431	0.000146901	-1.635114e+02	-4.893935e+03	-5.057446e+03
92298	0.321114	0.923669	38.5713	35.4431	4.28338e-05	-1.658718e+02	-4.891058e+03	-5.056930e+03
92299	0.321114	0.923669	38.5713	35.4431	4.28338e-05	-1.658718e+02	-4.891058e+03	-5.056930e+03
92300	0.322201	0.923669	38.5713	35.4431	6.07921e-05	-1.658700e+02	-4.891636e+03	-5.057506e+03
92301	0.322201	0.923669	38.5713	35.4431	0.000320204	-1.658700e+02	-4.893550e+03	-5.059420e+03
92302	0.318378	0.923669	38.4522	35.4431	0.000332319	-1.659020e+02	-4.892235e+03	-5.058137e+03
92303	0.318378	0.923669	39.5967	33.5548	7.22858e-05	-1.645668e+02	-4.892370e+03	-5.056936e+03
92304	0.318378	0.923669	38.1736	33.5548	7.22858e-05	-1.648673e+02	-4.891450e+03	-5.056317e+03
92305	0.308012	0.923669	38.1736	33.5548	7.22858e-05	-1.648848e+02	-4.888806e+03	-5.053691e+03
92306	0.308012	0.923669	38.1736	36.3413	7.22858e-05	-1.665509e+02	-4.887523e+03	-5.054074e+03
92307	0.308012	0.923669	38.1736	36.3413	7.22858e-05	-1.665509e+02	-4.887523e+03	-5.054074e+03
92308	0.308012	0.923669	38.1736	36.3413	7.22858e-05	-1.665509e+02	-4.887523e+03	-5.054074e+03
92309	0.308012	0.923669	38.1736	36.3413	1.01478e-05	-1.665509e+02	-4.887051e+03	-5.053602e+03
92310	0.308012	0.923669	38.4797	36.3413	2.04321e-06	-1.664846e+02	-4.887163e+03	-5.053648e+03
92311	0.296519	0.923669	38.4797	36.3413	2.04321e-06	-1.665041e+02	-4.887779e+03	-5.054283e+03
92312	0.297955	0.923669	38.4797	36.3413	2.04321e-06	-1.665016e+02	-4.887494e+03	-5.053996e+03
92313	0.317714	0.923669	39.1045	31.5448	2.04321e-06	-1.636606e+02	-4.891937e+03	-5.055597e+03
92314	0.317714	0.923669	39.1925	31.5448	2.04321e-06	-1.636422e+02	-4.892034e+03	-5.055676e+03
92315	0.317714	0.923669	38.5363	31.5448	0.000171565	-1.637809e+02	-4.892868e+03	-5.056649e+03
92316	0.309695	0.923669	38.5363	31.5448	0.000183981	-1.637944e+02	-4.891026e+03	-5.054820e+03
92317	0.309695	0.923669	38.5363	31.5448	0.000131128	-1.637944e+02	-4.890701e+03	-5.054495e+03
92318	0.309695	0.923669	38.6987	31.5448	0.000131128	-1.637597e+02	-4.890798e+03	-5.054558e+03
92319	0.302275	0.923669	38.6987	31.5448	0.000131128	-1.637723e+02	-4.890527e+03	-5.054299e+03
92320	0.300511	0.923669	38.6987	31.0376	0.000131128	-1.635462e+02	-4.890988e+03	-5.054534e+03
92321	0.301391	0.942359	38.6987	31.0376	0.000131128	-1.701986e+02	-4.884003e+03	-5.054201e+03
92322	0.301391	0.942359	39.4503	31.0376	0.000131128	-1.700413e+02	-4.884622e+03	-5.054664e+03
92323	0.301391	0.942359	39.4503	31.0376	0.000131128	-1.700413e+02	-4.884622e+03	-5.054664e+03
92324	0.301391	0.942359	39.0227	33.9586	0.000131128	-1.715904e+02	-4.882504e+03	-5.054094e+03
92325	0.301391	0.942359	38.7781	33.9586	0.000131128	-1.716420e+02	-4.882421e+03	-5.054063e+03
92326	0.301391	0.942359	38.7781	33.9586	0.000165663	-1.716420e+02	-4.882688e+03	-5.054330e+03
92327	0.301391	0.942359	38.7781	33.9586	0.000165663	-1.716420e+02	-4.882688e+03	-5.054330e+03
92328	0.301391	0.942359	38.7119	33.9586	0.000165663	-1.716561e+02	-4.882677e+03	-5.054333e+03
92329	0.301391	0.942359	38.7119	33.9586	0.000165663	-1.716561e+02	-4.882677e+03	-5.054333e+03
92330	0.301391	0.942359	38.7119	33.9586	0.000165663	-1.716561e+02	-4.882677e+03	-5.054333e+03
92331	0.301391	0.942359	38.9191	28.1981	0.000165663	-1.690595e+02	-4.886132e+03	-5.055191e+03
92332	0.301391	0.942359	38.9191	28.1981	0.000165663	-1.690595e+02	-4.886132e+03	-5.055191e+03
92333	0.301391	0.942359	38.9191	28.1981	3.00069e-05	-1.690595e+02	-4.885133e+03	-5.054192e+03
92334	0.301391	0.942359	38.9191	35.719	3.00069e-05	-1.726571e+02	-4.880992e+03	-5.053649e+03
92335	0.301391	0.942359	38.9191	35.719	8.88496e-05	-1.726571e+02	-4.881420e+03	-5.054077e+03
92336	0.301391	0.942359	39.0624	35.719	0.000105403	-1.726269e+02	-4.881616e+03	-5.054243e+03
92337	0.304296	0.942359	39.0624	35.719	0.000105403	-1.726220e+02	-4.881613e+03	-5.054235e+03
92338	0.304296	0.942359	38.6313	35.719	7.6592e-06	-1.727132e+02	-4.880916e+03	-5.053629e+03
92339	0.304296	0.918116	38.6313	29.8392	7.6592e-06	-1.611038e+02	-4.892765e+03	-5.053869e+03
92340	0.304296	0.918116	37.6608	26.3324	7.6592e-06	-1.601817e+02	-4.894563e+03	-5.054744e+03
92341	0.304296	0.918116	38.3892	26.3324	7.6592e-06	-1.600216e+02	-4.894873e+03	-5.054894e+03
92342	0.304296	0.921067	38.3892	26.3324	7.6592e-06	-1.610567e+02	-4.893736e+03	-5.054793e+03
92343	0.292976	0.906627	38.132	26.3324	7.6592e-06	-1.561018e+02	-4.901233e+03	-5.057335e+03
92344	0.292976	0.906627	38.132	26.3324	7.6592e-06	-1.561018e+02	-4.901233e+03	-5.057335e+03
92345	0.298667	0.906627	38.132	26.3324	7.6592e-06	-1.560921e+02	-4.899795e+03	-5.055887e+03
92346	0.298667	0.906627	38.2386	26.3324	7.6592e-06	-1.560689e+02	-4.900081e+03	-5.056150e+03
92347	0.298667	0.918509	38.2116	26.3324	7.6592e-06	-1.602076e+02	-4.894754e+03	-5.054962e+03
92348	0.314431	0.918509	38.2116	26.3324	7.6592e-06	-1.601809e+02	-4.896094e+03	-5.056275e+03
92349	0.314431	0.918509	38.2116	41.9382	5.50231e-05	-1.690046e+02	-4.888150e+03	-5.057155e+03
92350	0.314431	0.899362	38.2116	39.0125	5.50231e-05	-1.599763e+02	-4.896372e+03	-5.056348e+03
92351	0.315135	0.921786	38.2116	36.7713	8.04226e-05	-1.661529e+02	-4.889461e+03	-5.055614e+03
92352	0.315135	0.89241	38.2116	36.7713	8.04226e-05	-1.559995e+02	-4.900540e+03	-5.056539e+03
92353	0.315135	0.89241	37.3383	39.8567	8.04226e-05	-1.584538e+02	-4.898021e+03	-5.056475e+03
92354	0.315135	0.89241	37.1026	39.8567	8.04226e-05	-1.585075e+02	-4.897964e+03	-5.056471e+03
92355	0.315135	0.89241	37.1026	39.8567	8.04226e-05	-1.585075e+02	-4.897964e+03	-5.056471e+03
92356	0.315135	0.89241	37.1026	35.6726	8.04226e-05	-1.555344e+02	-4.899676e+03	-5.055211e+03
92357	0.29329	0.89241	37.1415	35.6726	8.04226e-05	-1.555625e+02	-4.900682e+03	-5.056245e+03
92358	0.291972	0.899063	37.1415	35.6726	0.000261798	-1.578340e+02	-4.899286e+03	-5.057120e+03
92359	0.291972	0.899063	37.2683	35.6726	0.000215143	-1.578051e+02	-4.899216e+03	-5.057021e+03
92360	0.29419	0.899063	37.1547	35.6726	0.000215143	-1.578272e+02	-4.898358e+03	-5.056185e+03
92361	0.30219	0.899063	37.1547	31.5141	0.000200999	-1.555525e+02	-4.899002e+03	-5.054554e+03
92362	0.30219	0.899063	37.1547	31.5141	0.000200999	-1.555525e+02	-4.899002e+03	-5.054554e+03
92363	0.30219	0.899063	37.1547	28.863	0.000193021	-1.544720e+02	-4.900553e+03	-5.055025e+03
92364	0.30219	0.899063	37.5222	28.863	0.000193021	-1.543888e+02	-4.900861e+03	-5.055250e+03
92365	0.30219	0.90039	36.3003	29.8693	0.000193021	-1.555026e+02	-4.900133e+03	-5.055636e+03
92366	0.30219	0.90039	37.7032	29.8693	0.000193021	-1.551799e+02	-4.899983e+03	-5.055163e+03
92367	0.30219	0.90039	37.3014	29.8693	0.000193021	-1.552704e+02	-4.899444e+03	-5.054715e+03
92368	0.30219	0.893137	37.3014	34.1282	0.00021136	-1.548374e+02	-4.900256e+03	-5.055093e+03
92369	0.30219	0.893137	37.3014	31.0486	0.000184901	-1.532868e+02	-4.901652e+03	-5.054939e+03
92370	0.309836	0.893137	37.3014	28.5993	0.00010722	-1.523113e+02	-4.902751e+03	-5.055063e+03
92371	0.309836	0.904517	37.3014	39.2876	0.000280142	-1.621684e+02	-4.894584e+03	-5.056753e+03
92372	0.309836	0.904517	37.3014	38.1078	0.000194508	-1.612861e+02	-4.894393e+03	-5.055679e+03
92373	0.309836	0.904517	39.014	38.1078	5.36986e-05	-1.609120e+02	-4.896438e+03	-5.057350e+03
92374	0.309836	0.904517	38.0145	38.1078	5.36986e-05	-1.611267e+02	-4.893792e+03	-5.054919e+03
92375	0.309836	0.904517	38.0145	35.343	5.36986e-05	-1.592771e+02	-4.894884e+03	-5.054161e+03
92376	0.309836	0.911362	37.1074	35.343	5.36986e-05	-1.618486e+02	-4.892718e+03	-5.054566e+03
92377	0.309836	0.911362	37.1074	32.6962	5.36986e-05	-1.603643e+02	-4.894045e+03	-5.054409e+03
92378	0.309808	0.911362	37.1415	32.6962	5.36986e-05	-1.603566e+02	-4.894019e+03	-5.054375e+03
92379	0.309808	0.911362	36.6924	32.6962	5.36986e-05	-1.604602e+02	-4.895059e+03	-5.055519e+03
92380	0.309808	0.869298	35.8794	32.6962	5.36986e-05	-1.463963e+02	-4.908325e+03	-5.054721e+03
92381	0.309808	0.869298	35.8728	34.1925	5.36986e-05	-1.472025e+02	-4.907579e+03	-5.054781e+03
92382	0.309808	0.869298	35.8728	34.1925	5.36986e-05	-1.472025e+02	-4.907579e+03	-5.054781e+03
92383	0.309808	0.844409	35.2748	34.1925	5.36986e-05	-1.392463e+02	-4.917183e+03	-5.056429e+03
92384	0.309808	0.844409	35.2748	34.1925	1.51342e-05	-1.392464e+02	-4.916899e+03	-5.056145e+03
92385	0.309808	0.844409	35.2748	34.1925	1.51342e-05	-1.392464e+02	-4.916899e+03	-5.056145e+03
92386	0.309808	0.844409	35.2748	34.1925	1.51342e-05	-1.392464e+02	-4.916899e+03	-5.056145e+03
92387	0.309808	0.844409	35.6257	34.1925	1.51342e-05	-1.391602e+02	-4.917464e+03	-5.056624e+03
92388	0.309808	0.844409	35.6257	34.1925	1.51342e-05	-1.391602e+02	-4.917464e+03	-5.056624e+03
92389	0.309808	0.858807	35.2228	34.1925	1.51342e-05	-1.439161e+02	-4.911369e+03	-5.055286e+03
92390	0.309808	0.858807	36.0267	32.9998	1.51342e-05	-1.430715e+02	-4.912102e+03	-5.055173e+03
92391	0.309808	0.858807	34.7313	25.8804	1.51342e-05	-1.407022e+02	-4.917622e+03	-5.058324e+03
92392	0.309808	0.868677	35.8175	29.5748	1.51342e-05	-1.448156e+02	-4.910110e+03	-5.054925e+03
92393	0.309808	0.872521	35.8175	30.2697	1.51342e-05	-1.463639e+02	-4.908412e+03	-5.054776e+03
92394	0.309808	0.872521	35.4365	30.2697	1.51342e-05	-1.464568e+02	-4.908972e+03	-5.055428e+03
92395	0.309808	0.872521	36.2554	30.2697	2.55443e-05	-1.462590e+02	-4.908331e+03	-5.054590e+03
92396	0.309808	0.872521	36.5917	30.2697	2.55443e-05	-1.461797e+02	-4.908622e+03	-5.054802e+03
92397	0.309808	0.877126	36.5917	30.2697	2.55443e-05	-1.477120e+02	-4.906771e+03	-5.054483e+03
92398	0.309808	0.877126	36.1547	31.6581	2.55443e-05	-1.484242e+02	-4.905858e+03	-5.054282e+03
92399	0.309808	0.877126	37.2667	31.6581	2.55443e-05	-1.481652e+02	-4.907052e+03	-5.055217e+03
92400	0.307825	0.887892	37.2965	31.6581	2.55443e-05	-1.517770e+02	-4.902245e+03	-5.054022e+03
92401	0.300043	0.931446	37.4121	31.6581	2.55443e-05	-1.668627e+02	-4.887360e+03	-5.054222e+03
92402	0.300043	0.914388	37.4121	31.4006	2.55443e-05	-1.607404e+02	-4.892449e+03	-5.053189e+03
92403	0.300043	0.914388	37.2187	31.4006	2.55443e-05	-1.607843e+02	-4.892534e+03	-5.053318e+03
92404	0.300043	0.914388	37.7407	31.4006	2.55443e-05	-1.606667e+02	-4.892513e+03	-5.053179e+03
92405	0.317029	0.914388	38.4779	31.4006	2.55443e-05	-1.604766e+02	-4.894768e+03	-5.055245e+03
92406	0.317029	0.914388	38.4779	31.4006	2.55443e-05	-1.604766e+02	-4.894768e+03	-5.055245e+03
92407	0.317029	0.914388	38.4779	31.4006	2.55443e-05	-1.604766e+02	-4.894768e+03	-5.055245e+03
92408	0.317029	0.914388	38.4779	31.4006	2.55443e-05	-1.604766e+02	-4.894768e+03	-5.055245e+03
92409	0.317029	0.914388	38.4779	31.4006	2.55443e-05	-1.604766e+02	-4.894768e+03	-5.055245e+03
92410	0.305711	0.914388	38.4025	31.4006	2.55443e-05	-1.605120e+02	-4.893092e+03	-5.053604e+03
92411	0.305711	0.914388	37.3849	31.4006	2.55443e-05	-1.607369e+02	-4.892685e+03	-5.053422e+03
92412	0.305711	0.914388	37.3849	31.4006	2.55443e-05	-1.607369e+02	-4.892685e+03	-5.053422e+03
92413	0.305711	0.888655	37.3849	31.4006	2.55443e-05	-1.518998e+02	-4.902236e+03	-5.054136e+03
92414	0.305711	0.933062	37.9039	36.4629	2.55443e-05	-1.700204e+02	-4.884250e+03	-5.054271e+03
92415	0.305711	0.93266	37.9039	37.7137	2.55443e-05	-1.707324e+02	-4.883856e+03	-5.054588e+03
92416	0.305711	0.919022	37.9039	37.7137	0.000427554	-1.659162e+02	-4.890900e+03	-5.056816e+03
92417	0.297936	0.919022	37.9039	37.7137	0.000427554	-1.659294e+02	-4.891063e+03	-5.056992e+03
92418	0.297936	0.919022	38.2155	37.7137	0.000427554	-1.658610e+02	-4.891386e+03	-5.057247e+03
92419	0.316757	0.919022	38.2155	37.7137	0.000287082	-1.658292e+02	-4.891831e+03	-5.057660e+03
92420	0.292303	0.919022	38.2458	37.7137	0.000294775	-1.658640e+02	-4.891882e+03	-5.057746e+03
92421	0.292303	0.939874	38.1431	37.7137	0.000294775	-1.732802e+02	-4.883735e+03	-5.057015e+03
92422	0.292303	0.939874	38.847	37.7137	0.000198686	-1.731289e+02	-4.883493e+03	-5.056622e+03
92423	0.292303	0.939874	38.847	37.7137	0.000231959	-1.731289e+02	-4.883696e+03	-5.056825e+03
92424	0.292303	0.939874	38.847	28.4996	0.000173217	-1.682983e+02	-4.887792e+03	-5.056090e+03
92425	0.292303	0.926347	37.453	28.4996	0.000173217	-1.637865e+02	-4.892154e+03	-5.055940e+03
92426	0.305411	0.926347	37.453	28.4996	0.000173217	-1.637642e+02	-4.892271e+03	-5.056035e+03
92427	0.301334	0.924292	37.453	28.4996	0.000173217	-1.630459e+02	-4.892262e+03	-5.055307e+03
92428	0.301334	0.924292	36.7245	28.4996	0.000173217	-1.632128e+02	-4.894055e+03	-5.057268e+03
92429	0.292558	0.924292	38.2557	34.6655	1.60245e-05	-1.657397e+02	-4.888828e+03	-5.054568e+03
92430	0.292558	0.935875	38.137	33.4526	1.60245e-05	-1.691936e+02	-4.884827e+03	-5.054021e+03
92431	0.292558	0.935875	38.137	33.4526	1.60245e-05	-1.691936e+02	-4.884827e+03	-5.054021e+03
92432	0.292558	0.935875	38.137	33.4526	1.60245e-05	-1.691936e+02	-4.884827e+03	-5.054021e+03
92433	0.292558	0.935442	38.6825	33.4526	1.60245e-05	-1.689213e+02	-4.885451e+03	-5.054373e+03
92434	0.292558	0.97008	38.6825	33.4526	1.60245e-05	-1.815263e+02	-4.874419e+03	-5.055945e+03
92435	0.292558	0.97008	39.1211	34.8906	1.60245e-05	-1.822489e+02	-4.873051e+03	-5.055300e+03
92436	0.292558	0.966261	39.1211	34.8906	1.60245e-05	-1.808353e+02	-4.874178e+03	-5.055014e+03
92437	0.292558	0.966261	39.1211	34.8906	9.10611e-05	-1.808353e+02	-4.874691e+03	-5.055526e+03
92438	0.292558	0.946712	39.1211	34.8906	9.10611e-05	-1.736923e+02	-4.881478e+03	-5.055170e+03
92439	0.292558	0.946712	39.1383	34.8906	9.10611e-05	-1.736887e+02	-4.881491e+03	-5.055180e+03
92440	0.292558	0.946712	39.1383	39.2581	9.10611e-05	-1.766716e+02	-4.879864e+03	-5.056536e+03
92441	0.292558	0.95944	39.1383	39.2581	0.000571458	-1.813048e+02	-4.878620e+03	-5.059925e+03
92442	0.292558	0.95944	39.1383	39.2581	0.000571458	-1.813048e+02	-4.878620e+03	-5.059925e+03
92443	0.292558	0.943042	39.1383	39.2581	0.000523702	-1.753475e+02	-4.884287e+03	-5.059635e+03
92444	0.292558	0.943042	39.1383	31.2216	0.000523702	-1.704485e+02	-4.887664e+03	-5.058112e+03
92445	0.298972	0.943042	38.1071	31.2216	0.000523702	-1.706581e+02	-4.886989e+03	-5.057647e+03
92446	0.298972	0.940538	38.0053	31.2216	0.000523702	-1.697802e+02	-4.887809e+03	-5.057589e+03
92447	0.298972	0.940538	39.6644	31.2216	0.000523702	-1.694290e+02	-4.888631e+03	-5.058060e+03
92448	0.298972	0.940538	39.6644	31.2216	0.000523702	-1.694290e+02	-4.888631e+03	-5.058060e+03
92449	0.298972	0.940538	39.1636	33.8272	0.000523702	-1.708374e+02	-4.886338e+03	-5.057175e+03
92450	0.300243	0.940538	39.1636	33.8272	9.95984e-05	-1.708353e+02	-4.883259e+03	-5.054095e+03
92451	0.300243	0.940538	39.1636	33.8272	9.95984e-05	-1.708353e+02	-4.883259e+03	-5.054095e+03
92452	0.300243	0.940538	39.1636	33.8272	2.40842e-05	-1.708353e+02	-4.882742e+03	-5.053577e+03
92453	0.300243	0.924602	38.1427	33.8272	2.40842e-05	-1.653828e+02	-4.887730e+03	-5.053113e+03
92454	0.300243	0.924602	38.1427	33.8272	2.40842e-05	-1.653828e+02	-4.887730e+03	-5.053113e+03
92455	0.300243	0.924602	38.1427	33.8272	1.96019e-05	-1.653828e+02	-4.887688e+03	-5.053071e+03
92456	0.300243	0.924602	38.3438	33.8272	1.96019e-05	-1.653390e+02	-4.887817e+03	-5.053156e+03
92457	0.300243	0.924602	37.9416	33.8272	1.96019e-05	-1.654269e+02	-4.887623e+03	-5.053050e+03
92458	0.300243	0.924602	37.6963	33.8272	1.96019e-05	-1.654813e+02	-4.887727e+03	-5.053208e+03
92459	0.300243	0.916055	37.6963	33.8272	0.000284451	-1.624819e+02	-4.892456e+03	-5.054938e+03
92460	0.300243	0.916055	37.6963	29.6826	7.17113e-05	-1.605332e+02	-4.893198e+03	-5.053731e+03
92461	0.300243	0.916055	37.6963	29.6826	7.17113e-05	-1.605332e+02	-4.893198e+03	-5.053731e+03
92462	0.302102	0.916055	37.6963	29.6826	7.17113e-05	-1.605300e+02	-4.893189e+03	-5.053719e+03
92463	0.302102	0.916055	36.6911	29.6826	0.000164913	-1.607593e+02	-4.895164e+03	-5.055924e+03
92464	0.302102	0.890997	37.8385	29.6826	0.000180476	-1.518734e+02	-4.904801e+03	-5.056675e+03
92465	0.302102	0.888302	37.8385	29.6826	0.000180476	-1.509605e+02	-4.906113e+03	-5.057073e+03
92466	0.302102	0.940569	38.0488	29.6826	0.000180476	-1.691332e+02	-4.886330e+03	-5.055463e+03
92467	0.302102	0.935763	38.0488	31.6295	2.29467e-05	-1.682420e+02	-4.885276e+03	-5.053518e+03
92468	0.302102	0.911956	38.0488	31.6295	2.29467e-05	-1.598538e+02	-4.893539e+03	-5.053393e+03
92469	0.302102	0.911956	38.3705	31.6295	2.29467e-05	-1.597837e+02	-4.894126e+03	-5.053910e+03
92470	0.302102	0.911956	38.1779	31.6295	2.33938e-05	-1.598255e+02	-4.893714e+03	-5.053540e+03
92471	0.302102	0.911956	38.1779	31.6295	2.33938e-05	-1.598255e+02	-4.893714e+03	-5.053540e+03
92472	0.301053	0.911956	38.1779	31.6295	2.33938e-05	-1.598273e+02	-4.893810e+03	-5.053637e+03
92473	0.301053	0.911956	37.3969	31.6295	2.33938e-05	-1.600008e+02	-4.893066e+03	-5.053066e+03
92474	0.301053	0.911956	37.4159	31.6295	2.33938e-05	-1.599965e+02	-4.893083e+03	-5.053080e+03
92475	0.301053	0.911956	37.1845	31.6295	2.33938e-05	-1.600490e+02	-4.893203e+03	-5.053252e+03
92476	0.301053	0.911956	37.1845	36.3855	2.33938e-05	-1.627138e+02	-4.890924e+03	-5.053638e+03
92477	0.301053	0.911956	37.2106	36.3855	2.33938e-05	-1.627079e+02	-4.890922e+03	-5.053630e+03
92478	0.301053	0.911956	38.4708	36.3855	2.33938e-05	-1.624286e+02	-4.892271e+03	-5.054699e+03
92479	0.301053	0.911956	38.4708	36.3855	2.33938e-05	-1.624286e+02	-4.892271e+03	-5.054699e+03
92480	0.301053	0.911956	38.5948	36.3855	2.33938e-05	-1.624020e+02	-4.892614e+03	-5.055016e+03
92481	0.301053	0.911956	38.6536	36.3855	2.33938e-05	-1.623895e+02	-4.892798e+03	-5.055187e+03
92482	0.301053	0.911956	38.6536	36.3855	2.33938e-05	-1.623895e+02	-4.892798e+03	-5.055187e+03
92483	0.312037	0.911956	38.6536	36.3855	0.000112869	-1.623708e+02	-4.893147e+03	-5.055518e+03
92484	0.312037	0.911956	38.6536	36.3855	0.000112869	-1.623708e+02	-4.893147e+03	-5.055518e+03
92485	0.312037	0.932392	39.1318	36.3855	0.000112869	-1.694568e+02	-4.885809e+03	-5.055266e+03
92486	0.306454	0.932392	39.5878	36.3855	0.000156674	-1.693722e+02	-4.886511e+03	-5.055883e+03
92487	0.306454	0.932392	39.5878	36.3855	0.000156674	-1.693722e+02	-4.886511e+03	-5.055883e+03
92488	0.306454	0.932392	39.5878	36.3855	0.000138834	-1.693722e+02	-4.886346e+03	-5.055718e+03
92489	0.306454	0.932392	39.1298	36.3855	0.000137395	-1.694667e+02	-4.885396e+03	-5.054863e+03
92490	0.306454	0.932392	38.7157	29.0128	0.000450598	-1.658088e+02	-4.891178e+03	-5.056987e+03
92491	0.306454	0.950236	38.7157	29.0128	0.000450598	-1.722204e+02	-4.885929e+03	-5.058150e+03
92492	0.306454	0.942606	39.0173	29.0128	0.000327265	-1.693995e+02	-4.886984e+03	-5.056383e+03
92493	0.306454	0.936155	39.2411	30.1872	0.000417348	-1.674906e+02	-4.889262e+03	-5.056753e+03
92494	0.306454	0.936155	38.9353	30.1872	0.000417348	-1.675546e+02	-4.888987e+03	-5.056542e+03
92495	0.306454	0.936155	38.9353	31.3222	0.000295369	-1.680429e+02	-4.887406e+03	-5.055449e+03
92496	0.306454	0.936155	38.9353	31.3222	0.000638909	-1.680428e+02	-4.889894e+03	-5.057937e+03
92497	0.306454	0.93017	38.9353	32.2526	0.000359665	-1.663507e+02	-4.889532e+03	-5.055883e+03
92498	0.306454	0.93017	38.9353	32.2526	0.000359665	-1.663507e+02	-4.889532e+03	-5.055883e+03
92499	0.306454	0.93017	38.9353	29.0864	0.000121069	-1.649995e+02	-4.889751e+03	-5.054750e+03
92500	0.306454	0.927422	38.9353	34.8339	0.000121069	-1.667753e+02	-4.887639e+03	-5.054414e+03
92501	0.306454	0.927422	39.2314	34.8339	0.000148348	-1.667133e+02	-4.888394e+03	-5.055107e+03
92502	0.306454	0.927422	37.911	33.6936	0.000148348	-1.663457e+02	-4.888112e+03	-5.054457e+03
92503	0.306454	0.927422	37.911	33.6936	0.000148348	-1.663457e+02	-4.888112e+03	-5.054457e+03
92504	0.306454	0.927422	37.911	34.1353	9.65013e-05	-1.665915e+02	-4.887487e+03	-5.054079e+03
92505	0.306454	0.927422	38.7516	34.1353	9.65013e-05	-1.664094e+02	-4.887584e+03	-5.053994e+03
92506	0.306454	0.927422	38.7516	34.4894	9.65013e-05	-1.666121e+02	-4.887431e+03	-5.054044e+03
92507	0.294667	0.927422	38.7516	34.4894	0.000124679	-1.666321e+02	-4.888734e+03	-5.055366e+03
92508	0.294667	0.957966	38.7516	34.4894	0.000124679	-1.776241e+02	-4.877636e+03	-5.055261e+03
92509	0.294667	0.957966	38.7516	34.4894	0.000101303	-1.776241e+02	-4.877489e+03	-5.055113e+03
92510	0.294667	0.957966	38.7516	34.4894	0.000101303	-1.776241e+02	-4.877489e+03	-5.055113e+03
92511	0.294667	0.923785	38.9024	34.4894	0.000101303	-1.653164e+02	-4.890690e+03	-5.056007e+03
92512	0.29749	0.923785	37.845	34.4894	9.25214e-05	-1.655403e+02	-4.888317e+03	-5.053858e+03
92513	0.29749	0.923785	37.845	34.4894	9.25214e-05	-1.655403e+02	-4.888317e+03	-5.053858e+03
92514	0.29749	0.941307	38.9916	34.4894	9.25214e-05	-1.715273e+02	-4.882687e+03	-5.054214e+03
92515	0.29749	0.941307	38.9916	32.718	0.000114452	-1.705634e+02	-4.883670e+03	-5.054234e+03
92516	0.29749	0.941307	38.2112	32.718	0.000114452	-1.707304e+02	-4.883532e+03	-5.054262e+03
92517	0.29749	0.941307	38.2112	32.718	0.000289348	-1.707303e+02	-4.884792e+03	-5.055522e+03
92518	0.314413	0.890822	38.2112	33.3488	0.000291798	-1.534001e+02	-4.904253e+03	-5.057653e+03
92519	0.304436	0.890822	38.2112	33.3488	0.000291798	-1.534169e+02	-4.904511e+03	-5.057928e+03
92520	0.304436	0.890822	37.0317	38.8315	0.000291798	-1.572096e+02	-4.899395e+03	-5.056605e+03
92521	0.304436	0.903316	37.0317	40.9647	2.8832e-05	-1.631757e+02	-4.892232e+03	-5.055408e+03
92522	0.304436	0.888733	37.0317	40.9647	2.8832e-05	-1.581996e+02	-4.897693e+03	-5.055892e+03
92523	0.304436	0.888733	37.0317	30.2069	2.8832e-05	-1.514929e+02	-4.902440e+03	-5.053933e+03
