iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Tmc(1)	Kt(1)	LnPrior	LnData	LnPosterior
92022	0.386694	0.739253	7.65892	3.00619	0.962273	0.0030967	-1.690400e+02	-1.095034e+03	-1.264074e+03
92023	0.386694	0.729709	7.65892	3.00619	0.969753	0.00112335	-1.683262e+02	-1.094481e+03	-1.262807e+03
92024	0.386694	0.73209	7.69914	3.00619	0.969753	0.00116278	-1.689404e+02	-1.093844e+03	-1.262784e+03
92025	0.375601	0.730843	7.69914	3.00619	0.969753	0.00116278	-1.686150e+02	-1.094051e+03	-1.262666e+03
92026	0.369004	0.721551	7.47168	3.00619	0.969753	0.00223137	-1.650472e+02	-1.099473e+03	-1.264521e+03
92027	0.369004	0.737447	7.47168	3.14948	0.99121	0.00223137	-1.693561e+02	-1.095526e+03	-1.264882e+03
92028	0.369004	0.737447	7.59122	3.00582	0.947333	0.00107917	-1.705566e+02	-1.091829e+03	-1.262386e+03
92029	0.369004	0.737447	7.80483	3.19034	0.947333	0.00107917	-1.704951e+02	-1.092307e+03	-1.262802e+03
92030	0.383077	0.737447	7.80483	3.19034	0.947333	0.00107917	-1.704722e+02	-1.091291e+03	-1.261763e+03
92031	0.395261	0.737447	7.80483	3.19034	0.946998	0.00107917	-1.704529e+02	-1.091930e+03	-1.262383e+03
92032	0.38253	0.737447	7.45883	3.13774	0.946998	0.00107917	-1.705048e+02	-1.092486e+03	-1.262991e+03
92033	0.38253	0.737447	8.04641	3.13774	0.938924	0.00107917	-1.704820e+02	-1.093269e+03	-1.263751e+03
92034	0.38253	0.737447	8.04641	3.13774	0.938924	0.00107917	-1.704820e+02	-1.093269e+03	-1.263751e+03
92035	0.38253	0.737447	8.04641	2.89923	0.922313	0.00107917	-1.705613e+02	-1.092416e+03	-1.262977e+03
92036	0.38253	0.737447	8.04641	3.24711	0.913819	0.00107917	-1.704714e+02	-1.092317e+03	-1.262788e+03
92037	0.389333	0.739417	8.04641	3.24711	0.903254	0.00261488	-1.695092e+02	-1.093960e+03	-1.263469e+03
92038	0.389333	0.739417	8.04641	3.15501	0.903254	0.00261488	-1.695343e+02	-1.094050e+03	-1.263585e+03
92039	0.389333	0.743734	8.04641	3.55105	0.903254	0.00261488	-1.706353e+02	-1.093468e+03	-1.264103e+03
92040	0.376018	0.744812	8.04641	3.50386	0.898914	0.00113748	-1.724243e+02	-1.091311e+03	-1.263735e+03
92041	0.376018	0.743183	8.04641	3.50386	0.875923	0.00144958	-1.716771e+02	-1.093063e+03	-1.264741e+03
92042	0.387852	0.743183	8.19095	3.28237	0.875923	0.00252045	-1.706597e+02	-1.093756e+03	-1.264416e+03
92043	0.387852	0.743183	8.19095	3.61947	0.875923	0.00252045	-1.705714e+02	-1.094757e+03	-1.265328e+03
92044	0.387852	0.749442	8.19095	3.61947	0.880285	0.00252045	-1.723290e+02	-1.092321e+03	-1.264650e+03
92045	0.387852	0.749442	7.94137	3.61947	0.880285	0.00194885	-1.729001e+02	-1.091621e+03	-1.264521e+03
92046	0.387852	0.746689	8.11688	3.61947	0.880285	0.00194885	-1.721150e+02	-1.092004e+03	-1.264119e+03
92047	0.387852	0.755615	8.11688	3.8219	0.880285	0.00194885	-1.745927e+02	-1.090419e+03	-1.265011e+03
92048	0.394384	0.755615	8.11688	3.8219	0.880285	0.00136825	-1.751531e+02	-1.088910e+03	-1.264064e+03
92049	0.394384	0.755615	8.11688	3.57975	0.880285	0.00136825	-1.752141e+02	-1.087725e+03	-1.262939e+03
92050	0.394384	0.748665	8.11688	3.20229	0.885727	0.00119218	-1.735122e+02	-1.089064e+03	-1.262576e+03
92051	0.390219	0.748665	8.11688	3.3624	0.894132	0.00119218	-1.734695e+02	-1.088494e+03	-1.261964e+03
92052	0.382041	0.764718	8.11688	3.3624	0.894132	0.00119218	-1.780653e+02	-1.084068e+03	-1.262134e+03
92053	0.374455	0.756769	8.28564	3.22049	0.911553	0.00103763	-1.759647e+02	-1.086398e+03	-1.262362e+03
92054	0.374455	0.754952	8.28564	3.22049	0.911553	0.00103763	-1.754466e+02	-1.087217e+03	-1.262663e+03
92055	0.374455	0.754952	8.28564	3.22049	0.926861	0.00103763	-1.754349e+02	-1.087951e+03	-1.263386e+03
92056	0.374455	0.763361	8.15948	3.22049	0.926861	0.00103763	-1.778502e+02	-1.083064e+03	-1.260914e+03
92057	0.374455	0.763361	8.15948	3.39527	0.926861	0.00212693	-1.767313e+02	-1.086250e+03	-1.262981e+03
92058	0.374455	0.763361	8.15948	3.39527	0.926861	0.00174736	-1.771035e+02	-1.085580e+03	-1.262683e+03
92059	0.374455	0.76569	8.15948	3.06712	0.926861	0.000760837	-1.788386e+02	-1.081300e+03	-1.260139e+03
92060	0.374455	0.76569	8.28041	3.06712	0.926861	0.000760837	-1.788326e+02	-1.081748e+03	-1.260581e+03
92061	0.374455	0.76569	8.48333	3.06712	0.926861	0.00176193	-1.778342e+02	-1.085694e+03	-1.263528e+03
92062	0.374455	0.78075	8.48333	2.98827	0.890007	0.00176193	-1.822832e+02	-1.081594e+03	-1.263877e+03
92063	0.374455	0.78075	8.48333	3.58292	0.951036	0.00176193	-1.820770e+02	-1.085918e+03	-1.267995e+03
92064	0.374455	0.78075	8.48333	3.58292	0.912757	0.00108477	-1.827737e+02	-1.081456e+03	-1.264230e+03
92065	0.374455	0.795606	8.48333	3.4473	0.912757	0.00154484	-1.867830e+02	-1.075953e+03	-1.262736e+03
92066	0.374455	0.783604	8.30309	3.4473	0.912757	0.000755256	-1.839880e+02	-1.077813e+03	-1.261801e+03
92067	0.374455	0.783604	8.30309	3.0501	0.921711	0.000755256	-1.840884e+02	-1.076381e+03	-1.260470e+03
92068	0.374455	0.783604	8.30309	3.0501	0.923414	0.000755256	-1.840871e+02	-1.076285e+03	-1.260372e+03
92069	0.373809	0.783604	8.50957	2.91683	0.923414	0.00117843	-1.836963e+02	-1.077605e+03	-1.261301e+03
92070	0.373809	0.783604	8.50957	2.91683	0.923414	0.000826632	-1.840446e+02	-1.076867e+03	-1.260911e+03
92071	0.349243	0.783604	8.50957	2.91683	0.943759	0.0024024	-1.825190e+02	-1.082300e+03	-1.264819e+03
92072	0.349243	0.783604	8.50957	2.91683	0.936563	0.00231037	-1.826144e+02	-1.082260e+03	-1.264875e+03
92073	0.349243	0.785107	8.50957	2.91683	0.947647	0.000738376	-1.845997e+02	-1.078662e+03	-1.263262e+03
92074	0.349243	0.796088	8.50957	2.91683	0.947647	0.000738376	-1.878833e+02	-1.074528e+03	-1.262411e+03
92075	0.349243	0.796088	8.50957	2.74895	0.945309	0.00153697	-1.871437e+02	-1.076637e+03	-1.263780e+03
92076	0.349243	0.787618	8.50957	2.74895	0.961647	0.00153697	-1.845941e+02	-1.078823e+03	-1.263417e+03
92077	0.351903	0.787618	8.50957	2.74895	0.961647	0.00153697	-1.845897e+02	-1.078387e+03	-1.262977e+03
92078	0.351903	0.787618	8.50957	2.83417	0.961647	0.00138504	-1.847149e+02	-1.078125e+03	-1.262840e+03
92079	0.351903	0.787618	8.50957	2.83417	0.95139	0.00138504	-1.847227e+02	-1.078079e+03	-1.262801e+03
92080	0.351903	0.793204	8.50957	2.83417	0.95139	0.00138504	-1.863927e+02	-1.076096e+03	-1.262489e+03
92081	0.351903	0.793204	8.50957	2.79441	0.95139	0.00138504	-1.864042e+02	-1.076169e+03	-1.262573e+03
92082	0.351903	0.793204	8.18996	2.79441	0.962354	0.00138504	-1.864115e+02	-1.077206e+03	-1.263618e+03
92083	0.351903	0.785751	8.18996	2.79441	0.953406	0.00138504	-1.841931e+02	-1.079297e+03	-1.263490e+03
92084	0.355014	0.768577	8.18996	2.79441	0.988135	0.00138504	-1.791180e+02	-1.083837e+03	-1.262955e+03
92085	0.355014	0.768577	8.18996	2.83664	1.00465	0.00138504	-1.790933e+02	-1.085357e+03	-1.264451e+03
92086	0.352474	0.768577	8.06809	2.54808	1.00465	0.00138504	-1.791879e+02	-1.084800e+03	-1.263988e+03
92087	0.352474	0.762691	8.06809	2.71816	0.979845	0.000734214	-1.780993e+02	-1.084192e+03	-1.262292e+03
92088	0.352474	0.768416	8.06809	2.71816	0.979845	0.000734214	-1.797538e+02	-1.082099e+03	-1.261853e+03
92089	0.352474	0.768416	8.06809	2.71816	0.979845	0.000734214	-1.797538e+02	-1.082099e+03	-1.261853e+03
92090	0.352474	0.768416	8.06809	2.71816	0.979845	0.000734214	-1.797538e+02	-1.082099e+03	-1.261853e+03
92091	0.352474	0.768416	8.06809	2.81693	0.983639	0.00208041	-1.783951e+02	-1.084826e+03	-1.263222e+03
92092	0.352474	0.768416	8.05575	2.81693	0.970592	0.00208041	-1.784057e+02	-1.084912e+03	-1.263317e+03
92093	0.380901	0.758117	8.05575	3.12493	0.970592	0.0023289	-1.750623e+02	-1.088043e+03	-1.263105e+03
92094	0.380901	0.758117	8.05575	3.09946	0.970592	0.00226312	-1.751336e+02	-1.087785e+03	-1.262918e+03
92095	0.380901	0.774605	8.05575	3.09946	0.970592	0.00217233	-1.799931e+02	-1.081809e+03	-1.261802e+03
92096	0.382234	0.768482	8.05575	3.09946	0.970592	0.00213256	-1.782455e+02	-1.083694e+03	-1.261939e+03
92097	0.382234	0.7675	8.05575	2.93028	0.970592	0.00213256	-1.780082e+02	-1.084029e+03	-1.262037e+03
92098	0.382234	0.764056	8.0999	2.93028	0.978308	0.00279106	-1.763620e+02	-1.086894e+03	-1.263256e+03
92099	0.382234	0.752917	8.0999	2.93028	0.970108	0.00353097	-1.724639e+02	-1.092197e+03	-1.264661e+03
92100	0.373308	0.752917	8.0999	2.88475	0.973839	0.00266176	-1.733308e+02	-1.090552e+03	-1.263883e+03
92101	0.373308	0.783116	8.0999	2.88475	0.984984	0.000958944	-1.837521e+02	-1.076758e+03	-1.260511e+03
92102	0.373308	0.768746	8.0999	3.00381	0.961588	0.000958944	-1.795235e+02	-1.080640e+03	-1.260164e+03
92103	0.373308	0.77012	8.0999	3.00381	0.928799	0.000958944	-1.799478e+02	-1.080822e+03	-1.260769e+03
92104	0.36454	0.77012	8.0999	3.00381	0.928799	0.000958944	-1.799621e+02	-1.081478e+03	-1.261440e+03
92105	0.36454	0.77012	8.0999	3.00381	0.935497	0.000958944	-1.799570e+02	-1.081091e+03	-1.261048e+03
92106	0.36454	0.759291	8.1732	3.00381	0.917643	0.000958944	-1.768408e+02	-1.085025e+03	-1.261865e+03
92107	0.36454	0.762351	8.1732	3.02914	0.95823	0.000958944	-1.776812e+02	-1.084185e+03	-1.261866e+03
92108	0.36454	0.762351	8.10205	3.02914	0.96965	0.000958944	-1.776760e+02	-1.084141e+03	-1.261817e+03
92109	0.365079	0.771215	8.24188	3.20647	0.96965	0.00336929	-1.778275e+02	-1.087149e+03	-1.264976e+03
92110	0.370212	0.780663	8.24188	2.88524	0.96965	0.00296839	-1.810667e+02	-1.081176e+03	-1.262243e+03
92111	0.370212	0.780663	8.24188	3.17461	0.929793	0.00127499	-1.826739e+02	-1.078385e+03	-1.261059e+03
92112	0.370212	0.786249	8.24188	3.17461	0.929793	0.00127499	-1.843285e+02	-1.077048e+03	-1.261376e+03
92113	0.370212	0.799943	8.24188	3.17461	0.929793	0.00127499	-1.884371e+02	-1.074851e+03	-1.263288e+03
92114	0.370212	0.760171	8.24188	3.2013	0.929793	0.00127499	-1.767040e+02	-1.085710e+03	-1.262414e+03
92115	0.37012	0.779213	8.26195	3.10779	0.961926	0.00423188	-1.793641e+02	-1.084023e+03	-1.263387e+03
92116	0.38795	0.776524	8.20938	3.10779	0.976411	0.00272493	-1.799909e+02	-1.083559e+03	-1.263550e+03
92117	0.38795	0.786697	8.12662	3.10779	0.988201	0.00198793	-1.837111e+02	-1.079479e+03	-1.263190e+03
92118	0.383955	0.78673	8.12662	3.17297	0.988201	0.00245161	-1.832560e+02	-1.080117e+03	-1.263373e+03
92119	0.384228	0.790532	8.12662	3.17297	0.988201	0.00151168	-1.853110e+02	-1.077296e+03	-1.262607e+03
92120	0.384228	0.790532	8.07315	3.17297	0.963125	0.00119389	-1.856462e+02	-1.076304e+03	-1.261950e+03
92121	0.377716	0.796381	8.07315	3.17297	0.963125	0.00119389	-1.874123e+02	-1.075098e+03	-1.262510e+03
92122	0.377716	0.793158	8.23598	3.17297	0.936164	0.00119389	-1.864557e+02	-1.074962e+03	-1.261417e+03
92123	0.381431	0.793158	8.23598	3.17297	0.917705	0.00147052	-1.861909e+02	-1.077090e+03	-1.263281e+03
92124	0.371936	0.762669	8.37454	3.17297	0.917705	0.00120556	-1.774983e+02	-1.085134e+03	-1.262633e+03
92125	0.371936	0.762669	8.37454	3.17297	0.917705	0.00238972	-1.763354e+02	-1.087086e+03	-1.263421e+03
92126	0.371936	0.761057	8.37454	3.12324	0.917705	0.00238972	-1.758853e+02	-1.087577e+03	-1.263462e+03
92127	0.371936	0.768183	8.16381	3.12324	0.96573	0.00248379	-1.778243e+02	-1.084734e+03	-1.262558e+03
92128	0.371936	0.768183	8.16381	3.12324	0.923324	0.00238867	-1.779494e+02	-1.084298e+03	-1.262247e+03
92129	0.371936	0.759886	8.16702	3.25222	0.923324	0.00238867	-1.755211e+02	-1.087261e+03	-1.262782e+03
92130	0.371936	0.760324	8.2034	3.25222	0.913504	0.00238867	-1.756525e+02	-1.087300e+03	-1.262952e+03
92131	0.396088	0.77559	8.2034	3.25222	0.972518	0.00238867	-1.799955e+02	-1.084787e+03	-1.264783e+03
92132	0.396088	0.783313	8.2034	3.25222	0.967997	0.00310117	-1.815810e+02	-1.083053e+03	-1.264634e+03
92133	0.396088	0.783313	8.2034	3.25222	0.948499	0.00279879	-1.818893e+02	-1.081816e+03	-1.263705e+03
92134	0.392448	0.783313	8.2034	3.25222	0.981702	0.00279879	-1.818698e+02	-1.082969e+03	-1.264839e+03
92135	0.392448	0.795462	8.0236	3.05688	0.971318	0.000960987	-1.873704e+02	-1.076845e+03	-1.264215e+03
92136	0.377111	0.795462	8.0236	3.14361	0.995389	0.000960987	-1.873529e+02	-1.075029e+03	-1.262382e+03
92137	0.377111	0.782853	8.0236	3.14361	1.00111	0.000960987	-1.835851e+02	-1.078624e+03	-1.262210e+03
92138	0.401776	0.797183	8.0236	3.16265	0.960849	0.000960987	-1.878529e+02	-1.078428e+03	-1.266281e+03
92139	0.401776	0.799077	8.34681	3.08688	0.954066	0.000960987	-1.884350e+02	-1.075546e+03	-1.263981e+03
92140	0.401776	0.799077	8.34681	3.08688	0.948299	0.000960987	-1.884394e+02	-1.075550e+03	-1.263990e+03
92141	0.401776	0.791895	8.34681	3.08688	0.929683	0.000960987	-1.862919e+02	-1.077298e+03	-1.263590e+03
92142	0.349706	0.786072	8.34681	3.08688	0.938066	0.000960987	-1.846326e+02	-1.079073e+03	-1.263706e+03
92143	0.349706	0.786072	8.34681	3.08688	0.938066	0.000960987	-1.846326e+02	-1.079073e+03	-1.263706e+03
92144	0.356289	0.786072	8.50316	3.08688	0.958424	0.00129899	-1.842644e+02	-1.079478e+03	-1.263742e+03
92145	0.356289	0.793935	8.60647	3.05554	0.958522	0.00245345	-1.854845e+02	-1.078640e+03	-1.264124e+03
92146	0.391185	0.818331	8.60647	3.08382	0.954148	0.00201112	-1.933028e+02	-1.070615e+03	-1.263918e+03
92147	0.391185	0.820666	8.60647	3.20132	0.958104	0.00110934	-1.948804e+02	-1.068233e+03	-1.263113e+03
92148	0.391185	0.820666	8.60647	3.52651	0.973215	0.00110934	-1.947826e+02	-1.071436e+03	-1.266219e+03
92149	0.393309	0.820666	8.60647	3.31011	0.960074	0.00194866	-1.940196e+02	-1.070575e+03	-1.264595e+03
92150	0.393309	0.824744	8.60647	3.31011	0.960074	0.00342111	-1.938584e+02	-1.072434e+03	-1.266292e+03
92151	0.393309	0.814602	8.60647	3.31011	0.974287	0.00387385	-1.902606e+02	-1.076365e+03	-1.266626e+03
92152	0.393309	0.831923	8.60647	3.31645	0.974287	0.0035702	-1.959572e+02	-1.071711e+03	-1.267669e+03
92153	0.376587	0.822415	8.60647	3.31645	1.00769	0.00123822	-1.952524e+02	-1.071529e+03	-1.266782e+03
92154	0.376587	0.822415	8.40163	3.31645	1.00769	0.00213645	-1.943794e+02	-1.071800e+03	-1.266179e+03
92155	0.376587	0.828374	8.40163	3.31645	0.976895	0.00101616	-1.973704e+02	-1.066934e+03	-1.264304e+03
92156	0.376587	0.832199	8.40163	3.12903	0.969026	0.00101616	-1.986317e+02	-1.066092e+03	-1.264723e+03
92157	0.377901	0.832199	8.40163	3.12903	0.966105	0.00101616	-1.986318e+02	-1.066344e+03	-1.264976e+03
92158	0.377773	0.823365	8.51693	3.12903	0.975027	0.00130798	-1.955580e+02	-1.066864e+03	-1.262422e+03
92159	0.377773	0.824828	8.51693	3.12903	0.963703	0.001174	-1.961560e+02	-1.066302e+03	-1.262458e+03
92160	0.377773	0.824828	8.51693	3.12903	0.963703	0.000811015	-1.965154e+02	-1.065479e+03	-1.261995e+03
92161	0.377773	0.819539	8.51693	2.76239	1.00612	0.000811015	-1.949384e+02	-1.068005e+03	-1.262944e+03
92162	0.377773	0.819539	8.51693	2.76239	0.961566	0.000811015	-1.949722e+02	-1.068606e+03	-1.263579e+03
92163	0.377064	0.819539	8.51693	3.10451	0.976338	0.000811015	-1.948654e+02	-1.066603e+03	-1.261469e+03
92164	0.361183	0.800057	8.51693	3.10451	0.983769	0.000982043	-1.887407e+02	-1.074275e+03	-1.263016e+03
92165	0.361239	0.793235	8.51693	3.10451	0.953342	0.000982043	-1.867071e+02	-1.075112e+03	-1.261819e+03
92166	0.362978	0.809475	8.51693	3.10451	0.943475	0.000982043	-1.916381e+02	-1.069725e+03	-1.261363e+03
92167	0.362978	0.809475	8.51693	3.12024	0.930439	0.000982043	-1.916437e+02	-1.070393e+03	-1.262037e+03
92168	0.362978	0.808821	8.51693	3.12024	0.939666	0.000839561	-1.915775e+02	-1.069751e+03	-1.261329e+03
92169	0.362978	0.822065	8.97063	2.66318	0.939666	0.000983082	-1.956349e+02	-1.068150e+03	-1.263785e+03
92170	0.362978	0.822065	8.9639	2.66318	0.963956	0.00159818	-1.950095e+02	-1.068692e+03	-1.263702e+03
92171	0.362978	0.822	8.9897	2.81326	0.963956	0.00159818	-1.949445e+02	-1.068116e+03	-1.263060e+03
92172	0.362978	0.826585	8.6687	2.91174	0.970369	0.00129771	-1.966562e+02	-1.064988e+03	-1.261645e+03
92173	0.362978	0.823452	8.79124	2.91174	0.970369	0.00129771	-1.956702e+02	-1.065902e+03	-1.261572e+03
92174	0.362978	0.823452	8.8346	2.91174	0.970369	0.00129771	-1.956681e+02	-1.066119e+03	-1.261788e+03
92175	0.362978	0.823452	8.8346	2.91174	0.944595	0.00129771	-1.956877e+02	-1.066129e+03	-1.261817e+03
92176	0.378989	0.802322	8.83624	2.91174	0.944595	0.00129771	-1.891546e+02	-1.073745e+03	-1.262900e+03
92177	0.378989	0.802322	8.45948	2.91174	0.992796	0.00129771	-1.891364e+02	-1.073054e+03	-1.262190e+03
92178	0.373752	0.822346	8.29667	2.91777	0.992796	0.00129771	-1.953133e+02	-1.068598e+03	-1.263911e+03
92179	0.373752	0.816394	8.29667	2.92124	1.03682	0.00129771	-1.934303e+02	-1.070926e+03	-1.264356e+03
92180	0.373752	0.816394	8.3075	2.81596	1.03682	0.0010733	-1.936815e+02	-1.070270e+03	-1.263952e+03
92181	0.373752	0.824692	8.3075	2.81596	1.03682	0.0010733	-1.962626e+02	-1.068372e+03	-1.264635e+03
92182	0.373752	0.830677	8.3075	2.81596	1.02679	0.0010733	-1.981485e+02	-1.067121e+03	-1.265270e+03
92183	0.373752	0.841357	8.3075	2.81596	1.02679	0.0010733	-2.015365e+02	-1.066142e+03	-1.267678e+03
92184	0.35803	0.826132	8.3075	2.81596	1.02679	0.0015354	-1.962903e+02	-1.067763e+03	-1.264053e+03
92185	0.35803	0.826132	8.41981	2.81596	1.02679	0.0015354	-1.962848e+02	-1.066983e+03	-1.263267e+03
92186	0.35803	0.814842	8.41981	2.81596	0.982589	0.00381451	-1.905893e+02	-1.074496e+03	-1.265085e+03
92187	0.357669	0.814842	8.8235	2.81596	0.983297	0.00249926	-1.918432e+02	-1.071793e+03	-1.263637e+03
92188	0.357669	0.814842	8.80371	2.81596	0.983297	0.00248852	-1.918547e+02	-1.071590e+03	-1.263445e+03
92189	0.357669	0.846401	8.80371	2.81596	1.00153	0.0023295	-2.019385e+02	-1.062205e+03	-1.264144e+03
92190	0.357669	0.84243	8.80371	2.81596	1.00153	0.00233303	-2.006619e+02	-1.063115e+03	-1.263777e+03
92191	0.357669	0.84243	8.68275	2.81596	1.00153	0.00261663	-2.003913e+02	-1.064274e+03	-1.264666e+03
92192	0.357669	0.841653	8.68275	2.81596	1.00153	0.00236032	-2.003931e+02	-1.063868e+03	-1.264261e+03
92193	0.346764	0.840736	8.68275	2.78406	1.00153	0.00243478	-2.000547e+02	-1.065068e+03	-1.265123e+03
92194	0.346764	0.840736	8.74251	2.78406	0.979726	0.00243478	-2.000683e+02	-1.065579e+03	-1.265647e+03
92195	0.346764	0.840736	8.74251	2.7879	0.979726	0.00177491	-2.007132e+02	-1.064093e+03	-1.264806e+03
92196	0.346764	0.816665	8.61036	2.7879	0.979726	0.0016014	-1.933252e+02	-1.069742e+03	-1.263068e+03
92197	0.346764	0.816665	8.83893	2.7879	0.979726	0.00144763	-1.934654e+02	-1.070412e+03	-1.263877e+03
92198	0.346764	0.816665	8.83893	2.7879	0.979726	0.000933098	-1.939738e+02	-1.069519e+03	-1.263492e+03
92199	0.346764	0.819147	8.83893	2.51041	1.00333	0.000933098	-1.948068e+02	-1.069763e+03	-1.264570e+03
92200	0.346764	0.819147	8.83893	2.51041	1.00333	0.000933098	-1.948068e+02	-1.069763e+03	-1.264570e+03
92201	0.358674	0.819988	8.54574	2.51041	1.00333	0.000933098	-1.950628e+02	-1.069084e+03	-1.264147e+03
92202	0.358674	0.810393	8.54574	2.51041	1.00333	0.000933098	-1.920992e+02	-1.071449e+03	-1.263548e+03
92203	0.358674	0.81623	8.54574	3.02353	1.00227	0.000933098	-1.937500e+02	-1.068872e+03	-1.262622e+03
92204	0.358674	0.81623	7.98621	3.02353	1.00227	0.000933098	-1.937775e+02	-1.073002e+03	-1.266779e+03
92205	0.384615	0.81623	8.03317	3.02353	1.00227	0.000933098	-1.937330e+02	-1.073053e+03	-1.266786e+03
92206	0.384615	0.81623	7.89687	3.41955	1.00227	0.000933098	-1.936323e+02	-1.076374e+03	-1.270006e+03
92207	0.384615	0.807743	7.89687	3.49045	1.00227	0.000933098	-1.910032e+02	-1.077449e+03	-1.268452e+03
92208	0.384615	0.806917	7.97957	2.92145	1.00227	0.000933098	-1.909012e+02	-1.075130e+03	-1.266031e+03
92209	0.384615	0.794429	8.20527	2.92145	1.00227	0.000933098	-1.871053e+02	-1.075386e+03	-1.262491e+03
92210	0.384615	0.794429	8.06634	2.92145	1.00227	0.00157826	-1.864751e+02	-1.077181e+03	-1.263656e+03
92211	0.384615	0.780478	8.00603	2.92145	0.999078	0.000720569	-1.831741e+02	-1.078676e+03	-1.261851e+03
92212	0.384615	0.779392	7.98275	2.92145	0.960399	0.000720569	-1.828844e+02	-1.078918e+03	-1.261802e+03
92213	0.372911	0.779392	7.98275	3.20478	0.960399	0.000720569	-1.828248e+02	-1.078028e+03	-1.260853e+03
92214	0.372911	0.783047	7.98275	3.20478	0.964861	0.000720569	-1.839009e+02	-1.077220e+03	-1.261121e+03
92215	0.372364	0.795053	8.05533	3.14371	0.964861	0.00139286	-1.868325e+02	-1.075881e+03	-1.262714e+03
92216	0.372364	0.796546	8.05533	3.14371	0.964861	0.00139286	-1.872820e+02	-1.075696e+03	-1.262979e+03
92217	0.378825	0.802843	8.13555	3.14371	0.999754	0.00139286	-1.891470e+02	-1.073996e+03	-1.263143e+03
92218	0.378825	0.802843	8.13555	3.14371	0.999754	0.00139286	-1.891470e+02	-1.073996e+03	-1.263143e+03
92219	0.378825	0.802843	8.13555	3.14371	1.01445	0.00124514	-1.892816e+02	-1.074573e+03	-1.263854e+03
92220	0.367666	0.794683	8.11178	3.12268	1.01221	0.000965468	-1.871181e+02	-1.075697e+03	-1.262815e+03
92221	0.367666	0.794683	8.11178	3.12268	1.01221	0.000965468	-1.871181e+02	-1.075697e+03	-1.262815e+03
92222	0.367666	0.805296	8.11178	3.10703	1.01221	0.00124051	-1.900640e+02	-1.073250e+03	-1.263314e+03
92223	0.367666	0.805296	8.11178	2.69583	1.01746	0.00138899	-1.900302e+02	-1.073946e+03	-1.263976e+03
92224	0.367666	0.795059	8.11178	2.69583	1.01746	0.00138899	-1.869297e+02	-1.075830e+03	-1.262760e+03
92225	0.367666	0.774849	8.07318	2.69583	1.01746	0.00138899	-1.809336e+02	-1.081803e+03	-1.262737e+03
92226	0.367666	0.776174	8.07318	2.69583	1.01192	0.00138899	-1.813262e+02	-1.081044e+03	-1.262370e+03
92227	0.367666	0.776174	8.07318	2.81311	1.00393	0.00138899	-1.812982e+02	-1.080302e+03	-1.261600e+03
92228	0.367642	0.785855	8.07318	2.81311	0.992863	0.00256842	-1.830086e+02	-1.079855e+03	-1.262864e+03
92229	0.367642	0.785855	8.07318	3.03154	0.997208	0.00158177	-1.839096e+02	-1.077900e+03	-1.261809e+03
92230	0.367642	0.780285	8.1826	2.93409	0.997208	0.00158177	-1.822827e+02	-1.079565e+03	-1.261848e+03
92231	0.367642	0.782506	7.89373	2.93409	1.00895	0.00158177	-1.829438e+02	-1.079543e+03	-1.262487e+03
92232	0.367642	0.782506	7.89373	2.93409	1.05707	0.00158177	-1.829073e+02	-1.082982e+03	-1.265889e+03
92233	0.367642	0.808188	8.41018	2.93409	1.05707	0.00309307	-1.891347e+02	-1.079547e+03	-1.268681e+03
92234	0.367642	0.800229	8.41018	2.93799	1.03675	0.00500247	-1.848935e+02	-1.082833e+03	-1.267727e+03
92235	0.367642	0.800229	8.41018	2.93799	1.02661	0.00391691	-1.859384e+02	-1.080040e+03	-1.265978e+03
92236	0.367642	0.820202	8.60797	2.69753	1.02661	0.00391691	-1.921272e+02	-1.073737e+03	-1.265864e+03
92237	0.367642	0.825598	8.42895	2.69753	1.0057	0.00391691	-1.938350e+02	-1.073527e+03	-1.267362e+03
92238	0.361104	0.802005	8.42895	2.69753	0.979774	0.00391691	-1.865912e+02	-1.078176e+03	-1.264767e+03
92239	0.361104	0.802005	8.65352	2.77969	0.979774	0.00421145	-1.862738e+02	-1.077999e+03	-1.264273e+03
92240	0.361104	0.802005	8.65352	2.69529	0.979774	0.00274129	-1.877173e+02	-1.075835e+03	-1.263552e+03
92241	0.361104	0.802005	8.65352	2.69529	0.979774	0.00274129	-1.877173e+02	-1.075835e+03	-1.263552e+03
92242	0.361104	0.80537	8.65352	2.62234	0.955984	0.00274129	-1.887810e+02	-1.076308e+03	-1.265089e+03
92243	0.361104	0.799333	8.65352	3.01488	0.908397	0.00274129	-1.868708e+02	-1.077677e+03	-1.264548e+03
92244	0.383312	0.799333	8.65352	3.2983	0.937222	0.00274129	-1.867350e+02	-1.076494e+03	-1.263229e+03
92245	0.383312	0.811884	8.65352	3.15088	0.916614	0.00274129	-1.906194e+02	-1.073281e+03	-1.263900e+03
92246	0.383312	0.811884	8.65352	3.15088	0.90849	0.00159598	-1.917461e+02	-1.071406e+03	-1.263152e+03
92247	0.383312	0.811884	8.6711	3.15088	0.949969	0.000900763	-1.924001e+02	-1.069027e+03	-1.261427e+03
92248	0.383312	0.811884	8.43724	3.15088	0.961837	0.000900763	-1.924026e+02	-1.069113e+03	-1.261515e+03
92249	0.379244	0.811884	8.43724	3.15088	0.953633	0.000900763	-1.924154e+02	-1.068831e+03	-1.261246e+03
