iter	Krestbody_plasma(1)	Tmc(1)	Kt(1)	Trc(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
90853	0.437273	8.84542	0.061667	1.53289	0.454885	5.59632	17.8663	-8.533114e+01	-3.653337e+02	-4.506648e+02
90854	0.437273	8.84542	0.061667	1.53289	0.454885	5.59632	15.2969	-8.414083e+01	-3.660447e+02	-4.501856e+02
90855	0.437273	8.84542	0.061667	1.53289	0.452661	5.56894	15.2969	-8.379028e+01	-3.663929e+02	-4.501832e+02
90856	0.437273	8.84542	0.0552582	1.59649	0.452661	5.57702	15.2969	-8.471092e+01	-3.687067e+02	-4.534176e+02
90857	0.437273	8.84542	0.0552582	1.59649	0.452661	6.033	15.2969	-8.446380e+01	-3.697038e+02	-4.541676e+02
90858	0.437273	8.84542	0.0530933	1.52742	0.452661	5.43636	11.5132	-8.395044e+01	-3.665857e+02	-4.505361e+02
90859	0.418687	8.84542	0.0530933	1.52742	0.452661	5.43636	11.5132	-8.394992e+01	-3.667084e+02	-4.506583e+02
90860	0.418687	9.04747	0.0530933	1.52742	0.452661	5.58214	10.4546	-8.502061e+01	-3.648390e+02	-4.498596e+02
90861	0.418687	9.04747	0.0530933	1.52742	0.452661	5.58214	10.4546	-8.502061e+01	-3.648390e+02	-4.498596e+02
90862	0.418687	9.10171	0.0530933	1.53843	0.452661	5.58214	10.4546	-8.540337e+01	-3.646074e+02	-4.500107e+02
90863	0.418687	9.10171	0.0530933	1.53843	0.468711	5.84733	13.3979	-8.875636e+01	-3.611135e+02	-4.498699e+02
90864	0.418687	9.10171	0.0664852	1.49642	0.468711	5.5837	13.3979	-8.711493e+01	-3.631379e+02	-4.502529e+02
90865	0.423278	9.10171	0.0664852	1.49642	0.468711	5.84687	13.3979	-8.697217e+01	-3.629815e+02	-4.499537e+02
90866	0.423278	9.10171	0.0664852	1.49642	0.468711	5.84687	13.3979	-8.697217e+01	-3.629815e+02	-4.499537e+02
90867	0.423278	8.73943	0.0664852	1.46601	0.468711	5.86501	13.3979	-8.445781e+01	-3.642976e+02	-4.487554e+02
90868	0.423278	8.73943	0.0664852	1.46601	0.48258	5.86501	13.3979	-8.685788e+01	-3.628259e+02	-4.496838e+02
90869	0.423278	8.73943	0.0664852	1.46601	0.48258	5.86501	13.3979	-8.685788e+01	-3.628259e+02	-4.496838e+02
90870	0.40858	9.20991	0.0664852	1.49019	0.492085	5.94011	13.3979	-9.178577e+01	-3.588175e+02	-4.506033e+02
90871	0.40858	9.27188	0.0664852	1.49019	0.483233	5.94011	13.3979	-9.066001e+01	-3.603722e+02	-4.510322e+02
90872	0.40858	9.27188	0.0616986	1.49019	0.483233	5.94011	8.95768	-8.998799e+01	-3.607291e+02	-4.507171e+02
90873	0.410115	9.3506	0.0616986	1.49019	0.483233	5.94011	8.95768	-9.056355e+01	-3.608674e+02	-4.514309e+02
90874	0.410115	9.3506	0.0805457	1.49019	0.483233	5.9923	8.95768	-8.978763e+01	-3.633850e+02	-4.531726e+02
90875	0.410115	9.43424	0.0805457	1.49019	0.483233	5.9923	9.08613	-9.042658e+01	-3.632636e+02	-4.536902e+02
90876	0.40988	9.43424	0.0805457	1.48236	0.486878	5.9923	9.08613	-9.107171e+01	-3.628218e+02	-4.538935e+02
90877	0.40988	9.43424	0.0805457	1.48236	0.482585	5.9923	9.08613	-9.031319e+01	-3.636997e+02	-4.540129e+02
90878	0.40988	8.91513	0.0805457	1.48236	0.482585	5.9923	9.72685	-8.670166e+01	-3.662156e+02	-4.529173e+02
90879	0.428137	8.91513	0.0805457	1.48236	0.482585	5.91878	20.9916	-9.140951e+01	-3.633158e+02	-4.547253e+02
90880	0.428137	8.76941	0.0805457	1.48236	0.482585	5.82695	20.9916	-9.046217e+01	-3.663107e+02	-4.567729e+02
90881	0.428137	8.76941	0.0772919	1.42726	0.473134	5.82695	8.3317	-8.390640e+01	-3.689420e+02	-4.528484e+02
90882	0.428137	8.76941	0.0500338	1.42726	0.472951	5.94192	10.0315	-8.695751e+01	-3.654678e+02	-4.524254e+02
90883	0.428137	8.54216	0.0500338	1.37253	0.47458	5.88841	10.0315	-8.575943e+01	-3.662974e+02	-4.520568e+02
90884	0.428137	8.07233	0.0500338	1.37591	0.47458	5.88841	11.592	-8.315853e+01	-3.654864e+02	-4.486449e+02
90885	0.428137	8.07233	0.0500338	1.38499	0.466736	5.79194	11.592	-8.186817e+01	-3.668879e+02	-4.487561e+02
90886	0.420149	8.19925	0.0500338	1.38499	0.471908	5.7802	11.592	-8.353506e+01	-3.647814e+02	-4.483164e+02
90887	0.406726	8.11639	0.0500338	1.38499	0.477392	5.7802	11.592	-8.397154e+01	-3.659640e+02	-4.499355e+02
90888	0.407048	8.38007	0.0500338	1.38499	0.477392	5.92273	11.592	-8.554189e+01	-3.638857e+02	-4.494276e+02
90889	0.407048	8.38007	0.0500338	1.38499	0.477392	5.92273	6.73309	-8.473289e+01	-3.668015e+02	-4.515344e+02
90890	0.407048	8.38007	0.0500338	1.38499	0.477392	5.73827	6.73309	-8.483281e+01	-3.668465e+02	-4.516793e+02
90891	0.409106	8.75867	0.0500338	1.38499	0.476887	5.73827	6.73309	-8.723225e+01	-3.643198e+02	-4.515520e+02
90892	0.409106	8.75867	0.0500338	1.4145	0.493481	5.73827	6.73309	-9.016466e+01	-3.623418e+02	-4.525065e+02
90893	0.428756	8.75867	0.0500338	1.4145	0.489168	5.73827	6.73309	-8.939171e+01	-3.636030e+02	-4.529947e+02
90894	0.432256	8.75867	0.0500338	1.4145	0.493102	5.73827	6.73309	-9.009698e+01	-3.639066e+02	-4.540036e+02
90895	0.420526	8.82917	0.0477362	1.4145	0.490178	5.73827	12.6577	-9.181344e+01	-3.591034e+02	-4.509169e+02
90896	0.399051	8.4933	0.0477362	1.4145	0.490178	6.05882	20.4129	-9.298088e+01	-3.609550e+02	-4.539359e+02
90897	0.399051	8.3451	0.0477362	1.41883	0.490178	6.12378	20.7297	-9.219144e+01	-3.618099e+02	-4.540013e+02
90898	0.399051	8.36785	0.0477362	1.41883	0.490178	6.12378	20.7297	-9.233603e+01	-3.616974e+02	-4.540334e+02
90899	0.399051	8.26437	0.0477362	1.41883	0.497151	6.12378	13.8884	-8.957116e+01	-3.621221e+02	-4.516932e+02
90900	0.399051	8.37268	0.0477362	1.38124	0.510729	6.12378	13.8884	-9.276233e+01	-3.583158e+02	-4.510781e+02
90901	0.399051	8.37268	0.0477362	1.38124	0.510729	6.12378	13.8884	-9.276233e+01	-3.583158e+02	-4.510781e+02
90902	0.399051	8.37268	0.0477362	1.38124	0.510729	6.12378	13.8884	-9.276233e+01	-3.583158e+02	-4.510781e+02
90903	0.399051	8.37268	0.0477362	1.38124	0.510729	5.8663	13.8884	-9.290138e+01	-3.604266e+02	-4.533280e+02
90904	0.427367	8.37268	0.0477362	1.38124	0.499427	5.8663	13.8884	-9.081271e+01	-3.594862e+02	-4.502989e+02
90905	0.427367	8.37268	0.0477362	1.38124	0.499427	6.03774	13.8884	-9.072005e+01	-3.592140e+02	-4.499340e+02
90906	0.427367	8.23729	0.0477362	1.38124	0.485427	6.03774	9.2924	-8.613810e+01	-3.638558e+02	-4.499939e+02
90907	0.404076	8.23729	0.0621253	1.38124	0.471095	5.89525	9.2924	-8.093453e+01	-3.685981e+02	-4.495326e+02
90908	0.404076	8.28803	0.0446109	1.38124	0.471095	5.6703	9.77509	-8.529969e+01	-3.649364e+02	-4.502361e+02
90909	0.404076	8.28803	0.04815	1.38124	0.479904	5.6703	11.6157	-8.606559e+01	-3.637477e+02	-4.498133e+02
90910	0.404076	8.60775	0.04815	1.38124	0.474807	5.31143	11.6157	-8.743714e+01	-3.643873e+02	-4.518244e+02
90911	0.404076	8.44098	0.04815	1.32471	0.469149	5.4006	9.89291	-8.493796e+01	-3.657250e+02	-4.506629e+02
90912	0.404076	8.44098	0.04815	1.37294	0.450907	5.25182	9.89291	-8.197220e+01	-3.680447e+02	-4.500169e+02
90913	0.404076	8.6189	0.04815	1.37294	0.467489	5.30733	9.89291	-8.586417e+01	-3.649087e+02	-4.507729e+02
90914	0.404076	8.6189	0.04815	1.37294	0.467489	5.34546	9.89291	-8.584332e+01	-3.646530e+02	-4.504964e+02
90915	0.404076	8.53642	0.04815	1.37294	0.464744	5.34546	9.89291	-8.483621e+01	-3.653113e+02	-4.501475e+02
90916	0.418481	8.53642	0.04815	1.37294	0.468776	5.55215	9.89291	-8.540694e+01	-3.640903e+02	-4.494973e+02
90917	0.418481	8.29547	0.04815	1.37294	0.455508	5.32625	10.8805	-8.197265e+01	-3.669539e+02	-4.489266e+02
90918	0.424749	8.29547	0.04815	1.34554	0.450148	5.32625	10.8805	-8.109649e+01	-3.681388e+02	-4.492353e+02
90919	0.433159	8.19208	0.04815	1.34554	0.450148	5.32625	10.8805	-8.045120e+01	-3.685873e+02	-4.490385e+02
90920	0.410949	8.19208	0.04815	1.34554	0.450148	5.32625	10.8805	-8.045071e+01	-3.685712e+02	-4.490219e+02
90921	0.410949	8.22044	0.04815	1.34554	0.447137	5.32625	10.8805	-8.013818e+01	-3.691132e+02	-4.492514e+02
90922	0.426059	8.19729	0.04815	1.35401	0.447714	5.42473	10.8805	-8.003359e+01	-3.690134e+02	-4.490470e+02
90923	0.426059	8.27678	0.0470205	1.38672	0.447714	5.42473	10.8805	-8.087378e+01	-3.681415e+02	-4.490153e+02
90924	0.426059	8.27678	0.0631556	1.38672	0.450976	5.42473	10.8805	-7.829150e+01	-3.709967e+02	-4.492882e+02
90925	0.426059	8.27678	0.0631556	1.38672	0.450976	5.42473	10.8805	-7.829150e+01	-3.709967e+02	-4.492882e+02
90926	0.426059	8.27678	0.0631556	1.38672	0.450976	5.42473	10.8805	-7.829150e+01	-3.709967e+02	-4.492882e+02
90927	0.426059	8.27678	0.0631556	1.38672	0.456589	5.42473	10.8805	-7.921385e+01	-3.708607e+02	-4.500745e+02
90928	0.422658	8.27678	0.0490127	1.36303	0.456589	5.42473	10.8805	-8.173224e+01	-3.667250e+02	-4.484573e+02
90929	0.422658	8.27678	0.0490127	1.36303	0.456589	5.42473	10.8805	-8.173224e+01	-3.667250e+02	-4.484573e+02
90930	0.422658	8.27247	0.0490127	1.36624	0.455567	5.42473	10.8805	-8.153607e+01	-3.669060e+02	-4.484421e+02
90931	0.422658	8.27247	0.0490127	1.36624	0.445595	5.42473	10.8805	-7.991019e+01	-3.692715e+02	-4.491817e+02
90932	0.422658	8.19304	0.0490127	1.36624	0.445595	5.42473	10.8805	-7.941509e+01	-3.694218e+02	-4.488369e+02
90933	0.422658	8.14967	0.0490127	1.36624	0.450035	5.42473	13.3663	-8.057479e+01	-3.678062e+02	-4.483810e+02
90934	0.422658	8.14967	0.0490127	1.3759	0.464527	5.42473	13.3663	-8.297533e+01	-3.665405e+02	-4.495158e+02
90935	0.422658	8.14967	0.0490127	1.3759	0.464527	5.80505	13.3663	-8.276849e+01	-3.662254e+02	-4.489939e+02
90936	0.42035	8.14967	0.0490127	1.3759	0.470066	5.80505	13.3663	-8.370862e+01	-3.648165e+02	-4.485252e+02
90937	0.42035	8.14967	0.0490127	1.3759	0.480009	5.80505	16.3551	-8.660575e+01	-3.624998e+02	-4.491056e+02
90938	0.421778	8.14967	0.0490127	1.3759	0.480009	5.9838	16.3551	-8.650906e+01	-3.630482e+02	-4.495573e+02
90939	0.421778	8.14967	0.0490127	1.3759	0.485233	6.15042	16.3551	-8.733790e+01	-3.631726e+02	-4.505105e+02
90940	0.421778	8.14009	0.0490127	1.3759	0.485233	5.82558	15.5992	-8.712258e+01	-3.621015e+02	-4.492241e+02
90941	0.419768	8.14009	0.0490127	1.3759	0.46399	5.82558	15.5992	-8.345494e+01	-3.663275e+02	-4.497824e+02
90942	0.419768	8.14009	0.0490127	1.34047	0.46399	5.82558	9.3359	-8.158716e+01	-3.688273e+02	-4.504145e+02
90943	0.419768	7.79927	0.0490127	1.34047	0.457941	5.82558	11.7325	-7.907178e+01	-3.708449e+02	-4.499167e+02
90944	0.419768	7.79927	0.0490127	1.34047	0.459789	5.82558	11.7325	-7.937919e+01	-3.702812e+02	-4.496604e+02
90945	0.419768	7.79927	0.0490127	1.34047	0.476197	5.82558	13.2581	-8.262592e+01	-3.664967e+02	-4.491226e+02
90946	0.419768	7.84935	0.0490127	1.32451	0.476197	5.85921	13.2581	-8.290083e+01	-3.654975e+02	-4.483983e+02
90947	0.419768	8.02828	0.0828891	1.32451	0.47137	6.21412	13.2581	-7.987376e+01	-3.715481e+02	-4.514218e+02
90948	0.419768	7.79235	0.0681487	1.32451	0.461833	6.33717	12.556	-7.674722e+01	-3.771403e+02	-4.538875e+02
90949	0.444777	7.6964	0.0681487	1.32451	0.461065	6.35923	12.556	-7.605646e+01	-3.790720e+02	-4.551284e+02
90950	0.444777	7.39536	0.0681487	1.28578	0.461065	6.35923	12.556	-7.439031e+01	-3.803453e+02	-4.547356e+02
90951	0.444777	7.39536	0.0681487	1.27034	0.461065	6.35923	12.556	-7.439166e+01	-3.808526e+02	-4.552443e+02
90952	0.443723	7.39536	0.0681487	1.27034	0.461065	6.3257	9.88041	-7.374410e+01	-3.817188e+02	-4.554629e+02
90953	0.411237	7.37044	0.0681487	1.27034	0.461065	6.37984	9.88041	-7.358001e+01	-3.818648e+02	-4.554448e+02
90954	0.411237	7.37044	0.0681487	1.27034	0.483836	6.17101	9.88041	-7.760382e+01	-3.745709e+02	-4.521747e+02
90955	0.411237	7.37044	0.0437521	1.29086	0.496219	6.09621	23.4066	-9.080454e+01	-3.658025e+02	-4.566070e+02
90956	0.411237	7.82848	0.0437521	1.29086	0.496219	6.09621	18.4094	-9.018953e+01	-3.625902e+02	-4.527797e+02
90957	0.411237	7.55305	0.0589983	1.29086	0.466729	6.09621	18.4094	-7.966548e+01	-3.717727e+02	-4.514382e+02
90958	0.411237	7.57012	0.0589983	1.29086	0.466729	5.93945	18.4094	-7.984507e+01	-3.703037e+02	-4.501488e+02
90959	0.415792	7.57012	0.0589983	1.29086	0.488117	5.93945	18.4094	-8.356175e+01	-3.672632e+02	-4.508250e+02
90960	0.415792	7.57012	0.0589983	1.30279	0.488117	5.93945	18.4094	-8.356071e+01	-3.680538e+02	-4.516145e+02
90961	0.415792	7.57012	0.0677628	1.30279	0.453072	5.93945	18.4094	-7.672498e+01	-3.746789e+02	-4.514039e+02
90962	0.415792	7.57012	0.0677628	1.30279	0.455613	5.95965	18.9837	-7.744666e+01	-3.739704e+02	-4.514170e+02
90963	0.415792	7.57012	0.0677628	1.30279	0.455613	5.81738	17.7316	-7.685468e+01	-3.735882e+02	-4.504429e+02
90964	0.415792	7.57012	0.0677628	1.29406	0.455613	5.81738	17.8942	-7.693876e+01	-3.733265e+02	-4.502652e+02
90965	0.415792	7.85534	0.0677628	1.29406	0.455613	5.81738	18.0142	-7.863033e+01	-3.723870e+02	-4.510173e+02
90966	0.415792	7.88922	0.0677628	1.29406	0.469347	5.81738	18.0142	-8.113387e+01	-3.685736e+02	-4.497074e+02
90967	0.415792	7.88922	0.0573482	1.31519	0.469347	5.58603	11.8043	-7.988157e+01	-3.688621e+02	-4.487437e+02
90968	0.415792	8.14711	0.0573482	1.31519	0.469347	5.58603	11.8043	-8.143360e+01	-3.667647e+02	-4.481983e+02
90969	0.415792	8.0857	0.0573482	1.30512	0.469347	5.68765	11.8043	-8.100363e+01	-3.671969e+02	-4.482005e+02
90970	0.434951	8.0857	0.0573482	1.30512	0.469347	5.56218	15.0887	-8.218201e+01	-3.675166e+02	-4.496986e+02
90971	0.434951	8.0857	0.0573482	1.30512	0.491958	5.55203	15.0887	-8.614580e+01	-3.673688e+02	-4.535146e+02
90972	0.434951	8.0857	0.0573482	1.30512	0.491958	5.55203	11.1219	-8.485972e+01	-3.687021e+02	-4.535618e+02
90973	0.434951	8.1834	0.0573482	1.30512	0.491958	5.73209	12.0303	-8.560009e+01	-3.653086e+02	-4.509087e+02
90974	0.396471	8.1834	0.0573482	1.30512	0.485248	5.73209	12.9261	-8.467138e+01	-3.651707e+02	-4.498420e+02
90975	0.410279	8.12569	0.0573482	1.30512	0.479927	5.73209	12.9261	-8.338076e+01	-3.651766e+02	-4.485573e+02
90976	0.410279	7.82702	0.0573482	1.30512	0.46334	5.62752	12.9261	-7.880871e+01	-3.693910e+02	-4.481998e+02
90977	0.410279	7.95755	0.0573482	1.30512	0.46334	5.62752	12.9261	-7.957779e+01	-3.684732e+02	-4.480510e+02
90978	0.410484	7.95755	0.0761319	1.31757	0.462873	5.62752	9.38399	-7.727956e+01	-3.753125e+02	-4.525921e+02
90979	0.410484	8.44727	0.0761319	1.31757	0.468154	5.62752	9.38399	-8.120952e+01	-3.706381e+02	-4.518476e+02
90980	0.410484	8.44727	0.0761319	1.31757	0.471738	5.7402	9.38399	-8.176040e+01	-3.699079e+02	-4.516683e+02
90981	0.406892	8.44727	0.0761319	1.31757	0.471738	5.74202	9.38399	-8.175938e+01	-3.698689e+02	-4.516282e+02
90982	0.407698	8.44727	0.0761319	1.31757	0.476996	5.74202	9.38399	-8.266665e+01	-3.689635e+02	-4.516302e+02
90983	0.407698	8.44727	0.0761319	1.32625	0.476996	5.74202	15.6734	-8.455994e+01	-3.678293e+02	-4.523893e+02
90984	0.407698	8.25968	0.0761319	1.32625	0.46586	5.74202	15.6734	-8.145971e+01	-3.695446e+02	-4.510043e+02
90985	0.407698	8.17183	0.0761319	1.32625	0.46586	5.74202	15.6734	-8.091366e+01	-3.696931e+02	-4.506068e+02
90986	0.407698	8.02668	0.0761319	1.32625	0.46586	5.78049	15.6734	-8.000744e+01	-3.704257e+02	-4.504332e+02
90987	0.409954	8.02668	0.0559166	1.32625	0.46586	5.83214	9.99308	-7.978367e+01	-3.689262e+02	-4.487099e+02
90988	0.409954	8.02668	0.0559166	1.32625	0.466822	5.91853	12.2223	-8.044438e+01	-3.689100e+02	-4.493544e+02
90989	0.409954	8.02668	0.054876	1.40723	0.475876	5.91853	12.2223	-8.217767e+01	-3.689334e+02	-4.511111e+02
90990	0.440982	8.70229	0.0529517	1.5185	0.47771	5.91853	12.2223	-8.717512e+01	-3.635513e+02	-4.507264e+02
90991	0.437076	8.74809	0.0529517	1.5185	0.477151	6.06974	12.2223	-8.730424e+01	-3.631300e+02	-4.504343e+02
90992	0.437076	9.0252	0.0529517	1.5185	0.477151	6.06974	12.2223	-8.921263e+01	-3.623599e+02	-4.515725e+02
90993	0.437076	8.86561	0.0529517	1.5185	0.48325	6.06974	12.2223	-8.917068e+01	-3.610449e+02	-4.502155e+02
90994	0.437076	8.86561	0.0529517	1.5185	0.481664	6.06974	12.2223	-8.889202e+01	-3.613731e+02	-4.502652e+02
90995	0.437076	8.86561	0.0601762	1.5185	0.480099	6.18972	12.2223	-8.733957e+01	-3.631822e+02	-4.505218e+02
90996	0.437076	8.82537	0.0601762	1.5054	0.478996	6.26524	12.2223	-8.683195e+01	-3.645558e+02	-4.513877e+02
90997	0.437076	8.82537	0.0601762	1.5054	0.483505	6.26524	12.2223	-8.762238e+01	-3.631601e+02	-4.507825e+02
90998	0.437076	8.61372	0.0601762	1.48267	0.483505	6.37236	12.2223	-8.614468e+01	-3.651570e+02	-4.513017e+02
90999	0.437076	8.73551	0.0601762	1.48267	0.483505	5.93568	12.2223	-8.719271e+01	-3.625579e+02	-4.497506e+02
91000	0.437076	8.73551	0.0601762	1.48267	0.471344	5.93568	12.5992	-8.519129e+01	-3.640858e+02	-4.492771e+02
91001	0.411245	8.73551	0.0601762	1.48267	0.471344	5.93568	12.5992	-8.519066e+01	-3.638212e+02	-4.490119e+02
91002	0.411245	8.73551	0.0601762	1.48267	0.471344	6.13594	12.5992	-8.508260e+01	-3.654569e+02	-4.505395e+02
91003	0.411245	8.73551	0.0601762	1.49076	0.464289	6.13594	12.5992	-8.388303e+01	-3.681160e+02	-4.519991e+02
91004	0.418048	8.73551	0.0601762	1.49076	0.464289	6.13594	12.5992	-8.388313e+01	-3.678213e+02	-4.517044e+02
91005	0.418048	8.57089	0.0601762	1.49076	0.465462	6.13594	12.5992	-8.298582e+01	-3.679721e+02	-4.509579e+02
91006	0.418048	8.57089	0.0601762	1.49076	0.465462	6.13594	13.4148	-8.324704e+01	-3.676807e+02	-4.509277e+02
91007	0.419086	8.57089	0.0552079	1.49076	0.465462	6.13594	11.5226	-8.344544e+01	-3.683027e+02	-4.517482e+02
91008	0.419086	8.57089	0.0552079	1.49076	0.469051	6.13594	11.5226	-8.405435e+01	-3.670288e+02	-4.510831e+02
91009	0.419086	8.57089	0.0552079	1.49076	0.47991	6.13594	11.5226	-8.592857e+01	-3.641304e+02	-4.500589e+02
91010	0.419086	8.57089	0.0552079	1.51326	0.47991	6.00774	16.1642	-8.763763e+01	-3.634039e+02	-4.510415e+02
91011	0.437507	8.57089	0.0552079	1.51326	0.47991	6.00774	16.1642	-8.763815e+01	-3.632141e+02	-4.508523e+02
91012	0.437507	8.63798	0.0552079	1.56282	0.45507	6.00774	16.1642	-8.385925e+01	-3.693884e+02	-4.532476e+02
91013	0.437507	8.63798	0.0552079	1.56282	0.45507	5.95132	16.1642	-8.388973e+01	-3.689156e+02	-4.528053e+02
91014	0.437507	8.89312	0.0552079	1.56282	0.45507	5.95132	16.1642	-8.561590e+01	-3.667321e+02	-4.523480e+02
91015	0.437507	8.89312	0.0552079	1.56282	0.45507	5.95132	16.1642	-8.561590e+01	-3.667321e+02	-4.523480e+02
91016	0.437507	8.89312	0.0552079	1.56282	0.45507	6.06759	16.1642	-8.555313e+01	-3.686752e+02	-4.542283e+02
91017	0.437507	8.89312	0.0552079	1.56282	0.45507	5.95576	16.1642	-8.561350e+01	-3.667997e+02	-4.524132e+02
91018	0.437507	8.78215	0.0552079	1.56282	0.452081	5.95576	16.1642	-8.436383e+01	-3.684636e+02	-4.528274e+02
91019	0.437507	8.78215	0.0552079	1.61147	0.452081	5.95576	16.1642	-8.435959e+01	-3.702262e+02	-4.545858e+02
91020	0.437507	8.8389	0.0595009	1.61147	0.452081	5.95576	16.1642	-8.406971e+01	-3.698662e+02	-4.539359e+02
91021	0.437507	8.8389	0.0595009	1.60047	0.452081	5.68876	16.1642	-8.421532e+01	-3.691698e+02	-4.533851e+02
91022	0.437507	8.80729	0.055532	1.60047	0.452081	5.67414	16.1642	-8.462501e+01	-3.688241e+02	-4.534491e+02
91023	0.437507	8.88301	0.055532	1.58162	0.452081	5.61038	17.199	-8.566317e+01	-3.660759e+02	-4.517391e+02
91024	0.437507	8.88301	0.055532	1.58162	0.452081	5.61038	17.199	-8.566317e+01	-3.660759e+02	-4.517391e+02
91025	0.437507	9.05574	0.055532	1.58162	0.452081	5.67712	17.199	-8.683072e+01	-3.641167e+02	-4.509475e+02
91026	0.437507	9.05574	0.055532	1.57533	0.445398	5.57996	17.199	-8.579950e+01	-3.651361e+02	-4.509356e+02
91027	0.437507	9.27696	0.055532	1.63474	0.445398	5.57996	17.199	-8.737964e+01	-3.645444e+02	-4.519241e+02
91028	0.437507	9.59815	0.055532	1.69324	0.445398	5.57996	16.293	-8.933771e+01	-3.634850e+02	-4.528227e+02
91029	0.437507	9.59815	0.055532	1.60071	0.445398	5.57996	15.2749	-8.890658e+01	-3.649746e+02	-4.538811e+02
91030	0.410801	9.59815	0.055532	1.65399	0.445398	5.57996	15.2749	-8.890129e+01	-3.639600e+02	-4.528613e+02
91031	0.432491	9.91902	0.0804136	1.6987	0.445398	5.57996	11.4157	-8.846513e+01	-3.678609e+02	-4.563260e+02
91032	0.432491	10.0799	0.0557857	1.72997	0.441767	5.57996	11.4157	-9.075615e+01	-3.637592e+02	-4.545153e+02
91033	0.432491	10.315	0.0557857	1.72997	0.441767	5.33712	11.4157	-9.281638e+01	-3.614316e+02	-4.542480e+02
91034	0.432491	10.1078	0.0557857	1.67145	0.441767	5.26421	11.4157	-9.116002e+01	-3.622959e+02	-4.534559e+02
91035	0.432491	10.0831	0.0557857	1.67145	0.441767	5.32779	11.4157	-9.092484e+01	-3.625291e+02	-4.534539e+02
91036	0.432491	10.0831	0.0557857	1.67145	0.444733	5.32779	11.4157	-9.139964e+01	-3.618195e+02	-4.532191e+02
91037	0.432491	9.72424	0.0557857	1.67145	0.460446	5.46107	11.4157	-9.106506e+01	-3.622058e+02	-4.532709e+02
91038	0.432491	9.86497	0.0557857	1.67145	0.460446	5.46107	11.4157	-9.216197e+01	-3.605526e+02	-4.527145e+02
91039	0.432491	9.86497	0.0557857	1.67868	0.453866	5.46107	10.5368	-9.086111e+01	-3.618315e+02	-4.526926e+02
91040	0.436469	9.89407	0.0557857	1.67868	0.447367	5.46107	11.3126	-9.021487e+01	-3.623795e+02	-4.525944e+02
91041	0.436469	9.78007	0.0557857	1.67868	0.444238	5.33402	11.3126	-8.888665e+01	-3.638738e+02	-4.527605e+02
91042	0.436469	9.78007	0.0557857	1.67868	0.445001	5.33402	14.2156	-8.991076e+01	-3.624041e+02	-4.523148e+02
91043	0.436469	9.85028	0.0557857	1.72595	0.445001	5.48024	14.2156	-9.037553e+01	-3.627692e+02	-4.531447e+02
91044	0.436469	9.98636	0.0485591	1.72595	0.445236	5.48024	16.6628	-9.416821e+01	-3.602218e+02	-4.543900e+02
91045	0.434678	9.98636	0.0676634	1.72595	0.434057	5.35499	16.6628	-8.946745e+01	-3.650481e+02	-4.545155e+02
91046	0.434678	9.98636	0.0676634	1.72595	0.442366	5.35499	16.6628	-9.078101e+01	-3.642430e+02	-4.550240e+02
91047	0.434678	10.2317	0.054508	1.72595	0.442366	5.11953	12.3376	-9.283202e+01	-3.619909e+02	-4.548229e+02
91048	0.434678	10.2317	0.054508	1.72402	0.442142	5.1331	12.3376	-9.278896e+01	-3.618167e+02	-4.546056e+02
91049	0.434678	10.2317	0.054508	1.72026	0.438425	5.32052	12.3376	-9.209588e+01	-3.620501e+02	-4.541460e+02
91050	0.434678	10.2317	0.054508	1.74887	0.438425	5.32052	12.3376	-9.209339e+01	-3.619555e+02	-4.540489e+02
91051	0.434678	10.2317	0.054508	1.74887	0.438425	5.02163	12.3376	-9.225727e+01	-3.642120e+02	-4.564693e+02
91052	0.447077	10.2317	0.054508	1.74887	0.438425	5.02163	12.3376	-9.225778e+01	-3.649340e+02	-4.571918e+02
91053	0.447077	10.1477	0.054508	1.74887	0.405977	5.02163	12.3376	-8.664822e+01	-3.704558e+02	-4.571040e+02
91054	0.447077	10.1477	0.054508	1.74887	0.412367	5.02163	12.3376	-8.758422e+01	-3.683413e+02	-4.559255e+02
91055	0.416108	10.1477	0.054508	1.70069	0.412367	5.02163	12.3376	-8.758743e+01	-3.686525e+02	-4.562400e+02
91056	0.416108	10.1477	0.054508	1.70069	0.41901	4.81513	12.3376	-8.869147e+01	-3.668737e+02	-4.555652e+02
91057	0.403204	10.1271	0.054508	1.70069	0.41901	4.91673	12.3376	-8.846712e+01	-3.678491e+02	-4.563162e+02
91058	0.417133	10.1785	0.054508	1.70069	0.42184	4.91673	14.4979	-9.004104e+01	-3.649950e+02	-4.550360e+02
91059	0.413374	10.1785	0.054508	1.648	0.42903	4.857	14.4979	-9.117838e+01	-3.648137e+02	-4.559921e+02
91060	0.413374	10.1785	0.054508	1.648	0.424216	4.857	14.4979	-9.043955e+01	-3.656451e+02	-4.560846e+02
91061	0.413374	10.1785	0.054508	1.648	0.424216	4.857	14.4979	-9.043955e+01	-3.656451e+02	-4.560846e+02
91062	0.438704	10.1785	0.054508	1.73084	0.424216	4.91964	14.4979	-9.039848e+01	-3.647825e+02	-4.551809e+02
91063	0.438704	10.1785	0.054508	1.73368	0.424216	5.04691	11.1319	-8.927604e+01	-3.655744e+02	-4.548504e+02
